Player,Nation,Pos,Age,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Team,Championship,Player_Team
Ronaldo Prieto,MEX,DF,26,4.9,220.0,191.0,29.0,11.0,0.0,2.0,1,17.0,1.0,0.0,1.0,0.0,159.0,0.0,0.0,Santos,Brasileiro,Ronaldo Prieto (Santos)
Diego Medina,MEX,"FW,MF",22,5.9,169.0,164.0,5.0,2.0,1.0,1.0,26,0.0,3.0,0.0,3.0,0.0,116.0,0.0,12.0,Santos,Brasileiro,Diego Medina (Santos)
Héctor Holguín,MEX,GK,22,2.0,53.0,32.0,21.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,Santos,Brasileiro,Héctor Holguín (Santos)
Javier Marcelo Correa,ARG,"FW,DF",31,1.8,58.0,53.0,5.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,4.0,Santos,Brasileiro,Javier Marcelo Correa (Santos)
Santiago Muñóz,MEX,"MF,FW",21,1.4,74.0,71.0,3.0,1.0,2.0,0.0,0,1.0,1.0,0.0,0.0,0.0,68.0,0.0,0.0,Santos,Brasileiro,Santiago Muñóz (Santos)
Jair González,MEX,"FW,MF",21,1.0,35.0,30.0,5.0,0.0,0.0,0.0,2,5.0,0.0,0.0,0.0,0.0,22.0,0.0,2.0,Santos,Brasileiro,Jair González (Santos)
Salvador Mariscal,MEX,MF,20,0.3,14.0,14.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,Santos,Brasileiro,Salvador Mariscal (Santos)
Emmanuel Echeverría,MEX,DF,20,0.2,9.0,8.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,Santos,Brasileiro,Emmanuel Echeverría (Santos)
Alberto Ocejo,MEX,"FW,DF",25,0.2,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Santos,Brasileiro,Alberto Ocejo (Santos)
Diego Barbosa,MEX,DF,27,16.5,790.0,611.0,179.0,12.0,1.0,2.0,63,166.0,0.0,0.0,0.0,0.0,545.0,0.0,22.0,Tijuana,Brasileiro,Diego Barbosa (Tijuana)
Kevin Balanta,COL,DF,26,15.7,786.0,760.0,25.0,21.0,0.0,4.0,4,3.0,0.0,0.0,0.0,0.0,642.0,1.0,7.0,Tijuana,Brasileiro,Kevin Balanta (Tijuana)
Christian Rivera,COL,MF,27,15.3,885.0,833.0,51.0,47.0,4.0,14.0,1,0.0,0.0,0.0,0.0,0.0,772.0,1.0,9.0,Tijuana,Brasileiro,Christian Rivera (Tijuana)
Carlos González Espínola,PAR,FW,30,15.1,383.0,365.0,17.0,0.0,4.0,5.0,0,0.0,0.0,0.0,0.0,0.0,234.0,1.0,12.0,Tijuana,Brasileiro,Carlos González Espínola (Tijuana)
Nicolás Díaz Huincales,CHI,DF,24,14.9,784.0,743.0,39.0,22.0,0.0,4.0,7,11.0,0.0,0.0,0.0,0.0,635.0,2.0,8.0,Tijuana,Brasileiro,Nicolás Díaz Huincales (Tijuana)
Fernando Madrigal,MEX,MF,32,12.1,391.0,379.0,12.0,8.0,2.0,0.0,7,1.0,1.0,0.0,0.0,0.0,316.0,0.0,8.0,Tijuana,Brasileiro,Fernando Madrigal (Tijuana)
José Antonio Rodríguez,MEX,GK,31,14.0,475.0,331.0,142.0,38.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,355.0,2.0,0.0,Tijuana,Brasileiro,José Antonio Rodríguez (Tijuana)
Lucas Rodríguez,ARG,"MF,FW",26,11.8,342.0,318.0,23.0,10.0,0.0,4.0,22,2.0,9.0,7.0,2.0,0.0,273.0,1.0,9.0,Tijuana,Brasileiro,Lucas Rodríguez (Tijuana)
Alejandro Martínez,ARG,"MF,FW",26,10.7,318.0,265.0,52.0,9.0,0.0,1.0,79,5.0,37.0,12.0,17.0,0.0,191.0,1.0,12.0,Tijuana,Brasileiro,Alejandro Martínez (Tijuana)
Francisco Contreras,MEX,DF,24,9.7,417.0,347.0,70.0,6.0,0.0,1.0,20,64.0,0.0,0.0,0.0,0.0,323.0,0.0,12.0,Tijuana,Brasileiro,Francisco Contreras (Tijuana)
Kevin Castañeda,MEX,"MF,FW",24,8.0,377.0,331.0,45.0,13.0,2.0,3.0,35,1.0,27.0,13.0,11.0,1.0,289.0,1.0,10.0,Tijuana,Brasileiro,Kevin Castañeda (Tijuana)
Domingo Blanco,ARG,"MF,FW",28,7.8,196.0,154.0,42.0,15.0,1.0,0.0,41,11.0,14.0,3.0,6.0,0.0,135.0,0.0,11.0,Tijuana,Brasileiro,Domingo Blanco (Tijuana)
Eduardo Armenta,MEX,"MF,FW",22,4.9,162.0,159.0,3.0,0.0,0.0,0.0,22,2.0,0.0,0.0,0.0,0.0,108.0,0.0,8.0,Tijuana,Brasileiro,Eduardo Armenta (Tijuana)
Rafael Fernández,MEX,DF,23,4.5,180.0,149.0,30.0,11.0,1.0,1.0,1,19.0,0.0,0.0,0.0,0.0,138.0,1.0,1.0,Tijuana,Brasileiro,Rafael Fernández (Tijuana)
Jesús Vega,MEX,DF,23,4.2,187.0,144.0,43.0,4.0,1.0,0.0,28,37.0,2.0,0.0,2.0,0.0,120.0,0.0,2.0,Tijuana,Brasileiro,Jesús Vega (Tijuana)
José Corona,MEX,GK,42,3.0,86.0,63.0,22.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,65.0,1.0,0.0,Tijuana,Brasileiro,José Corona (Tijuana)
Alexis Canelo,ARG,FW,31,2.7,94.0,91.0,3.0,0.0,1.0,1.0,18,3.0,0.0,0.0,0.0,0.0,60.0,0.0,4.0,Tijuana,Brasileiro,Alexis Canelo (Tijuana)
Rodrigo Godínez,MEX,DF,31,2.4,121.0,112.0,9.0,6.0,0.0,1.0,0,3.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,Tijuana,Brasileiro,Rodrigo Godínez (Tijuana)
Lucas Cavallini,CAN,"FW,MF",31,4.2,83.0,76.0,6.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,52.0,1.0,5.0,Tijuana,Brasileiro,Lucas Cavallini (Tijuana)
Aaron Mejía Montoya,MEX,DF,22,2.0,98.0,81.0,17.0,1.0,0.0,0.0,3,16.0,0.0,0.0,0.0,0.0,75.0,0.0,2.0,Tijuana,Brasileiro,Aaron Mejía Montoya (Tijuana)
Iván Tona,MEX,MF,23,2.5,140.0,133.0,7.0,3.0,0.0,2.0,7,2.0,2.0,0.0,1.0,0.0,110.0,0.0,3.0,Tijuana,Brasileiro,Iván Tona (Tijuana)
Daniel Vázquez,MEX,FW,20,0.8,18.0,17.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,Tijuana,Brasileiro,Daniel Vázquez (Tijuana)
Efrain Alvarez,MEX,MF,21,1.4,56.0,50.0,6.0,0.0,0.0,1.0,12,0.0,6.0,2.0,4.0,0.0,28.0,0.0,4.0,Tijuana,Brasileiro,Efrain Alvarez (Tijuana)
Braian Romero,ARG,"FW,MF",32,0.6,12.0,11.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,Tijuana,Brasileiro,Braian Romero (Tijuana)
Rodrigo Parra,MEX,DF,20,0.3,22.0,21.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,Tijuana,Brasileiro,Rodrigo Parra (Tijuana)
Abraham Flores,MEX,DF,21,0.3,15.0,12.0,3.0,1.0,0.0,0.0,2,2.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,Tijuana,Brasileiro,Abraham Flores (Tijuana)
Carlos Galicia,MEX,MF,19,0.2,11.0,9.0,2.0,1.0,0.0,0.0,1,0.0,1.0,0.0,1.0,0.0,10.0,0.0,0.0,Tijuana,Brasileiro,Carlos Galicia (Tijuana)
Tiago Volpi,BRA,GK,33,17.0,585.0,428.0,156.0,43.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,447.0,1.0,0.0,Toluca,Brasileiro,Tiago Volpi (Toluca)
Andrés Mosquera Guardia,COL,DF,33,15.6,1057.0,999.0,57.0,26.0,0.0,3.0,0,16.0,0.0,0.0,0.0,0.0,959.0,1.0,3.0,Toluca,Brasileiro,Andrés Mosquera Guardia (Toluca)
Valber Huerta,CHI,DF,30,15.3,1149.0,1079.0,68.0,28.0,1.0,6.0,4,5.0,0.0,0.0,0.0,0.0,1024.0,2.0,3.0,Toluca,Brasileiro,Valber Huerta (Toluca)
Maximiliano Araújo,URU,"DF,FW",23,13.9,637.0,556.0,77.0,17.0,0.0,2.0,31,53.0,7.0,3.0,3.0,0.0,522.0,4.0,8.0,Toluca,Brasileiro,Maximiliano Araújo (Toluca)
Marcel Ruiz,MEX,MF,23,13.2,748.0,728.0,17.0,12.0,3.0,3.0,5,3.0,1.0,0.0,1.0,0.0,648.0,3.0,11.0,Toluca,Brasileiro,Marcel Ruiz (Toluca)
Brian García,MEX,DF,26,14.2,983.0,862.0,118.0,17.0,2.0,12.0,39,94.0,7.0,2.0,5.0,0.0,817.0,3.0,4.0,Toluca,Brasileiro,Brian García (Toluca)
Juan Domínguez,MEX,"FW,MF",25,10.9,455.0,411.0,43.0,12.0,1.0,2.0,32,11.0,20.0,6.0,11.0,0.0,370.0,1.0,11.0,Toluca,Brasileiro,Juan Domínguez (Toluca)
Claudio Baeza,CHI,MF,30,10.7,731.0,707.0,23.0,18.0,0.0,10.0,1,5.0,0.0,0.0,0.0,0.0,667.0,1.0,8.0,Toluca,Brasileiro,Claudio Baeza (Toluca)
Jean Meneses,CHI,"FW,MF",30,10.5,566.0,516.0,47.0,5.0,4.0,2.0,44,21.0,21.0,11.0,5.0,0.0,426.0,3.0,15.0,Toluca,Brasileiro,Jean Meneses (Toluca)
Edgar López,MEX,"FW,MF",24,9.7,254.0,235.0,19.0,0.0,2.0,0.0,4,1.0,0.0,0.0,0.0,0.0,202.0,0.0,11.0,Toluca,Brasileiro,Edgar López (Toluca)
Robert Morales,PAR,FW,24,8.4,172.0,160.0,11.0,2.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,126.0,1.0,10.0,Toluca,Brasileiro,Robert Morales (Toluca)
Jesús Angulo,MEX,"MF,FW",26,8.3,505.0,461.0,43.0,15.0,1.0,8.0,21,11.0,17.0,7.0,7.0,0.0,437.0,1.0,9.0,Toluca,Brasileiro,Jesús Angulo (Toluca)
Jesús Venegas,MEX,MF,28,6.7,403.0,396.0,7.0,7.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,349.0,0.0,2.0,Toluca,Brasileiro,Jesús Venegas (Toluca)
Pedro Raul,BRA,"FW,MF",27,5.9,128.0,119.0,8.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,85.0,1.0,4.0,Toluca,Brasileiro,Pedro Raul (Toluca)
Mauricio Isais,MEX,"DF,MF",22,5.5,331.0,280.0,50.0,1.0,1.0,2.0,12,49.0,0.0,0.0,0.0,0.0,252.0,1.0,14.0,Toluca,Brasileiro,Mauricio Isais (Toluca)
Tomás Belmonte,ARG,MF,25,5.5,351.0,342.0,6.0,5.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,304.0,3.0,4.0,Toluca,Brasileiro,Tomás Belmonte (Toluca)
Carlos Orrantía,MEX,"DF,MF",32,2.9,170.0,141.0,27.0,2.0,0.0,0.0,10,25.0,0.0,0.0,0.0,0.0,137.0,2.0,2.0,Toluca,Brasileiro,Carlos Orrantía (Toluca)
Abraham Villegas,,DF,21,2.8,151.0,130.0,21.0,3.0,0.0,1.0,3,18.0,0.0,0.0,0.0,0.0,128.0,0.0,5.0,Toluca,Brasileiro,Abraham Villegas (Toluca)
Juan Gamboa,MEX,"MF,FW",22,1.7,50.0,49.0,1.0,0.0,0.0,0.0,7,1.0,0.0,0.0,0.0,0.0,35.0,0.0,4.0,Toluca,Brasileiro,Juan Gamboa (Toluca)
Jesús Piñuelas,MEX,DF,25,1.7,105.0,102.0,3.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,Toluca,Brasileiro,Jesús Piñuelas (Toluca)
Adrián Mora,MEX,DF,26,1.7,86.0,78.0,8.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,Toluca,Brasileiro,Adrián Mora (Toluca)
Everardo Del Villar,MEX,DF,18,1.2,74.0,68.0,6.0,1.0,1.0,1.0,0,5.0,0.0,0.0,0.0,0.0,56.0,0.0,2.0,Toluca,Brasileiro,Everardo Del Villar (Toluca)
Fernando Navarro Morán,MEX,MF,34,1.0,88.0,80.0,8.0,3.0,0.0,0.0,5,3.0,2.0,0.0,2.0,0.0,76.0,0.0,1.0,Toluca,Brasileiro,Fernando Navarro Morán (Toluca)
Isaías Violante,MEX,"MF,FW",20,1.1,54.0,53.0,1.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,42.0,0.0,2.0,Toluca,Brasileiro,Isaías Violante (Toluca)
Sait Tlaxcalteco,MEX,"MF,FW",20,0.2,12.0,12.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,Toluca,Brasileiro,Sait Tlaxcalteco (Toluca)
Víctor Arteaga,MEX,MF,19,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Toluca,Brasileiro,Víctor Arteaga (Toluca)
Nahuel Guzmán,ARG,GK,37,16.0,694.0,568.0,124.0,19.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,550.0,2.0,1.0,UANL,Brasileiro,Nahuel Guzmán (UANL)
Javier Aquino,MEX,DF,33,15.3,1081.0,936.0,144.0,17.0,0.0,3.0,66,127.0,0.0,0.0,0.0,0.0,869.0,1.0,17.0,UANL,Brasileiro,Javier Aquino (UANL)
Jesús Alberto Angulo,MEX,DF,25,14.6,791.0,657.0,129.0,18.0,2.0,6.0,18,111.0,0.0,0.0,0.0,0.0,636.0,5.0,10.0,UANL,Brasileiro,Jesús Alberto Angulo (UANL)
Luis Enrique Quiñones,COL,"FW,MF",32,14.6,692.0,635.0,56.0,11.0,0.0,1.0,87,11.0,34.0,11.0,10.0,0.0,504.0,1.0,14.0,UANL,Brasileiro,Luis Enrique Quiñones (UANL)
Rafael Carioca,BRA,MF,34,14.9,970.0,914.0,51.0,44.0,0.0,9.0,9,5.0,2.0,1.0,0.0,0.0,878.0,5.0,12.0,UANL,Brasileiro,Rafael Carioca (UANL)
Guido Pizarro,ARG,DF,33,14.6,1011.0,949.0,61.0,39.0,0.0,5.0,1,11.0,0.0,0.0,0.0,0.0,876.0,1.0,5.0,UANL,Brasileiro,Guido Pizarro (UANL)
Fernando Gorriarán,URU,"MF,FW",29,12.9,737.0,671.0,61.0,18.0,3.0,8.0,55,5.0,36.0,10.0,14.0,0.0,591.0,5.0,11.0,UANL,Brasileiro,Fernando Gorriarán (UANL)
André-Pierre Gignac,FRA,FW,38,11.2,241.0,215.0,24.0,2.0,0.0,7.0,10,1.0,0.0,0.0,0.0,0.0,180.0,2.0,7.0,UANL,Brasileiro,André-Pierre Gignac (UANL)
Francisco Sebastián Córdova,MEX,"MF,FW",26,8.7,286.0,271.0,13.0,5.0,0.0,3.0,24,4.0,4.0,2.0,0.0,0.0,214.0,2.0,10.0,UANL,Brasileiro,Francisco Sebastián Córdova (UANL)
Samir Santos,BRA,DF,29,11.6,627.0,594.0,29.0,18.0,0.0,7.0,0,9.0,0.0,0.0,0.0,0.0,562.0,4.0,4.0,UANL,Brasileiro,Samir Santos (UANL)
Diego Reyes,MEX,DF,31,9.5,473.0,460.0,11.0,7.0,0.0,1.0,1,2.0,0.0,0.0,0.0,0.0,418.0,2.0,1.0,UANL,Brasileiro,Diego Reyes (UANL)
Diego Lainez,MEX,FW,23,8.0,281.0,275.0,5.0,1.0,0.0,0.0,30,2.0,2.0,1.0,0.0,0.0,211.0,1.0,18.0,UANL,Brasileiro,Diego Lainez (UANL)
Juan Pablo Vigón,MEX,MF,32,8.4,420.0,403.0,17.0,11.0,0.0,0.0,11,6.0,0.0,0.0,0.0,0.0,362.0,0.0,8.0,UANL,Brasileiro,Juan Pablo Vigón (UANL)
Nicolás Ibáñez,ARG,FW,29,7.0,123.0,108.0,15.0,0.0,0.0,0.0,3,3.0,0.0,0.0,0.0,0.0,89.0,0.0,4.0,UANL,Brasileiro,Nicolás Ibáñez (UANL)
Raymundo Fulgencio,MEX,FW,23,5.4,189.0,182.0,7.0,2.0,0.0,4.0,28,1.0,4.0,2.0,1.0,0.0,145.0,0.0,5.0,UANL,Brasileiro,Raymundo Fulgencio (UANL)
Ozziel Herrera,MEX,"MF,FW",22,3.2,121.0,119.0,2.0,2.0,0.0,1.0,5,0.0,0.0,0.0,0.0,0.0,94.0,0.0,1.0,UANL,Brasileiro,Ozziel Herrera (UANL)
Sebastián Fierro,MEX,MF,22,1.9,119.0,117.0,2.0,2.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,108.0,0.0,2.0,UANL,Brasileiro,Sebastián Fierro (UANL)
Marcelo Flores,MEX,"FW,MF",20,2.0,82.0,76.0,6.0,1.0,0.0,2.0,5,0.0,5.0,1.0,2.0,0.0,63.0,0.0,2.0,UANL,Brasileiro,Marcelo Flores (UANL)
Fernando Ordóñez,MEX,DF,22,1.7,98.0,81.0,17.0,1.0,0.0,0.0,2,16.0,0.0,0.0,0.0,0.0,83.0,0.0,2.0,UANL,Brasileiro,Fernando Ordóñez (UANL)
Jesús Garza,MEX,"DF,MF",23,1.5,77.0,63.0,14.0,1.0,0.0,0.0,4,13.0,0.0,0.0,0.0,0.0,68.0,0.0,1.0,UANL,Brasileiro,Jesús Garza (UANL)
Carlos Felipe Rodríguez,MEX,GK,34,1.0,32.0,25.0,7.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,UANL,Brasileiro,Carlos Felipe Rodríguez (UANL)
Vladimir Loroña,MEX,DF,25,1.1,70.0,61.0,9.0,0.0,0.0,0.0,4,9.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0,UANL,Brasileiro,Vladimir Loroña (UANL)
Nicolás López,URU,FW,30,0.8,41.0,40.0,1.0,0.0,0.0,2.0,6,0.0,1.0,1.0,0.0,0.0,28.0,0.0,3.0,UANL,Brasileiro,Nicolás López (UANL)
Fernando González,MEX,"FW,MF",22,0.4,28.0,27.0,1.0,0.0,0.0,0.0,2,0.0,1.0,0.0,1.0,0.0,26.0,0.0,0.0,UANL,Brasileiro,Fernando González (UANL)
Eugenio Pizzuto,MEX,MF,21,0.3,26.0,26.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,UANL,Brasileiro,Eugenio Pizzuto (UANL)
Leonel Prieto,MEX,MF,22,0.2,10.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,UANL,Brasileiro,Leonel Prieto (UANL)
Julio José González,MEX,GK,32,17.0,512.0,330.0,180.0,31.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,366.0,2.0,0.0,UNAM,Brasileiro,Julio José González (UNAM)
Nathan Silva,BRA,DF,26,15.6,753.0,728.0,25.0,19.0,1.0,2.0,2,4.0,0.0,0.0,0.0,0.0,632.0,0.0,6.0,UNAM,Brasileiro,Nathan Silva (UNAM)
Eduardo Salvio,ARG,"FW,MF",33,15.0,596.0,508.0,85.0,21.0,3.0,5.0,90,24.0,37.0,6.0,29.0,0.0,414.0,3.0,27.0,UNAM,Brasileiro,Eduardo Salvio (UNAM)
César Huerta,MEX,"MF,FW",23,14.0,359.0,334.0,24.0,6.0,2.0,4.0,23,18.0,0.0,0.0,0.0,0.0,270.0,1.0,12.0,UNAM,Brasileiro,César Huerta (UNAM)
Lisandro Magallán,ARG,DF,30,14.0,648.0,613.0,35.0,33.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,520.0,0.0,3.0,UNAM,Brasileiro,Lisandro Magallán (UNAM)
Gabriel Fernández,URU,FW,29,12.7,284.0,260.0,22.0,1.0,0.0,0.0,8,4.0,1.0,0.0,0.0,0.0,179.0,2.0,15.0,UNAM,Brasileiro,Gabriel Fernández (UNAM)
Adrián Aldrete,MEX,DF,35,12.7,640.0,460.0,179.0,42.0,0.0,19.0,63,107.0,30.0,6.0,22.0,1.0,447.0,1.0,8.0,UNAM,Brasileiro,Adrián Aldrete (UNAM)
Ulises Rivas,MEX,MF,27,12.6,316.0,313.0,3.0,2.0,0.0,5.0,4,1.0,0.0,0.0,0.0,0.0,244.0,0.0,4.0,UNAM,Brasileiro,Ulises Rivas (UNAM)
José Caicedo,COL,MF,21,9.2,451.0,438.0,12.0,8.0,0.0,3.0,4,3.0,0.0,0.0,0.0,0.0,375.0,1.0,6.0,UNAM,Brasileiro,José Caicedo (UNAM)
Gustavo Del Prete,ARG,"MF,FW",27,7.7,245.0,236.0,8.0,3.0,3.0,1.0,4,2.0,2.0,0.0,0.0,0.0,183.0,1.0,12.0,UNAM,Brasileiro,Gustavo Del Prete (UNAM)
Pablo Bennevendo Peña,MEX,DF,23,9.0,434.0,341.0,93.0,8.0,0.0,1.0,27,84.0,1.0,0.0,0.0,0.0,336.0,0.0,10.0,UNAM,Brasileiro,Pablo Bennevendo Peña (UNAM)
Juan Ignacio Dinenno,ARG,"FW,MF",29,8.8,198.0,181.0,17.0,2.0,1.0,1.0,3,1.0,0.0,0.0,0.0,0.0,138.0,0.0,8.0,UNAM,Brasileiro,Juan Ignacio Dinenno (UNAM)
Pablo Monroy,MEX,DF,21,7.3,318.0,263.0,55.0,4.0,0.0,2.0,12,51.0,0.0,0.0,0.0,0.0,242.0,0.0,11.0,UNAM,Brasileiro,Pablo Monroy (UNAM)
Arturo Ortiz,MEX,DF,31,5.4,312.0,300.0,12.0,8.0,1.0,3.0,1,0.0,0.0,0.0,0.0,0.0,236.0,0.0,2.0,UNAM,Brasileiro,Arturo Ortiz (UNAM)
Jesús Molina,MEX,MF,35,4.1,171.0,168.0,3.0,3.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,3.0,UNAM,Brasileiro,Jesús Molina (UNAM)
Jesús Rivas,MEX,DF,21,3.9,168.0,126.0,42.0,0.0,0.0,1.0,7,38.0,4.0,0.0,0.0,0.0,128.0,0.0,2.0,UNAM,Brasileiro,Jesús Rivas (UNAM)
Rodrigo López,MEX,MF,22,3.6,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNAM,Brasileiro,Rodrigo López (UNAM)
Santiago Trigos,MEX,MF,21,4.4,218.0,217.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,187.0,1.0,2.0,UNAM,Brasileiro,Santiago Trigos (UNAM)
Christian Tabó,URU,"MF,FW",30,2.8,93.0,80.0,12.0,6.0,0.0,1.0,15,0.0,6.0,3.0,3.0,0.0,65.0,1.0,2.0,UNAM,Brasileiro,Christian Tabó (UNAM)
Robert Ergas,URU,"FW,DF",25,3.5,167.0,130.0,37.0,6.0,0.0,0.0,27,22.0,9.0,2.0,6.0,1.0,113.0,0.0,2.0,UNAM,Brasileiro,Robert Ergas (UNAM)
Carlos Gutiérrez,MEX,"MF,FW",24,1.3,50.0,39.0,11.0,6.0,0.0,0.0,10,1.0,3.0,1.0,1.0,0.0,34.0,0.0,3.0,UNAM,Brasileiro,Carlos Gutiérrez (UNAM)
Jorge Ruvalcaba,MEX,"MF,FW",22,0.7,23.0,23.0,0.0,0.0,2.0,0.0,2,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,UNAM,Brasileiro,Jorge Ruvalcaba (UNAM)
Emanuel Montejano Arroyo,MEX,FW,22,0.6,8.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,UNAM,Brasileiro,Emanuel Montejano Arroyo (UNAM)
Marco Hernández,MEX,MF,18,0.3,19.0,19.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,UNAM,Brasileiro,Marco Hernández (UNAM)
José Galindo,MEX,DF,25,0.1,7.0,6.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,UNAM,Brasileiro,José Galindo (UNAM)
