Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Team,Championship,Player_Team
Víctor Guzmán,MEX,DF,21.0,13,13,1125.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,5.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Monterrey,Brasileiro,Víctor Guzmán (Monterrey)
Rogelio Funes Mori,MEX,FW,32.0,15,13,1025.0,11.4,6.0,2.0,8.0,6.0,0.0,1.0,2.0,0.0,5.1,4.3,0.7,5.0,5.0,21.0,77.0,0.53,0.18,0.7,0.53,0.7,0.45,0.06,0.5,0.38,0.44,Monterrey,Brasileiro,Rogelio Funes Mori (Monterrey)
Sebastián Vegas,CHI,DF,27.0,14,12,1191.0,13.2,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.5,0.5,0.5,1.1,9.0,43.0,23.0,0.08,0.0,0.08,0.08,0.08,0.04,0.04,0.08,0.04,0.08,Monterrey,Brasileiro,Sebastián Vegas (Monterrey)
Jesús Gallardo,MEX,DF,29.0,13,12,1088.0,12.1,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.5,0.5,0.6,1.1,27.0,57.0,82.0,0.08,0.0,0.08,0.08,0.08,0.04,0.05,0.09,0.04,0.09,Monterrey,Brasileiro,Jesús Gallardo (Monterrey)
Jordi Cortizo,MEX,"MF,FW",27.0,10,10,685.0,7.6,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,0.7,0.7,1.0,1.7,20.0,55.0,64.0,0.13,0.26,0.39,0.13,0.39,0.09,0.13,0.22,0.09,0.22,Monterrey,Brasileiro,Jordi Cortizo (Monterrey)
Omar Govea,MEX,MF,27.0,15,8,891.0,9.9,0.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,0.3,0.3,1.1,1.4,6.0,78.0,16.0,0.0,0.3,0.3,0.0,0.3,0.04,0.11,0.14,0.04,0.14,Monterrey,Brasileiro,Omar Govea (Monterrey)
Héctor Moreno,MEX,DF,35.0,9,8,694.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monterrey,Brasileiro,Héctor Moreno (Monterrey)
Jesús Corona,MEX,"MF,FW",30.0,9,8,593.0,6.6,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,1.3,2.0,24.0,34.0,75.0,0.0,0.46,0.46,0.0,0.46,0.11,0.2,0.31,0.11,0.31,Monterrey,Brasileiro,Jesús Corona (Monterrey)
Jonathan González,MEX,MF,24.0,14,7,590.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Monterrey,Brasileiro,Jonathan González (Monterrey)
Alfonso González,MEX,"MF,FW",29.0,10,7,500.0,5.6,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.5,8.0,25.0,45.0,0.18,0.54,0.72,0.18,0.72,0.09,0.17,0.27,0.09,0.27,Monterrey,Brasileiro,Alfonso González (Monterrey)
Germán Berterame,ARG,"FW,MF",25.0,8,5,547.0,6.1,4.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,2.1,2.0,0.8,2.8,9.0,12.0,37.0,0.66,0.16,0.82,0.66,0.82,0.35,0.13,0.48,0.33,0.46,Monterrey,Brasileiro,Germán Berterame (Monterrey)
Érick Aguirre,MEX,DF,26.0,7,5,460.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.6,0.7,7.0,25.0,40.0,0.0,0.0,0.0,0.0,0.0,0.02,0.12,0.14,0.02,0.14,Monterrey,Brasileiro,Érick Aguirre (Monterrey)
Sergio Canales,ESP,"FW,MF",32.0,5,5,381.0,4.2,3.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,1.9,0.3,0.3,0.7,13.0,28.0,34.0,0.71,0.0,0.71,0.24,0.24,0.45,0.08,0.53,0.08,0.16,Monterrey,Brasileiro,Sergio Canales (Monterrey)
Joao Joshimar Rojas,ECU,"MF,FW",26.0,13,3,393.0,4.4,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.1,1.1,0.7,1.8,16.0,18.0,57.0,0.46,0.0,0.46,0.46,0.46,0.26,0.15,0.42,0.26,0.42,Monterrey,Brasileiro,Joao Joshimar Rojas (Monterrey)
César Bustos,MEX,DF,18.0,4,3,281.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,5.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Monterrey,Brasileiro,César Bustos (Monterrey)
Ali Ávila,MEX,FW,20.0,5,3,268.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.1,0.6,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.17,0.02,0.19,0.17,0.19,Monterrey,Brasileiro,Ali Ávila (Monterrey)
Celso Ortiz,PAR,MF,34.0,3,3,185.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Monterrey,Brasileiro,Celso Ortiz (Monterrey)
César Garza,MEX,"MF,FW",18.0,7,2,253.0,2.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.7,1.7,0.0,1.7,6.0,6.0,18.0,0.36,0.0,0.36,0.36,0.36,0.6,0.0,0.6,0.6,0.6,Monterrey,Brasileiro,César Garza (Monterrey)
Daniel Alexis Parra,MEX,DF,24.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14,Monterrey,Brasileiro,Daniel Alexis Parra (Monterrey)
Luis Cárdenas,MEX,GK,30.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monterrey,Brasileiro,Luis Cárdenas (Monterrey)
Victor Lopez,MEX,"MF,FW",20.0,9,0,211.0,2.3,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.7,0.7,0.5,1.2,7.0,16.0,26.0,0.85,0.43,1.28,0.85,1.28,0.29,0.21,0.5,0.29,0.5,Monterrey,Brasileiro,Victor Lopez (Monterrey)
Rodrigo Aguirre,URU,"FW,MF",29.0,5,0,157.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.56,0.02,0.58,0.56,0.58,Monterrey,Brasileiro,Rodrigo Aguirre (Monterrey)
Ángel Jordán Acosta,MEX,"MF,FW",18.0,4,0,44.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monterrey,Brasileiro,Ángel Jordán Acosta (Monterrey)
Edson Gutiérrez,MEX,DF,27.0,1,0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monterrey,Brasileiro,Edson Gutiérrez (Monterrey)
Isidro Suárez,MEX,FW,20.0,1,0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monterrey,Brasileiro,Isidro Suárez (Monterrey)
Joaquín Moxica,MEX,FW,17.0,1,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monterrey,Brasileiro,Joaquín Moxica (Monterrey)
Kevin Ortega,MEX,"MF,FW",21.0,2,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,Monterrey,Brasileiro,Kevin Ortega (Monterrey)
Ricardo Rentería,MEX,FW,21.0,1,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monterrey,Brasileiro,Ricardo Rentería (Monterrey)
Luis Ayon,MEX,MF,21.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monterrey,Brasileiro,Luis Ayon (Monterrey)
Erick Carballo,MEX,FW,21.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monterrey,Brasileiro,Erick Carballo (Monterrey)
Joel Domínguez,MEX,MF,18.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monterrey,Brasileiro,Joel Domínguez (Monterrey)
Iker Fimbres,MEX,MF,18.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monterrey,Brasileiro,Iker Fimbres (Monterrey)
Diego García,MEX,DF,19.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monterrey,Brasileiro,Diego García (Monterrey)
Gabriel Martínez,MEX,DF,21.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monterrey,Brasileiro,Gabriel Martínez (Monterrey)
Luis Ortiz,MEX,MF,17.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monterrey,Brasileiro,Luis Ortiz (Monterrey)
Cesar Ramos,MEX,GK,23.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monterrey,Brasileiro,Cesar Ramos (Monterrey)
Rodrigo Rentería Vázquez,MEX,DF,18.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monterrey,Brasileiro,Rodrigo Rentería Vázquez (Monterrey)
Luis Sánchez,MEX,DF,23.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monterrey,Brasileiro,Luis Sánchez (Monterrey)
Alexis Francisco Peña,MEX,DF,27.0,17,17,1530.0,17.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.5,0.5,0.3,0.8,4.0,48.0,4.0,0.12,0.0,0.12,0.12,0.12,0.03,0.01,0.05,0.03,0.05,Necaxa,Brasileiro,Alexis Francisco Peña (Necaxa)
Bryan Garnica,MEX,MF,27.0,17,17,1341.0,14.9,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,1.7,1.7,4.4,6.1,30.0,45.0,107.0,0.0,0.2,0.2,0.0,0.2,0.11,0.29,0.41,0.11,0.41,Necaxa,Brasileiro,Bryan Garnica (Necaxa)
Alán Montes,MEX,DF,23.0,17,14,1315.0,14.6,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.5,0.5,0.4,0.9,7.0,50.0,3.0,0.07,0.07,0.14,0.07,0.14,0.03,0.03,0.06,0.03,0.06,Necaxa,Brasileiro,Alán Montes (Necaxa)
Facundo Batista,URU,FW,24.0,15,12,1103.0,12.3,4.0,1.0,5.0,2.0,2.0,2.0,3.0,0.0,3.5,1.9,0.7,2.6,9.0,10.0,38.0,0.33,0.08,0.41,0.16,0.24,0.28,0.06,0.34,0.16,0.21,Necaxa,Brasileiro,Facundo Batista (Necaxa)
Fernando Arce Jr.,USA,MF,27.0,12,10,980.0,10.9,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,1.2,1.2,0.1,1.2,4.0,41.0,10.0,0.18,0.0,0.18,0.18,0.18,0.11,0.01,0.11,0.11,0.11,Necaxa,Brasileiro,Fernando Arce Jr. (Necaxa)
Raúl Gudiño,MEX,GK,27.0,10,10,855.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Necaxa,Brasileiro,Raúl Gudiño (Necaxa)
Jorge Rodríguez,MEX,DF,22.0,12,9,851.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.5,0.5,0.3,0.8,15.0,19.0,15.0,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.08,0.05,0.08,Necaxa,Brasileiro,Jorge Rodríguez (Necaxa)
Édgar Méndez,ESP,"FW,MF",33.0,15,9,763.0,8.5,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.4,2.4,0.1,2.4,6.0,15.0,44.0,0.24,0.0,0.24,0.24,0.24,0.28,0.01,0.29,0.28,0.29,Necaxa,Brasileiro,Édgar Méndez (Necaxa)
Heriberto Jurado,MEX,MF,18.0,12,8,590.0,6.6,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5,1.3,1.8,17.0,8.0,24.0,0.0,0.46,0.46,0.0,0.46,0.07,0.2,0.27,0.07,0.27,Necaxa,Brasileiro,Heriberto Jurado (Necaxa)
Jair Cortés,MEX,"DF,MF",23.0,14,7,751.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.0,0.5,16.0,35.0,32.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.06,0.05,0.06,Necaxa,Brasileiro,Jair Cortés (Necaxa)
Emilio Martínez González,MEX,DF,20.0,9,7,676.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.4,0.4,5.0,36.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,Necaxa,Brasileiro,Emilio Martínez González (Necaxa)
Ezequiel Unsain,ARG,GK,28.0,8,7,675.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Necaxa,Brasileiro,Ezequiel Unsain (Necaxa)
Ricardo Monreal,MEX,FW,22.0,9,7,568.0,6.3,2.0,3.0,5.0,2.0,0.0,0.0,1.0,1.0,1.4,1.4,1.4,2.8,21.0,13.0,44.0,0.32,0.48,0.79,0.32,0.79,0.22,0.22,0.45,0.22,0.45,Necaxa,Brasileiro,Ricardo Monreal (Necaxa)
Agustín Oliveros,URU,DF,25.0,7,7,541.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.5,2.0,18.0,10.0,0.0,0.17,0.17,0.0,0.17,0.02,0.06,0.08,0.02,0.08,Necaxa,Brasileiro,Agustín Oliveros (Necaxa)
Vicente Poggi,URU,MF,21.0,9,6,523.0,5.8,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.2,0.2,0.2,0.4,9.0,29.0,13.0,0.0,0.17,0.17,0.0,0.17,0.04,0.03,0.07,0.04,0.07,Necaxa,Brasileiro,Vicente Poggi (Necaxa)
Andrés Colorado,COL,MF,25.0,10,6,509.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,2.0,24.0,10.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Necaxa,Brasileiro,Andrés Colorado (Necaxa)
Alejandro Andrade,MEX,MF,22.0,6,6,385.0,4.3,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.7,0.7,0.1,0.8,1.0,7.0,2.0,0.47,0.0,0.47,0.47,0.47,0.16,0.02,0.18,0.16,0.18,Necaxa,Brasileiro,Alejandro Andrade (Necaxa)
Cristian González Bautista,MEX,"DF,MF",25.0,7,5,396.0,4.4,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.4,0.6,8.0,7.0,13.0,0.0,0.23,0.23,0.0,0.23,0.05,0.09,0.13,0.05,0.13,Necaxa,Brasileiro,Cristian González Bautista (Necaxa)
Jhon Chancellor,VEN,DF,31.0,5,5,384.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Necaxa,Brasileiro,Jhon Chancellor (Necaxa)
Diego Gómez,MEX,"MF,FW",20.0,6,3,306.0,3.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.6,0.7,0.0,8.0,4.0,0.0,0.29,0.29,0.0,0.29,0.04,0.18,0.22,0.04,0.22,Necaxa,Brasileiro,Diego Gómez (Necaxa)
José Joaquín Esquivel,MEX,MF,25.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Necaxa,Brasileiro,José Joaquín Esquivel (Necaxa)
Fabricio Formiliano,URU,DF,30.0,3,3,253.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Necaxa,Brasileiro,Fabricio Formiliano (Necaxa)
Braian Samudio,PAR,"MF,FW",28.0,11,2,345.0,3.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.4,0.4,0.5,0.9,6.0,14.0,23.0,0.26,0.0,0.26,0.26,0.26,0.11,0.12,0.23,0.11,0.23,Necaxa,Brasileiro,Braian Samudio (Necaxa)
Daniel Mantilla,COL,"MF,FW",27.0,7,2,272.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.1,0.6,4.0,4.0,28.0,0.0,0.0,0.0,0.0,0.0,0.16,0.04,0.19,0.16,0.19,Necaxa,Brasileiro,Daniel Mantilla (Necaxa)
Rogelio Cortéz Pineda,MEX,MF,19.0,7,2,189.0,2.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.2,0.2,0.1,0.2,3.0,5.0,1.0,0.48,0.0,0.48,0.48,0.48,0.08,0.03,0.1,0.08,0.1,Necaxa,Brasileiro,Rogelio Cortéz Pineda (Necaxa)
Maximiliano Silvera,URU,FW,26.0,3,2,112.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.9,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.74,0.74,0.74,Necaxa,Brasileiro,Maximiliano Silvera (Necaxa)
Alfredo Gutierrez,MEX,DF,20.0,1,1,82.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,Necaxa,Brasileiro,Alfredo Gutierrez (Necaxa)
Misael Domínguez,MEX,"MF,DF",24.0,5,0,111.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,9.0,19.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.0,0.26,Necaxa,Brasileiro,Misael Domínguez (Necaxa)
Waldo Madrid,MEX,"DF,FW",20.0,5,0,41.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Necaxa,Brasileiro,Waldo Madrid (Necaxa)
Arath Moreno,MEX,MF,18.0,2,0,40.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Necaxa,Brasileiro,Arath Moreno (Necaxa)
César López,MEX,FW,21.0,2,0,12.0,0.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,1.0,0.0,0.0,7.5,0.0,7.5,7.5,7.5,2.08,0.0,2.08,2.08,2.08,Necaxa,Brasileiro,César López (Necaxa)
Alek Álvarez,MEX,DF,20.0,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.6,Necaxa,Brasileiro,Alek Álvarez (Necaxa)
Jesús Alcantar Rodríguez,MEX,DF,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Necaxa,Brasileiro,Jesús Alcantar Rodríguez (Necaxa)
Ángel Chávez,MEX,DF,18.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Necaxa,Brasileiro,Ángel Chávez (Necaxa)
Javier Orantes,MEX,GK,18.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Necaxa,Brasileiro,Javier Orantes (Necaxa)
Miguel Rodríguez,MEX,DF,20.0,17,17,1503.0,16.7,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.3,0.3,3.0,3.3,41.0,48.0,66.0,0.0,0.06,0.06,0.0,0.06,0.02,0.18,0.2,0.02,0.2,Pachuca,Brasileiro,Miguel Rodríguez (Pachuca)
Gustavo Cabral,ARG,DF,38.0,16,16,1440.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,1.1,0.3,0.1,0.4,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.01,0.07,0.02,0.02,Pachuca,Brasileiro,Gustavo Cabral (Pachuca)
Sergio Barreto,ARG,DF,24.0,16,15,1380.0,15.3,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.7,0.7,0.4,1.0,5.0,44.0,1.0,0.0,0.07,0.07,0.0,0.07,0.04,0.03,0.07,0.04,0.07,Pachuca,Brasileiro,Sergio Barreto (Pachuca)
Carlos Moreno,MEX,GK,25.0,14,14,1260.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pachuca,Brasileiro,Carlos Moreno (Pachuca)
Erick Sánchez,MEX,"MF,FW",24.0,14,13,1152.0,12.8,4.0,2.0,6.0,4.0,0.0,0.0,4.0,0.0,1.5,1.5,1.7,3.2,31.0,134.0,37.0,0.31,0.16,0.47,0.31,0.47,0.11,0.13,0.25,0.11,0.25,Pachuca,Brasileiro,Erick Sánchez (Pachuca)
Lucas Di Yorio,ARG,FW,27.0,15,12,1021.0,11.3,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,5.2,5.2,2.0,7.2,25.0,15.0,71.0,0.18,0.0,0.18,0.18,0.18,0.46,0.18,0.63,0.46,0.63,Pachuca,Brasileiro,Lucas Di Yorio (Pachuca)
Elias Montiel,MEX,MF,18.0,11,10,897.0,10.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.5,0.7,19.0,85.0,21.0,0.0,0.2,0.2,0.0,0.2,0.02,0.05,0.07,0.02,0.07,Pachuca,Brasileiro,Elias Montiel (Pachuca)
Roberto de la Rosa,MEX,"FW,MF",23.0,15,10,781.0,8.7,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.5,3.5,1.8,5.2,15.0,28.0,76.0,0.12,0.12,0.23,0.12,0.23,0.4,0.2,0.6,0.4,0.6,Pachuca,Brasileiro,Roberto de la Rosa (Pachuca)
José Castillo Pérez,MEX,DF,22.0,9,9,750.0,8.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,1.2,1.9,20.0,42.0,40.0,0.0,0.12,0.12,0.0,0.12,0.09,0.14,0.23,0.09,0.23,Pachuca,Brasileiro,José Castillo Pérez (Pachuca)
Marino Hinestroza,COL,"MF,FW",21.0,13,9,692.0,7.7,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.1,1.1,0.7,1.8,21.0,20.0,61.0,0.13,0.13,0.26,0.13,0.26,0.14,0.09,0.23,0.14,0.23,Pachuca,Brasileiro,Marino Hinestroza (Pachuca)
