Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Team,Championship,Player_Team
José Castillo Pérez,MEX,DF,22,8.3,385.0,524.0,73.5,6151.0,2784.0,210.0,237.0,88.6,139.0,183.0,76.0,26.0,65.0,40.0,1,1.2,1.2,-0.2,8.0,40.0,9.0,7.0,42.0,Pachuca,Brasileiro,José Castillo Pérez (Pachuca)
Marino Hinestroza,COL,"MF,FW",21,7.7,186.0,245.0,75.9,2668.0,578.0,113.0,132.0,85.6,60.0,76.0,78.9,7.0,21.0,33.3,1,0.7,0.6,0.3,15.0,18.0,6.0,1.0,20.0,Pachuca,Brasileiro,Marino Hinestroza (Pachuca)
David Terans,URU,"MF,FW",29,6.1,158.0,217.0,72.8,2729.0,771.0,67.0,79.0,84.8,63.0,79.0,79.7,18.0,37.0,48.6,0,0.4,0.6,-0.4,15.0,19.0,7.0,0.0,29.0,Pachuca,Brasileiro,David Terans (Pachuca)
Byron Castillo,ECU,DF,25,7.3,255.0,341.0,74.8,4333.0,1673.0,113.0,129.0,87.6,117.0,150.0,78.0,20.0,42.0,47.6,0,0.5,0.5,-0.5,6.0,22.0,6.0,6.0,23.0,Pachuca,Brasileiro,Byron Castillo (Pachuca)
Jesús Hernández,MEX,"MF,FW",22,5.9,174.0,224.0,77.7,2729.0,789.0,96.0,109.0,88.1,55.0,69.0,79.7,15.0,28.0,53.6,0,0.9,1.0,-0.9,15.0,15.0,6.0,3.0,16.0,Pachuca,Brasileiro,Jesús Hernández (Pachuca)
Celso Ortiz,PAR,MF,34,5.6,211.0,262.0,80.5,3736.0,1299.0,85.0,99.0,85.9,101.0,116.0,87.1,17.0,26.0,65.4,0,0.2,0.3,-0.2,3.0,21.0,1.0,0.0,25.0,Pachuca,Brasileiro,Celso Ortiz (Pachuca)
Jorge Berlanga,MEX,DF,20,5.3,229.0,281.0,81.5,4164.0,1649.0,92.0,105.0,87.6,116.0,129.0,89.9,20.0,41.0,48.8,0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,17.0,Pachuca,Brasileiro,Jorge Berlanga (Pachuca)
Bryan González,MEX,"MF,FW",20,3.9,87.0,113.0,77.0,1441.0,435.0,45.0,51.0,88.2,33.0,45.0,73.3,5.0,9.0,55.6,0,0.4,0.4,-0.4,5.0,6.0,2.0,1.0,11.0,Pachuca,Brasileiro,Bryan González (Pachuca)
Pedro Pedraza,MEX,MF,23,5.2,218.0,248.0,87.9,3586.0,1044.0,95.0,105.0,90.5,97.0,106.0,91.5,16.0,22.0,72.7,0,0.2,0.2,-0.2,4.0,29.0,2.0,0.0,23.0,Pachuca,Brasileiro,Pedro Pedraza (Pachuca)
Oussama Idrissi,MAR,"FW,MF",27,3.6,123.0,160.0,76.9,2392.0,555.0,50.0,58.0,86.2,47.0,57.0,82.5,22.0,36.0,61.1,1,0.5,0.5,0.5,5.0,10.0,6.0,4.0,15.0,Pachuca,Brasileiro,Oussama Idrissi (Pachuca)
Óscar Ustari,ARG,GK,37,3.0,57.0,87.0,65.5,1938.0,1726.0,6.0,6.0,100.0,18.0,20.0,90.0,32.0,60.0,53.3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Pachuca,Brasileiro,Óscar Ustari (Pachuca)
Illian Hernandez,MEX,FW,23,4.5,69.0,108.0,63.9,871.0,195.0,49.0,66.0,74.2,10.0,16.0,62.5,4.0,7.0,57.1,0,0.2,0.2,-0.2,5.0,9.0,2.0,0.0,10.0,Pachuca,Brasileiro,Illian Hernandez (Pachuca)
Francisco Antonio Figueroa,MEX,"MF,FW",24,2.2,48.0,69.0,69.6,780.0,254.0,27.0,29.0,93.1,13.0,24.0,54.2,7.0,12.0,58.3,0,0.2,0.5,-0.2,6.0,6.0,7.0,4.0,11.0,Pachuca,Brasileiro,Francisco Antonio Figueroa (Pachuca)
Jahaziel Marchand,MEX,MF,22,2.2,80.0,95.0,84.2,1400.0,415.0,32.0,37.0,86.5,40.0,45.0,88.9,7.0,12.0,58.3,1,0.3,0.0,0.7,3.0,5.0,0.0,0.0,13.0,Pachuca,Brasileiro,Jahaziel Marchand (Pachuca)
Alexei Dominguez,MEX,"MF,FW",18,2.0,55.0,67.0,82.1,875.0,214.0,29.0,31.0,93.5,17.0,24.0,70.8,5.0,8.0,62.5,0,0.6,0.4,-0.6,4.0,3.0,4.0,2.0,8.0,Pachuca,Brasileiro,Alexei Dominguez (Pachuca)
Paulino,ESP,MF,26,1.4,65.0,83.0,78.3,1141.0,403.0,30.0,37.0,81.1,27.0,34.0,79.4,6.0,10.0,60.0,0,0.3,0.1,-0.3,3.0,6.0,0.0,0.0,9.0,Pachuca,Brasileiro,Paulino (Pachuca)
Israel Luna,MEX,MF,21,1.2,48.0,55.0,87.3,933.0,243.0,21.0,24.0,87.5,17.0,18.0,94.4,8.0,9.0,88.9,0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,8.0,Pachuca,Brasileiro,Israel Luna (Pachuca)
Javier Eduardo López,MEX,"MF,FW",29,2.9,110.0,144.0,76.4,1669.0,589.0,58.0,65.0,89.2,34.0,48.0,70.8,8.0,15.0,53.3,0,1.8,1.7,-1.8,11.0,10.0,8.0,2.0,16.0,Pachuca,Brasileiro,Javier Eduardo López (Pachuca)
René López,MEX,DF,21,0.8,21.0,38.0,55.3,373.0,158.0,8.0,12.0,66.7,11.0,17.0,64.7,2.0,5.0,40.0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,Pachuca,Brasileiro,René López (Pachuca)
Luis Sánchez,MEX,DF,23,0.7,20.0,25.0,80.0,385.0,177.0,9.0,10.0,90.0,8.0,10.0,80.0,3.0,5.0,60.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,Pachuca,Brasileiro,Luis Sánchez (Pachuca)
Owen González,MEX,"MF,FW",20,1.6,46.0,64.0,71.9,651.0,167.0,26.0,33.0,78.8,16.0,20.0,80.0,2.0,4.0,50.0,0,0.4,0.7,-0.4,3.0,6.0,1.0,1.0,6.0,Pachuca,Brasileiro,Owen González (Pachuca)
Fernando Ovelar,PAR,"MF,FW",19,0.4,12.0,14.0,85.7,202.0,43.0,6.0,6.0,100.0,2.0,3.0,66.7,2.0,3.0,66.7,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,Pachuca,Brasileiro,Fernando Ovelar (Pachuca)
Diego De Buen,MEX,"MF,DF",32,17.0,676.0,805.0,84.0,11945.0,4118.0,303.0,338.0,89.6,306.0,339.0,90.3,57.0,101.0,56.4,1,0.9,0.8,0.1,17.0,52.0,9.0,1.0,60.0,Puebla,Brasileiro,Diego De Buen (Puebla)
Jesús Rodríguez,MEX,GK,30,17.0,511.0,650.0,78.6,14346.0,9946.0,87.0,88.0,98.9,253.0,253.0,100.0,167.0,303.0,55.1,0,0.1,0.0,-0.1,1.0,11.0,0.0,0.0,0.0,Puebla,Brasileiro,Jesús Rodríguez (Puebla)
Gastón Silva,URU,DF,29,17.0,738.0,885.0,83.4,16378.0,6572.0,198.0,218.0,90.8,389.0,432.0,90.0,142.0,209.0,67.9,0,0.1,0.4,-0.1,4.0,50.0,3.0,1.0,60.0,Puebla,Brasileiro,Gastón Silva (Puebla)
Brayan Angulo,COL,"DF,MF",34,16.8,722.0,915.0,78.9,12083.0,4594.0,377.0,415.0,90.8,270.0,335.0,80.6,56.0,108.0,51.9,6,2.0,2.1,4.0,20.0,75.0,15.0,3.0,84.0,Puebla,Brasileiro,Brayan Angulo (Puebla)
Guillermo Martínez Ayala,MEX,FW,28,15.0,218.0,319.0,68.3,3351.0,884.0,111.0,150.0,74.0,74.0,106.0,69.8,15.0,29.0,51.7,1,1.5,1.7,-0.5,19.0,33.0,6.0,0.0,31.0,Puebla,Brasileiro,Guillermo Martínez Ayala (Puebla)
Gustavo Ferrareis,BRA,DF,27,14.4,530.0,694.0,76.4,9321.0,3744.0,255.0,293.0,87.0,212.0,266.0,79.7,54.0,109.0,49.5,1,0.8,1.1,0.2,12.0,58.0,13.0,12.0,53.0,Puebla,Brasileiro,Gustavo Ferrareis (Puebla)
Pablo González Díaz,MEX,MF,31,14.3,560.0,643.0,87.1,11264.0,3236.0,202.0,227.0,89.0,261.0,284.0,91.9,87.0,110.0,79.1,0,0.2,0.2,-0.2,8.0,46.0,1.0,0.0,62.0,Puebla,Brasileiro,Pablo González Díaz (Puebla)
Kevin Velasco,COL,MF,26,13.1,389.0,489.0,79.6,6417.0,1652.0,202.0,230.0,87.8,137.0,158.0,86.7,38.0,70.0,54.3,1,1.6,2.3,-0.6,26.0,37.0,22.0,12.0,46.0,Puebla,Brasileiro,Kevin Velasco (Puebla)
Sebastián Olmedo,PAR,DF,22,14.0,540.0,637.0,84.8,10746.0,4383.0,166.0,192.0,86.5,299.0,320.0,93.4,68.0,107.0,63.6,0,0.1,0.1,-0.1,3.0,13.0,3.0,1.0,23.0,Puebla,Brasileiro,Sebastián Olmedo (Puebla)
Daniel Álvarez López,MEX,"MF,FW",29,9.4,222.0,333.0,66.7,3768.0,1242.0,115.0,140.0,82.1,79.0,123.0,64.2,23.0,43.0,53.5,2,2.9,2.4,-0.9,24.0,21.0,23.0,12.0,36.0,Puebla,Brasileiro,Daniel Álvarez López (Puebla)
Martín Barragán,MEX,FW,32,9.3,152.0,203.0,74.9,2516.0,563.0,83.0,102.0,81.4,43.0,58.0,74.1,19.0,24.0,79.2,0,0.7,0.4,-0.7,9.0,15.0,2.0,0.0,20.0,Puebla,Brasileiro,Martín Barragán (Puebla)
Carlos Baltazar,MEX,MF,26,6.1,162.0,201.0,80.6,2517.0,608.0,97.0,115.0,84.3,52.0,59.0,88.1,10.0,17.0,58.8,1,0.5,0.6,0.5,8.0,4.0,6.0,1.0,12.0,Puebla,Brasileiro,Carlos Baltazar (Puebla)
Luis García,MEX,"DF,MF",30,4.0,105.0,150.0,70.0,1969.0,710.0,50.0,57.0,87.7,39.0,51.0,76.5,14.0,28.0,50.0,0,0.8,0.5,-0.8,5.0,8.0,5.0,3.0,7.0,Puebla,Brasileiro,Luis García (Puebla)
Ángel Robles,MEX,"FW,MF",22,3.2,50.0,69.0,72.5,765.0,141.0,31.0,37.0,83.8,10.0,15.0,66.7,6.0,9.0,66.7,1,0.1,0.0,0.9,3.0,1.0,0.0,0.0,2.0,Puebla,Brasileiro,Ángel Robles (Puebla)
Miguel Sansores,MEX,"FW,MF",32,3.5,71.0,100.0,71.0,1055.0,255.0,42.0,52.0,80.8,17.0,28.0,60.7,7.0,9.0,77.8,1,1.0,0.3,0.0,6.0,6.0,2.0,1.0,10.0,Puebla,Brasileiro,Miguel Sansores (Puebla)
Federico Mancuello,ARG,MF,34,3.0,134.0,176.0,76.1,2465.0,861.0,55.0,60.0,91.7,57.0,69.0,82.6,17.0,39.0,43.6,1,0.8,0.7,0.2,7.0,18.0,6.0,2.0,22.0,Puebla,Brasileiro,Federico Mancuello (Puebla)
Alberto Herrera,MEX,"DF,MF",22,1.5,44.0,61.0,72.1,646.0,190.0,21.0,25.0,84.0,16.0,19.0,84.2,4.0,8.0,50.0,0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,Puebla,Brasileiro,Alberto Herrera (Puebla)
Efraín Orona,MEX,"DF,MF",24,1.2,40.0,50.0,80.0,786.0,370.0,15.0,17.0,88.2,19.0,23.0,82.6,6.0,9.0,66.7,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,Puebla,Brasileiro,Efraín Orona (Puebla)
Diego Zago,MEX,MF,21,1.0,34.0,41.0,82.9,531.0,125.0,16.0,18.0,88.9,18.0,19.0,94.7,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,Puebla,Brasileiro,Diego Zago (Puebla)
Gabriel Carabajal,ARG,"MF,FW",32,1.6,57.0,78.0,73.1,1182.0,397.0,22.0,28.0,78.6,23.0,30.0,76.7,12.0,20.0,60.0,1,0.1,0.1,0.9,1.0,8.0,1.0,0.0,9.0,Puebla,Brasileiro,Gabriel Carabajal (Puebla)
Lucas de los Santos,URU,"MF,FW",22,1.5,43.0,65.0,66.2,705.0,142.0,24.0,32.0,75.0,15.0,22.0,68.2,3.0,7.0,42.9,0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,Puebla,Brasileiro,Lucas de los Santos (Puebla)
Daniel Aguilar,MEX,"FW,MF",25,1.3,57.0,77.0,74.0,1093.0,339.0,29.0,35.0,82.9,18.0,25.0,72.0,9.0,12.0,75.0,1,0.2,0.3,0.8,6.0,2.0,0.0,0.0,7.0,Puebla,Brasileiro,Daniel Aguilar (Puebla)
Facundo Waller,URU,MF,26,0.9,23.0,42.0,54.8,454.0,113.0,8.0,14.0,57.1,10.0,17.0,58.8,3.0,6.0,50.0,0,0.1,0.1,-0.1,1.0,3.0,2.0,0.0,5.0,Puebla,Brasileiro,Facundo Waller (Puebla)
Fernando Arce Jr.,USA,"MF,DF",27,0.7,35.0,39.0,89.7,527.0,93.0,19.0,21.0,90.5,12.0,12.0,100.0,2.0,3.0,66.7,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Puebla,Brasileiro,Fernando Arce Jr. (Puebla)
S. González,MEX,FW,20,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Puebla,Brasileiro,S. González (Puebla)
Emanuel Gularte,URU,DF,26,17.0,385.0,530.0,72.6,8851.0,4011.0,93.0,108.0,86.1,212.0,250.0,84.8,77.0,151.0,51.0,2,0.4,0.5,1.6,5.0,35.0,7.0,1.0,36.0,Querétaro,Brasileiro,Emanuel Gularte (Querétaro)
Federico Lértora,ARG,MF,33,15.7,432.0,608.0,71.1,8785.0,3235.0,168.0,213.0,78.9,178.0,211.0,84.4,79.0,149.0,53.0,1,1.0,1.0,0.0,13.0,60.0,8.0,0.0,75.0,Querétaro,Brasileiro,Federico Lértora (Querétaro)
Pablo Barrera,MEX,"MF,FW",36,14.8,374.0,554.0,67.5,6834.0,2624.0,189.0,224.0,84.4,112.0,151.0,74.2,64.0,133.0,48.1,4,5.2,4.0,-1.2,44.0,36.0,24.0,14.0,55.0,Querétaro,Brasileiro,Pablo Barrera (Querétaro)
Kevin Escamilla,MEX,MF,29,13.1,294.0,380.0,77.4,5509.0,1909.0,102.0,137.0,74.5,158.0,181.0,87.3,29.0,49.0,59.2,0,0.1,0.2,-0.1,2.0,49.0,0.0,0.0,46.0,Querétaro,Brasileiro,Kevin Escamilla (Querétaro)
Óscar Manzanarez,MEX,DF,28,11.6,240.0,316.0,75.9,4891.0,1955.0,91.0,102.0,89.2,113.0,138.0,81.9,34.0,69.0,49.3,0,0.6,0.1,-0.6,2.0,20.0,2.0,2.0,18.0,Querétaro,Brasileiro,Óscar Manzanarez (Querétaro)
Omar Israel Mendoza,MEX,DF,35,11.4,285.0,423.0,67.4,5397.0,2830.0,112.0,130.0,86.2,123.0,160.0,76.9,42.0,106.0,39.6,0,0.5,0.6,-0.5,5.0,33.0,9.0,6.0,36.0,Querétaro,Brasileiro,Omar Israel Mendoza (Querétaro)
Raúl Sandoval,MEX,"DF,MF",23,12.0,209.0,349.0,59.9,4177.0,1542.0,80.0,99.0,80.8,91.0,135.0,67.4,35.0,81.0,43.2,0,0.9,1.2,-0.9,16.0,18.0,13.0,9.0,21.0,Querétaro,Brasileiro,Raúl Sandoval (Querétaro)
Guillermo Allison,MEX,GK,33,12.0,214.0,356.0,60.1,8754.0,7572.0,22.0,22.0,100.0,71.0,72.0,98.6,119.0,257.0,46.3,0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,Querétaro,Brasileiro,Guillermo Allison (Querétaro)
Jaime Gómez Valencia,MEX,"DF,MF",30,10.3,293.0,381.0,76.9,4744.0,2103.0,153.0,174.0,87.9,116.0,137.0,84.7,18.0,51.0,35.3,0,0.1,0.3,-0.1,6.0,38.0,6.0,3.0,43.0,Querétaro,Brasileiro,Jaime Gómez Valencia (Querétaro)
José Zúñiga,COL,FW,29,9.5,100.0,168.0,59.5,1525.0,177.0,55.0,80.0,68.8,35.0,51.0,68.6,7.0,9.0,77.8,1,1.1,0.4,-0.1,9.0,3.0,5.0,0.0,9.0,Querétaro,Brasileiro,José Zúñiga (Querétaro)
Miguel Barbieri,ARG,DF,30,8.6,217.0,311.0,69.8,5781.0,2856.0,46.0,54.0,85.2,104.0,129.0,80.6,65.0,124.0,52.4,0,0.3,0.3,-0.3,2.0,27.0,1.0,0.0,15.0,Querétaro,Brasileiro,Miguel Barbieri (Querétaro)
Jordan Sierra,ECU,"MF,FW",26,9.0,229.0,324.0,70.7,4062.0,1522.0,105.0,132.0,79.5,86.0,119.0,72.3,29.0,52.0,55.8,1,0.2,0.6,0.8,7.0,25.0,8.0,0.0,36.0,Querétaro,Brasileiro,Jordan Sierra (Querétaro)
Camilo Sanvezzo,BRA,"FW,MF",35,6.6,91.0,133.0,68.4,1500.0,348.0,44.0,63.0,69.8,39.0,50.0,78.0,7.0,10.0,70.0,0,0.9,0.8,-0.9,8.0,10.0,6.0,2.0,19.0,Querétaro,Brasileiro,Camilo Sanvezzo (Querétaro)
Ettson Ayon,MEX,"FW,MF",22,5.4,44.0,73.0,60.3,673.0,181.0,26.0,35.0,74.3,13.0,25.0,52.0,3.0,5.0,60.0,0,0.0,0.1,0.0,2.0,2.0,2.0,0.0,7.0,Querétaro,Brasileiro,Ettson Ayon (Querétaro)
Fernando Tapia Méndez,MEX,GK,22,5.0,80.0,139.0,57.6,2725.0,2332.0,14.0,14.0,100.0,29.0,29.0,100.0,35.0,94.0,37.2,0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,Querétaro,Brasileiro,Fernando Tapia Méndez (Querétaro)
Ángel Sepúlveda,MEX,FW,32,3.6,72.0,116.0,62.1,1160.0,241.0,36.0,48.0,75.0,30.0,46.0,65.2,5.0,8.0,62.5,0,0.2,0.3,-0.2,4.0,7.0,2.0,1.0,11.0,Querétaro,Brasileiro,Ángel Sepúlveda (Querétaro)
Jonathan Perlaza,ECU,DF,26,3.1,78.0,132.0,59.1,1277.0,676.0,36.0,45.0,80.0,37.0,58.0,63.8,3.0,24.0,12.5,0,0.1,0.1,-0.1,2.0,9.0,0.0,0.0,6.0,Querétaro,Brasileiro,Jonathan Perlaza (Querétaro)
Marco García,MEX,MF,23,3.1,98.0,122.0,80.3,1878.0,584.0,40.0,45.0,88.9,45.0,50.0,90.0,12.0,23.0,52.2,1,0.7,0.6,0.3,6.0,16.0,2.0,0.0,18.0,Querétaro,Brasileiro,Marco García (Querétaro)
Nicolás Cordero,ARG,FW,24,3.5,47.0,76.0,61.8,613.0,133.0,33.0,45.0,73.3,10.0,18.0,55.6,1.0,2.0,50.0,1,0.5,0.1,0.5,2.0,4.0,0.0,0.0,3.0,Querétaro,Brasileiro,Nicolás Cordero (Querétaro)
Joaquín Montecinos,CHI,"FW,MF",28,2.6,50.0,72.0,69.4,825.0,177.0,29.0,35.0,82.9,17.0,25.0,68.0,4.0,7.0,57.1,0,0.5,0.2,-0.5,4.0,6.0,1.0,0.0,6.0,Querétaro,Brasileiro,Joaquín Montecinos (Querétaro)
Pablo Ortiz,MEX,DF,21,2.4,91.0,117.0,77.8,1617.0,658.0,40.0,43.0,93.0,37.0,50.0,74.0,11.0,20.0,55.0,1,0.4,0.2,0.6,1.0,5.0,1.0,1.0,5.0,Querétaro,Brasileiro,Pablo Ortiz (Querétaro)
Rodrigo López,MEX,MF,36,1.6,56.0,71.0,78.9,1058.0,301.0,23.0,24.0,95.8,23.0,27.0,85.2,9.0,15.0,60.0,0,0.0,0.1,0.0,0.0,8.0,2.0,0.0,7.0,Querétaro,Brasileiro,Rodrigo López (Querétaro)
Mauro Laínez,MEX,"MF,FW",27,2.2,61.0,69.0,88.4,1172.0,271.0,19.0,21.0,90.5,32.0,33.0,97.0,8.0,9.0,88.9,0,0.2,0.3,-0.2,5.0,4.0,5.0,4.0,11.0,Querétaro,Brasileiro,Mauro Laínez (Querétaro)
Alberto García Jr.,MEX,"MF,FW",30,0.2,12.0,21.0,57.1,175.0,67.0,8.0,11.0,72.7,3.0,7.0,42.9,1.0,1.0,100.0,0,0.1,0.2,-0.1,2.0,0.0,2.0,1.0,1.0,Querétaro,Brasileiro,Alberto García Jr. (Querétaro)
Paolo Yrizar,MEX,MF,26,0.2,5.0,7.0,71.4,42.0,9.0,5.0,7.0,71.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Querétaro,Brasileiro,Paolo Yrizar (Querétaro)
Jonathan Torres,ARG,MF,27,0.1,2.0,3.0,66.7,21.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Querétaro,Brasileiro,Jonathan Torres (Querétaro)
Marco González,MEX,MF,21,0.0,3.0,3.0,100.0,51.0,12.0,1.0,1.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Querétaro,Brasileiro,Marco González (Querétaro)
Omar Campos,MEX,DF,21,16.7,519.0,679.0,76.4,9063.0,4369.0,246.0,293.0,84.0,219.0,283.0,77.4,46.0,78.0,59.0,1,1.3,1.0,-0.3,13.0,44.0,5.0,2.0,56.0,Santos,Brasileiro,Omar Campos (Santos)
Harold Preciado,COL,FW,29,15.7,231.0,329.0,70.2,3258.0,752.0,139.0,182.0,76.4,72.0,101.0,71.3,8.0,11.0,72.7,1,0.9,0.9,0.1,18.0,26.0,11.0,0.0,44.0,Santos,Brasileiro,Harold Preciado (Santos)
Alan Cervantes,MEX,MF,25,15.4,523.0,607.0,86.2,8537.0,2266.0,261.0,286.0,91.3,209.0,239.0,87.4,40.0,54.0,74.1,1,0.3,0.4,0.7,8.0,71.0,3.0,1.0,65.0,Santos,Brasileiro,Alan Cervantes (Santos)
Emerson Rodríguez,COL,"FW,MF",23,13.6,200.0,309.0,64.7,2953.0,989.0,119.0,152.0,78.3,54.0,88.0,61.4,16.0,31.0,51.6,2,2.8,2.3,-0.8,23.0,20.0,14.0,3.0,32.0,Santos,Brasileiro,Emerson Rodríguez (Santos)
Juan Brunetta,ARG,"MF,FW",26,15.7,522.0,708.0,73.7,10551.0,3714.0,207.0,233.0,88.8,194.0,231.0,84.0,111.0,208.0,53.4,11,9.4,8.7,1.6,68.0,73.0,41.0,4.0,115.0,Santos,Brasileiro,Juan Brunetta (Santos)
Félix Torres Caicedo,ECU,DF,26,15.1,426.0,590.0,72.2,9817.0,3966.0,102.0,124.0,82.3,227.0,266.0,85.3,93.0,179.0,52.0,0,0.3,0.1,-0.3,5.0,48.0,0.0,0.0,45.0,Santos,Brasileiro,Félix Torres Caicedo (Santos)
Duván Vergara,COL,"FW,MF",27,11.0,253.0,342.0,74.0,3503.0,1105.0,153.0,182.0,84.1,76.0,104.0,73.1,9.0,21.0,42.9,3,1.9,2.1,1.1,20.0,22.0,16.0,4.0,43.0,Santos,Brasileiro,Duván Vergara (Santos)
Pedro Aquino,PER,MF,28,9.8,468.0,562.0,83.3,8297.0,3088.0,209.0,238.0,87.8,213.0,250.0,85.2,44.0,61.0,72.1,2,0.9,0.5,1.1,11.0,57.0,4.0,0.0,77.0,Santos,Brasileiro,Pedro Aquino (Santos)
Gibran Lajud,MEX,GK,30,9.0,125.0,227.0,55.1,4069.0,3243.0,23.0,23.0,100.0,55.0,56.0,98.2,46.0,147.0,31.3,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,Santos,Brasileiro,Gibran Lajud (Santos)
Dória,BRA,DF,29,9.0,263.0,366.0,71.9,5959.0,3090.0,71.0,84.0,84.5,146.0,169.0,86.4,46.0,104.0,44.2,0,0.0,0.1,0.0,1.0,32.0,3.0,1.0,24.0,Santos,Brasileiro,Dória (Santos)
Ismael Govea,MEX,DF,26,7.8,229.0,321.0,71.3,3886.0,1888.0,120.0,138.0,87.0,79.0,112.0,70.5,23.0,47.0,48.9,1,0.1,0.2,0.9,4.0,26.0,3.0,3.0,24.0,Santos,Brasileiro,Ismael Govea (Santos)
Aldo López,MEX,MF,23,9.3,275.0,304.0,90.5,4563.0,1165.0,132.0,141.0,93.6,113.0,119.0,95.0,25.0,31.0,80.6,0,0.1,0.3,-0.1,4.0,38.0,0.0,0.0,31.0,Santos,Brasileiro,Aldo López (Santos)
Raúl López Gómez,MEX,DF,30,9.1,300.0,369.0,81.3,5464.0,2184.0,128.0,150.0,85.3,143.0,165.0,86.7,29.0,46.0,63.0,0,0.6,0.9,-0.6,6.0,25.0,7.0,4.0,32.0,Santos,Brasileiro,Raúl López Gómez (Santos)
Carlos Acevedo,MEX,GK,27,6.0,84.0,147.0,57.1,2962.0,2479.0,17.0,17.0,100.0,26.0,27.0,96.3,41.0,103.0,39.8,0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,Santos,Brasileiro,Carlos Acevedo (Santos)
Hugo Isaác Rodríguez,MEX,DF,33,5.2,145.0,178.0,81.5,2871.0,997.0,44.0,48.0,91.7,85.0,91.0,93.4,16.0,35.0,45.7,0,0.2,0.0,-0.2,1.0,2.0,0.0,0.0,7.0,Santos,Brasileiro,Hugo Isaác Rodríguez (Santos)
Ronaldo Prieto,MEX,DF,26,4.9,159.0,220.0,72.3,3253.0,1285.0,48.0,53.0,90.6,84.0,96.0,87.5,23.0,65.0,35.4,0,0.5,0.1,-0.5,2.0,10.0,2.0,0.0,8.0,Santos,Brasileiro,Ronaldo Prieto (Santos)
Diego Medina,MEX,"FW,MF",22,5.9,116.0,169.0,68.6,1870.0,607.0,71.0,87.0,81.6,30.0,42.0,71.4,11.0,23.0,47.8,0,0.9,1.4,-0.9,7.0,13.0,7.0,1.0,19.0,Santos,Brasileiro,Diego Medina (Santos)
Héctor Holguín,MEX,GK,22,2.0,38.0,53.0,71.7,1283.0,1151.0,11.0,11.0,100.0,13.0,13.0,100.0,14.0,29.0,48.3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Santos,Brasileiro,Héctor Holguín (Santos)
Javier Marcelo Correa,ARG,"FW,DF",31,1.8,39.0,58.0,67.2,794.0,96.0,16.0,21.0,76.2,17.0,21.0,81.0,5.0,6.0,83.3,0,0.1,0.0,-0.1,4.0,4.0,0.0,0.0,6.0,Santos,Brasileiro,Javier Marcelo Correa (Santos)
Santiago Muñóz,MEX,"MF,FW",21,1.4,68.0,74.0,91.9,1131.0,286.0,36.0,40.0,90.0,23.0,24.0,95.8,9.0,10.0,90.0,1,0.5,0.5,0.5,3.0,10.0,3.0,0.0,9.0,Santos,Brasileiro,Santiago Muñóz (Santos)
Jair González,MEX,"FW,MF",21,1.0,22.0,35.0,62.9,369.0,166.0,8.0,10.0,80.0,10.0,13.0,76.9,2.0,7.0,28.6,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,Santos,Brasileiro,Jair González (Santos)
Salvador Mariscal,MEX,MF,20,0.3,9.0,14.0,64.3,181.0,51.0,2.0,3.0,66.7,6.0,8.0,75.0,1.0,3.0,33.3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Santos,Brasileiro,Salvador Mariscal (Santos)
