Player,Nation,Pos,Age,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Team,Championship,Player_Team
Gibran Lajud,MEX,GK,30,9.0,1.0,1,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0,1.0,6.0,0.0,Santos,Brasileiro,Gibran Lajud (Santos)
Dória,BRA,DF,29,9.0,12.0,7,8.0,4.0,0.0,7.0,11.0,63.6,4.0,8.0,5.0,3.0,16,28.0,29.0,0.0,Santos,Brasileiro,Dória (Santos)
Ismael Govea,MEX,DF,26,7.8,19.0,14,10.0,7.0,2.0,10.0,14.0,71.4,4.0,12.0,7.0,5.0,5,24.0,26.0,0.0,Santos,Brasileiro,Ismael Govea (Santos)
Aldo López,MEX,MF,23,9.3,16.0,9,4.0,12.0,0.0,6.0,16.0,37.5,10.0,16.0,6.0,10.0,17,33.0,13.0,0.0,Santos,Brasileiro,Aldo López (Santos)
Raúl López Gómez,MEX,DF,30,9.1,18.0,13,9.0,7.0,2.0,9.0,18.0,50.0,9.0,11.0,7.0,4.0,6,24.0,23.0,0.0,Santos,Brasileiro,Raúl López Gómez (Santos)
Carlos Acevedo,MEX,GK,27,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,0.0,Santos,Brasileiro,Carlos Acevedo (Santos)
Hugo Isaác Rodríguez,MEX,DF,33,5.2,11.0,8,8.0,3.0,0.0,9.0,11.0,81.8,2.0,7.0,6.0,1.0,6,17.0,19.0,0.0,Santos,Brasileiro,Hugo Isaác Rodríguez (Santos)
Ronaldo Prieto,MEX,DF,26,4.9,7.0,5,5.0,2.0,0.0,2.0,3.0,66.7,1.0,9.0,6.0,3.0,12,19.0,37.0,0.0,Santos,Brasileiro,Ronaldo Prieto (Santos)
Diego Medina,MEX,"FW,MF",22,5.9,9.0,4,2.0,5.0,2.0,3.0,14.0,21.4,11.0,8.0,1.0,7.0,4,13.0,1.0,0.0,Santos,Brasileiro,Diego Medina (Santos)
Héctor Holguín,MEX,GK,22,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Santos,Brasileiro,Héctor Holguín (Santos)
Javier Marcelo Correa,ARG,"FW,DF",31,1.8,3.0,2,0.0,1.0,2.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0,3.0,1.0,0.0,Santos,Brasileiro,Javier Marcelo Correa (Santos)
Santiago Muñóz,MEX,"MF,FW",21,1.4,2.0,1,1.0,1.0,0.0,1.0,4.0,25.0,3.0,1.0,0.0,1.0,1,3.0,1.0,0.0,Santos,Brasileiro,Santiago Muñóz (Santos)
Jair González,MEX,"FW,MF",21,1.0,1.0,1,1.0,0.0,0.0,1.0,1.0,100.0,0.0,2.0,0.0,2.0,0,1.0,1.0,0.0,Santos,Brasileiro,Jair González (Santos)
Salvador Mariscal,MEX,MF,20,0.3,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,2.0,0.0,Santos,Brasileiro,Salvador Mariscal (Santos)
Emmanuel Echeverría,MEX,DF,20,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Santos,Brasileiro,Emmanuel Echeverría (Santos)
Alberto Ocejo,MEX,"FW,DF",25,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Santos,Brasileiro,Alberto Ocejo (Santos)
Diego Barbosa,MEX,DF,27,16.5,74.0,50,40.0,28.0,6.0,39.0,61.0,63.9,22.0,17.0,3.0,14.0,17,91.0,34.0,0.0,Tijuana,Brasileiro,Diego Barbosa (Tijuana)
Kevin Balanta,COL,DF,26,15.7,33.0,19,19.0,14.0,0.0,10.0,19.0,52.6,9.0,13.0,10.0,3.0,27,60.0,52.0,0.0,Tijuana,Brasileiro,Kevin Balanta (Tijuana)
Christian Rivera,COL,MF,27,15.3,78.0,50,31.0,43.0,4.0,22.0,49.0,44.9,27.0,17.0,7.0,10.0,24,102.0,14.0,0.0,Tijuana,Brasileiro,Christian Rivera (Tijuana)
Carlos González Espínola,PAR,FW,30,15.1,7.0,3,0.0,4.0,3.0,3.0,5.0,60.0,2.0,8.0,1.0,7.0,4,11.0,9.0,0.0,Tijuana,Brasileiro,Carlos González Espínola (Tijuana)
Nicolás Díaz Huincales,CHI,DF,24,14.9,36.0,19,20.0,16.0,0.0,12.0,15.0,80.0,3.0,23.0,15.0,8.0,26,62.0,67.0,2.0,Tijuana,Brasileiro,Nicolás Díaz Huincales (Tijuana)
Fernando Madrigal,MEX,MF,32,12.1,15.0,11,6.0,7.0,2.0,7.0,19.0,36.8,12.0,7.0,1.0,6.0,6,21.0,6.0,0.0,Tijuana,Brasileiro,Fernando Madrigal (Tijuana)
José Antonio Rodríguez,MEX,GK,31,14.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,1.0,Tijuana,Brasileiro,José Antonio Rodríguez (Tijuana)
Lucas Rodríguez,ARG,"MF,FW",26,11.8,31.0,17,9.0,15.0,7.0,16.0,27.0,59.3,11.0,8.0,0.0,8.0,9,40.0,2.0,0.0,Tijuana,Brasileiro,Lucas Rodríguez (Tijuana)
Alejandro Martínez,ARG,"MF,FW",26,10.7,15.0,7,4.0,5.0,6.0,5.0,16.0,31.3,11.0,13.0,1.0,12.0,6,21.0,4.0,0.0,Tijuana,Brasileiro,Alejandro Martínez (Tijuana)
Francisco Contreras,MEX,DF,24,9.7,17.0,14,7.0,9.0,1.0,10.0,16.0,62.5,6.0,7.0,3.0,4.0,18,35.0,19.0,0.0,Tijuana,Brasileiro,Francisco Contreras (Tijuana)
Kevin Castañeda,MEX,"MF,FW",24,8.0,12.0,8,3.0,7.0,2.0,5.0,13.0,38.5,8.0,8.0,1.0,7.0,3,15.0,2.0,0.0,Tijuana,Brasileiro,Kevin Castañeda (Tijuana)
Domingo Blanco,ARG,"MF,FW",28,7.8,27.0,12,7.0,11.0,9.0,5.0,8.0,62.5,3.0,8.0,1.0,7.0,7,34.0,1.0,0.0,Tijuana,Brasileiro,Domingo Blanco (Tijuana)
Eduardo Armenta,MEX,"MF,FW",22,4.9,16.0,9,5.0,9.0,2.0,7.0,12.0,58.3,5.0,8.0,0.0,8.0,1,17.0,3.0,0.0,Tijuana,Brasileiro,Eduardo Armenta (Tijuana)
Rafael Fernández,MEX,DF,23,4.5,11.0,4,4.0,4.0,3.0,5.0,12.0,41.7,7.0,5.0,3.0,2.0,2,13.0,10.0,0.0,Tijuana,Brasileiro,Rafael Fernández (Tijuana)
Jesús Vega,MEX,DF,23,4.2,11.0,8,3.0,6.0,2.0,4.0,9.0,44.4,5.0,1.0,0.0,1.0,7,18.0,5.0,0.0,Tijuana,Brasileiro,Jesús Vega (Tijuana)
José Corona,MEX,GK,42,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,Tijuana,Brasileiro,José Corona (Tijuana)
Alexis Canelo,ARG,FW,31,2.7,4.0,2,1.0,2.0,1.0,0.0,2.0,0.0,2.0,3.0,0.0,3.0,1,5.0,6.0,0.0,Tijuana,Brasileiro,Alexis Canelo (Tijuana)
Rodrigo Godínez,MEX,DF,31,2.4,3.0,3,2.0,1.0,0.0,2.0,4.0,50.0,2.0,6.0,3.0,3.0,5,8.0,7.0,0.0,Tijuana,Brasileiro,Rodrigo Godínez (Tijuana)
Lucas Cavallini,CAN,"FW,MF",31,4.2,5.0,3,3.0,1.0,1.0,2.0,3.0,66.7,1.0,2.0,0.0,2.0,0,5.0,2.0,0.0,Tijuana,Brasileiro,Lucas Cavallini (Tijuana)
Aaron Mejía Montoya,MEX,DF,22,2.0,6.0,5,3.0,3.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,2.0,3,9.0,4.0,0.0,Tijuana,Brasileiro,Aaron Mejía Montoya (Tijuana)
Iván Tona,MEX,MF,23,2.5,6.0,3,2.0,4.0,0.0,3.0,5.0,60.0,2.0,1.0,1.0,0.0,3,9.0,3.0,0.0,Tijuana,Brasileiro,Iván Tona (Tijuana)
Daniel Vázquez,MEX,FW,20,0.8,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,Tijuana,Brasileiro,Daniel Vázquez (Tijuana)
Efrain Alvarez,MEX,MF,21,1.4,5.0,5,3.0,1.0,1.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,0,5.0,0.0,0.0,Tijuana,Brasileiro,Efrain Alvarez (Tijuana)
Braian Romero,ARG,"FW,MF",32,0.6,1.0,1,0.0,1.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,1,2.0,0.0,0.0,Tijuana,Brasileiro,Braian Romero (Tijuana)
Rodrigo Parra,MEX,DF,20,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0.0,1.0,0.0,Tijuana,Brasileiro,Rodrigo Parra (Tijuana)
Abraham Flores,MEX,DF,21,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,2.0,1.0,Tijuana,Brasileiro,Abraham Flores (Tijuana)
Carlos Galicia,MEX,MF,19,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,Tijuana,Brasileiro,Carlos Galicia (Tijuana)
Tiago Volpi,BRA,GK,33,17.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12.0,2.0,Toluca,Brasileiro,Tiago Volpi (Toluca)
Andrés Mosquera Guardia,COL,DF,33,15.6,22.0,14,13.0,8.0,1.0,10.0,17.0,58.8,7.0,13.0,9.0,4.0,15,37.0,63.0,0.0,Toluca,Brasileiro,Andrés Mosquera Guardia (Toluca)
Valber Huerta,CHI,DF,30,15.3,24.0,14,13.0,9.0,2.0,12.0,20.0,60.0,8.0,12.0,8.0,4.0,15,39.0,55.0,1.0,Toluca,Brasileiro,Valber Huerta (Toluca)
Maximiliano Araújo,URU,"DF,FW",23,13.9,21.0,13,13.0,7.0,1.0,13.0,26.0,50.0,13.0,29.0,4.0,25.0,10,31.0,13.0,0.0,Toluca,Brasileiro,Maximiliano Araújo (Toluca)
Marcel Ruiz,MEX,MF,23,13.2,33.0,21,13.0,18.0,2.0,16.0,32.0,50.0,16.0,13.0,5.0,8.0,10,43.0,18.0,0.0,Toluca,Brasileiro,Marcel Ruiz (Toluca)
Brian García,MEX,DF,26,14.2,25.0,14,16.0,6.0,3.0,16.0,32.0,50.0,16.0,26.0,4.0,22.0,22,47.0,29.0,0.0,Toluca,Brasileiro,Brian García (Toluca)
Juan Domínguez,MEX,"FW,MF",25,10.9,11.0,9,0.0,9.0,2.0,3.0,12.0,25.0,9.0,6.0,2.0,4.0,4,15.0,3.0,0.0,Toluca,Brasileiro,Juan Domínguez (Toluca)
Claudio Baeza,CHI,MF,30,10.7,29.0,20,16.0,12.0,1.0,11.0,30.0,36.7,19.0,7.0,2.0,5.0,6,35.0,13.0,0.0,Toluca,Brasileiro,Claudio Baeza (Toluca)
Jean Meneses,CHI,"FW,MF",30,10.5,16.0,11,5.0,8.0,3.0,4.0,11.0,36.4,7.0,10.0,0.0,10.0,6,22.0,1.0,1.0,Toluca,Brasileiro,Jean Meneses (Toluca)
Edgar López,MEX,"FW,MF",24,9.7,7.0,4,0.0,5.0,2.0,1.0,3.0,33.3,2.0,6.0,0.0,6.0,3,10.0,4.0,0.0,Toluca,Brasileiro,Edgar López (Toluca)
Robert Morales,PAR,FW,24,8.4,6.0,4,2.0,3.0,1.0,1.0,11.0,9.1,10.0,7.0,0.0,7.0,2,8.0,2.0,0.0,Toluca,Brasileiro,Robert Morales (Toluca)
Jesús Angulo,MEX,"MF,FW",26,8.3,13.0,6,4.0,7.0,2.0,5.0,9.0,55.6,4.0,4.0,0.0,4.0,2,15.0,1.0,1.0,Toluca,Brasileiro,Jesús Angulo (Toluca)
Jesús Venegas,MEX,MF,28,6.7,15.0,10,8.0,7.0,0.0,5.0,17.0,29.4,12.0,9.0,3.0,6.0,13,28.0,16.0,0.0,Toluca,Brasileiro,Jesús Venegas (Toluca)
Pedro Raul,BRA,"FW,MF",27,5.9,1.0,1,0.0,0.0,1.0,1.0,6.0,16.7,5.0,5.0,2.0,3.0,0,1.0,6.0,0.0,Toluca,Brasileiro,Pedro Raul (Toluca)
Mauricio Isais,MEX,"DF,MF",22,5.5,7.0,7,4.0,3.0,0.0,4.0,10.0,40.0,6.0,11.0,3.0,8.0,5,12.0,18.0,0.0,Toluca,Brasileiro,Mauricio Isais (Toluca)
Tomás Belmonte,ARG,MF,25,5.5,19.0,14,12.0,5.0,2.0,11.0,20.0,55.0,9.0,10.0,2.0,8.0,10,29.0,11.0,0.0,Toluca,Brasileiro,Tomás Belmonte (Toluca)
Carlos Orrantía,MEX,"DF,MF",32,2.9,7.0,5,4.0,2.0,1.0,4.0,8.0,50.0,4.0,2.0,0.0,2.0,5,12.0,8.0,0.0,Toluca,Brasileiro,Carlos Orrantía (Toluca)
Abraham Villegas,,DF,21,2.8,16.0,10,12.0,4.0,0.0,7.0,13.0,53.8,6.0,5.0,2.0,3.0,1,17.0,5.0,0.0,Toluca,Brasileiro,Abraham Villegas (Toluca)
Juan Gamboa,MEX,"MF,FW",22,1.7,4.0,1,1.0,2.0,1.0,4.0,5.0,80.0,1.0,2.0,0.0,2.0,0,4.0,1.0,0.0,Toluca,Brasileiro,Juan Gamboa (Toluca)
Jesús Piñuelas,MEX,DF,25,1.7,3.0,1,2.0,0.0,1.0,1.0,2.0,50.0,1.0,2.0,0.0,2.0,1,4.0,7.0,0.0,Toluca,Brasileiro,Jesús Piñuelas (Toluca)
Adrián Mora,MEX,DF,26,1.7,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,3,3.0,7.0,0.0,Toluca,Brasileiro,Adrián Mora (Toluca)
Everardo Del Villar,MEX,DF,18,1.2,5.0,3,2.0,3.0,0.0,2.0,3.0,66.7,1.0,2.0,0.0,2.0,3,8.0,3.0,0.0,Toluca,Brasileiro,Everardo Del Villar (Toluca)
Fernando Navarro Morán,MEX,MF,34,1.0,4.0,3,0.0,3.0,1.0,2.0,4.0,50.0,2.0,3.0,1.0,2.0,1,5.0,2.0,0.0,Toluca,Brasileiro,Fernando Navarro Morán (Toluca)
Isaías Violante,MEX,"MF,FW",20,1.1,1.0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,1.0,1.0,0.0,Toluca,Brasileiro,Isaías Violante (Toluca)
Sait Tlaxcalteco,MEX,"MF,FW",20,0.2,2.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,Toluca,Brasileiro,Sait Tlaxcalteco (Toluca)
Víctor Arteaga,MEX,MF,19,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,Toluca,Brasileiro,Víctor Arteaga (Toluca)
Nahuel Guzmán,ARG,GK,37,16.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,0.0,11.0,5.0,UANL,Brasileiro,Nahuel Guzmán (UANL)
Javier Aquino,MEX,DF,33,15.3,32.0,22,21.0,9.0,2.0,22.0,38.0,57.9,16.0,19.0,2.0,17.0,16,48.0,23.0,0.0,UANL,Brasileiro,Javier Aquino (UANL)
Jesús Alberto Angulo,MEX,DF,25,14.6,37.0,20,16.0,15.0,6.0,24.0,34.0,70.6,10.0,16.0,5.0,11.0,21,58.0,26.0,1.0,UANL,Brasileiro,Jesús Alberto Angulo (UANL)
Luis Enrique Quiñones,COL,"FW,MF",32,14.6,28.0,20,8.0,18.0,2.0,9.0,34.0,26.5,25.0,20.0,2.0,18.0,9,37.0,14.0,0.0,UANL,Brasileiro,Luis Enrique Quiñones (UANL)
Rafael Carioca,BRA,MF,34,14.9,36.0,20,13.0,21.0,2.0,20.0,36.0,55.6,16.0,11.0,2.0,9.0,14,50.0,7.0,1.0,UANL,Brasileiro,Rafael Carioca (UANL)
Guido Pizarro,ARG,DF,33,14.6,16.0,11,7.0,7.0,2.0,7.0,25.0,28.0,18.0,12.0,6.0,6.0,15,31.0,20.0,0.0,UANL,Brasileiro,Guido Pizarro (UANL)
Fernando Gorriarán,URU,"MF,FW",29,12.9,22.0,14,4.0,15.0,3.0,9.0,20.0,45.0,11.0,17.0,3.0,14.0,4,26.0,6.0,0.0,UANL,Brasileiro,Fernando Gorriarán (UANL)
André-Pierre Gignac,FRA,FW,38,11.2,0.0,0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,0.0,1.0,2,2.0,9.0,0.0,UANL,Brasileiro,André-Pierre Gignac (UANL)
Francisco Sebastián Córdova,MEX,"MF,FW",26,8.7,13.0,9,4.0,5.0,4.0,4.0,9.0,44.4,5.0,7.0,2.0,5.0,4,17.0,3.0,0.0,UANL,Brasileiro,Francisco Sebastián Córdova (UANL)
Samir Santos,BRA,DF,29,11.6,19.0,11,14.0,5.0,0.0,10.0,17.0,58.8,7.0,8.0,5.0,3.0,18,37.0,31.0,0.0,UANL,Brasileiro,Samir Santos (UANL)
Diego Reyes,MEX,DF,31,9.5,11.0,8,5.0,6.0,0.0,4.0,9.0,44.4,5.0,14.0,11.0,3.0,21,32.0,30.0,0.0,UANL,Brasileiro,Diego Reyes (UANL)
Diego Lainez,MEX,FW,23,8.0,19.0,12,7.0,6.0,6.0,11.0,16.0,68.8,5.0,6.0,0.0,6.0,6,25.0,6.0,0.0,UANL,Brasileiro,Diego Lainez (UANL)
Juan Pablo Vigón,MEX,MF,32,8.4,12.0,10,6.0,6.0,0.0,5.0,22.0,22.7,17.0,7.0,0.0,7.0,5,17.0,4.0,0.0,UANL,Brasileiro,Juan Pablo Vigón (UANL)
Nicolás Ibáñez,ARG,FW,29,7.0,7.0,2,0.0,2.0,5.0,3.0,5.0,60.0,2.0,4.0,0.0,4.0,1,8.0,4.0,0.0,UANL,Brasileiro,Nicolás Ibáñez (UANL)
Raymundo Fulgencio,MEX,FW,23,5.4,3.0,3,3.0,0.0,0.0,1.0,6.0,16.7,5.0,3.0,0.0,3.0,1,4.0,2.0,0.0,UANL,Brasileiro,Raymundo Fulgencio (UANL)
Ozziel Herrera,MEX,"MF,FW",22,3.2,9.0,4,5.0,4.0,0.0,3.0,6.0,50.0,3.0,1.0,0.0,1.0,4,13.0,2.0,0.0,UANL,Brasileiro,Ozziel Herrera (UANL)
Sebastián Fierro,MEX,MF,22,1.9,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,2,2.0,1.0,0.0,UANL,Brasileiro,Sebastián Fierro (UANL)
Marcelo Flores,MEX,"FW,MF",20,2.0,3.0,3,0.0,2.0,1.0,3.0,4.0,75.0,1.0,5.0,0.0,5.0,1,4.0,1.0,0.0,UANL,Brasileiro,Marcelo Flores (UANL)
Fernando Ordóñez,MEX,DF,22,1.7,2.0,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,3.0,4,6.0,3.0,0.0,UANL,Brasileiro,Fernando Ordóñez (UANL)
Jesús Garza,MEX,"DF,MF",23,1.5,6.0,4,4.0,2.0,0.0,3.0,5.0,60.0,2.0,2.0,1.0,1.0,2,8.0,1.0,0.0,UANL,Brasileiro,Jesús Garza (UANL)
Carlos Felipe Rodríguez,MEX,GK,34,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,UANL,Brasileiro,Carlos Felipe Rodríguez (UANL)
Vladimir Loroña,MEX,DF,25,1.1,4.0,3,0.0,1.0,3.0,3.0,5.0,60.0,2.0,1.0,0.0,1.0,2,6.0,3.0,0.0,UANL,Brasileiro,Vladimir Loroña (UANL)
Nicolás López,URU,FW,30,0.8,3.0,2,2.0,0.0,1.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,0,3.0,0.0,0.0,UANL,Brasileiro,Nicolás López (UANL)
Fernando González,MEX,"FW,MF",22,0.4,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0,0.0,0.0,0.0,UANL,Brasileiro,Fernando González (UANL)
Eugenio Pizzuto,MEX,MF,21,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,UANL,Brasileiro,Eugenio Pizzuto (UANL)
Leonel Prieto,MEX,MF,22,0.2,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,0.0,0.0,UANL,Brasileiro,Leonel Prieto (UANL)
Julio José González,MEX,GK,32,17.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,17.0,1.0,UNAM,Brasileiro,Julio José González (UNAM)
Nathan Silva,BRA,DF,26,15.6,21.0,13,14.0,7.0,0.0,16.0,26.0,61.5,10.0,15.0,10.0,5.0,15,36.0,57.0,0.0,UNAM,Brasileiro,Nathan Silva (UNAM)
Eduardo Salvio,ARG,"FW,MF",33,15.0,15.0,9,4.0,7.0,4.0,8.0,21.0,38.1,13.0,10.0,1.0,9.0,7,22.0,6.0,0.0,UNAM,Brasileiro,Eduardo Salvio (UNAM)
César Huerta,MEX,"MF,FW",23,14.0,44.0,30,10.0,29.0,5.0,23.0,45.0,51.1,22.0,21.0,0.0,21.0,7,51.0,2.0,0.0,UNAM,Brasileiro,César Huerta (UNAM)
Lisandro Magallán,ARG,DF,30,14.0,23.0,17,11.0,12.0,0.0,7.0,8.0,87.5,1.0,8.0,5.0,3.0,17,40.0,58.0,0.0,UNAM,Brasileiro,Lisandro Magallán (UNAM)
Gabriel Fernández,URU,FW,29,12.7,12.0,9,2.0,6.0,4.0,1.0,9.0,11.1,8.0,9.0,1.0,8.0,1,13.0,17.0,0.0,UNAM,Brasileiro,Gabriel Fernández (UNAM)
Adrián Aldrete,MEX,DF,35,12.7,16.0,14,11.0,4.0,1.0,8.0,16.0,50.0,8.0,16.0,0.0,16.0,18,34.0,49.0,0.0,UNAM,Brasileiro,Adrián Aldrete (UNAM)
Ulises Rivas,MEX,MF,27,12.6,25.0,13,6.0,18.0,1.0,9.0,22.0,40.9,13.0,17.0,5.0,12.0,9,34.0,14.0,0.0,UNAM,Brasileiro,Ulises Rivas (UNAM)
José Caicedo,COL,MF,21,9.2,25.0,17,8.0,16.0,1.0,11.0,29.0,37.9,18.0,10.0,4.0,6.0,20,45.0,14.0,0.0,UNAM,Brasileiro,José Caicedo (UNAM)
Gustavo Del Prete,ARG,"MF,FW",27,7.7,14.0,8,4.0,7.0,3.0,6.0,15.0,40.0,9.0,3.0,1.0,2.0,2,16.0,6.0,0.0,UNAM,Brasileiro,Gustavo Del Prete (UNAM)
Pablo Bennevendo Peña,MEX,DF,23,9.0,24.0,15,14.0,10.0,0.0,16.0,23.0,69.6,7.0,8.0,1.0,7.0,11,35.0,25.0,1.0,UNAM,Brasileiro,Pablo Bennevendo Peña (UNAM)
Juan Ignacio Dinenno,ARG,"FW,MF",29,8.8,2.0,2,0.0,1.0,1.0,2.0,10.0,20.0,8.0,3.0,2.0,1.0,1,3.0,2.0,0.0,UNAM,Brasileiro,Juan Ignacio Dinenno (UNAM)
Pablo Monroy,MEX,DF,21,7.3,15.0,11,8.0,7.0,0.0,3.0,15.0,20.0,12.0,5.0,0.0,5.0,6,21.0,10.0,0.0,UNAM,Brasileiro,Pablo Monroy (UNAM)
Arturo Ortiz,MEX,DF,31,5.4,11.0,8,6.0,5.0,0.0,3.0,9.0,33.3,6.0,7.0,4.0,3.0,8,19.0,25.0,0.0,UNAM,Brasileiro,Arturo Ortiz (UNAM)
Jesús Molina,MEX,MF,35,4.1,12.0,7,3.0,9.0,0.0,3.0,5.0,60.0,2.0,4.0,2.0,2.0,5,17.0,12.0,0.0,UNAM,Brasileiro,Jesús Molina (UNAM)
Jesús Rivas,MEX,DF,21,3.9,10.0,9,7.0,3.0,0.0,3.0,4.0,75.0,1.0,2.0,0.0,2.0,2,12.0,13.0,0.0,UNAM,Brasileiro,Jesús Rivas (UNAM)
Rodrigo López,MEX,MF,22,3.6,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,UNAM,Brasileiro,Rodrigo López (UNAM)
Santiago Trigos,MEX,MF,21,4.4,18.0,14,5.0,10.0,3.0,9.0,15.0,60.0,6.0,3.0,1.0,2.0,1,19.0,8.0,0.0,UNAM,Brasileiro,Santiago Trigos (UNAM)
Christian Tabó,URU,"MF,FW",30,2.8,3.0,2,1.0,1.0,1.0,1.0,3.0,33.3,2.0,2.0,0.0,2.0,0,3.0,3.0,0.0,UNAM,Brasileiro,Christian Tabó (UNAM)
Robert Ergas,URU,"FW,DF",25,3.5,14.0,11,7.0,7.0,0.0,5.0,9.0,55.6,4.0,4.0,1.0,3.0,5,19.0,7.0,0.0,UNAM,Brasileiro,Robert Ergas (UNAM)
Carlos Gutiérrez,MEX,"MF,FW",24,1.3,3.0,2,2.0,1.0,0.0,2.0,9.0,22.2,7.0,4.0,0.0,4.0,1,4.0,0.0,0.0,UNAM,Brasileiro,Carlos Gutiérrez (UNAM)
Jorge Ruvalcaba,MEX,"MF,FW",22,0.7,3.0,1,1.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1,4.0,0.0,0.0,UNAM,Brasileiro,Jorge Ruvalcaba (UNAM)
Emanuel Montejano Arroyo,MEX,FW,22,0.6,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,UNAM,Brasileiro,Emanuel Montejano Arroyo (UNAM)
Marco Hernández,MEX,MF,18,0.3,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,0.0,UNAM,Brasileiro,Marco Hernández (UNAM)
José Galindo,MEX,DF,25,0.1,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,UNAM,Brasileiro,José Galindo (UNAM)
