Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Team,Championship,Player_Team
Jorge Berlanga,MEX,DF,20,5.3,337.0,18.0,122.0,194.0,22.0,3.0,337.0,0.0,0.0,0.0,0.0,0.0,170.0,708.0,318.0,2.0,3.0,0.0,2.0,0.0,193.0,2.0,Pachuca,Brasileiro,Jorge Berlanga (Pachuca)
Bryan González,MEX,"MF,FW",20,3.9,162.0,3.0,14.0,77.0,73.0,12.0,162.0,12.0,5.0,41.7,7.0,58.3,106.0,496.0,223.0,9.0,4.0,4.0,10.0,4.0,115.0,25.0,Pachuca,Brasileiro,Bryan González (Pachuca)
Pedro Pedraza,MEX,MF,23,5.2,318.0,9.0,60.0,227.0,35.0,3.0,318.0,5.0,2.0,40.0,2.0,40.0,190.0,909.0,365.0,4.0,6.0,1.0,5.0,3.0,188.0,2.0,Pachuca,Brasileiro,Pedro Pedraza (Pachuca)
Oussama Idrissi,MAR,"FW,MF",27,3.6,213.0,2.0,27.0,94.0,95.0,13.0,213.0,25.0,13.0,52.0,10.0,40.0,146.0,1043.0,413.0,10.0,13.0,5.0,9.0,9.0,142.0,28.0,Pachuca,Brasileiro,Oussama Idrissi (Pachuca)
Óscar Ustari,ARG,GK,37,3.0,92.0,73.0,92.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,42.0,197.0,122.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,Pachuca,Brasileiro,Óscar Ustari (Pachuca)
Illian Hernandez,MEX,FW,23,4.5,176.0,12.0,18.0,85.0,73.0,24.0,175.0,5.0,0.0,0.0,4.0,80.0,78.0,388.0,148.0,5.0,4.0,3.0,17.0,2.0,108.0,19.0,Pachuca,Brasileiro,Illian Hernandez (Pachuca)
Francisco Antonio Figueroa,MEX,"MF,FW",24,2.2,114.0,0.0,2.0,42.0,72.0,6.0,114.0,19.0,8.0,42.1,10.0,52.6,80.0,743.0,391.0,11.0,11.0,3.0,6.0,5.0,85.0,18.0,Pachuca,Brasileiro,Francisco Antonio Figueroa (Pachuca)
Jahaziel Marchand,MEX,MF,22,2.2,120.0,4.0,23.0,83.0,18.0,1.0,120.0,3.0,2.0,66.7,1.0,33.3,60.0,222.0,92.0,2.0,3.0,1.0,1.0,2.0,60.0,2.0,Pachuca,Brasileiro,Jahaziel Marchand (Pachuca)
Alexei Dominguez,MEX,"MF,FW",18,2.0,99.0,1.0,11.0,39.0,51.0,3.0,99.0,9.0,4.0,44.4,5.0,55.6,58.0,385.0,171.0,5.0,4.0,3.0,4.0,4.0,67.0,24.0,Pachuca,Brasileiro,Alexei Dominguez (Pachuca)
Paulino,ESP,MF,26,1.4,99.0,0.0,8.0,54.0,42.0,4.0,99.0,11.0,8.0,72.7,3.0,27.3,63.0,364.0,162.0,6.0,4.0,0.0,2.0,4.0,74.0,10.0,Pachuca,Brasileiro,Paulino (Pachuca)
Israel Luna,MEX,MF,21,1.2,74.0,2.0,9.0,49.0,16.0,1.0,74.0,1.0,0.0,0.0,1.0,100.0,40.0,226.0,118.0,3.0,3.0,0.0,3.0,2.0,45.0,1.0,Pachuca,Brasileiro,Israel Luna (Pachuca)
Javier Eduardo López,MEX,"MF,FW",29,2.9,181.0,2.0,8.0,75.0,101.0,9.0,181.0,6.0,4.0,66.7,2.0,33.3,103.0,457.0,223.0,6.0,3.0,1.0,9.0,6.0,131.0,20.0,Pachuca,Brasileiro,Javier Eduardo López (Pachuca)
René López,MEX,DF,21,0.8,46.0,2.0,8.0,23.0,16.0,0.0,46.0,4.0,3.0,75.0,1.0,25.0,30.0,157.0,45.0,1.0,1.0,0.0,1.0,2.0,29.0,9.0,Pachuca,Brasileiro,René López (Pachuca)
Luis Sánchez,MEX,DF,23,0.7,35.0,2.0,11.0,17.0,7.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,14.0,57.0,25.0,0.0,0.0,0.0,3.0,2.0,16.0,2.0,Pachuca,Brasileiro,Luis Sánchez (Pachuca)
Owen González,MEX,"MF,FW",20,1.6,85.0,0.0,6.0,27.0,54.0,8.0,85.0,5.0,3.0,60.0,2.0,40.0,58.0,345.0,174.0,7.0,5.0,3.0,5.0,7.0,59.0,19.0,Pachuca,Brasileiro,Owen González (Pachuca)
Fernando Ovelar,PAR,"MF,FW",19,0.4,19.0,0.0,3.0,13.0,7.0,0.0,19.0,7.0,2.0,28.6,5.0,71.4,16.0,151.0,77.0,2.0,1.0,0.0,0.0,1.0,14.0,3.0,Pachuca,Brasileiro,Fernando Ovelar (Pachuca)
Diego De Buen,MEX,"MF,DF",32,17.0,976.0,81.0,373.0,515.0,94.0,14.0,976.0,14.0,7.0,50.0,7.0,50.0,471.0,2115.0,1089.0,11.0,10.0,1.0,17.0,7.0,617.0,10.0,Puebla,Brasileiro,Diego De Buen (Puebla)
Jesús Rodríguez,MEX,GK,30,17.0,699.0,554.0,696.0,3.0,0.0,0.0,699.0,0.0,0.0,0.0,0.0,0.0,363.0,1875.0,1167.0,0.0,1.0,1.0,0.0,0.0,290.0,0.0,Puebla,Brasileiro,Jesús Rodríguez (Puebla)
Gastón Silva,URU,DF,29,17.0,1086.0,134.0,594.0,451.0,51.0,13.0,1086.0,1.0,1.0,100.0,0.0,0.0,570.0,3043.0,1942.0,12.0,7.0,0.0,6.0,3.0,657.0,4.0,Puebla,Brasileiro,Gastón Silva (Puebla)
Brayan Angulo,COL,"DF,MF",34,16.8,1124.0,27.0,307.0,557.0,284.0,28.0,1124.0,98.0,60.0,61.2,36.0,36.7,631.0,4753.0,2637.0,67.0,57.0,12.0,31.0,29.0,697.0,54.0,Puebla,Brasileiro,Brayan Angulo (Puebla)
Guillermo Martínez Ayala,MEX,FW,28,15.0,511.0,21.0,36.0,276.0,203.0,77.0,509.0,27.0,12.0,44.4,13.0,48.1,281.0,1169.0,377.0,8.0,10.0,3.0,46.0,35.0,403.0,63.0,Puebla,Brasileiro,Guillermo Martínez Ayala (Puebla)
Gustavo Ferrareis,BRA,DF,27,14.4,848.0,59.0,283.0,406.0,166.0,7.0,848.0,19.0,7.0,36.8,11.0,57.9,432.0,2259.0,1137.0,28.0,18.0,1.0,17.0,14.0,483.0,50.0,Puebla,Brasileiro,Gustavo Ferrareis (Puebla)
Pablo González Díaz,MEX,MF,31,14.3,775.0,57.0,233.0,504.0,47.0,0.0,775.0,4.0,3.0,75.0,0.0,0.0,380.0,1828.0,777.0,4.0,5.0,0.0,12.0,5.0,444.0,7.0,Puebla,Brasileiro,Pablo González Díaz (Puebla)
Kevin Velasco,COL,MF,26,13.1,631.0,3.0,76.0,301.0,272.0,32.0,631.0,47.0,24.0,51.1,20.0,42.6,432.0,3649.0,1938.0,71.0,61.0,15.0,36.0,18.0,476.0,95.0,Puebla,Brasileiro,Kevin Velasco (Puebla)
Sebastián Olmedo,PAR,DF,22,14.0,810.0,144.0,530.0,283.0,10.0,2.0,810.0,15.0,9.0,60.0,5.0,33.3,426.0,2040.0,1097.0,3.0,4.0,1.0,9.0,1.0,467.0,1.0,Puebla,Brasileiro,Sebastián Olmedo (Puebla)
Daniel Álvarez López,MEX,"MF,FW",29,9.4,437.0,9.0,44.0,193.0,206.0,25.0,437.0,32.0,11.0,34.4,17.0,53.1,232.0,1603.0,996.0,37.0,22.0,7.0,18.0,5.0,292.0,64.0,Puebla,Brasileiro,Daniel Álvarez López (Puebla)
Martín Barragán,MEX,FW,32,9.3,316.0,9.0,22.0,157.0,139.0,42.0,316.0,11.0,2.0,18.2,8.0,72.7,173.0,777.0,262.0,6.0,10.0,3.0,24.0,22.0,227.0,44.0,Puebla,Brasileiro,Martín Barragán (Puebla)
Carlos Baltazar,MEX,MF,26,6.1,281.0,6.0,51.0,141.0,98.0,15.0,281.0,18.0,8.0,44.4,8.0,44.4,165.0,1096.0,455.0,14.0,17.0,1.0,14.0,10.0,181.0,38.0,Puebla,Brasileiro,Carlos Baltazar (Puebla)
Luis García,MEX,"DF,MF",30,4.0,190.0,5.0,40.0,81.0,74.0,13.0,190.0,13.0,6.0,46.2,7.0,53.8,111.0,1032.0,585.0,22.0,8.0,6.0,7.0,6.0,131.0,29.0,Puebla,Brasileiro,Luis García (Puebla)
Ángel Robles,MEX,"FW,MF",22,3.2,110.0,1.0,20.0,53.0,42.0,10.0,110.0,12.0,4.0,33.3,7.0,58.3,67.0,435.0,143.0,5.0,5.0,2.0,12.0,2.0,69.0,19.0,Puebla,Brasileiro,Ángel Robles (Puebla)
Miguel Sansores,MEX,"FW,MF",32,3.5,144.0,5.0,21.0,68.0,57.0,15.0,144.0,4.0,2.0,50.0,2.0,50.0,73.0,289.0,110.0,1.0,4.0,1.0,13.0,7.0,100.0,22.0,Puebla,Brasileiro,Miguel Sansores (Puebla)
Federico Mancuello,ARG,MF,34,3.0,208.0,10.0,32.0,122.0,54.0,3.0,208.0,5.0,3.0,60.0,2.0,40.0,115.0,536.0,261.0,3.0,3.0,0.0,6.0,2.0,129.0,10.0,Puebla,Brasileiro,Federico Mancuello (Puebla)
Alberto Herrera,MEX,"DF,MF",22,1.5,80.0,3.0,11.0,40.0,30.0,2.0,80.0,3.0,0.0,0.0,3.0,100.0,43.0,164.0,82.0,2.0,3.0,0.0,0.0,1.0,53.0,5.0,Puebla,Brasileiro,Alberto Herrera (Puebla)
Efraín Orona,MEX,"DF,MF",24,1.2,69.0,11.0,40.0,28.0,2.0,0.0,69.0,1.0,0.0,0.0,1.0,100.0,25.0,98.0,42.0,1.0,1.0,0.0,0.0,0.0,31.0,1.0,Puebla,Brasileiro,Efraín Orona (Puebla)
Diego Zago,MEX,MF,21,1.0,54.0,2.0,8.0,42.0,4.0,0.0,54.0,1.0,0.0,0.0,1.0,100.0,30.0,129.0,42.0,0.0,0.0,0.0,0.0,1.0,33.0,1.0,Puebla,Brasileiro,Diego Zago (Puebla)
Gabriel Carabajal,ARG,"MF,FW",32,1.6,106.0,3.0,12.0,68.0,30.0,2.0,106.0,6.0,2.0,33.3,3.0,50.0,57.0,369.0,169.0,3.0,5.0,1.0,5.0,2.0,62.0,12.0,Puebla,Brasileiro,Gabriel Carabajal (Puebla)
Lucas de los Santos,URU,"MF,FW",22,1.5,89.0,5.0,26.0,40.0,23.0,0.0,89.0,2.0,1.0,50.0,1.0,50.0,43.0,128.0,31.0,0.0,2.0,0.0,1.0,1.0,51.0,4.0,Puebla,Brasileiro,Lucas de los Santos (Puebla)
Daniel Aguilar,MEX,"FW,MF",25,1.3,102.0,4.0,17.0,45.0,40.0,5.0,102.0,3.0,1.0,33.3,2.0,66.7,43.0,263.0,158.0,7.0,4.0,2.0,9.0,0.0,59.0,11.0,Puebla,Brasileiro,Daniel Aguilar (Puebla)
Facundo Waller,URU,MF,26,0.9,58.0,3.0,12.0,28.0,20.0,2.0,58.0,7.0,3.0,42.9,3.0,42.9,39.0,332.0,119.0,3.0,4.0,1.0,5.0,2.0,40.0,10.0,Puebla,Brasileiro,Facundo Waller (Puebla)
Fernando Arce Jr.,USA,"MF,DF",27,0.7,46.0,0.0,6.0,35.0,6.0,0.0,46.0,1.0,1.0,100.0,0.0,0.0,29.0,124.0,46.0,0.0,0.0,0.0,3.0,1.0,38.0,1.0,Puebla,Brasileiro,Fernando Arce Jr. (Puebla)
S. González,MEX,FW,20,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Puebla,Brasileiro,S. González (Puebla)
Emanuel Gularte,URU,DF,26,17.0,707.0,121.0,395.0,275.0,44.0,26.0,707.0,7.0,6.0,85.7,0.0,0.0,313.0,1727.0,1010.0,8.0,5.0,0.0,9.0,4.0,343.0,6.0,Querétaro,Brasileiro,Emanuel Gularte (Querétaro)
Federico Lértora,ARG,MF,33,15.7,793.0,50.0,220.0,417.0,172.0,32.0,793.0,20.0,9.0,45.0,10.0,50.0,368.0,2050.0,959.0,23.0,20.0,5.0,20.0,9.0,401.0,18.0,Querétaro,Brasileiro,Federico Lértora (Querétaro)
Pablo Barrera,MEX,"MF,FW",36,14.8,714.0,4.0,79.0,318.0,328.0,18.0,713.0,52.0,20.0,38.5,29.0,55.8,381.0,2368.0,1055.0,35.0,20.0,8.0,25.0,18.0,404.0,96.0,Querétaro,Brasileiro,Pablo Barrera (Querétaro)
Kevin Escamilla,MEX,MF,29,13.1,498.0,21.0,138.0,299.0,66.0,11.0,498.0,4.0,1.0,25.0,3.0,75.0,221.0,1031.0,450.0,10.0,6.0,2.0,13.0,6.0,251.0,8.0,Querétaro,Brasileiro,Kevin Escamilla (Querétaro)
Óscar Manzanarez,MEX,DF,28,11.6,451.0,61.0,234.0,176.0,44.0,11.0,451.0,3.0,1.0,33.3,2.0,66.7,168.0,683.0,278.0,0.0,1.0,0.0,12.0,1.0,202.0,6.0,Querétaro,Brasileiro,Óscar Manzanarez (Querétaro)
Omar Israel Mendoza,MEX,DF,35,11.4,536.0,41.0,200.0,236.0,107.0,8.0,536.0,6.0,4.0,66.7,1.0,16.7,220.0,939.0,403.0,8.0,5.0,1.0,17.0,6.0,228.0,22.0,Querétaro,Brasileiro,Omar Israel Mendoza (Querétaro)
Raúl Sandoval,MEX,"DF,MF",23,12.0,505.0,23.0,126.0,182.0,203.0,15.0,505.0,32.0,12.0,37.5,20.0,62.5,235.0,1756.0,834.0,35.0,18.0,7.0,27.0,20.0,241.0,65.0,Querétaro,Brasileiro,Raúl Sandoval (Querétaro)
Guillermo Allison,MEX,GK,33,12.0,390.0,338.0,390.0,0.0,0.0,0.0,390.0,0.0,0.0,0.0,0.0,0.0,176.0,1117.0,779.0,0.0,0.0,0.0,3.0,0.0,104.0,0.0,Querétaro,Brasileiro,Guillermo Allison (Querétaro)
Jaime Gómez Valencia,MEX,"DF,MF",30,10.3,490.0,22.0,144.0,228.0,127.0,12.0,490.0,16.0,9.0,56.3,7.0,43.8,252.0,1322.0,519.0,9.0,12.0,2.0,8.0,10.0,272.0,33.0,Querétaro,Brasileiro,Jaime Gómez Valencia (Querétaro)
José Zúñiga,COL,FW,29,9.5,268.0,4.0,11.0,108.0,153.0,53.0,268.0,18.0,7.0,38.9,10.0,55.6,137.0,985.0,357.0,13.0,5.0,11.0,34.0,11.0,190.0,49.0,Querétaro,Brasileiro,José Zúñiga (Querétaro)
Miguel Barbieri,ARG,DF,30,8.6,427.0,68.0,251.0,163.0,17.0,10.0,427.0,1.0,1.0,100.0,0.0,0.0,173.0,804.0,469.0,1.0,1.0,0.0,8.0,1.0,198.0,2.0,Querétaro,Brasileiro,Miguel Barbieri (Querétaro)
Jordan Sierra,ECU,"MF,FW",26,9.0,411.0,10.0,79.0,204.0,134.0,17.0,411.0,13.0,9.0,69.2,4.0,30.8,198.0,902.0,363.0,9.0,7.0,1.0,19.0,5.0,217.0,28.0,Querétaro,Brasileiro,Jordan Sierra (Querétaro)
Camilo Sanvezzo,BRA,"FW,MF",35,6.6,212.0,7.0,12.0,99.0,104.0,36.0,211.0,15.0,10.0,66.7,5.0,33.3,124.0,638.0,306.0,11.0,8.0,3.0,18.0,10.0,133.0,24.0,Querétaro,Brasileiro,Camilo Sanvezzo (Querétaro)
Ettson Ayon,MEX,"FW,MF",22,5.4,134.0,7.0,13.0,47.0,78.0,18.0,134.0,17.0,10.0,58.8,5.0,29.4,95.0,598.0,226.0,8.0,7.0,3.0,18.0,13.0,106.0,24.0,Querétaro,Brasileiro,Ettson Ayon (Querétaro)
Fernando Tapia Méndez,MEX,GK,22,5.0,151.0,137.0,150.0,1.0,0.0,0.0,151.0,1.0,1.0,100.0,0.0,0.0,73.0,426.0,222.0,0.0,0.0,0.0,0.0,0.0,51.0,1.0,Querétaro,Brasileiro,Fernando Tapia Méndez (Querétaro)
Ángel Sepúlveda,MEX,FW,32,3.6,157.0,0.0,10.0,77.0,71.0,16.0,157.0,8.0,5.0,62.5,3.0,37.5,88.0,371.0,139.0,2.0,3.0,2.0,12.0,5.0,117.0,19.0,Querétaro,Brasileiro,Ángel Sepúlveda (Querétaro)
Jonathan Perlaza,ECU,DF,26,3.1,168.0,15.0,56.0,88.0,27.0,1.0,168.0,6.0,4.0,66.7,2.0,33.3,72.0,294.0,110.0,1.0,1.0,0.0,4.0,1.0,66.0,6.0,Querétaro,Brasileiro,Jonathan Perlaza (Querétaro)
Marco García,MEX,MF,23,3.1,153.0,0.0,18.0,93.0,48.0,3.0,153.0,3.0,1.0,33.3,2.0,66.7,96.0,580.0,237.0,6.0,5.0,0.0,5.0,5.0,98.0,11.0,Querétaro,Brasileiro,Marco García (Querétaro)
Nicolás Cordero,ARG,FW,24,3.5,120.0,7.0,18.0,54.0,49.0,17.0,120.0,4.0,1.0,25.0,3.0,75.0,51.0,218.0,59.0,1.0,1.0,1.0,7.0,6.0,85.0,16.0,Querétaro,Brasileiro,Nicolás Cordero (Querétaro)
Joaquín Montecinos,CHI,"FW,MF",28,2.6,111.0,1.0,7.0,41.0,66.0,12.0,111.0,8.0,3.0,37.5,4.0,50.0,65.0,391.0,181.0,9.0,7.0,3.0,6.0,2.0,70.0,20.0,Querétaro,Brasileiro,Joaquín Montecinos (Querétaro)
Pablo Ortiz,MEX,DF,21,2.4,147.0,10.0,68.0,64.0,16.0,1.0,147.0,1.0,1.0,100.0,0.0,0.0,50.0,263.0,139.0,3.0,1.0,0.0,1.0,1.0,68.0,3.0,Querétaro,Brasileiro,Pablo Ortiz (Querétaro)
Rodrigo López,MEX,MF,36,1.6,83.0,2.0,16.0,47.0,23.0,1.0,83.0,4.0,3.0,75.0,1.0,25.0,56.0,335.0,124.0,1.0,2.0,0.0,2.0,1.0,56.0,6.0,Querétaro,Brasileiro,Rodrigo López (Querétaro)
Mauro Laínez,MEX,"MF,FW",27,2.2,93.0,3.0,22.0,37.0,35.0,3.0,93.0,10.0,5.0,50.0,5.0,50.0,64.0,548.0,273.0,8.0,8.0,1.0,7.0,1.0,69.0,10.0,Querétaro,Brasileiro,Mauro Laínez (Querétaro)
Alberto García Jr.,MEX,"MF,FW",30,0.2,31.0,0.0,9.0,7.0,15.0,5.0,31.0,1.0,1.0,100.0,0.0,0.0,16.0,73.0,47.0,2.0,1.0,0.0,3.0,0.0,23.0,3.0,Querétaro,Brasileiro,Alberto García Jr. (Querétaro)
Paolo Yrizar,MEX,MF,26,0.2,11.0,0.0,3.0,5.0,4.0,1.0,11.0,1.0,1.0,100.0,0.0,0.0,5.0,46.0,24.0,1.0,1.0,0.0,1.0,0.0,7.0,1.0,Querétaro,Brasileiro,Paolo Yrizar (Querétaro)
Jonathan Torres,ARG,MF,27,0.1,7.0,1.0,2.0,1.0,4.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,5.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,Querétaro,Brasileiro,Jonathan Torres (Querétaro)
Marco González,MEX,MF,21,0.0,4.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Querétaro,Brasileiro,Marco González (Querétaro)
Omar Campos,MEX,DF,21,16.7,870.0,40.0,308.0,399.0,173.0,23.0,870.0,31.0,14.0,45.2,14.0,45.2,385.0,2281.0,1041.0,33.0,20.0,13.0,16.0,13.0,413.0,44.0,Santos,Brasileiro,Omar Campos (Santos)
Harold Preciado,COL,FW,29,15.7,523.0,21.0,31.0,219.0,280.0,91.0,520.0,44.0,11.0,25.0,27.0,61.4,299.0,1415.0,715.0,24.0,28.0,12.0,48.0,22.0,403.0,95.0,Santos,Brasileiro,Harold Preciado (Santos)
Alan Cervantes,MEX,MF,25,15.4,741.0,36.0,128.0,470.0,150.0,14.0,741.0,24.0,14.0,58.3,7.0,29.2,386.0,1904.0,933.0,19.0,16.0,1.0,24.0,7.0,457.0,29.0,Santos,Brasileiro,Alan Cervantes (Santos)
Emerson Rodríguez,COL,"FW,MF",23,13.6,490.0,11.0,80.0,172.0,253.0,57.0,490.0,53.0,20.0,37.7,32.0,60.4,309.0,2262.0,1198.0,48.0,24.0,26.0,48.0,32.0,329.0,109.0,Santos,Brasileiro,Emerson Rodríguez (Santos)
Juan Brunetta,ARG,"MF,FW",26,15.7,919.0,2.0,65.0,425.0,459.0,55.0,919.0,84.0,48.0,57.1,28.0,33.3,507.0,3831.0,1910.0,66.0,50.0,19.0,47.0,32.0,594.0,98.0,Santos,Brasileiro,Juan Brunetta (Santos)
Félix Torres Caicedo,ECU,DF,26,15.1,789.0,131.0,388.0,378.0,26.0,21.0,789.0,5.0,4.0,80.0,1.0,20.0,373.0,2102.0,1416.0,7.0,5.0,0.0,4.0,2.0,380.0,2.0,Santos,Brasileiro,Félix Torres Caicedo (Santos)
Duván Vergara,COL,"FW,MF",27,11.0,478.0,2.0,61.0,215.0,216.0,26.0,478.0,53.0,23.0,43.4,26.0,49.1,299.0,2182.0,1080.0,33.0,23.0,10.0,25.0,15.0,327.0,82.0,Santos,Brasileiro,Duván Vergara (Santos)
Pedro Aquino,PER,MF,28,9.8,689.0,38.0,150.0,502.0,49.0,6.0,689.0,13.0,8.0,61.5,4.0,30.8,361.0,1643.0,667.0,10.0,7.0,0.0,16.0,7.0,395.0,10.0,Santos,Brasileiro,Pedro Aquino (Santos)
Gibran Lajud,MEX,GK,30,9.0,257.0,233.0,257.0,0.0,0.0,0.0,257.0,0.0,0.0,0.0,0.0,0.0,104.0,627.0,390.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,Santos,Brasileiro,Gibran Lajud (Santos)
Dória,BRA,DF,29,9.0,460.0,58.0,242.0,202.0,22.0,12.0,460.0,1.0,1.0,100.0,0.0,0.0,221.0,1191.0,591.0,0.0,4.0,0.0,3.0,0.0,252.0,1.0,Santos,Brasileiro,Dória (Santos)
Ismael Govea,MEX,DF,26,7.8,407.0,39.0,128.0,187.0,93.0,7.0,407.0,2.0,0.0,0.0,2.0,100.0,148.0,666.0,292.0,6.0,6.0,1.0,3.0,7.0,161.0,19.0,Santos,Brasileiro,Ismael Govea (Santos)
Aldo López,MEX,MF,23,9.3,388.0,24.0,83.0,255.0,52.0,1.0,388.0,3.0,3.0,100.0,0.0,0.0,183.0,775.0,300.0,2.0,4.0,0.0,10.0,10.0,217.0,9.0,Santos,Brasileiro,Aldo López (Santos)
Raúl López Gómez,MEX,DF,30,9.1,458.0,39.0,138.0,212.0,114.0,5.0,458.0,17.0,9.0,52.9,8.0,47.1,207.0,1021.0,481.0,11.0,8.0,0.0,7.0,3.0,244.0,26.0,Santos,Brasileiro,Raúl López Gómez (Santos)
Carlos Acevedo,MEX,GK,27,6.0,166.0,151.0,165.0,1.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,73.0,361.0,250.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,Santos,Brasileiro,Carlos Acevedo (Santos)
Hugo Isaác Rodríguez,MEX,DF,33,5.2,232.0,34.0,123.0,105.0,6.0,6.0,232.0,1.0,1.0,100.0,0.0,0.0,122.0,397.0,192.0,0.0,1.0,1.0,1.0,2.0,136.0,0.0,Santos,Brasileiro,Hugo Isaác Rodríguez (Santos)
Ronaldo Prieto,MEX,DF,26,4.9,298.0,46.0,151.0,129.0,21.0,5.0,298.0,2.0,1.0,50.0,1.0,50.0,145.0,645.0,323.0,0.0,2.0,0.0,4.0,2.0,152.0,2.0,Santos,Brasileiro,Ronaldo Prieto (Santos)
Diego Medina,MEX,"FW,MF",22,5.9,251.0,3.0,34.0,78.0,146.0,28.0,251.0,20.0,9.0,45.0,11.0,55.0,176.0,1114.0,569.0,24.0,12.0,14.0,22.0,15.0,184.0,65.0,Santos,Brasileiro,Diego Medina (Santos)
Héctor Holguín,MEX,GK,22,2.0,62.0,50.0,62.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,27.0,140.0,75.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,Santos,Brasileiro,Héctor Holguín (Santos)
Javier Marcelo Correa,ARG,"FW,DF",31,1.8,108.0,2.0,7.0,50.0,56.0,17.0,108.0,13.0,6.0,46.2,7.0,53.8,60.0,413.0,224.0,7.0,6.0,3.0,11.0,1.0,77.0,20.0,Santos,Brasileiro,Javier Marcelo Correa (Santos)
Santiago Muñóz,MEX,"MF,FW",21,1.4,95.0,1.0,5.0,43.0,48.0,7.0,95.0,6.0,3.0,50.0,3.0,50.0,63.0,340.0,118.0,3.0,2.0,1.0,6.0,8.0,73.0,14.0,Santos,Brasileiro,Santiago Muñóz (Santos)
Jair González,MEX,"FW,MF",21,1.0,48.0,2.0,12.0,18.0,18.0,3.0,48.0,4.0,1.0,25.0,3.0,75.0,31.0,269.0,192.0,8.0,3.0,2.0,3.0,1.0,30.0,4.0,Santos,Brasileiro,Jair González (Santos)
Salvador Mariscal,MEX,MF,20,0.3,17.0,3.0,6.0,10.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,8.0,41.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,Santos,Brasileiro,Salvador Mariscal (Santos)
Emmanuel Echeverría,MEX,DF,20,0.2,10.0,1.0,3.0,7.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,47.0,34.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,Santos,Brasileiro,Emmanuel Echeverría (Santos)
Alberto Ocejo,MEX,"FW,DF",25,0.2,5.0,0.0,0.0,1.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,Santos,Brasileiro,Alberto Ocejo (Santos)
Diego Barbosa,MEX,DF,27,16.5,1006.0,41.0,276.0,474.0,275.0,20.0,1006.0,41.0,22.0,53.7,19.0,46.3,447.0,2737.0,1302.0,39.0,20.0,7.0,23.0,21.0,481.0,81.0,Tijuana,Brasileiro,Diego Barbosa (Tijuana)
Kevin Balanta,COL,DF,26,15.7,931.0,113.0,482.0,430.0,26.0,11.0,931.0,9.0,7.0,77.8,2.0,22.2,547.0,3295.0,1937.0,23.0,5.0,0.0,8.0,2.0,583.0,1.0,Tijuana,Brasileiro,Kevin Balanta (Tijuana)
Christian Rivera,COL,MF,27,15.3,1067.0,40.0,245.0,754.0,89.0,8.0,1067.0,22.0,12.0,54.5,8.0,36.4,548.0,2987.0,1279.0,17.0,17.0,0.0,19.0,13.0,587.0,11.0,Tijuana,Brasileiro,Christian Rivera (Tijuana)
Carlos González Espínola,PAR,FW,30,15.1,522.0,9.0,18.0,256.0,251.0,73.0,521.0,30.0,13.0,43.3,17.0,56.7,293.0,1235.0,401.0,9.0,18.0,3.0,37.0,20.0,422.0,78.0,Tijuana,Brasileiro,Carlos González Espínola (Tijuana)
Nicolás Díaz Huincales,CHI,DF,24,14.9,965.0,122.0,511.0,417.0,47.0,12.0,965.0,5.0,4.0,80.0,0.0,0.0,513.0,2981.0,1793.0,19.0,10.0,0.0,11.0,3.0,578.0,15.0,Tijuana,Brasileiro,Nicolás Díaz Huincales (Tijuana)
Fernando Madrigal,MEX,MF,32,12.1,520.0,11.0,86.0,300.0,145.0,30.0,520.0,22.0,9.0,40.9,10.0,45.5,278.0,1361.0,622.0,19.0,16.0,8.0,22.0,10.0,335.0,49.0,Tijuana,Brasileiro,Fernando Madrigal (Tijuana)
