Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Team,Championship,Player_Team
Raúl López Gómez,MEX,DF,30,9.1,0,4,2,50.0,0.44,0.22,0.0,0.0,27.4,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Santos,Brasileiro,Raúl López Gómez (Santos)
Carlos Acevedo,MEX,GK,27,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Santos,Brasileiro,Carlos Acevedo (Santos)
Hugo Isaác Rodríguez,MEX,DF,33,5.2,0,4,1,25.0,0.78,0.19,0.0,0.0,11.4,0.0,0,0,0.3,0.3,0.07,-0.3,-0.3,Santos,Brasileiro,Hugo Isaác Rodríguez (Santos)
Ronaldo Prieto,MEX,DF,26,4.9,0,4,0,0.0,0.82,0.0,0.0,0.0,9.2,0.0,0,0,0.5,0.5,0.13,-0.5,-0.5,Santos,Brasileiro,Ronaldo Prieto (Santos)
Diego Medina,MEX,"FW,MF",22,5.9,1,6,2,33.3,1.02,0.34,0.17,0.5,16.2,0.0,0,0,0.4,0.4,0.07,0.6,0.6,Santos,Brasileiro,Diego Medina (Santos)
Héctor Holguín,MEX,GK,22,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Santos,Brasileiro,Héctor Holguín (Santos)
Javier Marcelo Correa,ARG,"FW,DF",31,1.8,1,19,8,42.1,10.75,4.53,0.05,0.13,18.4,1.0,0,0,2.4,2.4,0.13,-1.4,-1.4,Santos,Brasileiro,Javier Marcelo Correa (Santos)
Santiago Muñóz,MEX,"MF,FW",21,1.4,0,2,0,0.0,1.44,0.0,0.0,0.0,16.8,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Santos,Brasileiro,Santiago Muñóz (Santos)
Jair González,MEX,"FW,MF",21,1.0,0,2,1,50.0,1.96,0.98,0.0,0.0,20.2,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Santos,Brasileiro,Jair González (Santos)
Salvador Mariscal,MEX,MF,20,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Santos,Brasileiro,Salvador Mariscal (Santos)
Emmanuel Echeverría,MEX,DF,20,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Santos,Brasileiro,Emmanuel Echeverría (Santos)
Alberto Ocejo,MEX,"FW,DF",25,0.2,0,1,0,0.0,6.43,0.0,0.0,0.0,19.9,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1,Santos,Brasileiro,Alberto Ocejo (Santos)
Diego Barbosa,MEX,DF,27,16.5,0,16,3,18.8,0.97,0.18,0.0,0.0,22.5,0.0,0,0,1.0,1.0,0.06,-1.0,-1.0,Tijuana,Brasileiro,Diego Barbosa (Tijuana)
Kevin Balanta,COL,DF,26,15.7,0,6,1,16.7,0.38,0.06,0.0,0.0,18.5,0.0,0,0,0.5,0.5,0.09,-0.5,-0.5,Tijuana,Brasileiro,Kevin Balanta (Tijuana)
Christian Rivera,COL,MF,27,15.3,1,13,5,38.5,0.85,0.33,0.08,0.2,26.4,0.0,0,0,0.5,0.5,0.04,0.5,0.5,Tijuana,Brasileiro,Christian Rivera (Tijuana)
Carlos González Espínola,PAR,FW,30,15.1,9,32,15,46.9,2.12,0.99,0.25,0.53,15.9,0.0,1,1,4.4,3.7,0.13,4.6,4.3,Tijuana,Brasileiro,Carlos González Espínola (Tijuana)
Nicolás Díaz Huincales,CHI,DF,24,14.9,0,8,4,50.0,0.54,0.27,0.0,0.0,12.9,0.0,0,0,0.6,0.6,0.07,-0.6,-0.6,Tijuana,Brasileiro,Nicolás Díaz Huincales (Tijuana)
Fernando Madrigal,MEX,MF,32,12.1,5,29,13,44.8,2.39,1.07,0.17,0.38,20.9,0.0,0,0,1.6,1.6,0.06,3.4,3.4,Tijuana,Brasileiro,Fernando Madrigal (Tijuana)
José Antonio Rodríguez,MEX,GK,31,14.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Tijuana,Brasileiro,José Antonio Rodríguez (Tijuana)
Lucas Rodríguez,ARG,"MF,FW",26,11.8,1,16,5,31.3,1.36,0.42,0.06,0.2,22.2,0.0,0,1,2.4,1.6,0.1,-1.4,-0.6,Tijuana,Brasileiro,Lucas Rodríguez (Tijuana)
Alejandro Martínez,ARG,"MF,FW",26,10.7,2,21,7,33.3,1.96,0.65,0.1,0.29,20.9,2.0,0,0,1.6,1.6,0.08,0.4,0.4,Tijuana,Brasileiro,Alejandro Martínez (Tijuana)
Francisco Contreras,MEX,DF,24,9.7,0,4,1,25.0,0.41,0.1,0.0,0.0,22.3,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Tijuana,Brasileiro,Francisco Contreras (Tijuana)
Kevin Castañeda,MEX,"MF,FW",24,8.0,2,34,10,29.4,4.24,1.25,0.06,0.2,27.2,5.0,0,0,2.2,2.2,0.06,-0.2,-0.2,Tijuana,Brasileiro,Kevin Castañeda (Tijuana)
Domingo Blanco,ARG,"MF,FW",28,7.8,1,7,1,14.3,0.9,0.13,0.14,1.0,14.6,0.0,0,0,0.6,0.6,0.09,0.4,0.4,Tijuana,Brasileiro,Domingo Blanco (Tijuana)
Eduardo Armenta,MEX,"MF,FW",22,4.9,0,8,0,0.0,1.63,0.0,0.0,0.0,22.4,0.0,0,0,0.3,0.3,0.04,-0.3,-0.3,Tijuana,Brasileiro,Eduardo Armenta (Tijuana)
Rafael Fernández,MEX,DF,23,4.5,0,7,1,14.3,1.56,0.22,0.0,0.0,11.7,0.0,0,0,0.6,0.6,0.08,-0.6,-0.6,Tijuana,Brasileiro,Rafael Fernández (Tijuana)
Jesús Vega,MEX,DF,23,4.2,0,6,2,33.3,1.44,0.48,0.0,0.0,26.0,0.0,0,0,0.2,0.1,0.02,-0.2,-0.1,Tijuana,Brasileiro,Jesús Vega (Tijuana)
José Corona,MEX,GK,42,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Tijuana,Brasileiro,José Corona (Tijuana)
Alexis Canelo,ARG,FW,31,2.7,0,7,2,28.6,2.59,0.74,0.0,0.0,13.6,0.0,0,0,0.9,0.9,0.13,-0.9,-0.9,Tijuana,Brasileiro,Alexis Canelo (Tijuana)
Rodrigo Godínez,MEX,DF,31,2.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Tijuana,Brasileiro,Rodrigo Godínez (Tijuana)
Lucas Cavallini,CAN,"FW,MF",31,4.2,1,14,4,28.6,3.35,0.96,0.07,0.25,18.3,1.0,0,0,1.1,1.1,0.08,-0.1,-0.1,Tijuana,Brasileiro,Lucas Cavallini (Tijuana)
Aaron Mejía Montoya,MEX,DF,22,2.0,0,1,0,0.0,0.49,0.0,0.0,0.0,33.8,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Tijuana,Brasileiro,Aaron Mejía Montoya (Tijuana)
Iván Tona,MEX,MF,23,2.5,0,5,0,0.0,2.03,0.0,0.0,0.0,25.4,1.0,0,0,0.1,0.1,0.02,-0.1,-0.1,Tijuana,Brasileiro,Iván Tona (Tijuana)
Daniel Vázquez,MEX,FW,20,0.8,0,1,1,100.0,1.3,1.3,0.0,0.0,14.5,0.0,0,0,0.3,0.3,0.26,-0.3,-0.3,Tijuana,Brasileiro,Daniel Vázquez (Tijuana)
Efrain Alvarez,MEX,MF,21,1.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Tijuana,Brasileiro,Efrain Alvarez (Tijuana)
Braian Romero,ARG,"FW,MF",32,0.6,0,1,0,0.0,1.73,0.0,0.0,0.0,13.8,0.0,0,0,0.1,0.1,0.06,-0.1,-0.1,Tijuana,Brasileiro,Braian Romero (Tijuana)
Rodrigo Parra,MEX,DF,20,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Tijuana,Brasileiro,Rodrigo Parra (Tijuana)
Abraham Flores,MEX,DF,21,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Tijuana,Brasileiro,Abraham Flores (Tijuana)
Carlos Galicia,MEX,MF,19,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Tijuana,Brasileiro,Carlos Galicia (Tijuana)
Tiago Volpi,BRA,GK,33,17.0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,3.2,0.0,0.0,0.8,0.0,Toluca,Brasileiro,Tiago Volpi (Toluca)
Andrés Mosquera Guardia,COL,DF,33,15.6,0,7,2,28.6,0.45,0.13,0.0,0.0,10.8,0.0,0,0,0.4,0.4,0.06,-0.4,-0.4,Toluca,Brasileiro,Andrés Mosquera Guardia (Toluca)
Valber Huerta,CHI,DF,30,15.3,0,13,2,15.4,0.85,0.13,0.0,0.0,22.2,3.0,0,0,0.6,0.6,0.04,-0.6,-0.6,Toluca,Brasileiro,Valber Huerta (Toluca)
Maximiliano Araújo,URU,"DF,FW",23,13.9,2,22,10,45.5,1.59,0.72,0.09,0.2,14.6,0.0,0,0,2.9,2.9,0.13,-0.9,-0.9,Toluca,Brasileiro,Maximiliano Araújo (Toluca)
Marcel Ruiz,MEX,MF,23,13.2,1,23,9,39.1,1.74,0.68,0.04,0.11,15.9,0.0,0,0,2.3,2.3,0.1,-1.3,-1.3,Toluca,Brasileiro,Marcel Ruiz (Toluca)
Brian García,MEX,DF,26,14.2,0,18,7,38.9,1.27,0.49,0.0,0.0,18.5,4.0,0,0,2.0,2.0,0.11,-2.0,-2.0,Toluca,Brasileiro,Brian García (Toluca)
Juan Domínguez,MEX,"FW,MF",25,10.9,4,24,11,45.8,2.19,1.01,0.17,0.36,17.2,0.0,0,0,3.4,3.4,0.14,0.6,0.6,Toluca,Brasileiro,Juan Domínguez (Toluca)
Claudio Baeza,CHI,MF,30,10.7,0,2,0,0.0,0.19,0.0,0.0,0.0,24.1,0.0,0,0,0.1,0.1,0.07,-0.1,-0.1,Toluca,Brasileiro,Claudio Baeza (Toluca)
Jean Meneses,CHI,"FW,MF",30,10.5,0,15,2,13.3,1.43,0.19,0.0,0.0,22.2,0.0,0,0,0.7,0.7,0.05,-0.7,-0.7,Toluca,Brasileiro,Jean Meneses (Toluca)
Edgar López,MEX,"FW,MF",24,9.7,3,16,5,31.3,1.65,0.52,0.19,0.6,13.2,0.0,0,0,2.6,2.6,0.16,0.4,0.4,Toluca,Brasileiro,Edgar López (Toluca)
Robert Morales,PAR,FW,24,8.4,3,20,10,50.0,2.38,1.19,0.15,0.3,13.8,1.0,0,0,2.7,2.7,0.14,0.3,0.3,Toluca,Brasileiro,Robert Morales (Toluca)
Jesús Angulo,MEX,"MF,FW",26,8.3,2,16,6,37.5,1.94,0.73,0.13,0.33,22.2,0.0,0,0,1.0,1.0,0.06,1.0,1.0,Toluca,Brasileiro,Jesús Angulo (Toluca)
Jesús Venegas,MEX,MF,28,6.7,0,1,0,0.0,0.15,0.0,0.0,0.0,27.8,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Toluca,Brasileiro,Jesús Venegas (Toluca)
Pedro Raul,BRA,"FW,MF",27,5.9,2,20,6,30.0,3.38,1.01,0.1,0.33,13.6,0.0,0,0,2.4,2.4,0.12,-0.4,-0.4,Toluca,Brasileiro,Pedro Raul (Toluca)
Mauricio Isais,MEX,"DF,MF",22,5.5,0,2,1,50.0,0.36,0.18,0.0,0.0,19.4,0.0,0,0,0.2,0.2,0.09,-0.2,-0.2,Toluca,Brasileiro,Mauricio Isais (Toluca)
Tomás Belmonte,ARG,MF,25,5.5,1,8,1,12.5,1.47,0.18,0.13,1.0,12.4,0.0,0,0,1.0,1.0,0.12,0.0,0.0,Toluca,Brasileiro,Tomás Belmonte (Toluca)
Carlos Orrantía,MEX,"DF,MF",32,2.9,0,3,1,33.3,1.02,0.34,0.0,0.0,16.8,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Toluca,Brasileiro,Carlos Orrantía (Toluca)
Abraham Villegas,,DF,21,2.8,1,3,1,33.3,1.08,0.36,0.33,1.0,16.7,0.0,0,0,0.3,0.3,0.09,0.7,0.7,Toluca,Brasileiro,Abraham Villegas (Toluca)
Juan Gamboa,MEX,"MF,FW",22,1.7,0,3,0,0.0,1.76,0.0,0.0,0.0,10.8,0.0,0,0,0.5,0.5,0.17,-0.5,-0.5,Toluca,Brasileiro,Juan Gamboa (Toluca)
Jesús Piñuelas,MEX,DF,25,1.7,0,1,0,0.0,0.59,0.0,0.0,0.0,11.8,0.0,0,0,0.0,0.0,0.03,0.0,0.0,Toluca,Brasileiro,Jesús Piñuelas (Toluca)
Adrián Mora,MEX,DF,26,1.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Toluca,Brasileiro,Adrián Mora (Toluca)
Everardo Del Villar,MEX,DF,18,1.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Toluca,Brasileiro,Everardo Del Villar (Toluca)
Fernando Navarro Morán,MEX,MF,34,1.0,0,1,0,0.0,0.97,0.0,0.0,0.0,6.3,0.0,0,0,0.1,0.1,0.06,-0.1,-0.1,Toluca,Brasileiro,Fernando Navarro Morán (Toluca)
Isaías Violante,MEX,"MF,FW",20,1.1,0,2,2,100.0,1.82,1.82,0.0,0.0,22.7,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Toluca,Brasileiro,Isaías Violante (Toluca)
Sait Tlaxcalteco,MEX,"MF,FW",20,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Toluca,Brasileiro,Sait Tlaxcalteco (Toluca)
Víctor Arteaga,MEX,MF,19,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Toluca,Brasileiro,Víctor Arteaga (Toluca)
Nahuel Guzmán,ARG,GK,37,16.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,UANL,Brasileiro,Nahuel Guzmán (UANL)
Javier Aquino,MEX,DF,33,15.3,0,9,1,11.1,0.59,0.07,0.0,0.0,34.6,0.0,0,0,0.2,0.2,0.02,-0.2,-0.2,UANL,Brasileiro,Javier Aquino (UANL)
Jesús Alberto Angulo,MEX,DF,25,14.6,2,11,4,36.4,0.75,0.27,0.18,0.5,22.7,0.0,0,0,0.4,0.4,0.04,1.6,1.6,UANL,Brasileiro,Jesús Alberto Angulo (UANL)
Luis Enrique Quiñones,COL,"FW,MF",32,14.6,2,19,7,36.8,1.3,0.48,0.11,0.29,21.7,0.0,0,0,1.5,1.5,0.08,0.5,0.5,UANL,Brasileiro,Luis Enrique Quiñones (UANL)
Rafael Carioca,BRA,MF,34,14.9,1,8,3,37.5,0.54,0.2,0.13,0.33,27.8,0.0,0,0,0.3,0.3,0.04,0.7,0.7,UANL,Brasileiro,Rafael Carioca (UANL)
Guido Pizarro,ARG,DF,33,14.6,0,7,2,28.6,0.48,0.14,0.0,0.0,16.7,0.0,0,0,0.3,0.3,0.04,-0.3,-0.3,UANL,Brasileiro,Guido Pizarro (UANL)
Fernando Gorriarán,URU,"MF,FW",29,12.9,0,26,4,15.4,2.02,0.31,0.0,0.0,22.3,2.0,0,0,1.3,1.3,0.05,-1.3,-1.3,UANL,Brasileiro,Fernando Gorriarán (UANL)
André-Pierre Gignac,FRA,FW,38,11.2,9,37,14,37.8,3.3,1.25,0.16,0.43,18.4,4.0,3,3,6.6,4.3,0.12,2.4,1.7,UANL,Brasileiro,André-Pierre Gignac (UANL)
Francisco Sebastián Córdova,MEX,"MF,FW",26,8.7,0,22,8,36.4,2.53,0.92,0.0,0.0,21.1,1.0,0,0,1.5,1.5,0.07,-1.5,-1.5,UANL,Brasileiro,Francisco Sebastián Córdova (UANL)
Samir Santos,BRA,DF,29,11.6,0,5,3,60.0,0.43,0.26,0.0,0.0,16.6,0.0,0,0,0.3,0.3,0.06,-0.3,-0.3,UANL,Brasileiro,Samir Santos (UANL)
Diego Reyes,MEX,DF,31,9.5,0,4,0,0.0,0.42,0.0,0.0,0.0,9.8,0.0,0,0,0.3,0.3,0.08,-0.3,-0.3,UANL,Brasileiro,Diego Reyes (UANL)
Diego Lainez,MEX,FW,23,8.0,3,8,3,37.5,1.0,0.37,0.38,1.0,22.6,0.0,0,0,0.4,0.4,0.05,2.6,2.6,UANL,Brasileiro,Diego Lainez (UANL)
Juan Pablo Vigón,MEX,MF,32,8.4,3,12,6,50.0,1.43,0.72,0.25,0.5,13.0,0.0,0,0,2.7,2.7,0.22,0.3,0.3,UANL,Brasileiro,Juan Pablo Vigón (UANL)
Nicolás Ibáñez,ARG,FW,29,7.0,6,26,15,57.7,3.73,2.15,0.23,0.4,12.8,0.0,0,0,6.4,6.4,0.24,-0.4,-0.4,UANL,Brasileiro,Nicolás Ibáñez (UANL)
Raymundo Fulgencio,MEX,FW,23,5.4,2,12,4,33.3,2.23,0.74,0.17,0.5,16.9,0.0,0,0,0.8,0.8,0.06,1.2,1.2,UANL,Brasileiro,Raymundo Fulgencio (UANL)
Ozziel Herrera,MEX,"MF,FW",22,3.2,3,9,4,44.4,2.77,1.23,0.33,0.75,12.3,0.0,0,0,2.4,2.4,0.27,0.6,0.6,UANL,Brasileiro,Ozziel Herrera (UANL)
Sebastián Fierro,MEX,MF,22,1.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,UANL,Brasileiro,Sebastián Fierro (UANL)
Marcelo Flores,MEX,"FW,MF",20,2.0,1,6,2,33.3,2.95,0.98,0.17,0.5,15.6,0.0,0,0,0.4,0.4,0.06,0.6,0.6,UANL,Brasileiro,Marcelo Flores (UANL)
Fernando Ordóñez,MEX,DF,22,1.7,0,1,1,100.0,0.58,0.58,0.0,0.0,11.2,0.0,0,0,0.1,0.1,0.1,-0.1,-0.1,UANL,Brasileiro,Fernando Ordóñez (UANL)
Jesús Garza,MEX,"DF,MF",23,1.5,0,1,0,0.0,0.67,0.0,0.0,0.0,21.5,0.0,0,0,0.1,0.1,0.07,-0.1,-0.1,UANL,Brasileiro,Jesús Garza (UANL)
Carlos Felipe Rodríguez,MEX,GK,34,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,UANL,Brasileiro,Carlos Felipe Rodríguez (UANL)
Vladimir Loroña,MEX,DF,25,1.1,0,1,0,0.0,0.89,0.0,0.0,0.0,31.1,0.0,0,0,0.0,0.0,0.01,0.0,0.0,UANL,Brasileiro,Vladimir Loroña (UANL)
Nicolás López,URU,FW,30,0.8,0,3,0,0.0,3.91,0.0,0.0,0.0,25.0,0.0,0,0,0.2,0.2,0.05,-0.2,-0.2,UANL,Brasileiro,Nicolás López (UANL)
Fernando González,MEX,"FW,MF",22,0.4,0,2,0,0.0,4.5,0.0,0.0,0.0,26.8,0.0,0,0,0.0,0.0,0.02,0.0,0.0,UANL,Brasileiro,Fernando González (UANL)
Eugenio Pizzuto,MEX,MF,21,0.3,0,1,0,0.0,3.75,0.0,0.0,0.0,27.2,0.0,0,0,0.0,0.0,0.01,0.0,0.0,UANL,Brasileiro,Eugenio Pizzuto (UANL)
Leonel Prieto,MEX,MF,22,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,UANL,Brasileiro,Leonel Prieto (UANL)
Julio José González,MEX,GK,32,17.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,UNAM,Brasileiro,Julio José González (UNAM)
Nathan Silva,BRA,DF,26,15.6,2,9,4,44.4,0.58,0.26,0.22,0.5,8.8,0.0,0,0,1.1,1.1,0.12,0.9,0.9,UNAM,Brasileiro,Nathan Silva (UNAM)
Eduardo Salvio,ARG,"FW,MF",33,15.0,1,40,15,37.5,2.67,1.0,0.03,0.07,22.3,2.0,0,0,3.7,3.7,0.09,-2.7,-2.7,UNAM,Brasileiro,Eduardo Salvio (UNAM)
César Huerta,MEX,"MF,FW",23,14.0,8,38,15,39.5,2.71,1.07,0.13,0.33,16.3,0.0,3,3,7.4,5.0,0.14,0.6,0.0,UNAM,Brasileiro,César Huerta (UNAM)
Lisandro Magallán,ARG,DF,30,14.0,0,8,2,25.0,0.57,0.14,0.0,0.0,11.6,0.0,0,0,0.6,0.6,0.08,-0.6,-0.6,UNAM,Brasileiro,Lisandro Magallán (UNAM)
Gabriel Fernández,URU,FW,29,12.7,5,41,13,31.7,3.22,1.02,0.12,0.38,17.2,2.0,0,0,3.8,3.8,0.09,1.2,1.2,UNAM,Brasileiro,Gabriel Fernández (UNAM)
Adrián Aldrete,MEX,DF,35,12.7,0,5,1,20.0,0.39,0.08,0.0,0.0,27.8,1.0,0,0,0.1,0.1,0.03,-0.1,-0.1,UNAM,Brasileiro,Adrián Aldrete (UNAM)
Ulises Rivas,MEX,MF,27,12.6,2,14,5,35.7,1.11,0.4,0.14,0.4,21.0,0.0,0,0,1.4,1.4,0.1,0.6,0.6,UNAM,Brasileiro,Ulises Rivas (UNAM)
José Caicedo,COL,MF,21,9.2,0,6,0,0.0,0.65,0.0,0.0,0.0,23.7,0.0,0,0,0.2,0.2,0.03,-0.2,-0.2,UNAM,Brasileiro,José Caicedo (UNAM)
Gustavo Del Prete,ARG,"MF,FW",27,7.7,2,15,4,26.7,1.95,0.52,0.13,0.5,13.4,0.0,0,0,2.1,2.1,0.14,-0.1,-0.1,UNAM,Brasileiro,Gustavo Del Prete (UNAM)
Pablo Bennevendo Peña,MEX,DF,23,9.0,0,1,0,0.0,0.11,0.0,0.0,0.0,29.5,0.0,0,0,0.0,0.0,0.02,0.0,0.0,UNAM,Brasileiro,Pablo Bennevendo Peña (UNAM)
Juan Ignacio Dinenno,ARG,"FW,MF",29,8.8,6,33,11,33.3,3.74,1.25,0.06,0.18,18.0,1.0,4,4,5.9,2.8,0.08,0.1,-0.8,UNAM,Brasileiro,Juan Ignacio Dinenno (UNAM)
Pablo Monroy,MEX,DF,21,7.3,0,8,1,12.5,1.1,0.14,0.0,0.0,23.4,0.0,0,0,0.2,0.2,0.03,-0.2,-0.2,UNAM,Brasileiro,Pablo Monroy (UNAM)
Arturo Ortiz,MEX,DF,31,5.4,0,4,0,0.0,0.74,0.0,0.0,0.0,30.5,0.0,0,0,0.1,0.1,0.02,-0.1,-0.1,UNAM,Brasileiro,Arturo Ortiz (UNAM)
Jesús Molina,MEX,MF,35,4.1,0,4,1,25.0,0.98,0.24,0.0,0.0,9.5,0.0,0,0,0.4,0.4,0.1,-0.4,-0.4,UNAM,Brasileiro,Jesús Molina (UNAM)
Jesús Rivas,MEX,DF,21,3.9,0,2,0,0.0,0.52,0.0,0.0,0.0,15.8,0.0,0,0,0.1,0.1,0.06,-0.1,-0.1,UNAM,Brasileiro,Jesús Rivas (UNAM)
Rodrigo López,MEX,MF,22,3.6,0,7,1,14.3,1.94,0.28,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,UNAM,Brasileiro,Rodrigo López (UNAM)
Santiago Trigos,MEX,MF,21,4.4,0,6,3,50.0,1.38,0.69,0.0,0.0,24.5,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2,UNAM,Brasileiro,Santiago Trigos (UNAM)
Christian Tabó,URU,"MF,FW",30,2.8,0,4,2,50.0,1.45,0.73,0.0,0.0,14.7,0.0,0,0,0.3,0.3,0.06,-0.3,-0.3,UNAM,Brasileiro,Christian Tabó (UNAM)
Robert Ergas,URU,"FW,DF",25,3.5,0,6,1,16.7,1.7,0.28,0.0,0.0,17.4,1.0,0,0,0.6,0.6,0.1,-0.6,-0.6,UNAM,Brasileiro,Robert Ergas (UNAM)
Carlos Gutiérrez,MEX,"MF,FW",24,1.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,UNAM,Brasileiro,Carlos Gutiérrez (UNAM)
Jorge Ruvalcaba,MEX,"MF,FW",22,0.7,0,1,0,0.0,1.43,0.0,0.0,0.0,15.4,0.0,0,0,0.0,0.0,0.05,0.0,0.0,UNAM,Brasileiro,Jorge Ruvalcaba (UNAM)
Emanuel Montejano Arroyo,MEX,FW,22,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,UNAM,Brasileiro,Emanuel Montejano Arroyo (UNAM)
Marco Hernández,MEX,MF,18,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,UNAM,Brasileiro,Marco Hernández (UNAM)
José Galindo,MEX,DF,25,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,UNAM,Brasileiro,José Galindo (UNAM)
