Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Team,Championship,Player_Team
Jorge Benítez,PAR,FW,30.0,8.0,145.0,214.0,67.8,1778.0,316.0,99.0,133.0,74.4,32.0,41.0,78.0,4.0,7.0,57.1,0,0.4,0.2,-0.4,4.0,11.0,1.0,0.0,11.0,Colón,Brasileiro,Jorge Benítez (Colón)
Leonel Picco,ARG,MF,23.0,6.2,229.0,282.0,81.2,3513.0,1220.0,121.0,139.0,87.1,84.0,97.0,86.6,16.0,24.0,66.7,0,0.3,0.1,-0.3,6.0,23.0,2.0,0.0,32.0,Colón,Brasileiro,Leonel Picco (Colón)
Andrew Teuten,URU,"DF,MF",24.0,5.6,194.0,267.0,72.7,2814.0,1266.0,120.0,134.0,89.6,52.0,74.0,70.3,13.0,35.0,37.1,1,0.4,0.5,0.6,10.0,10.0,5.0,4.0,16.0,Colón,Brasileiro,Andrew Teuten (Colón)
Facundo Farías,ARG,"FW,MF",20.0,5.1,131.0,161.0,81.4,2340.0,564.0,62.0,69.0,89.9,55.0,62.0,88.7,12.0,21.0,57.1,1,0.4,0.3,0.6,7.0,14.0,3.0,0.0,25.0,Colón,Brasileiro,Facundo Farías (Colón)
Joaquín Ibáñez,ARG,"FW,MF",26.0,5.0,119.0,192.0,62.0,1742.0,783.0,64.0,87.0,73.6,46.0,73.0,63.0,2.0,13.0,15.4,0,0.1,0.1,-0.1,2.0,8.0,2.0,1.0,12.0,Colón,Brasileiro,Joaquín Ibáñez (Colón)
Tomás Galván,ARG,"MF,FW",22.0,5.9,171.0,223.0,76.7,2410.0,791.0,110.0,132.0,83.3,56.0,72.0,77.8,4.0,9.0,44.4,0,0.1,0.3,-0.1,2.0,23.0,2.0,0.0,27.0,Colón,Brasileiro,Tomás Galván (Colón)
José Neris,URU,FW,22.0,4.3,39.0,82.0,47.6,546.0,86.0,20.0,35.0,57.1,16.0,26.0,61.5,0.0,5.0,0.0,0,0.4,0.2,-0.4,2.0,3.0,2.0,0.0,3.0,Colón,Brasileiro,José Neris (Colón)
Augusto Schott,ARG,DF,23.0,3.8,85.0,136.0,62.5,1294.0,728.0,42.0,51.0,82.4,36.0,56.0,64.3,4.0,16.0,25.0,0,0.3,0.1,-0.3,3.0,4.0,0.0,0.0,5.0,Colón,Brasileiro,Augusto Schott (Colón)
Lucas Acevedo,ARG,DF,31.0,2.1,57.0,70.0,81.4,1074.0,517.0,25.0,29.0,86.2,27.0,30.0,90.0,5.0,10.0,50.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,Colón,Brasileiro,Lucas Acevedo (Colón)
Natanael Troncoso,ARG,"MF,FW",21.0,3.2,75.0,109.0,68.8,1202.0,282.0,38.0,47.0,80.9,31.0,37.0,83.8,5.0,15.0,33.3,1,0.2,0.1,0.8,4.0,5.0,2.0,0.0,15.0,Colón,Brasileiro,Natanael Troncoso (Colón)
Thiago Yossen,ARG,DF,18.0,0.4,5.0,5.0,100.0,90.0,60.0,3.0,3.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Colón,Brasileiro,Thiago Yossen (Colón)
Gonzalo Silva,ARG,"DF,MF",23.0,0.6,23.0,40.0,57.5,412.0,135.0,12.0,15.0,80.0,6.0,8.0,75.0,4.0,16.0,25.0,0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,Colón,Brasileiro,Gonzalo Silva (Colón)
Guillermo Gonzálvez,ARG,MF,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Colón,Brasileiro,Guillermo Gonzálvez (Colón)
Facundo Taborda,ARG,"FW,MF",22.0,0.2,4.0,6.0,66.7,73.0,31.0,1.0,1.0,100.0,3.0,3.0,100.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Colón,Brasileiro,Facundo Taborda (Colón)
Nicolás Fernández,ARG,FW,26.0,23.6,355.0,469.0,75.7,5680.0,1232.0,182.0,220.0,82.7,125.0,165.0,75.8,30.0,35.0,85.7,1,3.3,2.1,-2.3,34.0,31.0,18.0,0.0,62.0,Defensa y Just,Brasileiro,Nicolás Fernández (Defensa y Just)
Alexis Soto,ARG,DF,29.0,22.5,827.0,1124.0,73.6,15320.0,6206.0,347.0,397.0,87.4,369.0,475.0,77.7,98.0,184.0,53.3,1,1.9,1.5,-0.9,19.0,69.0,17.0,5.0,90.0,Defensa y Just,Brasileiro,Alexis Soto (Defensa y Just)
Tomás Cardona,ARG,DF,27.0,22.0,853.0,1109.0,76.9,19174.0,7655.0,223.0,258.0,86.4,453.0,530.0,85.5,168.0,290.0,57.9,1,0.5,0.6,0.5,2.0,92.0,5.0,0.0,94.0,Defensa y Just,Brasileiro,Tomás Cardona (Defensa y Just)
Kevin Facundo Gutiérrez,ARG,MF,25.0,21.8,999.0,1234.0,81.0,19806.0,6257.0,366.0,412.0,88.8,460.0,538.0,85.5,157.0,222.0,70.7,3,0.9,1.0,2.1,15.0,117.0,14.0,0.0,126.0,Defensa y Just,Brasileiro,Kevin Facundo Gutiérrez (Defensa y Just)
Ezequiel Unsain,ARG,GK,27.0,21.0,649.0,810.0,80.1,18058.0,10834.0,71.0,71.0,100.0,378.0,379.0,99.7,196.0,352.0,55.7,0,0.2,0.0,-0.2,2.0,17.0,1.0,0.0,0.0,Defensa y Just,Brasileiro,Ezequiel Unsain (Defensa y Just)
Agustín Sant'Anna,URU,DF,25.0,20.7,574.0,885.0,64.9,10159.0,5199.0,249.0,306.0,81.4,256.0,370.0,69.2,54.0,135.0,40.0,2,3.3,3.1,-1.3,20.0,40.0,24.0,13.0,69.0,Defensa y Just,Brasileiro,Agustín Sant'Anna (Defensa y Just)
Julián López,ARG,MF,23.0,17.7,482.0,645.0,74.7,8843.0,2524.0,217.0,267.0,81.3,194.0,235.0,82.6,61.0,99.0,61.6,0,0.9,0.6,-0.9,18.0,43.0,13.0,2.0,75.0,Defensa y Just,Brasileiro,Julián López (Defensa y Just)
Nazareno Colombo,ARG,DF,23.0,17.0,646.0,905.0,71.4,15073.0,6189.0,156.0,189.0,82.5,349.0,414.0,84.3,134.0,269.0,49.8,0,0.0,0.4,0.0,3.0,95.0,7.0,2.0,95.0,Defensa y Just,Brasileiro,Nazareno Colombo (Defensa y Just)
David Barbona,ARG,"MF,FW",27.0,16.9,506.0,668.0,75.7,8838.0,2934.0,249.0,296.0,84.1,186.0,225.0,82.7,59.0,108.0,54.6,5,3.7,2.5,1.3,37.0,64.0,32.0,9.0,120.0,Defensa y Just,Brasileiro,David Barbona (Defensa y Just)
Santiago Solari,ARG,"FW,MF",25.0,15.5,300.0,443.0,67.7,4204.0,1377.0,196.0,233.0,84.1,83.0,124.0,66.9,12.0,30.0,40.0,2,2.8,2.0,-0.8,23.0,24.0,18.0,4.0,46.0,Defensa y Just,Brasileiro,Santiago Solari (Defensa y Just)
Gastón Togni,ARG,"FW,MF",25.0,14.6,278.0,461.0,60.3,4465.0,1317.0,159.0,212.0,75.0,68.0,119.0,57.1,34.0,77.0,44.2,5,3.8,3.6,1.2,38.0,6.0,25.0,13.0,33.0,Defensa y Just,Brasileiro,Gastón Togni (Defensa y Just)
Gabriel Alanís,ARG,"FW,MF",28.0,13.1,167.0,245.0,68.2,2681.0,826.0,95.0,116.0,81.9,46.0,71.0,64.8,20.0,31.0,64.5,0,1.2,1.2,-1.2,16.0,15.0,12.0,3.0,33.0,Defensa y Just,Brasileiro,Gabriel Alanís (Defensa y Just)
Julián Malatini,ARG,DF,21.0,10.8,372.0,465.0,80.0,7818.0,2548.0,97.0,114.0,85.1,217.0,237.0,91.6,56.0,99.0,56.6,0,0.3,0.0,-0.3,1.0,24.0,0.0,0.0,26.0,Defensa y Just,Brasileiro,Julián Malatini (Defensa y Just)
Rodrigo Bogarín,PAR,MF,25.0,6.5,164.0,233.0,70.4,2714.0,800.0,85.0,102.0,83.3,48.0,61.0,78.7,22.0,41.0,53.7,0,0.7,0.8,-0.7,9.0,20.0,6.0,1.0,32.0,Defensa y Just,Brasileiro,Rodrigo Bogarín (Defensa y Just)
Nicolás Tripichio,ARG,"MF,DF",27.0,9.1,318.0,386.0,82.4,4843.0,1457.0,188.0,207.0,90.8,100.0,117.0,85.5,22.0,40.0,55.0,0,1.2,0.9,-1.2,10.0,28.0,13.0,3.0,41.0,Defensa y Just,Brasileiro,Nicolás Tripichio (Defensa y Just)
Lautaro Escalante,ARG,MF,23.0,7.1,204.0,273.0,74.7,3618.0,996.0,86.0,105.0,81.9,87.0,102.0,85.3,21.0,45.0,46.7,1,1.0,0.6,0.0,12.0,22.0,6.0,2.0,41.0,Defensa y Just,Brasileiro,Lautaro Escalante (Defensa y Just)
Enrique Bologna,ARG,GK,40.0,6.0,151.0,191.0,79.1,4080.0,2801.0,23.0,23.0,100.0,80.0,81.0,98.8,47.0,86.0,54.7,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Defensa y Just,Brasileiro,Enrique Bologna (Defensa y Just)
Darío Cáceres,PAR,"DF,MF",25.0,6.1,235.0,320.0,73.4,3758.0,1622.0,121.0,138.0,87.7,95.0,130.0,73.1,14.0,35.0,40.0,1,0.5,0.3,0.5,4.0,24.0,4.0,3.0,32.0,Defensa y Just,Brasileiro,Darío Cáceres (Defensa y Just)
Santi Ramos Mingo,ARG,DF,21.0,5.3,203.0,241.0,84.2,4003.0,1179.0,60.0,64.0,93.8,119.0,130.0,91.5,23.0,40.0,57.5,0,0.0,0.1,0.0,0.0,9.0,1.0,0.0,15.0,Defensa y Just,Brasileiro,Santi Ramos Mingo (Defensa y Just)
Gonzalo Castellani,ARG,MF,35.0,3.5,181.0,224.0,80.8,2831.0,906.0,101.0,115.0,87.8,60.0,72.0,83.3,14.0,23.0,60.9,0,0.2,0.8,-0.2,3.0,17.0,1.0,0.0,23.0,Defensa y Just,Brasileiro,Gonzalo Castellani (Defensa y Just)
Benjamín Schamine,ARG,"MF,FW",19.0,1.6,22.0,36.0,61.1,365.0,96.0,9.0,14.0,64.3,7.0,11.0,63.6,4.0,5.0,80.0,1,0.6,0.1,0.4,2.0,1.0,0.0,0.0,0.0,Defensa y Just,Brasileiro,Benjamín Schamine (Defensa y Just)
Federico Versaci,ARG,"FW,MF",20.0,1.5,18.0,34.0,52.9,275.0,57.0,8.0,13.0,61.5,8.0,11.0,72.7,1.0,8.0,12.5,0,0.0,0.2,0.0,1.0,1.0,2.0,1.0,2.0,Defensa y Just,Brasileiro,Federico Versaci (Defensa y Just)
Juan Miritello,ARG,"FW,MF",23.0,2.4,54.0,80.0,67.5,663.0,61.0,33.0,49.0,67.3,15.0,22.0,68.2,1.0,1.0,100.0,0,0.3,0.2,-0.3,4.0,2.0,0.0,0.0,2.0,Defensa y Just,Brasileiro,Juan Miritello (Defensa y Just)
Andrés Ríos,ARG,"FW,MF",33.0,1.3,16.0,29.0,55.2,220.0,33.0,11.0,17.0,64.7,4.0,7.0,57.1,1.0,2.0,50.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Defensa y Just,Brasileiro,Andrés Ríos (Defensa y Just)
Thiago Schiavulli,ARG,DF,19.0,1.0,37.0,48.0,77.1,645.0,205.0,16.0,18.0,88.9,19.0,24.0,79.2,2.0,4.0,50.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Defensa y Just,Brasileiro,Thiago Schiavulli (Defensa y Just)
Esteban Lucero,ARG,DF,17.0,0.9,30.0,42.0,71.4,474.0,119.0,15.0,18.0,83.3,14.0,17.0,82.4,0.0,6.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Defensa y Just,Brasileiro,Esteban Lucero (Defensa y Just)
Alan Morinigo,ARG,FW,17.0,0.6,2.0,7.0,28.6,20.0,10.0,0.0,1.0,0.0,1.0,3.0,33.3,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Defensa y Just,Brasileiro,Alan Morinigo (Defensa y Just)
Edwin Mosquera,COL,"FW,MF",21.0,1.4,11.0,22.0,50.0,156.0,62.0,7.0,11.0,63.6,3.0,6.0,50.0,1.0,3.0,33.3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Defensa y Just,Brasileiro,Edwin Mosquera (Defensa y Just)
Ángel Benítez,PAR,MF,27.0,0.9,12.0,22.0,54.5,184.0,27.0,6.0,11.0,54.5,5.0,9.0,55.6,1.0,1.0,100.0,0,0.1,0.0,-0.1,1.0,1.0,0.0,0.0,1.0,Defensa y Just,Brasileiro,Ángel Benítez (Defensa y Just)
Facundo Echevarría,ARG,FW,20.0,0.5,10.0,12.0,83.3,140.0,35.0,5.0,6.0,83.3,4.0,4.0,100.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Defensa y Just,Brasileiro,Facundo Echevarría (Defensa y Just)
Tomás Ortiz,ARG,FW,22.0,0.4,6.0,11.0,54.5,115.0,8.0,2.0,5.0,40.0,3.0,3.0,100.0,1.0,2.0,50.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defensa y Just,Brasileiro,Tomás Ortiz (Defensa y Just)
Lautaro Fedele,ARG,FW,21.0,0.1,3.0,5.0,60.0,25.0,11.0,3.0,3.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defensa y Just,Brasileiro,Lautaro Fedele (Defensa y Just)
Lautaro Vargas,ARG,DF,17.0,0.1,12.0,16.0,75.0,180.0,95.0,9.0,11.0,81.8,2.0,4.0,50.0,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Defensa y Just,Brasileiro,Lautaro Vargas (Defensa y Just)
Ricardo Solbes,ARG,MF,16.0,0.1,3.0,3.0,100.0,23.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defensa y Just,Brasileiro,Ricardo Solbes (Defensa y Just)
Jorge Agustín Rodríguez,ARG,"MF,DF",27.0,25.8,1254.0,1590.0,78.9,23978.0,10747.0,472.0,557.0,84.7,610.0,716.0,85.2,155.0,254.0,61.0,1,1.0,1.6,0.0,16.0,171.0,15.0,2.0,201.0,Estudiantes,Brasileiro,Jorge Agustín Rodríguez (Estudiantes)
Benjamín Rollheiser,ARG,"MF,FW",22.0,22.5,829.0,1119.0,74.1,14356.0,3518.0,429.0,509.0,84.3,282.0,373.0,75.6,98.0,182.0,53.8,3,3.1,3.2,-0.1,38.0,99.0,38.0,5.0,151.0,Estudiantes,Brasileiro,Benjamín Rollheiser (Estudiantes)
Mariano Andújar,ARG,GK,39.0,25.0,484.0,685.0,70.7,14242.0,11551.0,64.0,65.0,98.5,267.0,273.0,97.8,152.0,345.0,44.1,0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,Estudiantes,Brasileiro,Mariano Andújar (Estudiantes)
Santiago Ascacíbar,ARG,MF,25.0,24.3,1009.0,1231.0,82.0,16366.0,4836.0,502.0,576.0,87.2,395.0,466.0,84.8,73.0,106.0,68.9,1,1.7,2.3,-0.7,14.0,148.0,13.0,1.0,144.0,Estudiantes,Brasileiro,Santiago Ascacíbar (Estudiantes)
Luciano Lollo,ARG,DF,35.0,22.9,823.0,1008.0,81.6,18008.0,8772.0,192.0,225.0,85.3,462.0,518.0,89.2,158.0,236.0,66.9,0,0.4,0.9,-0.4,4.0,52.0,4.0,0.0,68.0,Estudiantes,Brasileiro,Luciano Lollo (Estudiantes)
Zaid Romero,ARG,DF,23.0,21.2,837.0,1052.0,79.6,15693.0,6589.0,320.0,350.0,91.4,410.0,460.0,89.1,98.0,203.0,48.3,1,0.5,0.3,0.5,6.0,75.0,7.0,3.0,79.0,Estudiantes,Brasileiro,Zaid Romero (Estudiantes)
Leonardo Godoy,ARG,"DF,FW",27.0,19.7,553.0,809.0,68.4,9827.0,4130.0,237.0,283.0,83.7,252.0,343.0,73.5,53.0,139.0,38.1,5,4.2,3.6,0.8,22.0,32.0,17.0,13.0,57.0,Estudiantes,Brasileiro,Leonardo Godoy (Estudiantes)
Mauro Boselli,ARG,FW,37.0,15.2,202.0,302.0,66.9,3089.0,301.0,116.0,154.0,75.3,56.0,90.0,62.2,20.0,29.0,69.0,2,1.8,1.0,0.2,14.0,12.0,3.0,0.0,16.0,Estudiantes,Brasileiro,Mauro Boselli (Estudiantes)
Fernando Zuqui,ARG,MF,31.0,16.1,597.0,813.0,73.4,10856.0,3938.0,265.0,305.0,86.9,228.0,288.0,79.2,84.0,166.0,50.6,4,2.6,3.6,1.4,46.0,76.0,19.0,7.0,98.0,Estudiantes,Brasileiro,Fernando Zuqui (Estudiantes)
Gastón Benedetti,ARG,"DF,FW",21.0,15.6,567.0,791.0,71.7,10216.0,3203.0,236.0,278.0,84.9,267.0,344.0,77.6,58.0,135.0,43.0,1,1.0,1.0,0.0,16.0,30.0,18.0,12.0,53.0,Estudiantes,Brasileiro,Gastón Benedetti (Estudiantes)
Santiago Núñez,ARG,DF,22.0,14.4,507.0,637.0,79.6,10266.0,4387.0,155.0,180.0,86.1,283.0,326.0,86.8,65.0,115.0,56.5,0,0.3,0.5,-0.3,3.0,30.0,6.0,0.0,44.0,Estudiantes,Brasileiro,Santiago Núñez (Estudiantes)
Emmanuel Más,ARG,DF,34.0,11.8,419.0,557.0,75.2,6933.0,2638.0,209.0,240.0,87.1,170.0,220.0,77.3,34.0,74.0,45.9,0,1.0,1.2,-1.0,14.0,25.0,21.0,14.0,37.0,Estudiantes,Brasileiro,Emmanuel Más (Estudiantes)
Guido Carrillo,ARG,FW,31.0,8.5,184.0,264.0,69.7,2611.0,460.0,114.0,143.0,79.7,52.0,81.0,64.2,12.0,16.0,75.0,0,1.0,0.8,-1.0,14.0,13.0,7.0,0.0,26.0,Estudiantes,Brasileiro,Guido Carrillo (Estudiantes)
Mauro Méndez,URU,"FW,MF",24.0,8.2,121.0,175.0,69.1,1584.0,213.0,80.0,107.0,74.8,34.0,47.0,72.3,2.0,5.0,40.0,0,0.5,0.3,-0.5,3.0,5.0,1.0,0.0,10.0,Estudiantes,Brasileiro,Mauro Méndez (Estudiantes)
José Sosa,ARG,"MF,FW",37.0,8.9,438.0,564.0,77.7,7604.0,2473.0,217.0,247.0,87.9,149.0,185.0,80.5,57.0,96.0,59.4,3,2.7,2.0,0.3,24.0,61.0,17.0,2.0,76.0,Estudiantes,Brasileiro,José Sosa (Estudiantes)
Eros Mancuso,ARG,DF,23.0,7.9,270.0,397.0,68.0,4018.0,1472.0,146.0,172.0,84.9,99.0,146.0,67.8,11.0,47.0,23.4,0,0.5,1.0,-0.5,8.0,23.0,12.0,7.0,22.0,Estudiantes,Brasileiro,Eros Mancuso (Estudiantes)
Matías Godoy,ARG,"MF,FW",21.0,7.9,193.0,277.0,69.7,3103.0,743.0,102.0,126.0,81.0,65.0,90.0,72.2,18.0,33.0,54.5,1,1.4,1.5,-0.4,20.0,10.0,13.0,5.0,23.0,Estudiantes,Brasileiro,Matías Godoy (Estudiantes)
Pablo Piatti,ARG,"MF,FW",33.0,4.1,104.0,151.0,68.9,1594.0,529.0,61.0,76.0,80.3,29.0,41.0,70.7,10.0,20.0,50.0,2,1.3,0.7,0.7,7.0,7.0,7.0,4.0,12.0,Estudiantes,Brasileiro,Pablo Piatti (Estudiantes)
Franco Zapiola,ARG,"MF,FW",21.0,3.7,125.0,196.0,63.8,2102.0,793.0,64.0,85.0,75.3,47.0,68.0,69.1,12.0,32.0,37.5,1,1.3,0.7,-0.3,4.0,16.0,9.0,2.0,24.0,Estudiantes,Brasileiro,Franco Zapiola (Estudiantes)
Ezequiel Muñoz,ARG,DF,32.0,3.3,86.0,113.0,76.1,1679.0,548.0,30.0,32.0,93.8,41.0,52.0,78.8,12.0,21.0,57.1,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,Estudiantes,Brasileiro,Ezequiel Muñoz (Estudiantes)
Juan Guasone,ARG,DF,21.0,2.5,56.0,89.0,62.9,1127.0,525.0,21.0,30.0,70.0,26.0,36.0,72.2,9.0,21.0,42.9,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,Estudiantes,Brasileiro,Juan Guasone (Estudiantes)
Daniel Sappa,ARG,GK,27.0,2.0,30.0,48.0,62.5,800.0,554.0,4.0,4.0,100.0,16.0,16.0,100.0,9.0,26.0,34.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estudiantes,Brasileiro,Daniel Sappa (Estudiantes)
Mateo Pellegrino,ARG,"FW,MF",21.0,2.4,30.0,49.0,61.2,372.0,66.0,21.0,28.0,75.0,8.0,16.0,50.0,0.0,2.0,0.0,0,0.2,0.1,-0.2,1.0,2.0,1.0,0.0,4.0,Estudiantes,Brasileiro,Mateo Pellegrino (Estudiantes)
Nicolás Fernández,ARG,"DF,FW",20.0,1.1,22.0,33.0,66.7,403.0,138.0,6.0,8.0,75.0,12.0,12.0,100.0,2.0,6.0,33.3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Estudiantes,Brasileiro,Nicolás Fernández (Estudiantes)
Nicolás Palavecino,ARG,"MF,FW",19.0,0.7,15.0,19.0,78.9,207.0,81.0,8.0,8.0,100.0,7.0,9.0,77.8,0.0,1.0,0.0,0,0.1,0.1,-0.1,1.0,1.0,1.0,0.0,3.0,Estudiantes,Brasileiro,Nicolás Palavecino (Estudiantes)
Martiniano Moreno,ARG,"FW,MF",19.0,0.7,10.0,18.0,55.6,154.0,13.0,6.0,14.0,42.9,3.0,3.0,100.0,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Estudiantes,Brasileiro,Martiniano Moreno (Estudiantes)
Deian Verón,ARG,MF,22.0,0.4,16.0,25.0,64.0,265.0,159.0,9.0,10.0,90.0,5.0,10.0,50.0,2.0,4.0,50.0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,Estudiantes,Brasileiro,Deian Verón (Estudiantes)
Axel Atum,ARG,"FW,MF",17.0,0.4,15.0,20.0,75.0,233.0,53.0,8.0,9.0,88.9,6.0,7.0,85.7,1.0,4.0,25.0,1,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,Estudiantes,Brasileiro,Axel Atum (Estudiantes)
Gonzalo Piñeiro,ARG,MF,22.0,0.1,2.0,4.0,50.0,33.0,11.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Estudiantes,Brasileiro,Gonzalo Piñeiro (Estudiantes)
Tomás Durso,ARG,GK,23.0,26.0,349.0,614.0,56.8,12802.0,10839.0,43.0,44.0,97.7,135.0,137.0,98.5,171.0,430.0,39.8,0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Tomás Durso (Gimnasia ELP)
Felipe Sánchez,,DF,,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Felipe Sánchez (Gimnasia ELP)
Leonardo Morales,ARG,DF,31.0,23.9,653.0,905.0,72.2,14268.0,7448.0,192.0,233.0,82.4,333.0,429.0,77.6,127.0,218.0,58.3,1,0.3,0.3,0.7,7.0,43.0,2.0,0.0,68.0,Gimnasia ELP,Brasileiro,Leonardo Morales (Gimnasia ELP)
Ignacio Miramon,ARG,MF,19.0,18.8,561.0,768.0,73.0,11376.0,4128.0,225.0,272.0,82.7,214.0,276.0,77.5,106.0,178.0,59.6,0,0.3,0.5,-0.3,7.0,90.0,5.0,3.0,104.0,Gimnasia ELP,Brasileiro,Ignacio Miramon (Gimnasia ELP)
Matías Melluso,ARG,DF,24.0,15.7,482.0,724.0,66.6,8753.0,4702.0,218.0,266.0,82.0,203.0,277.0,73.3,56.0,143.0,39.2,0,1.6,1.3,-1.6,21.0,50.0,21.0,11.0,62.0,Gimnasia ELP,Brasileiro,Matías Melluso (Gimnasia ELP)
Franco Soldano,ARG,"FW,MF",28.0,15.0,164.0,360.0,45.6,2493.0,915.0,83.0,155.0,53.5,61.0,122.0,50.0,10.0,33.0,30.3,2,1.5,1.0,0.5,23.0,16.0,10.0,5.0,26.0,Gimnasia ELP,Brasileiro,Franco Soldano (Gimnasia ELP)
Alan Lescano,,"MF,FW",,13.6,388.0,540.0,71.9,7838.0,2642.0,164.0,196.0,83.7,145.0,176.0,82.4,71.0,137.0,51.8,1,2.2,1.6,-1.2,31.0,56.0,14.0,1.0,81.0,Gimnasia ELP,Brasileiro,Alan Lescano (Gimnasia ELP)
Cristian Tarragona,ARG,FW,31.0,15.2,249.0,366.0,68.0,3616.0,467.0,152.0,203.0,74.9,72.0,101.0,71.3,15.0,23.0,65.2,1,0.6,0.7,0.4,15.0,18.0,10.0,1.0,23.0,Gimnasia ELP,Brasileiro,Cristian Tarragona (Gimnasia ELP)
Guillermo Enrique,ARG,DF,22.0,13.7,256.0,497.0,51.5,5419.0,3360.0,87.0,127.0,68.5,118.0,200.0,59.0,48.0,134.0,35.8,1,2.0,1.9,-1.0,8.0,23.0,6.0,4.0,38.0,Gimnasia ELP,Brasileiro,Guillermo Enrique (Gimnasia ELP)
Benjamín Domínguez,ARG,FW,19.0,12.7,149.0,244.0,61.1,1945.0,355.0,96.0,132.0,72.7,39.0,71.0,54.9,3.0,12.0,25.0,0,1.1,1.8,-1.1,10.0,8.0,6.0,1.0,11.0,Gimnasia ELP,Brasileiro,Benjamín Domínguez (Gimnasia ELP)
Bautista Barros Schelotto,ARG,DF,23.0,12.7,334.0,537.0,62.2,6086.0,3751.0,146.0,164.0,89.0,140.0,237.0,59.1,41.0,114.0,36.0,1,1.2,1.2,-0.2,7.0,26.0,15.0,9.0,40.0,Gimnasia ELP,Brasileiro,Bautista Barros Schelotto (Gimnasia ELP)
Agustín Bolívar,ARG,MF,27.0,11.9,269.0,380.0,70.8,5000.0,1888.0,102.0,128.0,79.7,125.0,157.0,79.6,34.0,74.0,45.9,1,0.1,0.3,0.9,4.0,40.0,4.0,2.0,48.0,Gimnasia ELP,Brasileiro,Agustín Bolívar (Gimnasia ELP)
Nicolás Colazo,ARG,"DF,MF",32.0,9.7,294.0,434.0,67.7,4850.0,2420.0,149.0,183.0,81.4,119.0,165.0,72.1,22.0,59.0,37.3,0,0.6,1.0,-0.6,14.0,22.0,7.0,5.0,38.0,Gimnasia ELP,Brasileiro,Nicolás Colazo (Gimnasia ELP)
Erik Ramírez,ARG,"FW,MF",26.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Erik Ramírez (Gimnasia ELP)
Nicolás Sánchez,ARG,MF,18.0,6.4,121.0,169.0,71.6,2460.0,852.0,49.0,62.0,79.0,50.0,62.0,80.6,21.0,39.0,53.8,0,0.1,0.1,-0.1,2.0,15.0,2.0,0.0,25.0,Gimnasia ELP,Brasileiro,Nicolás Sánchez (Gimnasia ELP)
