Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Team,Championship,Player_Team
Francisco Facello,ARG,DF,20.0,1,20.0,20.0,0.8,0.2,0,0.0,0,1,20.0,0,1.0,0.0,0.0,0.0,0.0,0.22,0.2,0.1,0.1,0.45,0.72,Club Atlético Belgrano,Brasileiro,Francisco Facello (Club Atlético Belgrano)
Facundo Lencioni,ARG,MF,21.0,1,20.0,20.0,0.8,0.2,0,0.0,0,1,20.0,0,1.0,0.0,0.0,0.0,0.0,0.22,0.2,0.1,0.1,0.47,0.74,Club Atlético Belgrano,Brasileiro,Facundo Lencioni (Club Atlético Belgrano)
Nicolás Brito,,MF,,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Club Atlético Belgrano,Brasileiro,Nicolás Brito (Club Atlético Belgrano)
Thiago Cravero,,MF,,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Club Atlético Belgrano,Brasileiro,Thiago Cravero (Club Atlético Belgrano)
Juan Strumia,ARG,GK,23.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Club Atlético Belgrano,Brasileiro,Juan Strumia (Club Atlético Belgrano)
Ignacio Tapia,ARG,MF,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Club Atlético Belgrano,Brasileiro,Ignacio Tapia (Club Atlético Belgrano)
Mariano Troilo,ARG,DF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Club Atlético Belgrano,Brasileiro,Mariano Troilo (Club Atlético Belgrano)
Ignacio Chicco,ARG,GK,26.0,27,2430.0,90.0,100.0,27.0,27,90.0,27,0,0.0,0,0.93,20.0,33.0,-13.0,-0.48,0.0,25.6,37.0,-11.3,-0.42,0.0,Colón,Brasileiro,Ignacio Chicco (Colón)
Facundo Garcés,ARG,DF,23.0,26,2340.0,90.0,96.3,26.0,26,90.0,26,0,0.0,0,0.92,20.0,33.0,-13.0,-0.5,-0.5,25.1,35.9,-10.8,-0.42,0.12,Colón,Brasileiro,Facundo Garcés (Colón)
Santiago Pierotti,ARG,"FW,MF",21.0,26,2115.0,81.0,87.0,23.5,24,85.0,15,2,40.0,0,0.92,19.0,26.0,-7.0,-0.3,1.42,21.9,31.3,-9.3,-0.4,0.18,Colón,Brasileiro,Santiago Pierotti (Colón)
Paolo Goltz,ARG,DF,37.0,23,2001.0,87.0,82.3,22.2,22,89.0,21,1,45.0,0,0.74,15.0,27.0,-12.0,-0.54,-0.33,21.2,30.6,-9.4,-0.42,-0.01,Colón,Brasileiro,Paolo Goltz (Colón)
Eric Meza,ARG,"DF,FW",23.0,25,1871.0,75.0,77.0,20.8,22,82.0,13,3,24.0,1,0.92,17.0,25.0,-8.0,-0.38,0.42,19.0,27.0,-7.9,-0.38,0.17,Colón,Brasileiro,Eric Meza (Colón)
Baldomero Perlaza,COL,MF,30.0,22,1895.0,86.0,78.0,21.1,21,88.0,19,1,45.0,2,1.05,17.0,22.0,-5.0,-0.24,1.11,17.7,26.6,-8.9,-0.42,-0.01,Colón,Brasileiro,Baldomero Perlaza (Colón)
Rafael Marcelo Delgado,ARG,DF,33.0,21,1800.0,86.0,74.1,20.0,21,86.0,17,0,0.0,1,0.95,15.0,23.0,-8.0,-0.4,0.31,18.6,27.5,-8.9,-0.45,-0.1,Colón,Brasileiro,Rafael Marcelo Delgado (Colón)
Ramón Ábila,ARG,FW,33.0,25,1571.0,63.0,64.7,17.5,17,82.0,9,8,23.0,0,0.96,16.0,22.0,-6.0,-0.34,0.39,16.6,23.8,-7.1,-0.41,0.03,Colón,Brasileiro,Ramón Ábila (Colón)
Juan Álvarez,ARG,"MF,FW",26.0,19,1370.0,72.0,56.4,15.2,16,82.0,10,3,21.0,2,1.26,16.0,13.0,3.0,0.2,1.56,16.7,18.4,-1.8,-0.12,0.7,Colón,Brasileiro,Juan Álvarez (Colón)
Gian Nardelli,ARG,DF,22.0,16,1199.0,75.0,49.3,13.3,13,87.0,10,3,25.0,10,1.13,9.0,14.0,-5.0,-0.38,0.21,12.8,18.7,-5.9,-0.44,-0.04,Colón,Brasileiro,Gian Nardelli (Colón)
Carlos Arrua,PAR,MF,25.0,19,1009.0,53.0,41.5,11.2,12,65.0,1,7,33.0,6,0.84,7.0,11.0,-4.0,-0.36,0.21,9.9,15.0,-5.1,-0.45,-0.05,Colón,Brasileiro,Carlos Arrua (Colón)
Julián Chicco,ARG,MF,25.0,18,955.0,53.0,39.3,10.6,10,76.0,3,8,24.0,2,1.22,8.0,13.0,-5.0,-0.47,0.02,11.0,13.4,-2.4,-0.22,0.32,Colón,Brasileiro,Julián Chicco (Colón)
Cristian Vega,ARG,MF,29.0,16,901.0,56.0,37.1,10.0,10,73.0,4,6,29.0,7,1.0,6.0,11.0,-5.0,-0.5,-0.03,7.0,13.3,-6.3,-0.63,-0.33,Colón,Brasileiro,Cristian Vega (Colón)
Stéfano Moreyra,ARG,MF,21.0,11,646.0,59.0,26.6,7.2,10,63.0,4,1,17.0,7,0.64,5.0,12.0,-7.0,-0.98,-0.67,6.4,11.4,-5.0,-0.7,-0.38,Colón,Brasileiro,Stéfano Moreyra (Colón)
Jorge Benítez,PAR,FW,30.0,16,718.0,45.0,29.5,8.0,9,68.0,0,7,15.0,1,0.81,4.0,9.0,-5.0,-0.63,-0.21,6.7,10.4,-3.7,-0.47,-0.07,Colón,Brasileiro,Jorge Benítez (Colón)
Leonel Picco,ARG,MF,23.0,11,560.0,51.0,23.0,6.2,6,68.0,1,5,30.0,16,0.73,3.0,11.0,-8.0,-1.29,-1.05,6.3,11.4,-5.1,-0.83,-0.53,Colón,Brasileiro,Leonel Picco (Colón)
Andrew Teuten,URU,"DF,MF",24.0,13,508.0,39.0,20.9,5.6,5,69.0,2,8,21.0,14,1.0,5.0,10.0,-5.0,-0.89,-0.51,5.7,7.8,-2.1,-0.37,0.06,Colón,Brasileiro,Andrew Teuten (Colón)
Facundo Farías,ARG,"FW,MF",20.0,8,456.0,57.0,18.8,5.1,5,83.0,2,3,14.0,1,0.88,1.0,8.0,-7.0,-1.38,-1.11,4.0,8.1,-4.1,-0.8,-0.47,Colón,Brasileiro,Facundo Farías (Colón)
Joaquín Ibáñez,ARG,"FW,MF",26.0,7,451.0,64.0,18.6,5.0,5,74.0,1,2,40.0,8,1.0,3.0,7.0,-4.0,-0.8,-0.39,5.8,6.7,-0.9,-0.18,0.3,Colón,Brasileiro,Joaquín Ibáñez (Colón)
Tomás Galván,ARG,"MF,FW",22.0,13,535.0,41.0,22.0,5.9,4,81.0,1,9,23.0,14,0.85,6.0,9.0,-3.0,-0.5,-0.03,6.2,8.0,-1.8,-0.3,0.15,Colón,Brasileiro,Tomás Galván (Colón)
José Neris,URU,FW,22.0,9,386.0,43.0,15.9,4.3,4,82.0,2,5,12.0,14,0.56,1.0,7.0,-6.0,-1.4,-1.09,7.5,5.4,2.1,0.48,1.07,Colón,Brasileiro,José Neris (Colón)
Augusto Schott,ARG,DF,23.0,8,344.0,43.0,14.2,3.8,4,69.0,1,4,17.0,12,1.38,1.0,2.0,-1.0,-0.26,0.26,3.0,4.5,-1.5,-0.39,0.03,Colón,Brasileiro,Augusto Schott (Colón)
Lucas Acevedo,ARG,DF,31.0,6,189.0,32.0,7.8,2.1,2,68.0,1,4,14.0,12,1.33,3.0,5.0,-2.0,-0.95,-0.51,1.3,3.9,-2.6,-1.24,-0.89,Colón,Brasileiro,Lucas Acevedo (Colón)
Natanael Troncoso,ARG,"MF,FW",21.0,10,290.0,29.0,11.9,3.2,1,80.0,0,9,23.0,7,0.7,3.0,5.0,-2.0,-0.62,-0.16,4.2,4.2,0.0,0.01,0.49,Colón,Brasileiro,Natanael Troncoso (Colón)
Thiago Yossen,ARG,DF,18.0,1,36.0,36.0,1.5,0.4,1,36.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.49,0.1,0.8,-0.7,-1.75,-1.35,Colón,Brasileiro,Thiago Yossen (Colón)
Gonzalo Silva,ARG,"DF,MF",23.0,2,57.0,29.0,2.3,0.6,0,0.0,0,2,29.0,13,0.0,0.0,2.0,-2.0,-3.16,-2.74,0.6,2.2,-1.6,-2.47,-2.1,Colón,Brasileiro,Gonzalo Silva (Colón)
Guillermo Gonzálvez,ARG,MF,19.0,1,14.0,14.0,0.6,0.2,0,0.0,0,1,14.0,1,0.0,0.0,1.0,-1.0,-6.43,-5.98,0.0,0.0,0.0,0.0,0.0,Colón,Brasileiro,Guillermo Gonzálvez (Colón)
Facundo Taborda,ARG,"FW,MF",22.0,2,14.0,7.0,0.6,0.2,0,0.0,0,2,7.0,2,1.0,0.0,0.0,0.0,0.0,0.48,0.1,0.1,0.0,-0.2,0.22,Colón,Brasileiro,Facundo Taborda (Colón)
Joaquín Enrico,ARG,GK,21.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Colón,Brasileiro,Joaquín Enrico (Colón)
Matías Ibáñez,ARG,GK,36.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Colón,Brasileiro,Matías Ibáñez (Colón)
Leandro Quiroz,ARG,DF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Colón,Brasileiro,Leandro Quiroz (Colón)
Nicolás Utrera,ARG,DF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Colón,Brasileiro,Nicolás Utrera (Colón)
Nicolás Fernández,ARG,FW,26.0,26,2124.0,82.0,87.4,23.6,25,84.0,10,1,28.0,0,1.69,33.0,21.0,12.0,0.51,0.21,32.1,28.3,3.8,0.16,0.2,Defensa y Just,Brasileiro,Nicolás Fernández (Defensa y Just)
Alexis Soto,ARG,DF,29.0,24,2024.0,84.0,83.3,22.5,24,84.0,18,0,0.0,0,1.58,26.0,18.0,8.0,0.36,-0.75,30.5,28.0,2.6,0.12,-0.12,Defensa y Just,Brasileiro,Alexis Soto (Defensa y Just)
Tomás Cardona,ARG,DF,27.0,23,1984.0,86.0,81.6,22.0,23,86.0,18,0,0.0,1,1.87,33.0,14.0,19.0,0.86,2.07,30.6,24.2,6.4,0.29,0.84,Defensa y Just,Brasileiro,Tomás Cardona (Defensa y Just)
Kevin Facundo Gutiérrez,ARG,MF,25.0,24,1966.0,82.0,80.9,21.8,23,84.0,11,1,45.0,0,1.67,27.0,17.0,10.0,0.46,-0.12,27.5,25.0,2.5,0.11,-0.11,Defensa y Just,Brasileiro,Kevin Facundo Gutiérrez (Defensa y Just)
Ezequiel Unsain,ARG,GK,27.0,21,1890.0,90.0,77.8,21.0,21,90.0,21,0,0.0,0,1.57,26.0,16.0,10.0,0.48,-0.02,28.9,24.3,4.6,0.22,0.37,Defensa y Just,Brasileiro,Ezequiel Unsain (Defensa y Just)
Agustín Sant'Anna,URU,DF,25.0,23,1864.0,81.0,76.7,20.7,21,86.0,17,2,26.0,1,1.74,26.0,14.0,12.0,0.58,0.42,29.2,24.2,4.9,0.24,0.44,Defensa y Just,Brasileiro,Agustín Sant'Anna (Defensa y Just)
Julián López,ARG,MF,23.0,21,1595.0,76.0,65.6,17.7,20,78.0,10,1,45.0,3,1.95,24.0,15.0,9.0,0.51,0.08,22.6,20.5,2.2,0.12,-0.06,Defensa y Just,Brasileiro,Julián López (Defensa y Just)
Nazareno Colombo,ARG,DF,23.0,18,1529.0,85.0,62.9,17.0,18,85.0,15,0,0.0,1,1.72,24.0,13.0,11.0,0.65,0.45,24.2,21.8,2.5,0.14,0.01,Defensa y Just,Brasileiro,Nazareno Colombo (Defensa y Just)
David Barbona,ARG,"MF,FW",27.0,21,1517.0,72.0,62.4,16.9,18,80.0,6,3,23.0,1,1.76,26.0,9.0,17.0,1.01,1.4,24.5,18.5,6.0,0.35,0.59,Defensa y Just,Brasileiro,David Barbona (Defensa y Just)
Santiago Solari,ARG,"FW,MF",25.0,26,1396.0,54.0,57.4,15.5,16,72.0,2,10,25.0,0,1.69,24.0,9.0,15.0,0.97,1.14,24.0,16.1,7.9,0.51,0.88,Defensa y Just,Brasileiro,Santiago Solari (Defensa y Just)
Gastón Togni,ARG,"FW,MF",25.0,19,1318.0,69.0,54.2,14.6,16,79.0,6,3,17.0,1,1.58,23.0,16.0,7.0,0.48,-0.01,20.5,17.6,2.9,0.19,0.12,Defensa y Just,Brasileiro,Gastón Togni (Defensa y Just)
Gabriel Alanís,ARG,"FW,MF",28.0,20,1176.0,59.0,48.4,13.1,14,71.0,5,6,31.0,0,1.65,13.0,12.0,1.0,0.08,-0.78,17.6,17.6,0.0,0.0,-0.26,Defensa y Just,Brasileiro,Gabriel Alanís (Defensa y Just)
Julián Malatini,ARG,DF,21.0,17,971.0,57.0,40.0,10.8,10,90.0,10,7,10.0,9,1.94,14.0,9.0,5.0,0.46,-0.03,13.7,12.2,1.5,0.15,0.02,Defensa y Just,Brasileiro,Julián Malatini (Defensa y Just)
Rodrigo Bogarín,PAR,MF,25.0,14,584.0,42.0,24.0,6.5,9,56.0,1,5,16.0,8,1.53,15.0,11.0,4.0,0.62,0.18,10.4,9.7,0.7,0.11,-0.04,Defensa y Just,Brasileiro,Rodrigo Bogarín (Defensa y Just)
Nicolás Tripichio,ARG,"MF,DF",27.0,14,819.0,59.0,33.7,9.1,7,89.0,6,7,28.0,4,1.71,17.0,8.0,9.0,0.99,0.77,12.8,9.5,3.3,0.39,0.37,Defensa y Just,Brasileiro,Nicolás Tripichio (Defensa y Just)
Lautaro Escalante,ARG,MF,23.0,20,639.0,32.0,26.3,7.1,7,59.0,0,13,18.0,5,1.85,9.0,4.0,5.0,0.7,0.3,11.8,8.5,3.3,0.47,0.46,Defensa y Just,Brasileiro,Lautaro Escalante (Defensa y Just)
Enrique Bologna,ARG,GK,40.0,6,540.0,90.0,22.2,6.0,6,90.0,6,0,0.0,16,1.83,10.0,7.0,3.0,0.5,0.02,7.1,8.0,-0.9,-0.15,-0.37,Defensa y Just,Brasileiro,Enrique Bologna (Defensa y Just)
Darío Cáceres,PAR,"DF,MF",25.0,15,546.0,36.0,22.5,6.1,4,79.0,3,11,21.0,11,1.6,12.0,6.0,6.0,0.99,0.65,7.0,7.4,-0.4,-0.07,-0.26,Defensa y Just,Brasileiro,Darío Cáceres (Defensa y Just)
Santi Ramos Mingo,ARG,DF,21.0,12,476.0,40.0,19.6,5.3,4,90.0,4,8,15.0,14,1.5,4.0,9.0,-5.0,-0.95,-1.77,5.6,8.3,-2.6,-0.5,-0.79,Defensa y Just,Brasileiro,Santi Ramos Mingo (Defensa y Just)
Gonzalo Castellani,ARG,MF,35.0,10,317.0,32.0,13.0,3.5,2,77.0,0,8,21.0,11,1.3,2.0,2.0,0.0,0.0,-0.55,4.1,4.4,-0.3,-0.09,-0.25,Defensa y Just,Brasileiro,Gonzalo Castellani (Defensa y Just)
Benjamín Schamine,ARG,"MF,FW",19.0,3,146.0,49.0,6.0,1.6,2,73.0,1,1,1.0,8,1.33,1.0,3.0,-2.0,-1.23,-1.82,1.5,2.2,-0.7,-0.45,-0.62,Defensa y Just,Brasileiro,Benjamín Schamine (Defensa y Just)
Federico Versaci,ARG,"FW,MF",20.0,2,138.0,69.0,5.7,1.5,2,69.0,0,0,0.0,16,1.5,0.0,1.0,-1.0,-0.65,-1.2,0.2,1.8,-1.6,-1.05,-1.26,Defensa y Just,Brasileiro,Federico Versaci (Defensa y Just)
Juan Miritello,ARG,"FW,MF",23.0,15,217.0,14.0,8.9,2.4,1,62.0,0,14,11.0,5,1.56,4.0,1.0,3.0,1.24,0.84,4.5,1.6,2.9,1.17,1.14,Defensa y Just,Brasileiro,Juan Miritello (Defensa y Just)
Andrés Ríos,ARG,"FW,MF",33.0,6,120.0,20.0,4.9,1.3,1,54.0,0,5,13.0,15,0.83,0.0,0.0,0.0,0.0,-0.51,1.2,1.6,-0.4,-0.33,-0.49,Defensa y Just,Brasileiro,Andrés Ríos (Defensa y Just)
Thiago Schiavulli,ARG,DF,19.0,1,90.0,90.0,3.7,1.0,1,90.0,1,0,0.0,9,0.0,0.0,2.0,-2.0,-2.0,-2.58,0.1,1.7,-1.6,-1.61,-1.82,Defensa y Just,Brasileiro,Thiago Schiavulli (Defensa y Just)
Esteban Lucero,ARG,DF,17.0,1,78.0,78.0,3.2,0.9,1,78.0,0,0,0.0,4,0.0,0.0,1.0,-1.0,-1.15,-1.69,0.1,1.1,-1.0,-1.14,-1.32,Defensa y Just,Brasileiro,Esteban Lucero (Defensa y Just)
Alan Morinigo,ARG,FW,17.0,1,53.0,53.0,2.2,0.6,1,53.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,-0.49,0.1,0.2,-0.1,-0.12,-0.26,Defensa y Just,Brasileiro,Alan Morinigo (Defensa y Just)
Edwin Mosquera,COL,"FW,MF",21.0,5,122.0,24.0,5.0,1.4,0,0.0,0,5,24.0,10,1.4,2.0,0.0,2.0,1.48,1.05,1.8,1.7,0.1,0.05,-0.09,Defensa y Just,Brasileiro,Edwin Mosquera (Defensa y Just)
Ángel Benítez,PAR,MF,27.0,5,78.0,16.0,3.2,0.9,0,0.0,0,5,16.0,12,2.2,0.0,0.0,0.0,0.0,-0.5,0.5,1.4,-0.9,-1.06,-1.24,Defensa y Just,Brasileiro,Ángel Benítez (Defensa y Just)
Facundo Echevarría,ARG,FW,20.0,2,44.0,22.0,1.8,0.5,0,0.0,0,2,22.0,0,1.5,1.0,2.0,-1.0,-2.05,-2.57,0.1,1.5,-1.5,-3.03,-3.22,Defensa y Just,Brasileiro,Facundo Echevarría (Defensa y Just)
Tomás Ortiz,ARG,FW,22.0,1,36.0,36.0,1.5,0.4,0,0.0,0,1,36.0,3,0.0,0.0,2.0,-2.0,-5.0,-5.56,0.0,1.5,-1.5,-3.86,-4.05,Defensa y Just,Brasileiro,Tomás Ortiz (Defensa y Just)
Lautaro Fedele,ARG,FW,21.0,1,12.0,12.0,0.5,0.1,0,0.0,0,1,12.0,8,0.0,0.0,1.0,-1.0,-7.5,-8.02,0.0,0.6,-0.6,-4.68,-4.83,Defensa y Just,Brasileiro,Lautaro Fedele (Defensa y Just)
Lautaro Vargas,ARG,DF,17.0,1,12.0,12.0,0.5,0.1,0,0.0,0,1,12.0,0,0.0,0.0,1.0,-1.0,-7.5,-8.02,0.0,0.6,-0.6,-4.68,-4.83,Defensa y Just,Brasileiro,Lautaro Vargas (Defensa y Just)
Ricardo Solbes,ARG,MF,16.0,1,5.0,5.0,0.2,0.1,0,0.0,0,1,5.0,1,0.0,0.0,1.0,-1.0,-18.0,-18.52,0.0,0.4,-0.4,-7.16,-7.31,Defensa y Just,Brasileiro,Ricardo Solbes (Defensa y Just)
Andrés Berizovsky,ARG,DF,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defensa y Just,Brasileiro,Andrés Berizovsky (Defensa y Just)
Mauro Carrizo,ARG,MF,16.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defensa y Just,Brasileiro,Mauro Carrizo (Defensa y Just)
Lucas Escobar,ARG,GK,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defensa y Just,Brasileiro,Lucas Escobar (Defensa y Just)
Leandro Espejo,ARG,MF,21.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defensa y Just,Brasileiro,Leandro Espejo (Defensa y Just)
Pablo López,ARG,DF,16.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defensa y Just,Brasileiro,Pablo López (Defensa y Just)
Francisco Marco,ARG,DF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defensa y Just,Brasileiro,Francisco Marco (Defensa y Just)
Facundo Odello,ARG,DF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defensa y Just,Brasileiro,Facundo Odello (Defensa y Just)
Ulises Sandoval,ARG,FW,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defensa y Just,Brasileiro,Ulises Sandoval (Defensa y Just)
Jorge Agustín Rodríguez,ARG,"MF,DF",27.0,27,2321.0,86.0,95.5,25.8,27,86.0,22,0,0.0,0,1.67,32.0,21.0,11.0,0.43,0.43,30.6,20.1,10.4,0.4,1.04,Estudiantes,Brasileiro,Jorge Agustín Rodríguez (Estudiantes)
Benjamín Rollheiser,ARG,"MF,FW",22.0,27,2021.0,75.0,83.2,22.5,26,77.0,7,1,32.0,0,1.67,27.0,19.0,8.0,0.36,-0.3,25.4,19.0,6.4,0.28,-0.44,Estudiantes,Brasileiro,Benjamín Rollheiser (Estudiantes)
Mariano Andújar,ARG,GK,39.0,25,2250.0,90.0,92.6,25.0,25,90.0,25,0,0.0,1,1.8,34.0,19.0,15.0,0.6,2.6,31.2,20.3,10.9,0.44,1.07,Estudiantes,Brasileiro,Mariano Andújar (Estudiantes)
Santiago Ascacíbar,ARG,MF,25.0,26,2185.0,84.0,89.9,24.3,25,86.0,20,1,45.0,0,1.73,35.0,21.0,14.0,0.58,1.68,30.4,21.6,8.8,0.36,-0.01,Estudiantes,Brasileiro,Santiago Ascacíbar (Estudiantes)
Luciano Lollo,ARG,DF,35.0,23,2065.0,90.0,85.0,22.9,23,90.0,21,0,0.0,4,1.87,31.0,18.0,13.0,0.57,1.06,27.9,19.6,8.2,0.36,0.01,Estudiantes,Brasileiro,Luciano Lollo (Estudiantes)
Zaid Romero,ARG,DF,23.0,22,1905.0,87.0,78.4,21.2,22,87.0,21,0,0.0,2,1.64,26.0,17.0,9.0,0.43,0.08,26.9,16.5,10.4,0.49,0.61,Estudiantes,Brasileiro,Zaid Romero (Estudiantes)
Leonardo Godoy,ARG,"DF,FW",27.0,22,1774.0,81.0,73.0,19.7,21,84.0,16,1,18.0,0,1.77,32.0,19.0,13.0,0.66,0.93,25.3,16.5,8.8,0.45,0.32,Estudiantes,Brasileiro,Leonardo Godoy (Estudiantes)
Mauro Boselli,ARG,FW,37.0,22,1367.0,62.0,56.3,15.2,17,73.0,3,5,25.0,1,1.59,19.0,12.0,7.0,0.46,0.12,17.5,10.0,7.4,0.49,0.31,Estudiantes,Brasileiro,Mauro Boselli (Estudiantes)
Fernando Zuqui,ARG,MF,31.0,24,1446.0,60.0,59.5,16.1,16,76.0,6,8,29.0,1,1.71,22.0,17.0,5.0,0.31,-0.24,18.1,17.3,0.8,0.05,-0.76,Estudiantes,Brasileiro,Fernando Zuqui (Estudiantes)
Gastón Benedetti,ARG,"DF,FW",21.0,16,1403.0,88.0,57.7,15.6,16,88.0,13,0,0.0,4,2.06,25.0,9.0,16.0,1.03,1.46,19.9,12.1,7.8,0.5,0.33,Estudiantes,Brasileiro,Gastón Benedetti (Estudiantes)
Santiago Núñez,ARG,DF,22.0,16,1293.0,81.0,53.2,14.4,15,81.0,12,1,75.0,7,1.88,20.0,8.0,12.0,0.84,0.91,19.2,12.4,6.8,0.48,0.25,Estudiantes,Brasileiro,Santiago Núñez (Estudiantes)
Emmanuel Más,ARG,DF,34.0,15,1058.0,71.0,43.5,11.8,12,85.0,11,3,12.0,12,1.47,10.0,15.0,-5.0,-0.43,-1.47,13.6,11.9,1.7,0.15,-0.37,Estudiantes,Brasileiro,Emmanuel Más (Estudiantes)
Guido Carrillo,ARG,FW,31.0,17,761.0,45.0,31.3,8.5,8,72.0,2,9,21.0,1,1.59,8.0,8.0,0.0,0.0,-0.59,9.3,7.6,1.7,0.2,-0.23,Estudiantes,Brasileiro,Guido Carrillo (Estudiantes)
Mauro Méndez,URU,"FW,MF",24.0,19,734.0,39.0,30.2,8.2,8,64.0,0,11,20.0,8,1.53,14.0,9.0,5.0,0.61,0.29,12.8,8.1,4.6,0.57,0.3,Estudiantes,Brasileiro,Mauro Méndez (Estudiantes)
José Sosa,ARG,"MF,FW",37.0,17,802.0,47.0,33.0,8.9,7,72.0,3,10,30.0,3,1.65,14.0,8.0,6.0,0.67,0.4,15.1,6.5,8.6,0.96,0.9,Estudiantes,Brasileiro,José Sosa (Estudiantes)
Eros Mancuso,ARG,DF,23.0,12,712.0,59.0,29.3,7.9,7,86.0,5,5,22.0,15,1.25,4.0,7.0,-3.0,-0.38,-1.11,8.9,8.8,0.1,0.01,-0.48,Estudiantes,Brasileiro,Eros Mancuso (Estudiantes)
Matías Godoy,ARG,"MF,FW",21.0,19,707.0,37.0,29.1,7.9,5,71.0,2,14,25.0,6,1.58,9.0,10.0,-1.0,-0.13,-0.75,9.7,9.9,-0.1,-0.02,-0.53,Estudiantes,Brasileiro,Matías Godoy (Estudiantes)
Pablo Piatti,ARG,"MF,FW",33.0,8,368.0,46.0,15.1,4.1,4,70.0,0,4,22.0,2,1.38,4.0,5.0,-1.0,-0.24,-0.77,5.0,3.8,1.3,0.31,-0.06,Estudiantes,Brasileiro,Pablo Piatti (Estudiantes)
Franco Zapiola,ARG,"MF,FW",21.0,9,335.0,37.0,13.8,3.7,3,65.0,0,6,23.0,11,1.56,8.0,4.0,4.0,1.07,0.77,4.7,3.8,0.9,0.23,-0.14,Estudiantes,Brasileiro,Franco Zapiola (Estudiantes)
Ezequiel Muñoz,ARG,DF,32.0,5,298.0,60.0,12.3,3.3,3,88.0,2,2,17.0,15,2.0,2.0,1.0,1.0,0.3,-0.12,2.3,1.7,0.6,0.21,-0.17,Estudiantes,Brasileiro,Ezequiel Muñoz (Estudiantes)
Juan Guasone,ARG,DF,21.0,6,221.0,37.0,9.1,2.5,2,76.0,1,4,18.0,17,1.67,1.0,2.0,-1.0,-0.41,-0.9,1.3,1.4,-0.1,-0.05,-0.45,Estudiantes,Brasileiro,Juan Guasone (Estudiantes)
Daniel Sappa,ARG,GK,27.0,2,180.0,90.0,7.4,2.0,2,90.0,2,0,0.0,24,0.0,1.0,5.0,-4.0,-2.0,-2.6,2.1,3.4,-1.3,-0.64,-1.07,Estudiantes,Brasileiro,Daniel Sappa (Estudiantes)
