Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Team,Championship,Player_Team
Pablo Piatti,ARG,"MF,FW",33.0,4.1,13.0,3.18,9.0,2.0,0.0,2.0,0.0,0.0,2.0,0.49,1.0,1.0,0.0,0.0,0.0,0.0,Estudiantes,Brasileiro,Pablo Piatti (Estudiantes)
Franco Zapiola,ARG,"MF,FW",21.0,3.7,17.0,4.59,12.0,2.0,1.0,2.0,0.0,0.0,2.0,0.54,1.0,0.0,0.0,1.0,0.0,0.0,Estudiantes,Brasileiro,Franco Zapiola (Estudiantes)
Ezequiel Muñoz,ARG,DF,32.0,3.3,2.0,0.71,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estudiantes,Brasileiro,Ezequiel Muñoz (Estudiantes)
Juan Guasone,ARG,DF,21.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estudiantes,Brasileiro,Juan Guasone (Estudiantes)
Daniel Sappa,ARG,GK,27.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estudiantes,Brasileiro,Daniel Sappa (Estudiantes)
Mateo Pellegrino,ARG,"FW,MF",21.0,2.4,1.0,0.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estudiantes,Brasileiro,Mateo Pellegrino (Estudiantes)
Nicolás Fernández,ARG,"DF,FW",20.0,1.1,1.0,0.93,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estudiantes,Brasileiro,Nicolás Fernández (Estudiantes)
Nicolás Palavecino,ARG,"MF,FW",19.0,0.7,2.0,2.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estudiantes,Brasileiro,Nicolás Palavecino (Estudiantes)
Martiniano Moreno,ARG,"FW,MF",19.0,0.7,4.0,5.45,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.36,0.0,0.0,0.0,0.0,1.0,0.0,Estudiantes,Brasileiro,Martiniano Moreno (Estudiantes)
Deian Verón,ARG,MF,22.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estudiantes,Brasileiro,Deian Verón (Estudiantes)
Axel Atum,ARG,"FW,MF",17.0,0.4,1.0,2.73,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.73,1.0,0.0,0.0,0.0,0.0,0.0,Estudiantes,Brasileiro,Axel Atum (Estudiantes)
Gonzalo Piñeiro,ARG,MF,22.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estudiantes,Brasileiro,Gonzalo Piñeiro (Estudiantes)
Tomás Durso,ARG,GK,23.0,26.0,6.0,0.23,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Tomás Durso (Gimnasia ELP)
Felipe Sánchez,,DF,,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Felipe Sánchez (Gimnasia ELP)
Leonardo Morales,ARG,DF,31.0,23.9,15.0,0.63,10.0,1.0,0.0,2.0,0.0,2.0,2.0,0.08,2.0,0.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Leonardo Morales (Gimnasia ELP)
Ignacio Miramon,ARG,MF,19.0,18.8,42.0,2.24,28.0,1.0,4.0,5.0,4.0,0.0,3.0,0.16,1.0,1.0,0.0,1.0,0.0,0.0,Gimnasia ELP,Brasileiro,Ignacio Miramon (Gimnasia ELP)
Matías Melluso,ARG,DF,24.0,15.7,41.0,2.61,28.0,2.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Matías Melluso (Gimnasia ELP)
Franco Soldano,ARG,"FW,MF",28.0,15.0,34.0,2.28,30.0,1.0,2.0,0.0,1.0,0.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Franco Soldano (Gimnasia ELP)
Alan Lescano,,"MF,FW",,13.6,55.0,4.04,37.0,12.0,0.0,3.0,2.0,1.0,2.0,0.15,0.0,1.0,0.0,1.0,0.0,0.0,Gimnasia ELP,Brasileiro,Alan Lescano (Gimnasia ELP)
Cristian Tarragona,ARG,FW,31.0,15.2,30.0,1.98,21.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Cristian Tarragona (Gimnasia ELP)
Guillermo Enrique,ARG,DF,22.0,13.7,24.0,1.76,11.0,5.0,7.0,1.0,0.0,0.0,2.0,0.15,2.0,0.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Guillermo Enrique (Gimnasia ELP)
Benjamín Domínguez,ARG,FW,19.0,12.7,37.0,2.92,15.0,0.0,12.0,3.0,7.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Benjamín Domínguez (Gimnasia ELP)
Bautista Barros Schelotto,ARG,DF,23.0,12.7,17.0,1.34,12.0,2.0,1.0,1.0,0.0,1.0,2.0,0.16,1.0,0.0,0.0,0.0,0.0,1.0,Gimnasia ELP,Brasileiro,Bautista Barros Schelotto (Gimnasia ELP)
Agustín Bolívar,ARG,MF,27.0,11.9,12.0,1.0,11.0,0.0,0.0,1.0,0.0,0.0,3.0,0.25,3.0,0.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Agustín Bolívar (Gimnasia ELP)
Nicolás Colazo,ARG,"DF,MF",32.0,9.7,23.0,2.38,15.0,8.0,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Nicolás Colazo (Gimnasia ELP)
Erik Ramírez,ARG,"FW,MF",26.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Erik Ramírez (Gimnasia ELP)
Nicolás Sánchez,ARG,MF,18.0,6.4,8.0,1.25,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.16,0.0,0.0,0.0,0.0,1.0,0.0,Gimnasia ELP,Brasileiro,Nicolás Sánchez (Gimnasia ELP)
Antonio Napolitano,ARG,"MF,FW",23.0,6.7,17.0,2.55,12.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Antonio Napolitano (Gimnasia ELP)
Maximiliano Comba,ARG,MF,29.0,5.9,23.0,3.89,15.0,5.0,0.0,0.0,2.0,1.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Maximiliano Comba (Gimnasia ELP)
Ivo Mammini,ARG,"FW,MF",19.0,7.3,21.0,2.89,11.0,0.0,3.0,3.0,2.0,2.0,1.0,0.14,0.0,0.0,0.0,0.0,1.0,0.0,Gimnasia ELP,Brasileiro,Ivo Mammini (Gimnasia ELP)
Alan Sosa,,MF,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Alan Sosa (Gimnasia ELP)
Alexis Steimbach,ARG,FW,20.0,5.4,11.0,2.03,6.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Alexis Steimbach (Gimnasia ELP)
Rodrigo Castillo,ARG,FW,23.0,4.7,19.0,4.04,12.0,0.0,1.0,5.0,1.0,0.0,2.0,0.43,1.0,0.0,0.0,1.0,0.0,0.0,Gimnasia ELP,Brasileiro,Rodrigo Castillo (Gimnasia ELP)
Franco Torres,ARG,"FW,MF",23.0,5.9,17.0,2.89,7.0,2.0,3.0,3.0,2.0,0.0,3.0,0.51,1.0,0.0,2.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Franco Torres (Gimnasia ELP)
Tomás Muro,ARG,"MF,FW",20.0,3.7,16.0,4.32,6.0,7.0,0.0,1.0,1.0,1.0,1.0,0.27,0.0,1.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Tomás Muro (Gimnasia ELP)
Bruno Palazzo,ARG,DF,22.0,3.5,1.0,0.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Bruno Palazzo (Gimnasia ELP)
Matías Bazzo,ARG,DF,21.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Matías Bazzo (Gimnasia ELP)
Leandro Contín,ARG,FW,27.0,2.4,4.0,1.68,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.42,0.0,0.0,1.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Leandro Contín (Gimnasia ELP)
Leandro Mamut,ARG,MF,19.0,3.6,16.0,4.47,7.0,3.0,3.0,3.0,0.0,0.0,1.0,0.28,1.0,0.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Leandro Mamut (Gimnasia ELP)
Diego Mastrángelo,ARG,DF,20.0,1.2,1.0,0.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Diego Mastrángelo (Gimnasia ELP)
Nelson Insfrán,ARG,GK,27.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Nelson Insfrán (Gimnasia ELP)
Germán Guiffrey,ARG,DF,25.0,0.9,1.0,1.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Germán Guiffrey (Gimnasia ELP)
Rodrigo Gallo,ARG,DF,22.0,0.8,1.0,1.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Rodrigo Gallo (Gimnasia ELP)
Gonzalo Ezequiel González,ARG,FW,27.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Gonzalo Ezequiel González (Gimnasia ELP)
Agustín Ramírez,ARG,"FW,DF",22.0,0.5,1.0,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Agustín Ramírez (Gimnasia ELP)
Sebastián Cocimano,ARG,"FW,MF",22.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Sebastián Cocimano (Gimnasia ELP)
Tomás Fernández,ARG,DF,23.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Tomás Fernández (Gimnasia ELP)
Diego Matías Rodríguez,ARG,GK,33.0,26.0,8.0,0.31,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Diego Matías Rodríguez (Godoy Cruz)
Federico Rasmussen,ARG,DF,30.0,26.0,13.0,0.5,12.0,0.0,0.0,1.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Federico Rasmussen (Godoy Cruz)
Gonzalo Abrego,ARG,MF,23.0,23.7,43.0,1.82,31.0,1.0,7.0,2.0,1.0,1.0,4.0,0.17,3.0,0.0,0.0,0.0,0.0,1.0,Godoy Cruz,Brasileiro,Gonzalo Abrego (Godoy Cruz)
Roberto Nicolás Fernández,URU,MF,24.0,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Roberto Nicolás Fernández (Godoy Cruz)
Pier Barrios,ARG,DF,32.0,23.1,23.0,0.99,17.0,1.0,2.0,2.0,1.0,0.0,4.0,0.17,3.0,0.0,0.0,1.0,0.0,0.0,Godoy Cruz,Brasileiro,Pier Barrios (Godoy Cruz)
Lucas Arce,ARG,DF,25.0,23.3,50.0,2.15,40.0,5.0,2.0,2.0,1.0,0.0,2.0,0.09,2.0,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Lucas Arce (Godoy Cruz)
Salomón Rodríguez,URU,FW,22.0,19.7,49.0,2.49,31.0,0.0,5.0,6.0,6.0,1.0,7.0,0.36,3.0,0.0,0.0,3.0,1.0,0.0,Godoy Cruz,Brasileiro,Salomón Rodríguez (Godoy Cruz)
Hernán López Muñoz,ARG,MF,22.0,17.0,87.0,5.12,52.0,15.0,12.0,2.0,5.0,1.0,11.0,0.65,8.0,0.0,1.0,0.0,1.0,1.0,Godoy Cruz,Brasileiro,Hernán López Muñoz (Godoy Cruz)
Tadeo Allende,ARG,"FW,MF",23.0,18.2,60.0,3.3,41.0,1.0,11.0,6.0,0.0,1.0,7.0,0.38,3.0,0.0,2.0,2.0,0.0,0.0,Godoy Cruz,Brasileiro,Tadeo Allende (Godoy Cruz)
Bruno Leyes,ARG,MF,21.0,14.6,18.0,1.23,14.0,0.0,1.0,1.0,1.0,1.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Bruno Leyes (Godoy Cruz)
Thomas Galdames,CHI,DF,24.0,14.4,26.0,1.81,13.0,13.0,0.0,0.0,0.0,0.0,4.0,0.28,2.0,2.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Thomas Galdames (Godoy Cruz)
Tomás Conechny,ARG,"FW,MF",24.0,15.9,43.0,2.71,33.0,1.0,3.0,4.0,2.0,0.0,7.0,0.44,4.0,0.0,1.0,1.0,1.0,0.0,Godoy Cruz,Brasileiro,Tomás Conechny (Godoy Cruz)
Juan Meli,ARG,DF,22.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Juan Meli (Godoy Cruz)
Juan Andrada,ARG,MF,28.0,6.8,7.0,1.04,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Juan Andrada (Godoy Cruz)
Brian Salvareschi,ARG,DF,23.0,5.3,4.0,0.75,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Brian Salvareschi (Godoy Cruz)
Matías Ramírez,ARG,"MF,FW",23.0,5.7,31.0,5.42,17.0,9.0,2.0,2.0,1.0,0.0,3.0,0.52,3.0,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Matías Ramírez (Godoy Cruz)
Gianluca Ferrari,ARG,DF,25.0,2.5,1.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,Godoy Cruz,Brasileiro,Gianluca Ferrari (Godoy Cruz)
Cristian Núñez,PAR,MF,25.0,5.2,11.0,2.11,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.19,1.0,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Cristian Núñez (Godoy Cruz)
Enzo Larrosa,URU,"FW,MF",21.0,3.9,13.0,3.34,7.0,0.0,3.0,2.0,1.0,0.0,2.0,0.51,1.0,0.0,1.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Enzo Larrosa (Godoy Cruz)
Luciano Cingolani,ARG,FW,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Luciano Cingolani (Godoy Cruz)
Mateo Mendoza,ARG,DF,18.0,1.2,1.0,0.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Mateo Mendoza (Godoy Cruz)
Silvio Ulariaga,ARG,FW,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Silvio Ulariaga (Godoy Cruz)
Claudio Valverde,ARG,MF,20.0,1.0,3.0,2.93,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Claudio Valverde (Godoy Cruz)
Rodrigo Saracho,ARG,GK,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Rodrigo Saracho (Godoy Cruz)
Julián Eseiza,ARG,"DF,MF",20.0,1.9,6.0,3.14,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Julián Eseiza (Godoy Cruz)
Gastón Pedernera,ARG,MF,22.0,0.5,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Gastón Pedernera (Godoy Cruz)
Facundo Altamira,,GK,,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Facundo Altamira (Godoy Cruz)
Enzo Rivamar,ARG,MF,20.0,0.2,1.0,4.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Enzo Rivamar (Godoy Cruz)
Rodrigo Rey,ARG,GK,31.0,27.0,5.0,0.19,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Rodrigo Rey (Independiente)
Ayrton Costa,ARG,DF,23.0,24.0,49.0,2.04,25.0,8.0,3.0,8.0,4.0,1.0,3.0,0.12,3.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Ayrton Costa (Independiente)
Martín Cauteruccio,URU,FW,35.0,23.8,42.0,1.76,31.0,0.0,5.0,3.0,3.0,0.0,2.0,0.08,2.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Martín Cauteruccio (Independiente)
Cristian Báez,PAR,DF,32.0,22.5,6.0,0.27,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Cristian Báez (Independiente)
Iván Marcone,ARG,MF,32.0,20.3,36.0,1.78,32.0,3.0,0.0,1.0,0.0,0.0,1.0,0.05,0.0,1.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Iván Marcone (Independiente)
Mateo Barcia,URU,"DF,MF",21.0,18.0,32.0,1.78,22.0,1.0,5.0,0.0,3.0,1.0,3.0,0.17,3.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Mateo Barcia (Independiente)
Matías Giménez,ARG,"FW,MF",23.0,18.4,55.0,2.99,37.0,0.0,5.0,7.0,6.0,0.0,4.0,0.22,3.0,0.0,0.0,0.0,1.0,0.0,Independiente,Brasileiro,Matías Giménez (Independiente)
Sergio Ortíz,ARG,MF,21.0,16.2,25.0,1.54,15.0,3.0,1.0,4.0,1.0,1.0,6.0,0.37,3.0,0.0,0.0,2.0,0.0,1.0,Independiente,Brasileiro,Sergio Ortíz (Independiente)
Sergio Barreto,ARG,DF,23.0,12.9,13.0,1.01,7.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Sergio Barreto (Independiente)
Javier Vallejo,ARG,"MF,FW",19.0,12.7,28.0,2.2,13.0,7.0,3.0,1.0,4.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Javier Vallejo (Independiente)
Edgar Elizalde,URU,DF,22.0,12.6,9.0,0.72,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Edgar Elizalde (Independiente)
Brian Martínez,ARG,"FW,MF",23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Brian Martínez (Independiente)
Luciano Gómez,ARG,DF,26.0,7.8,18.0,2.3,14.0,2.0,1.0,0.0,1.0,0.0,3.0,0.38,1.0,0.0,1.0,0.0,1.0,0.0,Independiente,Brasileiro,Luciano Gómez (Independiente)
Joaquín Laso,ARG,DF,32.0,10.3,4.0,0.39,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Joaquín Laso (Independiente)
Kevin Lopez,ARG,MF,21.0,8.3,23.0,2.76,18.0,1.0,3.0,0.0,0.0,1.0,3.0,0.36,3.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Kevin Lopez (Independiente)
Martín Sarrafiore,ARG,MF,25.0,7.9,19.0,2.39,15.0,2.0,0.0,1.0,1.0,0.0,2.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Martín Sarrafiore (Independiente)
Agustín Mulet,ARG,MF,22.0,6.3,3.0,0.47,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Agustín Mulet (Independiente)
Juan Cazares,ECU,"MF,FW",30.0,7.4,33.0,4.49,25.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Juan Cazares (Independiente)
Damián Pérez,ARG,DF,34.0,4.8,12.0,2.51,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Damián Pérez (Independiente)
Javier Osatchuk,ARG,DF,22.0,4.8,4.0,0.83,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Javier Osatchuk (Independiente)
Mauricio Cuero,COL,"MF,FW",30.0,4.5,15.0,3.33,6.0,5.0,2.0,1.0,1.0,0.0,1.0,0.22,1.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Mauricio Cuero (Independiente)
Rodrigo Márquez,ARG,"FW,MF",20.0,3.0,9.0,3.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Rodrigo Márquez (Independiente)
Santiago Salle,ARG,"DF,MF",18.0,2.8,7.0,2.54,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Santiago Salle (Independiente)
Tomás Pozzo,ARG,"FW,MF",22.0,2.2,7.0,3.25,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Tomás Pozzo (Independiente)
Tomás Rambert,ARG,"MF,DF",19.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Tomás Rambert (Independiente)
Santiago Hidalgo,ARG,"FW,MF",17.0,1.9,5.0,2.66,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Santiago Hidalgo (Independiente)
Rodrigo Atencio,ARG,"MF,FW",20.0,1.0,3.0,2.93,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Rodrigo Atencio (Independiente)
David Martínez,,MF,,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,David Martínez (Independiente)
Agustin Quiroga,ARG,DF,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Agustin Quiroga (Independiente)
Santiago López,ARG,MF,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Santiago López (Independiente)
Gastón Lodico,ARG,MF,24.0,25.9,99.0,3.82,66.0,14.0,5.0,8.0,5.0,1.0,3.0,0.12,2.0,1.0,0.0,0.0,0.0,0.0,Instituto Atlético Central Córdoba,Brasileiro,Gastón Lodico (Instituto Atlético Central Córdoba)
Fernando Alarcón,ARG,DF,28.0,26.0,19.0,0.73,15.0,1.0,1.0,2.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,Instituto Atlético Central Córdoba,Brasileiro,Fernando Alarcón (Instituto Atlético Central Córdoba)
Adrián Martínez,ARG,FW,30.0,25.3,59.0,2.33,48.0,1.0,2.0,7.0,1.0,0.0,5.0,0.2,3.0,1.0,0.0,1.0,0.0,0.0,Instituto Atlético Central Córdoba,Brasileiro,Adrián Martínez (Instituto Atlético Central Córdoba)
Sebastián Corda,ARG,DF,27.0,22.4,35.0,1.56,28.0,3.0,1.0,3.0,0.0,0.0,5.0,0.22,3.0,0.0,1.0,1.0,0.0,0.0,Instituto Atlético Central Córdoba,Brasileiro,Sebastián Corda (Instituto Atlético Central Córdoba)
Gabriel Graciani,ARG,"MF,FW",29.0,19.6,49.0,2.51,34.0,0.0,7.0,4.0,4.0,0.0,7.0,0.36,5.0,0.0,1.0,0.0,1.0,0.0,Instituto Atlético Central Córdoba,Brasileiro,Gabriel Graciani (Instituto Atlético Central Córdoba)
Santiago Rodriguez,ARG,"FW,MF",25.0,19.2,79.0,4.13,44.0,15.0,4.0,9.0,7.0,0.0,6.0,0.31,2.0,2.0,1.0,0.0,1.0,0.0,Instituto Atlético Central Córdoba,Brasileiro,Santiago Rodriguez (Instituto Atlético Central Córdoba)
