Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Team,Championship,Player_Team
Jonatan Maidana,ARG,DF,37.0,6,5,455.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,River Plate,Brasileiro,Jonatan Maidana (River Plate)
Elías Gómez,ARG,"DF,FW",28.0,5,5,432.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.1,0.0,0.1,10.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,River Plate,Brasileiro,Elías Gómez (River Plate)
Matías Kranevitter,ARG,MF,29.0,9,2,370.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,River Plate,Brasileiro,Matías Kranevitter (River Plate)
Santiago Simón,ARG,"MF,FW",20.0,10,2,276.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.5,0.6,11.0,22.0,18.0,0.0,0.0,0.0,0.0,0.0,0.03,0.17,0.2,0.03,0.2,River Plate,Brasileiro,Santiago Simón (River Plate)
Ezequiel Centurión,ARG,GK,25.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,River Plate,Brasileiro,Ezequiel Centurión (River Plate)
Matías Suárez,ARG,"FW,MF",34.0,10,0,184.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.4,1.4,1.1,2.5,3.0,6.0,16.0,0.98,0.49,1.47,0.98,1.47,0.67,0.56,1.23,0.67,1.23,River Plate,Brasileiro,Matías Suárez (River Plate)
Franco Alfonso,ARG,"FW,MF",20.0,5,0,77.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7,3.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.04,0.76,0.79,0.04,0.79,River Plate,Brasileiro,Franco Alfonso (River Plate)
Claudio Echeverri,ARG,"MF,DF",17.0,4,0,75.0,0.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2.0,6.0,3.0,0.0,1.2,1.2,0.0,1.2,0.06,0.11,0.16,0.06,0.16,River Plate,Brasileiro,Claudio Echeverri (River Plate)
Bruno Zuculini,ARG,MF,29.0,1,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,River Plate,Brasileiro,Bruno Zuculini (River Plate)
Héctor David Martínez,PAR,DF,25.0,1,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,River Plate,Brasileiro,Héctor David Martínez (River Plate)
Tomás Castro,ARG,MF,21.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,River Plate,Brasileiro,Tomás Castro (River Plate)
Lucas Lavagnino,ARG,GK,18.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,River Plate,Brasileiro,Lucas Lavagnino (River Plate)
Franco Petroli,ARG,GK,24.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,River Plate,Brasileiro,Franco Petroli (River Plate)
Facundo Mallo,URU,DF,28.0,26,26,2340.0,26.0,1.0,1.0,2.0,1.0,0.0,0.0,9.0,0.0,1.0,1.0,0.3,1.4,9.0,45.0,2.0,0.04,0.04,0.08,0.04,0.08,0.04,0.01,0.05,0.04,0.05,Rosario Cent,Brasileiro,Facundo Mallo (Rosario Cent)
Alan Rodríguez,PAR,DF,22.0,26,26,2246.0,25.0,1.0,5.0,6.0,1.0,0.0,0.0,1.0,1.0,0.6,0.6,3.0,3.6,47.0,85.0,121.0,0.04,0.2,0.24,0.04,0.24,0.02,0.12,0.14,0.02,0.14,Rosario Cent,Brasileiro,Alan Rodríguez (Rosario Cent)
Víctor Malcorra,ARG,"MF,FW",35.0,25,25,2073.0,23.0,5.0,8.0,13.0,3.0,2.0,3.0,2.0,0.0,5.5,3.1,5.1,8.2,72.0,99.0,141.0,0.22,0.35,0.56,0.13,0.48,0.24,0.22,0.46,0.14,0.36,Rosario Cent,Brasileiro,Víctor Malcorra (Rosario Cent)
Damián Martínez,ARG,DF,33.0,24,24,2016.0,22.4,2.0,0.0,2.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Damián Martínez (Rosario Cent)
Carlos Quintana,ARG,DF,34.0,24,24,2004.0,22.3,2.0,0.0,2.0,1.0,1.0,1.0,5.0,0.0,1.5,0.7,0.5,1.2,4.0,48.0,4.0,0.09,0.0,0.09,0.04,0.04,0.07,0.02,0.09,0.03,0.06,Rosario Cent,Brasileiro,Carlos Quintana (Rosario Cent)
Jorge Broun,ARG,GK,36.0,23,23,2070.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Rosario Cent,Brasileiro,Jorge Broun (Rosario Cent)
Kevin Ortíz,ARG,MF,22.0,23,23,1895.0,21.1,0.0,1.0,1.0,0.0,0.0,0.0,12.0,1.0,0.6,0.6,0.3,0.9,13.0,80.0,12.0,0.0,0.05,0.05,0.0,0.05,0.03,0.02,0.04,0.03,0.04,Rosario Cent,Brasileiro,Kevin Ortíz (Rosario Cent)
Jaminton Campaz,COL,"FW,MF",22.0,23,22,1823.0,20.3,3.0,5.0,8.0,3.0,0.0,0.0,5.0,0.0,2.9,2.9,4.5,7.4,80.0,96.0,153.0,0.15,0.25,0.39,0.15,0.39,0.14,0.22,0.36,0.14,0.36,Rosario Cent,Brasileiro,Jaminton Campaz (Rosario Cent)
Alejo Véliz,ARG,FW,19.0,23,22,1781.0,19.8,11.0,0.0,11.0,10.0,1.0,1.0,1.0,0.0,9.1,8.3,0.6,8.8,8.0,21.0,85.0,0.56,0.0,0.56,0.51,0.51,0.46,0.03,0.49,0.42,0.45,Rosario Cent,Brasileiro,Alejo Véliz (Rosario Cent)
Francis Mac Allister,ARG,MF,27.0,19,16,1236.0,13.7,1.0,2.0,3.0,1.0,0.0,0.0,6.0,0.0,0.3,0.3,1.4,1.7,9.0,78.0,6.0,0.07,0.15,0.22,0.07,0.22,0.02,0.11,0.13,0.02,0.13,Rosario Cent,Brasileiro,Francis Mac Allister (Rosario Cent)
Laurtaro Giaccone,ARG,MF,21.0,19,12,1121.0,12.5,4.0,4.0,8.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.32,0.64,0.32,0.64,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Laurtaro Giaccone (Rosario Cent)
Juan Cruz Komar,ARG,DF,26.0,18,11,1065.0,11.8,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.2,0.7,3.0,23.0,1.0,0.08,0.0,0.08,0.08,0.08,0.04,0.01,0.06,0.04,0.06,Rosario Cent,Brasileiro,Juan Cruz Komar (Rosario Cent)
Walter Montoya,ARG,MF,29.0,13,10,926.0,10.3,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,1.2,1.4,11.0,51.0,11.0,0.0,0.1,0.1,0.0,0.1,0.02,0.12,0.13,0.02,0.13,Rosario Cent,Brasileiro,Walter Montoya (Rosario Cent)
Gino Infantino,ARG,"MF,FW",19.0,17,7,810.0,9.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.3,1.3,0.8,2.1,17.0,24.0,47.0,0.11,0.11,0.22,0.11,0.22,0.15,0.09,0.23,0.15,0.23,Rosario Cent,Brasileiro,Gino Infantino (Rosario Cent)
Jhonatan Candia,URU,FW,27.0,11,7,559.0,6.2,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,3.0,3.0,10.0,31.0,0.16,0.16,0.32,0.16,0.32,0.33,0.16,0.49,0.33,0.49,Rosario Cent,Brasileiro,Jhonatan Candia (Rosario Cent)
Agustín Toledo,ARG,MF,22.0,11,4,484.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Rosario Cent,Brasileiro,Agustín Toledo (Rosario Cent)
Gaspar Servio,ARG,GK,30.0,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Gaspar Servio (Rosario Cent)
Fabricio Oviedo,ARG,FW,18.0,4,4,190.0,2.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.9,1.0,1.0,3.0,0.47,0.0,0.47,0.47,0.47,0.41,0.0,0.41,0.41,0.41,Rosario Cent,Brasileiro,Fabricio Oviedo (Rosario Cent)
Ismael Cortéz,ARG,MF,21.0,11,3,409.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Ismael Cortéz (Rosario Cent)
Lucas Rodríguez,ARG,DF,29.0,7,1,206.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Lucas Rodríguez (Rosario Cent)
Luciano Ferreyra,ARG,"MF,FW",20.0,8,1,146.0,1.6,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.5,0.5,0.4,0.9,6.0,7.0,9.0,0.62,0.0,0.62,0.62,0.62,0.29,0.25,0.55,0.29,0.55,Rosario Cent,Brasileiro,Luciano Ferreyra (Rosario Cent)
Tomás O'Connor,ARG,"MF,FW",18.0,8,1,137.0,1.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,0.1,0.4,3.0,5.0,3.0,0.66,0.0,0.66,0.66,0.66,0.19,0.09,0.29,0.19,0.29,Rosario Cent,Brasileiro,Tomás O'Connor (Rosario Cent)
Facundo Aguero,ARG,DF,28.0,5,1,126.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Rosario Cent,Brasileiro,Facundo Aguero (Rosario Cent)
Octavio Bianchi,ARG,"FW,MF",27.0,14,0,346.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2,1.2,0.5,1.8,7.0,6.0,30.0,0.0,0.0,0.0,0.0,0.0,0.32,0.14,0.46,0.32,0.46,Rosario Cent,Brasileiro,Octavio Bianchi (Rosario Cent)
Luca Martínez,MEX,FW,22.0,9,0,153.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Luca Martínez (Rosario Cent)
Francesco Lo Celso,ARG,"MF,FW",22.0,4,0,134.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,5.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.08,0.05,0.08,Rosario Cent,Brasileiro,Francesco Lo Celso (Rosario Cent)
Kevin Silva,ARG,DF,19.0,1,0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Kevin Silva (Rosario Cent)
Carlos Campos,ARG,MF,19.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Carlos Campos (Rosario Cent)
Juan Cerrudo,ARG,FW,19.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Juan Cerrudo (Rosario Cent)
Ulises Ciccioli,ARG,DF,19.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Ulises Ciccioli (Rosario Cent)
Alan Marinelli,ARG,FW,23.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Alan Marinelli (Rosario Cent)
Valentino Quintero,ARG,GK,19.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Valentino Quintero (Rosario Cent)
Fernando Rodríguez,ARG,DF,22.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Fernando Rodríguez (Rosario Cent)
Malcom Braida,ARG,"DF,MF",25.0,25,24,2195.0,24.4,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,1.8,1.8,2.8,4.7,97.0,109.0,185.0,0.04,0.08,0.12,0.04,0.12,0.08,0.12,0.19,0.08,0.19,San Lorenzo,Brasileiro,Malcom Braida (San Lorenzo)
Rafa Pérez,COL,DF,33.0,24,24,2125.0,23.6,1.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,0.8,0.8,0.0,0.8,11.0,36.0,3.0,0.04,0.0,0.04,0.04,0.04,0.03,0.0,0.03,0.03,0.03,San Lorenzo,Brasileiro,Rafa Pérez (San Lorenzo)
Jalil Elías,ARG,MF,26.0,25,24,2086.0,23.2,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,0.5,0.5,1.4,1.9,19.0,138.0,32.0,0.09,0.04,0.13,0.09,0.13,0.02,0.06,0.08,0.02,0.08,San Lorenzo,Brasileiro,Jalil Elías (San Lorenzo)
Gastón Hernández,ARG,DF,25.0,23,23,2030.0,22.6,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,1.3,1.3,0.2,1.5,36.0,120.0,10.0,0.04,0.0,0.04,0.04,0.04,0.06,0.01,0.07,0.06,0.07,San Lorenzo,Brasileiro,Gastón Hernández (San Lorenzo)
Augusto Batalla,ARG,GK,26.0,22,22,1980.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.1,0.1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Augusto Batalla (San Lorenzo)
Adam Bareiro,PAR,FW,26.0,23,21,1755.0,19.5,5.0,1.0,6.0,3.0,2.0,2.0,8.0,0.0,7.9,6.4,0.9,7.2,19.0,20.0,94.0,0.26,0.05,0.31,0.15,0.21,0.41,0.05,0.45,0.33,0.37,San Lorenzo,Brasileiro,Adam Bareiro (San Lorenzo)
Nahuel Barrios,ARG,"MF,FW",24.0,25,20,1692.0,18.8,2.0,1.0,3.0,2.0,0.0,0.0,5.0,2.0,1.8,1.8,2.1,3.9,131.0,130.0,127.0,0.11,0.05,0.16,0.11,0.16,0.1,0.11,0.21,0.1,0.21,San Lorenzo,Brasileiro,Nahuel Barrios (San Lorenzo)
Federico Gattoni,ARG,DF,23.0,19,19,1710.0,19.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,2.5,2.5,0.7,3.2,5.0,31.0,2.0,0.05,0.05,0.11,0.05,0.11,0.13,0.04,0.17,0.13,0.17,San Lorenzo,Brasileiro,Federico Gattoni (San Lorenzo)
Carlos Sánchez,COL,"MF,DF",36.0,23,19,1491.0,16.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.3,0.6,2.0,47.0,7.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,San Lorenzo,Brasileiro,Carlos Sánchez (San Lorenzo)
Andrés Vombergar,SVN,"FW,MF",28.0,19,16,1366.0,15.2,5.0,2.0,7.0,3.0,2.0,2.0,5.0,0.0,5.6,4.5,1.1,5.6,13.0,27.0,82.0,0.33,0.13,0.46,0.2,0.33,0.37,0.07,0.44,0.3,0.37,San Lorenzo,Brasileiro,Andrés Vombergar (San Lorenzo)
Agustín Giay,ARG,"DF,MF",19.0,14,14,976.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.4,0.4,0.6,1.0,26.0,32.0,29.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.09,0.03,0.09,San Lorenzo,Brasileiro,Agustín Giay (San Lorenzo)
Gonzalo Luján,ARG,"DF,MF",21.0,23,12,1243.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.5,0.9,11.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06,San Lorenzo,Brasileiro,Gonzalo Luján (San Lorenzo)
Ivan Leguizamon,PAR,"MF,FW",20.0,25,11,1368.0,15.2,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.5,2.5,2.9,5.4,57.0,17.0,118.0,0.13,0.0,0.13,0.13,0.13,0.16,0.19,0.36,0.16,0.36,San Lorenzo,Brasileiro,Ivan Leguizamon (San Lorenzo)
Ezequiel Cerutti,ARG,"FW,MF",31.0,15,9,625.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.8,1.1,15.0,14.0,55.0,0.0,0.0,0.0,0.0,0.0,0.04,0.12,0.16,0.04,0.16,San Lorenzo,Brasileiro,Ezequiel Cerutti (San Lorenzo)
Agustín Martegani,ARG,MF,22.0,16,8,757.0,8.4,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,2.0,2.5,36.0,55.0,39.0,0.0,0.12,0.12,0.0,0.12,0.06,0.24,0.29,0.06,0.29,San Lorenzo,Brasileiro,Agustín Martegani (San Lorenzo)
Gastón Campi,ARG,"DF,MF",31.0,14,7,676.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.1,4.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,San Lorenzo,Brasileiro,Gastón Campi (San Lorenzo)
Facundo Altamirano,ARG,GK,26.0,5,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Facundo Altamirano (San Lorenzo)
Francisco Perruzzi,ARG,MF,21.0,10,3,445.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Francisco Perruzzi (San Lorenzo)
Gonzalo Maroni,ARG,"MF,FW",23.0,12,3,396.0,4.4,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,1.8,2.3,20.0,18.0,35.0,0.23,0.23,0.45,0.23,0.45,0.13,0.41,0.54,0.13,0.54,San Lorenzo,Brasileiro,Gonzalo Maroni (San Lorenzo)
Nicolás Blandi,ARG,FW,33.0,12,3,272.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,10.0,0.33,0.0,0.33,0.33,0.33,0.33,0.01,0.34,0.33,0.34,San Lorenzo,Brasileiro,Nicolás Blandi (San Lorenzo)
Elian Irala,ARG,"MF,DF",18.0,9,2,276.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.07,0.03,0.07,San Lorenzo,Brasileiro,Elian Irala (San Lorenzo)
Diego Calcaterra,ARG,DF,21.0,3,2,181.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,San Lorenzo,Brasileiro,Diego Calcaterra (San Lorenzo)
Diego Perea,COL,"MF,FW",20.0,3,2,155.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Diego Perea (San Lorenzo)
Ezequiel Herrera,ARG,DF,20.0,2,2,133.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,San Lorenzo,Brasileiro,Ezequiel Herrera (San Lorenzo)
Tomás Silva,ARG,DF,19.0,2,1,79.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Tomás Silva (San Lorenzo)
Siro Rosane,ARG,MF,22.0,1,1,50.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Siro Rosane (San Lorenzo)
Mariano Peralta,ARG,FW,24.0,1,0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Mariano Peralta (San Lorenzo)
Manuel Insaurralde,ARG,"MF,DF",24.0,2,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Manuel Insaurralde (San Lorenzo)
Matías Hernández,ARG,FW,17.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Matías Hernández (San Lorenzo)
Oscar Arias,ARG,DF,18.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Oscar Arias (San Lorenzo)
Elías Báez,ARG,DF,18.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Elías Báez (San Lorenzo)
José Devecchi,ARG,GK,27.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,José Devecchi (San Lorenzo)
Francisco Flores,ARG,DF,21.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Francisco Flores (San Lorenzo)
Juan Goyoneche,PER,GK,37.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Juan Goyoneche (San Lorenzo)
Jeremías James,ARG,DF,22.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Jeremías James (San Lorenzo)
Lautaro López,ARG,GK,22.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Lautaro López (San Lorenzo)
