Player,Nation,Pos,Age,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Team,Championship,Player_Team
Cristian Núñez,PAR,MF,25.0,5.2,3,0,0,12,2,0,2,7,17,0.0,0.0,0,73.0,12.0,9.0,57.1,Godoy Cruz,Brasileiro,Cristian Núñez (Godoy Cruz)
Enzo Larrosa,URU,"FW,MF",21.0,3.9,1,1,0,10,5,6,1,0,1,0.0,0.0,0,9.0,12.0,25.0,32.4,Godoy Cruz,Brasileiro,Enzo Larrosa (Godoy Cruz)
Luciano Cingolani,ARG,FW,21.0,2.0,2,0,0,12,0,2,6,1,5,0.0,0.0,0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Luciano Cingolani (Godoy Cruz)
Mateo Mendoza,ARG,DF,18.0,1.2,0,0,0,0,0,0,0,2,3,0.0,0.0,0,5.0,0.0,1.0,0.0,Godoy Cruz,Brasileiro,Mateo Mendoza (Godoy Cruz)
Silvio Ulariaga,ARG,FW,20.0,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Silvio Ulariaga (Godoy Cruz)
Claudio Valverde,ARG,MF,20.0,1.0,1,0,0,3,0,0,3,1,1,0.0,0.0,0,11.0,1.0,1.0,50.0,Godoy Cruz,Brasileiro,Claudio Valverde (Godoy Cruz)
Rodrigo Saracho,ARG,GK,29.0,1.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,Godoy Cruz,Brasileiro,Rodrigo Saracho (Godoy Cruz)
Julián Eseiza,ARG,"DF,MF",20.0,1.9,1,0,0,3,1,0,6,2,3,0.0,0.0,0,15.0,5.0,3.0,62.5,Godoy Cruz,Brasileiro,Julián Eseiza (Godoy Cruz)
Gastón Pedernera,ARG,MF,22.0,0.5,1,0,0,1,0,0,2,0,0,0.0,0.0,0,0.0,1.0,2.0,33.3,Godoy Cruz,Brasileiro,Gastón Pedernera (Godoy Cruz)
Facundo Altamira,,GK,,0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Facundo Altamira (Godoy Cruz)
Enzo Rivamar,ARG,MF,20.0,0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,4.0,0.0,Godoy Cruz,Brasileiro,Enzo Rivamar (Godoy Cruz)
Rodrigo Rey,ARG,GK,31.0,27.0,0,0,0,0,7,0,0,1,1,0.0,0.0,0,19.0,8.0,0.0,100.0,Independiente,Brasileiro,Rodrigo Rey (Independiente)
Ayrton Costa,ARG,DF,23.0,24.0,10,0,0,39,26,1,51,48,45,0.0,0.0,0,124.0,72.0,32.0,69.2,Independiente,Brasileiro,Ayrton Costa (Independiente)
Martín Cauteruccio,URU,FW,35.0,23.8,0,0,0,15,16,25,9,7,8,0.0,0.0,0,50.0,36.0,64.0,36.0,Independiente,Brasileiro,Martín Cauteruccio (Independiente)
Cristian Báez,PAR,DF,32.0,22.5,3,0,0,21,13,2,13,34,18,0.0,0.0,0,144.0,43.0,26.0,62.3,Independiente,Brasileiro,Cristian Báez (Independiente)
Iván Marcone,ARG,MF,32.0,20.3,4,1,0,20,16,0,5,19,26,0.0,0.0,0,237.0,17.0,22.0,43.6,Independiente,Brasileiro,Iván Marcone (Independiente)
Mateo Barcia,URU,"DF,MF",21.0,18.0,7,1,1,39,25,1,55,19,50,0.0,1.0,0,111.0,32.0,30.0,51.6,Independiente,Brasileiro,Mateo Barcia (Independiente)
Matías Giménez,ARG,"FW,MF",23.0,18.4,4,0,0,29,33,4,17,6,8,1.0,0.0,0,75.0,48.0,118.0,28.9,Independiente,Brasileiro,Matías Giménez (Independiente)
Sergio Ortíz,ARG,MF,21.0,16.2,7,0,0,38,18,0,37,16,41,0.0,0.0,0,124.0,27.0,19.0,58.7,Independiente,Brasileiro,Sergio Ortíz (Independiente)
Sergio Barreto,ARG,DF,23.0,12.9,4,1,0,19,12,0,1,22,17,0.0,1.0,0,75.0,35.0,24.0,59.3,Independiente,Brasileiro,Sergio Barreto (Independiente)
Javier Vallejo,ARG,"MF,FW",19.0,12.7,4,1,1,24,35,3,63,4,8,0.0,1.0,0,72.0,12.0,24.0,33.3,Independiente,Brasileiro,Javier Vallejo (Independiente)
Edgar Elizalde,URU,DF,22.0,12.6,4,1,0,16,8,0,6,22,16,0.0,1.0,0,88.0,40.0,37.0,51.9,Independiente,Brasileiro,Edgar Elizalde (Independiente)
Brian Martínez,ARG,"FW,MF",23.0,12.0,2,0,0,14,26,0,52,12,9,0.0,0.0,0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Brian Martínez (Independiente)
Luciano Gómez,ARG,DF,26.0,7.8,3,0,0,12,12,0,33,10,14,1.0,1.0,0,59.0,4.0,7.0,36.4,Independiente,Brasileiro,Luciano Gómez (Independiente)
Joaquín Laso,ARG,DF,32.0,10.3,6,1,1,11,7,0,3,23,12,0.0,0.0,1,83.0,16.0,19.0,45.7,Independiente,Brasileiro,Joaquín Laso (Independiente)
Kevin Lopez,ARG,MF,21.0,8.3,2,0,0,20,10,0,14,8,14,0.0,0.0,0,81.0,5.0,14.0,26.3,Independiente,Brasileiro,Kevin Lopez (Independiente)
Martín Sarrafiore,ARG,MF,25.0,7.9,5,0,0,8,9,0,27,6,14,0.0,0.0,0,48.0,12.0,16.0,42.9,Independiente,Brasileiro,Martín Sarrafiore (Independiente)
Agustín Mulet,ARG,MF,22.0,6.3,1,0,0,9,7,0,1,6,10,0.0,0.0,0,27.0,9.0,9.0,50.0,Independiente,Brasileiro,Agustín Mulet (Independiente)
Juan Cazares,ECU,"MF,FW",30.0,7.4,0,0,0,4,2,1,32,2,5,0.0,0.0,0,35.0,4.0,6.0,40.0,Independiente,Brasileiro,Juan Cazares (Independiente)
Damián Pérez,ARG,DF,34.0,4.8,4,1,1,9,4,0,15,7,5,0.0,0.0,0,27.0,6.0,9.0,40.0,Independiente,Brasileiro,Damián Pérez (Independiente)
Javier Osatchuk,ARG,DF,22.0,4.8,1,1,0,11,5,0,6,9,5,0.0,1.0,0,30.0,9.0,8.0,52.9,Independiente,Brasileiro,Javier Osatchuk (Independiente)
Mauricio Cuero,COL,"MF,FW",30.0,4.5,0,0,0,3,9,0,32,3,6,0.0,0.0,0,18.0,0.0,7.0,0.0,Independiente,Brasileiro,Mauricio Cuero (Independiente)
Rodrigo Márquez,ARG,"FW,MF",20.0,3.0,0,0,0,7,5,0,19,0,1,0.0,0.0,0,15.0,2.0,7.0,22.2,Independiente,Brasileiro,Rodrigo Márquez (Independiente)
Santiago Salle,ARG,"DF,MF",18.0,2.8,0,0,0,5,5,0,6,2,5,0.0,0.0,0,10.0,6.0,7.0,46.2,Independiente,Brasileiro,Santiago Salle (Independiente)
Tomás Pozzo,ARG,"FW,MF",22.0,2.2,1,0,0,6,4,0,7,0,5,0.0,0.0,0,13.0,1.0,4.0,20.0,Independiente,Brasileiro,Tomás Pozzo (Independiente)
Tomás Rambert,ARG,"MF,DF",19.0,0.9,1,0,0,4,3,1,0,0,1,0.0,0.0,0,1.0,0.0,3.0,0.0,Independiente,Brasileiro,Tomás Rambert (Independiente)
Santiago Hidalgo,ARG,"FW,MF",17.0,1.9,1,0,0,5,3,2,2,2,3,0.0,0.0,0,11.0,4.0,14.0,22.2,Independiente,Brasileiro,Santiago Hidalgo (Independiente)
Rodrigo Atencio,ARG,"MF,FW",20.0,1.0,0,0,0,3,4,0,8,0,2,0.0,0.0,0,10.0,0.0,4.0,0.0,Independiente,Brasileiro,Rodrigo Atencio (Independiente)
David Martínez,,MF,,0.7,0,0,0,0,1,0,0,1,5,0.0,0.0,0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,David Martínez (Independiente)
Agustin Quiroga,ARG,DF,20.0,0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Agustin Quiroga (Independiente)
Santiago López,ARG,MF,16.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Santiago López (Independiente)
Gastón Lodico,ARG,MF,24.0,25.9,0,0,0,13,23,0,92,22,43,0.0,0.0,0,272.0,16.0,20.0,44.4,Instituto Atlético Central Córdoba,Brasileiro,Gastón Lodico (Instituto Atlético Central Córdoba)
Fernando Alarcón,ARG,DF,28.0,26.0,7,0,0,22,11,1,1,27,29,0.0,2.0,0,144.0,123.0,52.0,70.3,Instituto Atlético Central Córdoba,Brasileiro,Fernando Alarcón (Instituto Atlético Central Córdoba)
Adrián Martínez,ARG,FW,30.0,25.3,8,0,0,48,24,11,8,1,14,0.0,0.0,0,96.0,51.0,120.0,29.8,Instituto Atlético Central Córdoba,Brasileiro,Adrián Martínez (Instituto Atlético Central Córdoba)
Sebastián Corda,ARG,DF,27.0,22.4,5,0,0,17,18,1,58,27,32,0.0,0.0,0,160.0,17.0,33.0,34.0,Instituto Atlético Central Córdoba,Brasileiro,Sebastián Corda (Instituto Atlético Central Córdoba)
Gabriel Graciani,ARG,"MF,FW",29.0,19.6,1,0,0,26,21,2,66,8,31,0.0,0.0,0,98.0,90.0,68.0,57.0,Instituto Atlético Central Córdoba,Brasileiro,Gabriel Graciani (Instituto Atlético Central Córdoba)
Santiago Rodriguez,ARG,"FW,MF",25.0,19.2,1,0,0,10,27,7,102,3,10,1.0,0.0,0,76.0,4.0,36.0,10.0,Instituto Atlético Central Córdoba,Brasileiro,Santiago Rodriguez (Instituto Atlético Central Córdoba)
Nicolás Linares,ARG,MF,26.0,17.9,5,0,0,25,7,0,4,28,36,0.0,0.0,0,137.0,15.0,19.0,44.1,Instituto Atlético Central Córdoba,Brasileiro,Nicolás Linares (Instituto Atlético Central Córdoba)
Leonel Mosevich,ARG,DF,25.0,17.6,8,1,1,30,6,0,0,30,17,0.0,1.0,0,78.0,69.0,37.0,65.1,Instituto Atlético Central Córdoba,Brasileiro,Leonel Mosevich (Instituto Atlético Central Córdoba)
Jorge Carranza,ARG,GK,41.0,16.9,1,1,0,1,2,0,0,0,1,0.0,1.0,0,14.0,2.0,0.0,100.0,Instituto Atlético Central Córdoba,Brasileiro,Jorge Carranza (Instituto Atlético Central Córdoba)
Giuliano Cerato,ARG,DF,24.0,17.0,7,0,0,21,10,0,65,17,18,0.0,0.0,0,134.0,13.0,17.0,43.3,Instituto Atlético Central Córdoba,Brasileiro,Giuliano Cerato (Instituto Atlético Central Córdoba)
Franco Watson,ARG,MF,23.0,13.4,1,0,0,12,11,1,47,4,12,0.0,0.0,0,0.0,0.0,0.0,0.0,Instituto Atlético Central Córdoba,Brasileiro,Franco Watson (Instituto Atlético Central Córdoba)
Roberto Bochi,ARG,MF,33.0,12.5,6,0,0,24,4,0,4,17,17,0.0,0.0,0,110.0,15.0,13.0,53.6,Instituto Atlético Central Córdoba,Brasileiro,Roberto Bochi (Instituto Atlético Central Córdoba)
Brian Cuello,ARG,MF,25.0,13.0,1,0,0,14,27,2,54,9,15,0.0,0.0,0,0.0,0.0,0.0,0.0,Instituto Atlético Central Córdoba,Brasileiro,Brian Cuello (Instituto Atlético Central Córdoba)
Juan Franco Arrellaga,PAR,DF,30.0,9.5,3,0,0,13,9,1,20,17,12,0.0,0.0,0,58.0,11.0,7.0,61.1,Instituto Atlético Central Córdoba,Brasileiro,Juan Franco Arrellaga (Instituto Atlético Central Córdoba)
Manuel Roffo,ARG,GK,22.0,10.1,1,0,0,0,1,0,0,0,0,0.0,0.0,0,12.0,4.0,0.0,100.0,Instituto Atlético Central Córdoba,Brasileiro,Manuel Roffo (Instituto Atlético Central Córdoba)
Ezequiel Parnisari,ARG,DF,32.0,8.3,3,1,1,14,5,0,1,7,2,0.0,0.0,1,36.0,20.0,27.0,42.6,Instituto Atlético Central Córdoba,Brasileiro,Ezequiel Parnisari (Instituto Atlético Central Córdoba)
Axel Rodríguez,ARG,FW,25.0,5.0,4,0,0,9,10,0,8,0,1,0.0,0.0,0,10.0,16.0,23.0,41.0,Instituto Atlético Central Córdoba,Brasileiro,Axel Rodríguez (Instituto Atlético Central Córdoba)
Jonathan Bay,ARG,DF,29.0,4.7,2,0,0,1,8,0,15,7,5,0.0,0.0,0,33.0,12.0,5.0,70.6,Instituto Atlético Central Córdoba,Brasileiro,Jonathan Bay (Instituto Atlético Central Córdoba)
Joaquín Varela,URU,DF,24.0,2.6,0,0,0,4,3,0,0,5,2,0.0,1.0,0,13.0,12.0,8.0,60.0,Instituto Atlético Central Córdoba,Brasileiro,Joaquín Varela (Instituto Atlético Central Córdoba)
Nicólas Watson,ARG,MF,24.0,1.3,2,0,0,7,4,0,2,2,4,0.0,0.0,0,9.0,2.0,3.0,40.0,Instituto Atlético Central Córdoba,Brasileiro,Nicólas Watson (Instituto Atlético Central Córdoba)
Lucas Albertengo,ARG,"FW,MF",32.0,2.4,1,0,0,4,7,1,2,0,5,0.0,0.0,0,16.0,6.0,18.0,25.0,Instituto Atlético Central Córdoba,Brasileiro,Lucas Albertengo (Instituto Atlético Central Córdoba)
Garrido Bigolin,ARG,MF,25.0,2.4,0,0,0,6,2,0,3,2,2,0.0,0.0,0,0.0,0.0,0.0,0.0,Instituto Atlético Central Córdoba,Brasileiro,Garrido Bigolin (Instituto Atlético Central Córdoba)
Nicolás Barrientos,ARG,"MF,FW",27.0,1.2,0,0,0,0,2,0,11,0,2,0.0,0.0,0,12.0,2.0,6.0,25.0,Instituto Atlético Central Córdoba,Brasileiro,Nicolás Barrientos (Instituto Atlético Central Córdoba)
Gregorio Rodríguez,ARG,"FW,MF",23.0,1.1,1,0,0,1,4,0,11,0,4,0.0,0.0,0,18.0,2.0,6.0,25.0,Instituto Atlético Central Córdoba,Brasileiro,Gregorio Rodríguez (Instituto Atlético Central Córdoba)
Leonardo Monje,ARG,MF,20.0,0.4,0,0,0,4,0,0,0,1,0,0.0,0.0,0,2.0,0.0,1.0,0.0,Instituto Atlético Central Córdoba,Brasileiro,Leonardo Monje (Instituto Atlético Central Córdoba)
Jonathan Dellarossa,ARG,MF,23.0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,Instituto Atlético Central Córdoba,Brasileiro,Jonathan Dellarossa (Instituto Atlético Central Córdoba)
Damián Puebla,ARG,FW,20.0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,Instituto Atlético Central Córdoba,Brasileiro,Damián Puebla (Instituto Atlético Central Córdoba)
Cristian Lema,ARG,DF,32.0,22.7,9,2,1,25,15,3,2,21,19,0.0,0.0,0,128.0,104.0,26.0,80.0,Lanús,Brasileiro,Cristian Lema (Lanús)
Leandro Díaz,ARG,FW,30.0,22.8,10,1,1,31,25,19,21,6,8,0.0,0.0,0,49.0,62.0,79.0,44.0,Lanús,Brasileiro,Leandro Díaz (Lanús)
Pedro De la Vega,ARG,FW,21.0,21.7,3,0,0,29,36,6,41,11,17,0.0,0.0,0,122.0,43.0,57.0,43.0,Lanús,Brasileiro,Pedro De la Vega (Lanús)
Tomás Belmonte,ARG,MF,24.0,21.0,8,1,1,31,33,0,5,39,24,2.0,0.0,0,171.0,45.0,26.0,63.4,Lanús,Brasileiro,Tomás Belmonte (Lanús)
Juan Cáceres,PAR,DF,22.0,20.0,5,0,0,28,15,0,58,31,52,0.0,0.0,0,117.0,55.0,30.0,64.7,Lanús,Brasileiro,Juan Cáceres (Lanús)
Lucas Acosta,ARG,GK,27.0,18.0,2,0,0,1,0,0,0,1,0,0.0,0.0,0,8.0,1.0,1.0,50.0,Lanús,Brasileiro,Lucas Acosta (Lanús)
Luciano Boggio,ITA,MF,23.0,16.0,6,2,2,14,30,0,90,16,15,0.0,0.0,0,108.0,12.0,21.0,36.4,Lanús,Brasileiro,Luciano Boggio (Lanús)
Matías Esquivel,ARG,"MF,FW",23.0,14.2,3,1,1,21,14,1,100,18,26,0.0,0.0,0,102.0,1.0,4.0,20.0,Lanús,Brasileiro,Matías Esquivel (Lanús)
Braian Aguirre,ARG,DF,22.0,14.2,3,0,0,14,11,1,31,15,28,0.0,0.0,0,111.0,16.0,22.0,42.1,Lanús,Brasileiro,Braian Aguirre (Lanús)
Juan Sánchez Miño,ARG,DF,33.0,13.0,5,0,0,15,5,1,33,8,17,0.0,0.0,0,97.0,12.0,23.0,34.3,Lanús,Brasileiro,Juan Sánchez Miño (Lanús)
Franco Orozco,ARG,FW,21.0,12.5,2,0,0,9,30,5,49,2,6,1.0,0.0,0,55.0,5.0,22.0,18.5,Lanús,Brasileiro,Franco Orozco (Lanús)
Jose Domínguez,PAR,DF,26.0,12.7,4,1,1,8,7,1,1,5,11,0.0,0.0,0,67.0,20.0,12.0,62.5,Lanús,Brasileiro,Jose Domínguez (Lanús)
Raúl Loaiza,COL,MF,28.0,11.8,2,0,0,28,18,2,11,14,9,0.0,0.0,0,89.0,10.0,17.0,37.0,Lanús,Brasileiro,Raúl Loaiza (Lanús)
Franco Troyansky,ARG,FW,25.0,11.3,1,0,0,17,12,10,15,8,9,1.0,0.0,0,60.0,18.0,21.0,46.2,Lanús,Brasileiro,Franco Troyansky (Lanús)
Felipe Aguilar,COL,DF,30.0,13.1,3,0,0,6,8,0,1,14,5,0.0,0.0,0,64.0,43.0,22.0,66.2,Lanús,Brasileiro,Felipe Aguilar (Lanús)
Lautaro Acosta,ARG,MF,34.0,10.4,2,0,0,24,46,1,10,8,13,2.0,0.0,0,62.0,22.0,20.0,52.4,Lanús,Brasileiro,Lautaro Acosta (Lanús)
Julián Fernández,ARG,MF,27.0,11.4,2,0,0,23,11,0,5,22,11,0.0,0.0,0,0.0,0.0,0.0,0.0,Lanús,Brasileiro,Julián Fernández (Lanús)
Lautaro Morales,ARG,GK,23.0,8.9,0,1,0,0,0,0,0,0,0,0.0,0.0,1,3.0,2.0,0.0,100.0,Lanús,Brasileiro,Lautaro Morales (Lanús)
Diego Braghieri,ARG,DF,35.0,5.1,1,0,0,2,3,0,0,4,3,0.0,0.0,0,22.0,18.0,11.0,62.1,Lanús,Brasileiro,Diego Braghieri (Lanús)
Facundo Pérez,ARG,"MF,FW",23.0,2.7,1,0,0,6,6,0,3,5,3,0.0,1.0,0,22.0,1.0,2.0,33.3,Lanús,Brasileiro,Facundo Pérez (Lanús)
Julio Soler,ARG,DF,17.0,2.3,0,0,0,0,3,0,3,2,2,0.0,0.0,0,18.0,2.0,2.0,50.0,Lanús,Brasileiro,Julio Soler (Lanús)
Leonel Di Plácido,ARG,DF,29.0,1.7,0,0,0,2,0,0,10,7,5,0.0,0.0,0,13.0,2.0,1.0,66.7,Lanús,Brasileiro,Leonel Di Plácido (Lanús)
José Sand,ARG,"FW,MF",42.0,2.7,0,0,0,1,3,2,1,0,1,0.0,0.0,0,6.0,3.0,7.0,30.0,Lanús,Brasileiro,José Sand (Lanús)
Julián Aude,ARG,DF,19.0,1.6,0,0,0,2,2,0,4,1,2,0.0,0.0,0,7.0,1.0,1.0,50.0,Lanús,Brasileiro,Julián Aude (Lanús)
Pablo Aranda,ARG,DF,21.0,1.0,0,0,0,4,2,0,3,2,1,0.0,0.0,0,5.0,1.0,2.0,33.3,Lanús,Brasileiro,Pablo Aranda (Lanús)
Brian Blando,ARG,FW,27.0,0.7,0,0,0,2,0,0,3,0,3,0.0,0.0,0,3.0,4.0,0.0,100.0,Lanús,Brasileiro,Brian Blando (Lanús)
Brian Aguilar,ARG,DF,19.0,0.6,2,0,0,3,0,0,0,0,0,0.0,0.0,0,1.0,0.0,3.0,0.0,Lanús,Brasileiro,Brian Aguilar (Lanús)
Mateo Sanabria,ARG,FW,18.0,0.2,0,0,0,0,0,0,1,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,Lanús,Brasileiro,Mateo Sanabria (Lanús)
Dylan Aquino,ARG,"FW,MF",17.0,0.1,0,0,0,0,0,0,0,1,1,0.0,0.0,0,4.0,0.0,1.0,0.0,Lanús,Brasileiro,Dylan Aquino (Lanús)
David González,ARG,MF,18.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,Lanús,Brasileiro,David González (Lanús)
Lucas Hoyos,ARG,GK,33.0,27.0,4,0,0,0,8,0,0,1,2,0.0,0.0,0,51.0,4.0,1.0,80.0,Newell's OB,Brasileiro,Lucas Hoyos (Newell's OB)
Juan Sforza,ARG,MF,20.0,20.9,7,1,0,24,29,0,0,26,27,0.0,0.0,0,167.0,35.0,24.0,59.3,Newell's OB,Brasileiro,Juan Sforza (Newell's OB)
Jorge Eduardo Recalde,PAR,FW,30.0,20.4,4,0,0,15,19,5,5,3,8,0.0,0.0,0,54.0,34.0,52.0,39.5,Newell's OB,Brasileiro,Jorge Eduardo Recalde (Newell's OB)
Iván Gómez,ARG,MF,25.0,19.5,3,0,0,26,14,0,10,21,31,0.0,0.0,0,123.0,26.0,27.0,49.1,Newell's OB,Brasileiro,Iván Gómez (Newell's OB)
Jherson Mosquera,COL,DF,23.0,18.9,9,1,1,28,14,2,21,32,24,0.0,1.0,0,91.0,29.0,22.0,56.9,Newell's OB,Brasileiro,Jherson Mosquera (Newell's OB)
Gustavo Velásquez,PAR,DF,31.0,17.6,1,0,0,10,26,0,0,33,19,0.0,0.0,0,137.0,74.0,27.0,73.3,Newell's OB,Brasileiro,Gustavo Velásquez (Newell's OB)
Cristian Ferreira,ARG,MF,23.0,17.0,5,0,0,14,48,2,65,5,9,0.0,0.0,0,87.0,7.0,9.0,43.8,Newell's OB,Brasileiro,Cristian Ferreira (Newell's OB)
Ramiro Sordo,ARG,"FW,MF",22.0,16.4,2,0,0,18,39,4,86,6,17,0.0,0.0,0,77.0,3.0,11.0,21.4,Newell's OB,Brasileiro,Ramiro Sordo (Newell's OB)
Willer Ditta,COL,DF,26.0,16.2,4,2,1,25,6,0,2,14,7,0.0,1.0,0,115.0,25.0,40.0,38.5,Newell's OB,Brasileiro,Willer Ditta (Newell's OB)
Bruno Pittón,ARG,DF,29.0,15.4,2,0,0,10,5,3,27,14,27,0.0,0.0,0,80.0,20.0,19.0,51.3,Newell's OB,Brasileiro,Bruno Pittón (Newell's OB)
Brian Aguirre,ARG,FW,19.0,14.8,4,0,0,17,24,3,75,2,7,0.0,1.0,0,51.0,6.0,7.0,46.2,Newell's OB,Brasileiro,Brian Aguirre (Newell's OB)
Guillermo Ortiz,ARG,DF,30.0,12.9,3,0,0,10,5,2,0,14,11,0.0,0.0,0,93.0,41.0,27.0,60.3,Newell's OB,Brasileiro,Guillermo Ortiz (Newell's OB)
Zahir Mansilla,ARG,DF,23.0,11.1,1,0,0,12,4,0,0,28,6,0.0,0.0,0,0.0,0.0,0.0,0.0,Newell's OB,Brasileiro,Zahir Mansilla (Newell's OB)
Marcos Portillo,ARG,"MF,FW",23.0,10.4,3,0,0,21,13,1,36,12,17,0.0,0.0,0,76.0,14.0,6.0,70.0,Newell's OB,Brasileiro,Marcos Portillo (Newell's OB)
Ángelo Martino,ARG,"DF,MF",24.0,8.6,5,1,1,9,12,2,17,22,10,0.0,0.0,0,58.0,17.0,11.0,60.7,Newell's OB,Brasileiro,Ángelo Martino (Newell's OB)
Armando Méndez,URU,"DF,MF",26.0,7.8,0,0,0,12,9,1,26,4,10,0.0,0.0,0,60.0,12.0,15.0,44.4,Newell's OB,Brasileiro,Armando Méndez (Newell's OB)
Jeremías Pérez Tica,ARG,FW,19.0,8.1,1,0,0,6,3,3,11,3,9,0.0,0.0,0,27.0,3.0,9.0,25.0,Newell's OB,Brasileiro,Jeremías Pérez Tica (Newell's OB)
Djorkaeff Reasco,ECU,"FW,MF",24.0,7.4,1,0,0,11,7,5,2,1,2,0.0,0.0,0,24.0,16.0,29.0,35.6,Newell's OB,Brasileiro,Djorkaeff Reasco (Newell's OB)
Lisandro Montenegro,ARG,MF,19.0,6.8,1,0,0,10,5,0,14,9,5,0.0,0.0,0,33.0,5.0,9.0,35.7,Newell's OB,Brasileiro,Lisandro Montenegro (Newell's OB)
Jony,ARG,"FW,MF",28.0,4.2,0,0,0,2,3,0,14,0,1,0.0,0.0,0,12.0,1.0,1.0,50.0,Newell's OB,Brasileiro,Jony (Newell's OB)
Pablo Pérez,ARG,MF,37.0,4.3,3,0,0,18,12,0,1,2,4,0.0,1.0,0,43.0,2.0,7.0,22.2,Newell's OB,Brasileiro,Pablo Pérez (Newell's OB)
Guillermo Balzi,ARG,"MF,FW",21.0,2.1,0,0,0,4,4,0,4,3,7,0.0,0.0,0,13.0,0.0,4.0,0.0,Newell's OB,Brasileiro,Guillermo Balzi (Newell's OB)
Francisco González,ARG,"FW,MF",21.0,1.7,0,0,0,0,7,0,10,0,0,0.0,0.0,0,5.0,0.0,4.0,0.0,Newell's OB,Brasileiro,Francisco González (Newell's OB)
Justo Giani,ARG,"MF,FW",23.0,1.3,1,0,0,1,4,0,2,0,2,0.0,0.0,0,7.0,2.0,2.0,50.0,Newell's OB,Brasileiro,Justo Giani (Newell's OB)
David Sotelo,ARG,MF,19.0,1.1,0,0,0,1,1,0,3,1,1,0.0,0.0,0,8.0,1.0,1.0,50.0,Newell's OB,Brasileiro,David Sotelo (Newell's OB)
Ian Glavinovich,ARG,DF,21.0,1.0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,9.0,0.0,0.0,0.0,Newell's OB,Brasileiro,Ian Glavinovich (Newell's OB)
Leonel Vangioni,ARG,DF,35.0,1.0,0,1,0,3,2,0,7,2,0,0.0,0.0,0,7.0,1.0,1.0,50.0,Newell's OB,Brasileiro,Leonel Vangioni (Newell's OB)
Genaro Rossi,ARG,FW,20.0,0.6,0,0,0,1,2,0,0,0,0,0.0,0.0,0,2.0,0.0,4.0,0.0,Newell's OB,Brasileiro,Genaro Rossi (Newell's OB)
Julián Contrera,ARG,FW,19.0,0.7,1,0,0,4,1,0,7,0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,Newell's OB,Brasileiro,Julián Contrera (Newell's OB)
Nazareno Funez,ARG,FW,21.0,0.4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,Newell's OB,Brasileiro,Nazareno Funez (Newell's OB)
Fabrizio Sartori,ARG,FW,20.0,0.1,0,0,0,0,0,0,1,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,Newell's OB,Brasileiro,Fabrizio Sartori (Newell's OB)
Marcelo Esponda,ARG,MF,20.0,0.1,0,0,0,0,0,0,1,0,1,0.0,0.0,0,2.0,3.0,0.0,100.0,Newell's OB,Brasileiro,Marcelo Esponda (Newell's OB)
Nicolás Castro,ARG,MF,32.0,22.1,7,0,0,27,30,0,90,27,33,0.0,0.0,0,0.0,0.0,0.0,0.0,Platense,Brasileiro,Nicolás Castro (Platense)
Ramiro Macagno,ARG,GK,25.0,22.0,0,0,0,1,1,0,0,1,0,0.0,1.0,0,18.0,2.0,0.0,100.0,Platense,Brasileiro,Ramiro Macagno (Platense)
Sasha Marcich,ARG,"DF,MF",24.0,21.1,2,0,0,20,20,1,71,13,28,0.0,0.0,0,95.0,32.0,35.0,47.8,Platense,Brasileiro,Sasha Marcich (Platense)
Vicente Taborda,ARG,"MF,FW",21.0,19.7,5,0,0,22,48,1,82,8,26,1.0,0.0,0,155.0,10.0,20.0,33.3,Platense,Brasileiro,Vicente Taborda (Platense)
Nicolás Servetto,ARG,FW,26.0,18.1,2,0,0,19,23,14,4,1,6,0.0,0.0,0,42.0,37.0,109.0,25.3,Platense,Brasileiro,Nicolás Servetto (Platense)
