Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Team,Championship,Player_Team
Joaquín Ibáñez,ARG,"FW,MF",26.0,5.0,239.0,7.0,50.0,117.0,72.0,9.0,239.0,14.0,6.0,42.9,6.0,42.9,110.0,550.0,221.0,3.0,5.0,2.0,6.0,5.0,126.0,23.0,Colón,Brasileiro,Joaquín Ibáñez (Colón)
Tomás Galván,ARG,"MF,FW",22.0,5.9,301.0,1.0,26.0,178.0,100.0,14.0,301.0,15.0,5.0,33.3,8.0,53.3,190.0,1007.0,477.0,13.0,12.0,1.0,21.0,12.0,204.0,25.0,Colón,Brasileiro,Tomás Galván (Colón)
José Neris,URU,FW,22.0,4.3,127.0,0.0,5.0,58.0,65.0,27.0,126.0,7.0,2.0,28.6,4.0,57.1,50.0,274.0,60.0,4.0,0.0,1.0,10.0,1.0,84.0,20.0,Colón,Brasileiro,José Neris (Colón)
Augusto Schott,ARG,DF,23.0,3.8,184.0,9.0,54.0,76.0,55.0,8.0,184.0,5.0,3.0,60.0,2.0,40.0,75.0,481.0,287.0,14.0,8.0,2.0,7.0,3.0,75.0,12.0,Colón,Brasileiro,Augusto Schott (Colón)
Lucas Acevedo,ARG,DF,31.0,2.1,104.0,29.0,72.0,29.0,6.0,3.0,104.0,0.0,0.0,0.0,0.0,0.0,36.0,150.0,51.0,0.0,0.0,0.0,1.0,0.0,39.0,1.0,Colón,Brasileiro,Lucas Acevedo (Colón)
Natanael Troncoso,ARG,"MF,FW",21.0,3.2,165.0,4.0,19.0,92.0,56.0,8.0,165.0,14.0,5.0,35.7,9.0,64.3,93.0,436.0,190.0,4.0,2.0,1.0,9.0,5.0,113.0,19.0,Colón,Brasileiro,Natanael Troncoso (Colón)
Thiago Yossen,ARG,DF,18.0,0.4,10.0,3.0,6.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,34.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,Colón,Brasileiro,Thiago Yossen (Colón)
Gonzalo Silva,ARG,"DF,MF",23.0,0.6,44.0,1.0,5.0,23.0,16.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,11.0,64.0,17.0,0.0,0.0,0.0,1.0,0.0,22.0,2.0,Colón,Brasileiro,Gonzalo Silva (Colón)
Guillermo Gonzálvez,ARG,MF,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Colón,Brasileiro,Guillermo Gonzálvez (Colón)
Facundo Taborda,ARG,"FW,MF",22.0,0.2,11.0,0.0,1.0,8.0,2.0,0.0,11.0,2.0,1.0,50.0,1.0,50.0,5.0,53.0,21.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,Colón,Brasileiro,Facundo Taborda (Colón)
Nicolás Fernández,ARG,FW,26.0,23.6,748.0,31.0,52.0,300.0,408.0,100.0,745.0,68.0,34.0,50.0,28.0,41.2,423.0,2004.0,782.0,28.0,26.0,19.0,78.0,42.0,527.0,116.0,Defensa y Just,Brasileiro,Nicolás Fernández (Defensa y Just)
Alexis Soto,ARG,DF,29.0,22.5,1365.0,93.0,487.0,607.0,290.0,7.0,1365.0,43.0,23.0,53.5,18.0,41.9,619.0,3142.0,1677.0,24.0,26.0,1.0,21.0,9.0,688.0,43.0,Defensa y Just,Brasileiro,Alexis Soto (Defensa y Just)
Tomás Cardona,ARG,DF,27.0,22.0,1367.0,198.0,766.0,567.0,40.0,21.0,1367.0,8.0,7.0,87.5,1.0,12.5,722.0,5062.0,3856.0,25.0,9.0,2.0,4.0,2.0,795.0,1.0,Defensa y Just,Brasileiro,Tomás Cardona (Defensa y Just)
Kevin Facundo Gutiérrez,ARG,MF,25.0,21.8,1464.0,45.0,389.0,929.0,172.0,8.0,1464.0,33.0,26.0,78.8,6.0,18.2,779.0,3902.0,1665.0,20.0,21.0,2.0,32.0,28.0,901.0,27.0,Defensa y Just,Brasileiro,Kevin Facundo Gutiérrez (Defensa y Just)
Ezequiel Unsain,ARG,GK,27.0,21.0,852.0,656.0,841.0,10.0,1.0,1.0,852.0,0.0,0.0,0.0,0.0,0.0,477.0,2921.0,1893.0,0.0,0.0,0.0,1.0,0.0,362.0,0.0,Defensa y Just,Brasileiro,Ezequiel Unsain (Defensa y Just)
Agustín Sant'Anna,URU,DF,25.0,20.7,1158.0,93.0,411.0,440.0,322.0,30.0,1158.0,38.0,17.0,44.7,18.0,47.4,439.0,2546.0,1470.0,48.0,26.0,6.0,26.0,8.0,479.0,98.0,Defensa y Just,Brasileiro,Agustín Sant'Anna (Defensa y Just)
Julián López,ARG,MF,23.0,17.7,874.0,33.0,203.0,525.0,159.0,11.0,874.0,47.0,24.0,51.1,19.0,40.4,427.0,1863.0,751.0,15.0,19.0,2.0,31.0,21.0,489.0,39.0,Defensa y Just,Brasileiro,Julián López (Defensa y Just)
Nazareno Colombo,ARG,DF,23.0,17.0,1120.0,134.0,540.0,523.0,69.0,15.0,1120.0,23.0,15.0,65.2,7.0,30.4,606.0,4818.0,3785.0,36.0,19.0,0.0,17.0,3.0,642.0,5.0,Defensa y Just,Brasileiro,Nazareno Colombo (Defensa y Just)
David Barbona,ARG,"MF,FW",27.0,16.9,855.0,9.0,81.0,406.0,390.0,23.0,855.0,70.0,37.0,52.9,29.0,41.4,490.0,3510.0,1601.0,50.0,39.0,3.0,40.0,12.0,563.0,94.0,Defensa y Just,Brasileiro,David Barbona (Defensa y Just)
Santiago Solari,ARG,"FW,MF",25.0,15.5,649.0,14.0,100.0,246.0,322.0,63.0,649.0,75.0,31.0,41.3,38.0,50.7,403.0,3067.0,1534.0,50.0,29.0,14.0,37.0,20.0,418.0,129.0,Defensa y Just,Brasileiro,Santiago Solari (Defensa y Just)
Gastón Togni,ARG,"FW,MF",25.0,14.6,634.0,17.0,65.0,140.0,441.0,63.0,634.0,70.0,32.0,45.7,34.0,48.6,379.0,2339.0,1041.0,40.0,27.0,12.0,30.0,22.0,453.0,206.0,Defensa y Just,Brasileiro,Gastón Togni (Defensa y Just)
Gabriel Alanís,ARG,"FW,MF",28.0,13.1,451.0,24.0,89.0,146.0,226.0,59.0,451.0,67.0,30.0,44.8,31.0,46.3,281.0,2355.0,1333.0,46.0,27.0,23.0,38.0,18.0,285.0,97.0,Defensa y Just,Brasileiro,Gabriel Alanís (Defensa y Just)
Julián Malatini,ARG,DF,21.0,10.8,578.0,76.0,357.0,214.0,9.0,5.0,578.0,7.0,4.0,57.1,3.0,42.9,329.0,2422.0,1528.0,11.0,2.0,0.0,6.0,3.0,331.0,0.0,Defensa y Just,Brasileiro,Julián Malatini (Defensa y Just)
Rodrigo Bogarín,PAR,MF,25.0,6.5,304.0,10.0,50.0,143.0,112.0,9.0,304.0,14.0,7.0,50.0,5.0,35.7,143.0,719.0,364.0,11.0,8.0,2.0,21.0,3.0,182.0,27.0,Defensa y Just,Brasileiro,Rodrigo Bogarín (Defensa y Just)
Nicolás Tripichio,ARG,"MF,DF",27.0,9.1,493.0,17.0,117.0,237.0,145.0,16.0,493.0,26.0,13.0,50.0,13.0,50.0,264.0,1470.0,697.0,20.0,21.0,2.0,16.0,13.0,297.0,38.0,Defensa y Just,Brasileiro,Nicolás Tripichio (Defensa y Just)
Lautaro Escalante,ARG,MF,23.0,7.1,356.0,14.0,79.0,176.0,109.0,12.0,356.0,19.0,11.0,57.9,6.0,31.6,195.0,1035.0,526.0,14.0,10.0,2.0,15.0,8.0,204.0,36.0,Defensa y Just,Brasileiro,Lautaro Escalante (Defensa y Just)
Enrique Bologna,ARG,GK,40.0,6.0,203.0,176.0,203.0,0.0,0.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,103.0,551.0,413.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,Defensa y Just,Brasileiro,Enrique Bologna (Defensa y Just)
Darío Cáceres,PAR,"DF,MF",25.0,6.1,401.0,14.0,113.0,186.0,109.0,6.0,401.0,15.0,6.0,40.0,8.0,53.3,175.0,944.0,532.0,16.0,8.0,2.0,15.0,0.0,214.0,31.0,Defensa y Just,Brasileiro,Darío Cáceres (Defensa y Just)
Santi Ramos Mingo,ARG,DF,21.0,5.3,303.0,43.0,203.0,97.0,3.0,2.0,303.0,1.0,0.0,0.0,1.0,100.0,174.0,994.0,685.0,3.0,1.0,0.0,2.0,0.0,180.0,0.0,Defensa y Just,Brasileiro,Santi Ramos Mingo (Defensa y Just)
Gonzalo Castellani,ARG,MF,35.0,3.5,276.0,11.0,70.0,156.0,52.0,6.0,276.0,5.0,3.0,60.0,1.0,20.0,148.0,711.0,360.0,6.0,4.0,0.0,10.0,6.0,181.0,17.0,Defensa y Just,Brasileiro,Gonzalo Castellani (Defensa y Just)
Benjamín Schamine,ARG,"MF,FW",19.0,1.6,56.0,2.0,16.0,26.0,14.0,3.0,56.0,5.0,0.0,0.0,4.0,80.0,27.0,82.0,37.0,1.0,0.0,1.0,3.0,2.0,35.0,3.0,Defensa y Just,Brasileiro,Benjamín Schamine (Defensa y Just)
Federico Versaci,ARG,"FW,MF",20.0,1.5,56.0,2.0,10.0,21.0,26.0,0.0,56.0,5.0,1.0,20.0,3.0,60.0,35.0,138.0,66.0,2.0,3.0,0.0,6.0,2.0,33.0,5.0,Defensa y Just,Brasileiro,Federico Versaci (Defensa y Just)
Juan Miritello,ARG,"FW,MF",23.0,2.4,106.0,3.0,5.0,55.0,46.0,15.0,105.0,1.0,0.0,0.0,1.0,100.0,64.0,178.0,36.0,0.0,3.0,1.0,7.0,2.0,88.0,24.0,Defensa y Just,Brasileiro,Juan Miritello (Defensa y Just)
Andrés Ríos,ARG,"FW,MF",33.0,1.3,43.0,0.0,4.0,26.0,14.0,1.0,43.0,3.0,1.0,33.3,1.0,33.3,24.0,53.0,16.0,0.0,1.0,0.0,3.0,2.0,28.0,8.0,Defensa y Just,Brasileiro,Andrés Ríos (Defensa y Just)
Thiago Schiavulli,ARG,DF,19.0,1.0,59.0,8.0,24.0,34.0,1.0,0.0,59.0,1.0,0.0,0.0,1.0,100.0,33.0,93.0,30.0,0.0,0.0,0.0,1.0,1.0,32.0,1.0,Defensa y Just,Brasileiro,Thiago Schiavulli (Defensa y Just)
Esteban Lucero,ARG,DF,17.0,0.9,49.0,6.0,29.0,20.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,26.0,127.0,76.0,1.0,0.0,0.0,0.0,0.0,30.0,0.0,Defensa y Just,Brasileiro,Esteban Lucero (Defensa y Just)
Alan Morinigo,ARG,FW,17.0,0.6,15.0,0.0,2.0,7.0,7.0,0.0,15.0,1.0,1.0,100.0,0.0,0.0,9.0,59.0,21.0,1.0,0.0,0.0,2.0,3.0,8.0,2.0,Defensa y Just,Brasileiro,Alan Morinigo (Defensa y Just)
Edwin Mosquera,COL,"FW,MF",21.0,1.4,37.0,1.0,9.0,12.0,18.0,6.0,37.0,7.0,2.0,28.6,5.0,71.4,20.0,213.0,115.0,3.0,0.0,2.0,2.0,2.0,21.0,6.0,Defensa y Just,Brasileiro,Edwin Mosquera (Defensa y Just)
Ángel Benítez,PAR,MF,27.0,0.9,34.0,2.0,12.0,18.0,4.0,3.0,34.0,2.0,1.0,50.0,1.0,50.0,11.0,86.0,45.0,3.0,0.0,1.0,2.0,0.0,14.0,2.0,Defensa y Just,Brasileiro,Ángel Benítez (Defensa y Just)
Facundo Echevarría,ARG,FW,20.0,0.5,19.0,1.0,4.0,7.0,8.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,15.0,98.0,66.0,1.0,1.0,0.0,2.0,2.0,13.0,2.0,Defensa y Just,Brasileiro,Facundo Echevarría (Defensa y Just)
Tomás Ortiz,ARG,FW,22.0,0.4,17.0,0.0,0.0,10.0,7.0,1.0,17.0,2.0,0.0,0.0,2.0,100.0,9.0,31.0,5.0,1.0,0.0,1.0,1.0,4.0,10.0,2.0,Defensa y Just,Brasileiro,Tomás Ortiz (Defensa y Just)
Lautaro Fedele,ARG,FW,21.0,0.1,5.0,0.0,1.0,1.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,Defensa y Just,Brasileiro,Lautaro Fedele (Defensa y Just)
Lautaro Vargas,ARG,DF,17.0,0.1,19.0,0.0,7.0,6.0,6.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,10.0,51.0,30.0,1.0,1.0,0.0,1.0,0.0,9.0,0.0,Defensa y Just,Brasileiro,Lautaro Vargas (Defensa y Just)
Ricardo Solbes,ARG,MF,16.0,0.1,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,Defensa y Just,Brasileiro,Ricardo Solbes (Defensa y Just)
Jorge Agustín Rodríguez,ARG,"MF,DF",27.0,25.8,1858.0,97.0,521.0,1186.0,166.0,14.0,1858.0,24.0,19.0,79.2,4.0,16.7,947.0,3976.0,2186.0,25.0,21.0,1.0,27.0,18.0,1092.0,24.0,Estudiantes,Brasileiro,Jorge Agustín Rodríguez (Estudiantes)
Benjamín Rollheiser,ARG,"MF,FW",22.0,22.5,1399.0,6.0,91.0,754.0,591.0,52.0,1397.0,99.0,65.0,65.7,32.0,32.3,892.0,5745.0,2614.0,86.0,84.0,8.0,65.0,40.0,1003.0,159.0,Estudiantes,Brasileiro,Benjamín Rollheiser (Estudiantes)
Mariano Andújar,ARG,GK,39.0,25.0,715.0,609.0,714.0,1.0,0.0,0.0,715.0,0.0,0.0,0.0,0.0,0.0,325.0,1858.0,1194.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,Estudiantes,Brasileiro,Mariano Andújar (Estudiantes)
Santiago Ascacíbar,ARG,MF,25.0,24.3,1519.0,31.0,250.0,959.0,327.0,33.0,1519.0,17.0,5.0,29.4,11.0,64.7,760.0,3078.0,1495.0,23.0,18.0,2.0,25.0,15.0,986.0,87.0,Estudiantes,Brasileiro,Santiago Ascacíbar (Estudiantes)
Luciano Lollo,ARG,DF,35.0,22.9,1246.0,157.0,668.0,546.0,39.0,26.0,1246.0,5.0,5.0,100.0,0.0,0.0,633.0,3336.0,1859.0,4.0,3.0,0.0,7.0,1.0,703.0,4.0,Estudiantes,Brasileiro,Luciano Lollo (Estudiantes)
Zaid Romero,ARG,DF,23.0,21.2,1286.0,114.0,585.0,670.0,47.0,12.0,1286.0,31.0,23.0,74.2,6.0,19.4,717.0,3928.0,2508.0,26.0,12.0,1.0,19.0,19.0,727.0,3.0,Estudiantes,Brasileiro,Zaid Romero (Estudiantes)
Leonardo Godoy,ARG,"DF,FW",27.0,19.7,1003.0,44.0,251.0,441.0,318.0,58.0,1003.0,51.0,17.0,33.3,27.0,52.9,484.0,2350.0,1288.0,41.0,15.0,13.0,39.0,6.0,549.0,132.0,Estudiantes,Brasileiro,Leonardo Godoy (Estudiantes)
Mauro Boselli,ARG,FW,37.0,15.2,414.0,16.0,19.0,218.0,177.0,72.0,413.0,15.0,5.0,33.3,9.0,60.0,215.0,687.0,199.0,3.0,4.0,3.0,23.0,3.0,316.0,74.0,Estudiantes,Brasileiro,Mauro Boselli (Estudiantes)
Fernando Zuqui,ARG,MF,31.0,16.1,987.0,20.0,124.0,582.0,295.0,8.0,987.0,35.0,21.0,60.0,11.0,31.4,554.0,2521.0,1109.0,23.0,27.0,0.0,41.0,27.0,625.0,48.0,Estudiantes,Brasileiro,Fernando Zuqui (Estudiantes)
Gastón Benedetti,ARG,"DF,FW",21.0,15.6,977.0,34.0,259.0,461.0,265.0,15.0,977.0,34.0,24.0,70.6,9.0,26.5,464.0,2437.0,1116.0,30.0,15.0,2.0,26.0,16.0,521.0,96.0,Estudiantes,Brasileiro,Gastón Benedetti (Estudiantes)
Santiago Núñez,ARG,DF,22.0,14.4,812.0,87.0,438.0,351.0,26.0,15.0,812.0,3.0,3.0,100.0,0.0,0.0,381.0,1940.0,1125.0,8.0,3.0,0.0,7.0,1.0,461.0,1.0,Estudiantes,Brasileiro,Santiago Núñez (Estudiantes)
Emmanuel Más,ARG,DF,34.0,11.8,665.0,27.0,178.0,275.0,214.0,29.0,665.0,15.0,7.0,46.7,7.0,46.7,304.0,1401.0,739.0,26.0,11.0,4.0,17.0,6.0,365.0,82.0,Estudiantes,Brasileiro,Emmanuel Más (Estudiantes)
Guido Carrillo,ARG,FW,31.0,8.5,346.0,7.0,13.0,167.0,167.0,45.0,346.0,14.0,7.0,50.0,7.0,50.0,149.0,747.0,144.0,3.0,6.0,2.0,25.0,12.0,283.0,58.0,Estudiantes,Brasileiro,Guido Carrillo (Estudiantes)
Mauro Méndez,URU,"FW,MF",24.0,8.2,274.0,2.0,14.0,121.0,142.0,37.0,274.0,15.0,6.0,40.0,7.0,46.7,142.0,602.0,199.0,5.0,9.0,1.0,23.0,7.0,209.0,56.0,Estudiantes,Brasileiro,Mauro Méndez (Estudiantes)
José Sosa,ARG,"MF,FW",37.0,8.9,662.0,11.0,70.0,379.0,224.0,20.0,662.0,17.0,5.0,29.4,11.0,64.7,379.0,1950.0,1025.0,20.0,23.0,1.0,15.0,8.0,453.0,48.0,Estudiantes,Brasileiro,José Sosa (Estudiantes)
Eros Mancuso,ARG,DF,23.0,7.9,495.0,13.0,106.0,204.0,188.0,28.0,495.0,17.0,8.0,47.1,9.0,52.9,256.0,1201.0,573.0,19.0,16.0,6.0,15.0,10.0,278.0,79.0,Estudiantes,Brasileiro,Eros Mancuso (Estudiantes)
Matías Godoy,ARG,"MF,FW",21.0,7.9,385.0,3.0,29.0,122.0,241.0,36.0,385.0,40.0,19.0,47.5,14.0,35.0,254.0,1743.0,726.0,30.0,17.0,10.0,31.0,6.0,277.0,102.0,Estudiantes,Brasileiro,Matías Godoy (Estudiantes)
Pablo Piatti,ARG,"MF,FW",33.0,4.1,213.0,2.0,27.0,87.0,103.0,8.0,213.0,14.0,4.0,28.6,9.0,64.3,133.0,642.0,235.0,7.0,8.0,3.0,19.0,11.0,148.0,39.0,Estudiantes,Brasileiro,Pablo Piatti (Estudiantes)
Franco Zapiola,ARG,"MF,FW",21.0,3.7,244.0,0.0,22.0,109.0,115.0,2.0,244.0,12.0,5.0,41.7,6.0,50.0,136.0,658.0,393.0,13.0,12.0,0.0,15.0,4.0,182.0,34.0,Estudiantes,Brasileiro,Franco Zapiola (Estudiantes)
Ezequiel Muñoz,ARG,DF,32.0,3.3,129.0,8.0,62.0,62.0,5.0,2.0,129.0,0.0,0.0,0.0,0.0,0.0,76.0,334.0,187.0,0.0,0.0,0.0,1.0,0.0,85.0,0.0,Estudiantes,Brasileiro,Ezequiel Muñoz (Estudiantes)
Juan Guasone,ARG,DF,21.0,2.5,115.0,13.0,63.0,45.0,7.0,2.0,115.0,1.0,1.0,100.0,0.0,0.0,50.0,273.0,139.0,0.0,0.0,0.0,2.0,1.0,51.0,0.0,Estudiantes,Brasileiro,Juan Guasone (Estudiantes)
Daniel Sappa,ARG,GK,27.0,2.0,50.0,40.0,50.0,0.0,0.0,0.0,50.0,1.0,1.0,100.0,0.0,0.0,29.0,184.0,152.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,Estudiantes,Brasileiro,Daniel Sappa (Estudiantes)
Mateo Pellegrino,ARG,"FW,MF",21.0,2.4,75.0,1.0,4.0,34.0,37.0,16.0,75.0,3.0,2.0,66.7,1.0,33.3,36.0,199.0,65.0,4.0,0.0,2.0,7.0,3.0,59.0,15.0,Estudiantes,Brasileiro,Mateo Pellegrino (Estudiantes)
Nicolás Fernández,ARG,"DF,FW",20.0,1.1,48.0,4.0,21.0,27.0,0.0,0.0,48.0,2.0,2.0,100.0,0.0,0.0,27.0,135.0,66.0,0.0,1.0,1.0,4.0,0.0,26.0,0.0,Estudiantes,Brasileiro,Nicolás Fernández (Estudiantes)
Nicolás Palavecino,ARG,"MF,FW",19.0,0.7,31.0,0.0,2.0,17.0,13.0,3.0,31.0,2.0,0.0,0.0,2.0,100.0,23.0,154.0,53.0,1.0,2.0,0.0,4.0,1.0,25.0,10.0,Estudiantes,Brasileiro,Nicolás Palavecino (Estudiantes)
Martiniano Moreno,ARG,"FW,MF",19.0,0.7,30.0,1.0,1.0,15.0,14.0,8.0,30.0,0.0,0.0,0.0,0.0,0.0,18.0,65.0,27.0,0.0,0.0,0.0,4.0,1.0,26.0,3.0,Estudiantes,Brasileiro,Martiniano Moreno (Estudiantes)
Deian Verón,ARG,MF,22.0,0.4,29.0,0.0,8.0,16.0,5.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,16.0,62.0,6.0,0.0,0.0,0.0,2.0,0.0,18.0,3.0,Estudiantes,Brasileiro,Deian Verón (Estudiantes)
Axel Atum,ARG,"FW,MF",17.0,0.4,23.0,0.0,4.0,13.0,6.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,18.0,81.0,44.0,0.0,2.0,0.0,1.0,0.0,20.0,3.0,Estudiantes,Brasileiro,Axel Atum (Estudiantes)
Gonzalo Piñeiro,ARG,MF,22.0,0.1,8.0,0.0,5.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Estudiantes,Brasileiro,Gonzalo Piñeiro (Estudiantes)
Tomás Durso,ARG,GK,23.0,26.0,666.0,589.0,666.0,0.0,0.0,0.0,666.0,0.0,0.0,0.0,0.0,0.0,261.0,1692.0,1101.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,Gimnasia ELP,Brasileiro,Tomás Durso (Gimnasia ELP)
Felipe Sánchez,,DF,,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Felipe Sánchez (Gimnasia ELP)
Leonardo Morales,ARG,DF,31.0,23.9,1152.0,194.0,678.0,448.0,44.0,15.0,1152.0,7.0,6.0,85.7,1.0,14.3,472.0,3178.0,2085.0,21.0,5.0,0.0,11.0,2.0,443.0,4.0,Gimnasia ELP,Brasileiro,Leonardo Morales (Gimnasia ELP)
Ignacio Miramon,ARG,MF,19.0,18.8,1023.0,26.0,253.0,639.0,159.0,0.0,1023.0,66.0,38.0,57.6,20.0,30.3,514.0,3168.0,1395.0,22.0,25.0,0.0,39.0,20.0,501.0,16.0,Gimnasia ELP,Brasileiro,Ignacio Miramon (Gimnasia ELP)
Matías Melluso,ARG,DF,24.0,15.7,957.0,57.0,318.0,443.0,212.0,4.0,957.0,25.0,14.0,56.0,11.0,44.0,373.0,2070.0,1325.0,32.0,27.0,1.0,15.0,7.0,357.0,41.0,Gimnasia ELP,Brasileiro,Matías Melluso (Gimnasia ELP)
Franco Soldano,ARG,"FW,MF",28.0,15.0,551.0,32.0,74.0,223.0,255.0,58.0,551.0,17.0,7.0,41.2,10.0,58.8,188.0,911.0,295.0,9.0,6.0,4.0,28.0,11.0,316.0,69.0,Gimnasia ELP,Brasileiro,Franco Soldano (Gimnasia ELP)
Alan Lescano,,"MF,FW",,13.6,712.0,11.0,90.0,359.0,276.0,26.0,712.0,48.0,21.0,43.8,26.0,54.2,359.0,1986.0,870.0,20.0,19.0,2.0,30.0,21.0,392.0,61.0,Gimnasia ELP,Brasileiro,Alan Lescano (Gimnasia ELP)
Cristian Tarragona,ARG,FW,31.0,15.2,612.0,14.0,34.0,280.0,301.0,64.0,610.0,48.0,15.0,31.3,31.0,64.6,389.0,1627.0,342.0,9.0,14.0,5.0,82.0,48.0,486.0,103.0,Gimnasia ELP,Brasileiro,Cristian Tarragona (Gimnasia ELP)
Guillermo Enrique,ARG,DF,22.0,13.7,735.0,48.0,260.0,301.0,191.0,19.0,735.0,65.0,32.0,49.2,30.0,46.2,268.0,2389.0,1250.0,37.0,29.0,6.0,32.0,17.0,227.0,36.0,Gimnasia ELP,Brasileiro,Guillermo Enrique (Gimnasia ELP)
Benjamín Domínguez,ARG,FW,19.0,12.7,465.0,4.0,30.0,166.0,278.0,59.0,465.0,114.0,53.0,46.5,51.0,44.7,316.0,2299.0,973.0,44.0,23.0,25.0,56.0,25.0,331.0,118.0,Gimnasia ELP,Brasileiro,Benjamín Domínguez (Gimnasia ELP)
Bautista Barros Schelotto,ARG,DF,23.0,12.7,656.0,44.0,230.0,252.0,176.0,8.0,656.0,16.0,6.0,37.5,10.0,62.5,253.0,1102.0,603.0,12.0,12.0,0.0,10.0,1.0,267.0,33.0,Gimnasia ELP,Brasileiro,Bautista Barros Schelotto (Gimnasia ELP)
Agustín Bolívar,ARG,MF,27.0,11.9,511.0,32.0,133.0,315.0,68.0,5.0,511.0,8.0,2.0,25.0,6.0,75.0,210.0,1082.0,502.0,7.0,9.0,0.0,12.0,11.0,227.0,8.0,Gimnasia ELP,Brasileiro,Agustín Bolívar (Gimnasia ELP)
Nicolás Colazo,ARG,"DF,MF",32.0,9.7,532.0,35.0,162.0,230.0,147.0,6.0,532.0,5.0,3.0,60.0,2.0,40.0,176.0,869.0,358.0,5.0,8.0,0.0,5.0,3.0,210.0,26.0,Gimnasia ELP,Brasileiro,Nicolás Colazo (Gimnasia ELP)
Erik Ramírez,ARG,"FW,MF",26.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Erik Ramírez (Gimnasia ELP)
Nicolás Sánchez,ARG,MF,18.0,6.4,257.0,19.0,92.0,141.0,29.0,1.0,257.0,9.0,4.0,44.4,4.0,44.4,119.0,518.0,231.0,1.0,4.0,0.0,10.0,4.0,115.0,3.0,Gimnasia ELP,Brasileiro,Nicolás Sánchez (Gimnasia ELP)
Antonio Napolitano,ARG,"MF,FW",23.0,6.7,383.0,12.0,75.0,217.0,98.0,9.0,383.0,12.0,3.0,25.0,7.0,58.3,161.0,817.0,389.0,11.0,6.0,1.0,17.0,9.0,191.0,15.0,Gimnasia ELP,Brasileiro,Antonio Napolitano (Gimnasia ELP)
Maximiliano Comba,ARG,MF,29.0,5.9,377.0,3.0,61.0,209.0,114.0,16.0,377.0,18.0,7.0,38.9,9.0,50.0,184.0,870.0,364.0,5.0,6.0,0.0,12.0,14.0,206.0,24.0,Gimnasia ELP,Brasileiro,Maximiliano Comba (Gimnasia ELP)
Ivo Mammini,ARG,"FW,MF",19.0,7.3,274.0,5.0,14.0,113.0,150.0,29.0,274.0,29.0,9.0,31.0,20.0,69.0,143.0,900.0,421.0,20.0,9.0,5.0,31.0,6.0,191.0,55.0,Gimnasia ELP,Brasileiro,Ivo Mammini (Gimnasia ELP)
Alan Sosa,,MF,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Alan Sosa (Gimnasia ELP)
