Player,Nation,Pos,Age,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Team,Championship,Player_Team
Franco Soldano,ARG,"FW,MF",28.0,15.0,360.0,347.0,11.0,0.0,0.0,2.0,24,8.0,0.0,0.0,0.0,0.0,164.0,2.0,19.0,Gimnasia ELP,Brasileiro,Franco Soldano (Gimnasia ELP)
Alan Lescano,,"MF,FW",,13.6,540.0,446.0,89.0,35.0,5.0,14.0,57,5.0,48.0,19.0,18.0,1.0,388.0,5.0,13.0,Gimnasia ELP,Brasileiro,Alan Lescano (Gimnasia ELP)
Cristian Tarragona,ARG,FW,31.0,15.2,366.0,334.0,31.0,0.0,0.0,5.0,7,1.0,0.0,0.0,0.0,0.0,249.0,1.0,20.0,Gimnasia ELP,Brasileiro,Cristian Tarragona (Gimnasia ELP)
Guillermo Enrique,ARG,DF,22.0,13.7,497.0,317.0,178.0,7.0,0.0,1.0,45,170.0,1.0,0.0,0.0,0.0,256.0,2.0,23.0,Gimnasia ELP,Brasileiro,Guillermo Enrique (Gimnasia ELP)
Benjamín Domínguez,ARG,FW,19.0,12.7,244.0,242.0,2.0,0.0,1.0,1.0,26,1.0,1.0,0.0,0.0,0.0,149.0,0.0,14.0,Gimnasia ELP,Brasileiro,Benjamín Domínguez (Gimnasia ELP)
Bautista Barros Schelotto,ARG,DF,23.0,12.7,537.0,381.0,156.0,5.0,0.0,0.0,47,151.0,0.0,0.0,0.0,0.0,334.0,0.0,9.0,Gimnasia ELP,Brasileiro,Bautista Barros Schelotto (Gimnasia ELP)
Agustín Bolívar,ARG,MF,27.0,11.9,380.0,370.0,7.0,7.0,1.0,2.0,3,0.0,0.0,0.0,0.0,0.0,269.0,3.0,5.0,Gimnasia ELP,Brasileiro,Agustín Bolívar (Gimnasia ELP)
Nicolás Colazo,ARG,"DF,MF",32.0,9.7,434.0,334.0,98.0,14.0,0.0,2.0,43,74.0,10.0,3.0,6.0,0.0,294.0,2.0,16.0,Gimnasia ELP,Brasileiro,Nicolás Colazo (Gimnasia ELP)
Erik Ramírez,ARG,"FW,MF",26.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Erik Ramírez (Gimnasia ELP)
Nicolás Sánchez,ARG,MF,18.0,6.4,169.0,168.0,1.0,1.0,0.0,2.0,1,0.0,0.0,0.0,0.0,0.0,121.0,0.0,4.0,Gimnasia ELP,Brasileiro,Nicolás Sánchez (Gimnasia ELP)
Antonio Napolitano,ARG,"MF,FW",23.0,6.7,274.0,247.0,26.0,16.0,0.0,0.0,14,3.0,7.0,4.0,1.0,0.0,203.0,1.0,7.0,Gimnasia ELP,Brasileiro,Antonio Napolitano (Gimnasia ELP)
Maximiliano Comba,ARG,MF,29.0,5.9,291.0,253.0,33.0,7.0,2.0,1.0,22,9.0,17.0,8.0,6.0,0.0,213.0,5.0,8.0,Gimnasia ELP,Brasileiro,Maximiliano Comba (Gimnasia ELP)
Ivo Mammini,ARG,"FW,MF",19.0,7.3,163.0,149.0,14.0,0.0,1.0,0.0,19,1.0,1.0,1.0,0.0,0.0,100.0,0.0,7.0,Gimnasia ELP,Brasileiro,Ivo Mammini (Gimnasia ELP)
Alan Sosa,,MF,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Alan Sosa (Gimnasia ELP)
Alexis Steimbach,ARG,FW,20.0,5.4,152.0,148.0,1.0,0.0,2.0,3.0,18,1.0,0.0,0.0,0.0,0.0,75.0,3.0,5.0,Gimnasia ELP,Brasileiro,Alexis Steimbach (Gimnasia ELP)
Rodrigo Castillo,ARG,FW,23.0,4.7,133.0,124.0,9.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,93.0,0.0,2.0,Gimnasia ELP,Brasileiro,Rodrigo Castillo (Gimnasia ELP)
Franco Torres,ARG,"FW,MF",23.0,5.9,137.0,125.0,12.0,3.0,0.0,1.0,29,3.0,5.0,1.0,3.0,0.0,72.0,0.0,7.0,Gimnasia ELP,Brasileiro,Franco Torres (Gimnasia ELP)
Tomás Muro,ARG,"MF,FW",20.0,3.7,119.0,85.0,34.0,17.0,1.0,2.0,32,0.0,17.0,9.0,7.0,0.0,73.0,0.0,5.0,Gimnasia ELP,Brasileiro,Tomás Muro (Gimnasia ELP)
Bruno Palazzo,ARG,DF,22.0,3.5,92.0,81.0,11.0,4.0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.0,58.0,0.0,3.0,Gimnasia ELP,Brasileiro,Bruno Palazzo (Gimnasia ELP)
Matías Bazzo,ARG,DF,21.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Matías Bazzo (Gimnasia ELP)
Leandro Contín,ARG,FW,27.0,2.4,46.0,44.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,2.0,Gimnasia ELP,Brasileiro,Leandro Contín (Gimnasia ELP)
Leandro Mamut,ARG,MF,19.0,3.6,140.0,129.0,10.0,1.0,0.0,0.0,11,1.0,8.0,2.0,4.0,0.0,107.0,1.0,4.0,Gimnasia ELP,Brasileiro,Leandro Mamut (Gimnasia ELP)
Diego Mastrángelo,ARG,DF,20.0,1.2,26.0,22.0,4.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,3.0,Gimnasia ELP,Brasileiro,Diego Mastrángelo (Gimnasia ELP)
Nelson Insfrán,ARG,GK,27.0,1.0,34.0,15.0,18.0,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,Gimnasia ELP,Brasileiro,Nelson Insfrán (Gimnasia ELP)
Germán Guiffrey,ARG,DF,25.0,0.9,45.0,30.0,15.0,0.0,0.0,1.0,3,15.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,Gimnasia ELP,Brasileiro,Germán Guiffrey (Gimnasia ELP)
Rodrigo Gallo,ARG,DF,22.0,0.8,47.0,32.0,14.0,0.0,0.0,0.0,3,14.0,0.0,0.0,0.0,0.0,24.0,1.0,2.0,Gimnasia ELP,Brasileiro,Rodrigo Gallo (Gimnasia ELP)
Gonzalo Ezequiel González,ARG,FW,27.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Gonzalo Ezequiel González (Gimnasia ELP)
Agustín Ramírez,ARG,"FW,DF",22.0,0.5,17.0,16.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,Gimnasia ELP,Brasileiro,Agustín Ramírez (Gimnasia ELP)
Sebastián Cocimano,ARG,"FW,MF",22.0,0.3,6.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,Gimnasia ELP,Brasileiro,Sebastián Cocimano (Gimnasia ELP)
Tomás Fernández,ARG,DF,23.0,0.2,17.0,16.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,Gimnasia ELP,Brasileiro,Tomás Fernández (Gimnasia ELP)
Diego Matías Rodríguez,ARG,GK,33.0,26.0,793.0,469.0,323.0,95.0,0.0,11.0,0,0.0,0.0,0.0,0.0,0.0,528.0,1.0,0.0,Godoy Cruz,Brasileiro,Diego Matías Rodríguez (Godoy Cruz)
Federico Rasmussen,ARG,DF,30.0,26.0,950.0,922.0,25.0,21.0,0.0,11.0,0,4.0,0.0,0.0,0.0,0.0,760.0,3.0,14.0,Godoy Cruz,Brasileiro,Federico Rasmussen (Godoy Cruz)
Gonzalo Abrego,ARG,MF,23.0,23.7,851.0,841.0,7.0,3.0,1.0,18.0,20,4.0,0.0,0.0,0.0,0.0,660.0,3.0,21.0,Godoy Cruz,Brasileiro,Gonzalo Abrego (Godoy Cruz)
Roberto Nicolás Fernández,URU,MF,24.0,23.3,0.0,0.0,0.0,0.0,0.0,0.0,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Roberto Nicolás Fernández (Godoy Cruz)
Pier Barrios,ARG,DF,32.0,23.1,969.0,885.0,78.0,40.0,0.0,3.0,14,38.0,0.0,0.0,0.0,0.0,706.0,6.0,13.0,Godoy Cruz,Brasileiro,Pier Barrios (Godoy Cruz)
Lucas Arce,ARG,DF,25.0,23.3,1182.0,906.0,274.0,4.0,0.0,3.0,69,270.0,0.0,0.0,0.0,0.0,850.0,2.0,35.0,Godoy Cruz,Brasileiro,Lucas Arce (Godoy Cruz)
Salomón Rodríguez,URU,FW,22.0,19.7,335.0,290.0,45.0,1.0,1.0,2.0,10,4.0,0.0,0.0,0.0,0.0,207.0,0.0,16.0,Godoy Cruz,Brasileiro,Salomón Rodríguez (Godoy Cruz)
Hernán López Muñoz,ARG,MF,22.0,17.0,590.0,525.0,61.0,15.0,2.0,8.0,70,3.0,42.0,10.0,26.0,0.0,396.0,4.0,18.0,Godoy Cruz,Brasileiro,Hernán López Muñoz (Godoy Cruz)
Tadeo Allende,ARG,"FW,MF",23.0,18.2,491.0,477.0,10.0,1.0,0.0,6.0,44,1.0,1.0,1.0,0.0,0.0,290.0,4.0,24.0,Godoy Cruz,Brasileiro,Tadeo Allende (Godoy Cruz)
Bruno Leyes,ARG,MF,21.0,14.6,633.0,600.0,27.0,27.0,1.0,10.0,7,0.0,0.0,0.0,0.0,0.0,485.0,6.0,13.0,Godoy Cruz,Brasileiro,Bruno Leyes (Godoy Cruz)
Thomas Galdames,CHI,DF,24.0,14.4,538.0,380.0,158.0,18.0,0.0,4.0,45,122.0,18.0,0.0,15.0,0.0,349.0,0.0,17.0,Godoy Cruz,Brasileiro,Thomas Galdames (Godoy Cruz)
Tomás Conechny,ARG,"FW,MF",24.0,15.9,516.0,500.0,12.0,1.0,2.0,7.0,31,10.0,0.0,0.0,0.0,0.0,327.0,4.0,23.0,Godoy Cruz,Brasileiro,Tomás Conechny (Godoy Cruz)
Juan Meli,ARG,DF,22.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Juan Meli (Godoy Cruz)
Juan Andrada,ARG,MF,28.0,6.8,250.0,234.0,16.0,15.0,0.0,5.0,4,1.0,0.0,0.0,0.0,0.0,187.0,0.0,3.0,Godoy Cruz,Brasileiro,Juan Andrada (Godoy Cruz)
Brian Salvareschi,ARG,DF,23.0,5.3,162.0,159.0,3.0,3.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,5.0,Godoy Cruz,Brasileiro,Brian Salvareschi (Godoy Cruz)
Matías Ramírez,ARG,"MF,FW",23.0,5.7,191.0,158.0,32.0,12.0,0.0,2.0,43,4.0,16.0,5.0,8.0,1.0,111.0,1.0,14.0,Godoy Cruz,Brasileiro,Matías Ramírez (Godoy Cruz)
Gianluca Ferrari,ARG,DF,25.0,2.5,76.0,71.0,5.0,5.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,Godoy Cruz,Brasileiro,Gianluca Ferrari (Godoy Cruz)
Cristian Núñez,PAR,MF,25.0,5.2,267.0,263.0,4.0,4.0,2.0,3.0,2,0.0,0.0,0.0,0.0,0.0,218.0,0.0,10.0,Godoy Cruz,Brasileiro,Cristian Núñez (Godoy Cruz)
Enzo Larrosa,URU,"FW,MF",21.0,3.9,80.0,70.0,10.0,0.0,1.0,4.0,1,0.0,0.0,0.0,0.0,0.0,51.0,0.0,5.0,Godoy Cruz,Brasileiro,Enzo Larrosa (Godoy Cruz)
Luciano Cingolani,ARG,FW,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Luciano Cingolani (Godoy Cruz)
Mateo Mendoza,ARG,DF,18.0,1.2,42.0,26.0,16.0,0.0,0.0,0.0,0,16.0,0.0,0.0,0.0,0.0,25.0,0.0,3.0,Godoy Cruz,Brasileiro,Mateo Mendoza (Godoy Cruz)
Silvio Ulariaga,ARG,FW,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Silvio Ulariaga (Godoy Cruz)
Claudio Valverde,ARG,MF,20.0,1.0,40.0,40.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0,Godoy Cruz,Brasileiro,Claudio Valverde (Godoy Cruz)
Rodrigo Saracho,ARG,GK,29.0,1.0,27.0,14.0,13.0,6.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,Godoy Cruz,Brasileiro,Rodrigo Saracho (Godoy Cruz)
Julián Eseiza,ARG,"DF,MF",20.0,1.9,77.0,61.0,14.0,0.0,0.0,0.0,6,13.0,1.0,0.0,0.0,0.0,44.0,2.0,3.0,Godoy Cruz,Brasileiro,Julián Eseiza (Godoy Cruz)
Gastón Pedernera,ARG,MF,22.0,0.5,11.0,10.0,1.0,0.0,0.0,0.0,2,0.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,Godoy Cruz,Brasileiro,Gastón Pedernera (Godoy Cruz)
Facundo Altamira,,GK,,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Facundo Altamira (Godoy Cruz)
Enzo Rivamar,ARG,MF,20.0,0.2,7.0,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,Godoy Cruz,Brasileiro,Enzo Rivamar (Godoy Cruz)
Rodrigo Rey,ARG,GK,31.0,27.0,678.0,376.0,302.0,85.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,376.0,0.0,0.0,Independiente,Brasileiro,Rodrigo Rey (Independiente)
Ayrton Costa,ARG,DF,23.0,24.0,1089.0,826.0,259.0,11.0,2.0,2.0,51,248.0,0.0,0.0,0.0,0.0,685.0,4.0,45.0,Independiente,Brasileiro,Ayrton Costa (Independiente)
Martín Cauteruccio,URU,FW,35.0,23.8,420.0,363.0,55.0,2.0,1.0,0.0,9,1.0,0.0,0.0,0.0,0.0,304.0,2.0,14.0,Independiente,Brasileiro,Martín Cauteruccio (Independiente)
Cristian Báez,PAR,DF,32.0,22.5,915.0,790.0,121.0,55.0,1.0,19.0,13,66.0,0.0,0.0,0.0,0.0,617.0,4.0,14.0,Independiente,Brasileiro,Cristian Báez (Independiente)
Iván Marcone,ARG,MF,32.0,20.3,921.0,883.0,35.0,32.0,0.0,3.0,5,3.0,0.0,0.0,0.0,0.0,722.0,3.0,13.0,Independiente,Brasileiro,Iván Marcone (Independiente)
Mateo Barcia,URU,"DF,MF",21.0,18.0,501.0,418.0,83.0,3.0,1.0,3.0,55,80.0,0.0,0.0,0.0,0.0,309.0,0.0,25.0,Independiente,Brasileiro,Mateo Barcia (Independiente)
Matías Giménez,ARG,"FW,MF",23.0,18.4,467.0,452.0,9.0,1.0,2.0,1.0,17,3.0,0.0,0.0,0.0,0.0,300.0,6.0,21.0,Independiente,Brasileiro,Matías Giménez (Independiente)
Sergio Ortíz,ARG,MF,21.0,16.2,522.0,483.0,37.0,16.0,2.0,3.0,37,5.0,16.0,7.0,8.0,0.0,336.0,2.0,13.0,Independiente,Brasileiro,Sergio Ortíz (Independiente)
Sergio Barreto,ARG,DF,23.0,12.9,465.0,445.0,18.0,17.0,0.0,3.0,1,1.0,0.0,0.0,0.0,0.0,335.0,2.0,4.0,Independiente,Brasileiro,Sergio Barreto (Independiente)
Javier Vallejo,ARG,"MF,FW",19.0,12.7,291.0,257.0,33.0,11.0,0.0,2.0,63,0.0,22.0,9.0,8.0,0.0,177.0,1.0,13.0,Independiente,Brasileiro,Javier Vallejo (Independiente)
Edgar Elizalde,URU,DF,22.0,12.6,555.0,521.0,34.0,25.0,0.0,8.0,6,9.0,0.0,0.0,0.0,0.0,366.0,0.0,9.0,Independiente,Brasileiro,Edgar Elizalde (Independiente)
Brian Martínez,ARG,"FW,MF",23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Brian Martínez (Independiente)
Luciano Gómez,ARG,DF,26.0,7.8,336.0,251.0,84.0,4.0,0.0,0.0,33,79.0,1.0,0.0,1.0,0.0,218.0,1.0,13.0,Independiente,Brasileiro,Luciano Gómez (Independiente)
Joaquín Laso,ARG,DF,32.0,10.3,433.0,397.0,34.0,27.0,0.0,5.0,3,7.0,0.0,0.0,0.0,0.0,312.0,2.0,4.0,Independiente,Brasileiro,Joaquín Laso (Independiente)
Kevin Lopez,ARG,MF,21.0,8.3,408.0,388.0,17.0,12.0,0.0,3.0,14,3.0,2.0,1.0,1.0,0.0,325.0,3.0,9.0,Independiente,Brasileiro,Kevin Lopez (Independiente)
Martín Sarrafiore,ARG,MF,25.0,7.9,324.0,296.0,25.0,8.0,0.0,1.0,27,2.0,15.0,4.0,4.0,0.0,224.0,3.0,12.0,Independiente,Brasileiro,Martín Sarrafiore (Independiente)
Agustín Mulet,ARG,MF,22.0,6.3,193.0,187.0,6.0,5.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,141.0,0.0,4.0,Independiente,Brasileiro,Agustín Mulet (Independiente)
Juan Cazares,ECU,"MF,FW",30.0,7.4,336.0,290.0,42.0,24.0,4.0,7.0,32,3.0,15.0,6.0,6.0,0.0,242.0,4.0,10.0,Independiente,Brasileiro,Juan Cazares (Independiente)
Damián Pérez,ARG,DF,34.0,4.8,222.0,160.0,62.0,3.0,1.0,1.0,15,56.0,3.0,2.0,0.0,0.0,161.0,0.0,5.0,Independiente,Brasileiro,Damián Pérez (Independiente)
Javier Osatchuk,ARG,DF,22.0,4.8,234.0,187.0,47.0,2.0,0.0,4.0,6,45.0,0.0,0.0,0.0,0.0,141.0,0.0,9.0,Independiente,Brasileiro,Javier Osatchuk (Independiente)
Mauricio Cuero,COL,"MF,FW",30.0,4.5,121.0,103.0,18.0,6.0,0.0,1.0,32,2.0,10.0,3.0,7.0,0.0,68.0,0.0,8.0,Independiente,Brasileiro,Mauricio Cuero (Independiente)
Rodrigo Márquez,ARG,"FW,MF",20.0,3.0,98.0,83.0,15.0,5.0,1.0,0.0,19,1.0,9.0,3.0,4.0,0.0,56.0,0.0,2.0,Independiente,Brasileiro,Rodrigo Márquez (Independiente)
Santiago Salle,ARG,"DF,MF",18.0,2.8,90.0,69.0,21.0,0.0,0.0,0.0,6,21.0,0.0,0.0,0.0,0.0,60.0,0.0,3.0,Independiente,Brasileiro,Santiago Salle (Independiente)
Tomás Pozzo,ARG,"FW,MF",22.0,2.2,85.0,79.0,5.0,1.0,0.0,0.0,7,2.0,2.0,2.0,0.0,0.0,65.0,1.0,3.0,Independiente,Brasileiro,Tomás Pozzo (Independiente)
Tomás Rambert,ARG,"MF,DF",19.0,0.9,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Independiente,Brasileiro,Tomás Rambert (Independiente)
Santiago Hidalgo,ARG,"FW,MF",17.0,1.9,36.0,35.0,1.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,19.0,0.0,2.0,Independiente,Brasileiro,Santiago Hidalgo (Independiente)
Rodrigo Atencio,ARG,"MF,FW",20.0,1.0,56.0,47.0,8.0,4.0,1.0,1.0,8,1.0,3.0,1.0,2.0,0.0,41.0,1.0,3.0,Independiente,Brasileiro,Rodrigo Atencio (Independiente)
David Martínez,,MF,,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,David Martínez (Independiente)
Agustin Quiroga,ARG,DF,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Agustin Quiroga (Independiente)
Santiago López,ARG,MF,16.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Independiente,Brasileiro,Santiago López (Independiente)
Gastón Lodico,ARG,MF,24.0,25.9,1547.0,1448.0,97.0,40.0,9.0,17.0,92,13.0,43.0,10.0,24.0,3.0,1219.0,2.0,29.0,Instituto Atlético Central Córdoba,Brasileiro,Gastón Lodico (Instituto Atlético Central Córdoba)
Fernando Alarcón,ARG,DF,28.0,26.0,975.0,898.0,73.0,66.0,0.0,15.0,1,4.0,0.0,0.0,0.0,0.0,682.0,4.0,11.0,Instituto Atlético Central Córdoba,Brasileiro,Fernando Alarcón (Instituto Atlético Central Córdoba)
Adrián Martínez,ARG,FW,30.0,25.3,596.0,567.0,26.0,1.0,3.0,1.0,8,4.0,0.0,0.0,0.0,0.0,402.0,3.0,16.0,Instituto Atlético Central Córdoba,Brasileiro,Adrián Martínez (Instituto Atlético Central Córdoba)
Sebastián Corda,ARG,DF,27.0,22.4,1014.0,803.0,209.0,7.0,0.0,4.0,58,202.0,0.0,0.0,0.0,0.0,676.0,2.0,21.0,Instituto Atlético Central Córdoba,Brasileiro,Sebastián Corda (Instituto Atlético Central Córdoba)
Gabriel Graciani,ARG,"MF,FW",29.0,19.6,683.0,672.0,8.0,1.0,1.0,0.0,66,6.0,1.0,0.0,1.0,0.0,386.0,3.0,38.0,Instituto Atlético Central Córdoba,Brasileiro,Gabriel Graciani (Instituto Atlético Central Córdoba)
Santiago Rodriguez,ARG,"FW,MF",25.0,19.2,649.0,548.0,100.0,20.0,4.0,3.0,102,5.0,55.0,26.0,17.0,0.0,422.0,1.0,36.0,Instituto Atlético Central Córdoba,Brasileiro,Santiago Rodriguez (Instituto Atlético Central Córdoba)
Nicolás Linares,ARG,MF,26.0,17.9,639.0,633.0,6.0,5.0,2.0,3.0,4,1.0,0.0,0.0,0.0,0.0,489.0,0.0,13.0,Instituto Atlético Central Córdoba,Brasileiro,Nicolás Linares (Instituto Atlético Central Córdoba)
Leonel Mosevich,ARG,DF,25.0,17.6,622.0,595.0,27.0,23.0,0.0,4.0,0,4.0,0.0,0.0,0.0,0.0,474.0,0.0,7.0,Instituto Atlético Central Córdoba,Brasileiro,Leonel Mosevich (Instituto Atlético Central Córdoba)
Jorge Carranza,ARG,GK,41.0,16.9,470.0,295.0,175.0,56.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,299.0,0.0,1.0,Instituto Atlético Central Córdoba,Brasileiro,Jorge Carranza (Instituto Atlético Central Córdoba)
Giuliano Cerato,ARG,DF,24.0,17.0,967.0,745.0,220.0,2.0,0.0,4.0,65,218.0,0.0,0.0,0.0,0.0,608.0,2.0,38.0,Instituto Atlético Central Córdoba,Brasileiro,Giuliano Cerato (Instituto Atlético Central Córdoba)
Franco Watson,ARG,MF,23.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Instituto Atlético Central Córdoba,Brasileiro,Franco Watson (Instituto Atlético Central Córdoba)
Roberto Bochi,ARG,MF,33.0,12.5,603.0,599.0,3.0,2.0,1.0,2.0,4,1.0,0.0,0.0,0.0,0.0,464.0,1.0,8.0,Instituto Atlético Central Córdoba,Brasileiro,Roberto Bochi (Instituto Atlético Central Córdoba)
Brian Cuello,ARG,MF,25.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Instituto Atlético Central Córdoba,Brasileiro,Brian Cuello (Instituto Atlético Central Córdoba)
Juan Franco Arrellaga,PAR,DF,30.0,9.5,435.0,290.0,145.0,0.0,0.0,2.0,20,145.0,0.0,0.0,0.0,0.0,270.0,0.0,19.0,Instituto Atlético Central Córdoba,Brasileiro,Juan Franco Arrellaga (Instituto Atlético Central Córdoba)
Manuel Roffo,ARG,GK,22.0,10.1,324.0,208.0,112.0,27.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,186.0,4.0,0.0,Instituto Atlético Central Córdoba,Brasileiro,Manuel Roffo (Instituto Atlético Central Córdoba)
Ezequiel Parnisari,ARG,DF,32.0,8.3,217.0,206.0,11.0,10.0,0.0,1.0,1,1.0,0.0,0.0,0.0,0.0,152.0,0.0,6.0,Instituto Atlético Central Córdoba,Brasileiro,Ezequiel Parnisari (Instituto Atlético Central Córdoba)
Axel Rodríguez,ARG,FW,25.0,5.0,100.0,92.0,8.0,1.0,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,56.0,0.0,10.0,Instituto Atlético Central Córdoba,Brasileiro,Axel Rodríguez (Instituto Atlético Central Córdoba)
Jonathan Bay,ARG,DF,29.0,4.7,203.0,159.0,44.0,2.0,0.0,1.0,15,40.0,2.0,0.0,2.0,0.0,135.0,0.0,6.0,Instituto Atlético Central Córdoba,Brasileiro,Jonathan Bay (Instituto Atlético Central Córdoba)
Joaquín Varela,URU,DF,24.0,2.6,66.0,61.0,5.0,2.0,0.0,1.0,0,3.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,Instituto Atlético Central Córdoba,Brasileiro,Joaquín Varela (Instituto Atlético Central Córdoba)
Nicólas Watson,ARG,MF,24.0,1.3,61.0,56.0,3.0,2.0,1.0,0.0,2,0.0,1.0,1.0,0.0,0.0,46.0,2.0,1.0,Instituto Atlético Central Córdoba,Brasileiro,Nicólas Watson (Instituto Atlético Central Córdoba)
Lucas Albertengo,ARG,"FW,MF",32.0,2.4,83.0,83.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,60.0,0.0,3.0,Instituto Atlético Central Córdoba,Brasileiro,Lucas Albertengo (Instituto Atlético Central Córdoba)
Garrido Bigolin,ARG,MF,25.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Instituto Atlético Central Córdoba,Brasileiro,Garrido Bigolin (Instituto Atlético Central Córdoba)
Nicolás Barrientos,ARG,"MF,FW",27.0,1.2,78.0,66.0,12.0,4.0,1.0,0.0,11,2.0,6.0,1.0,5.0,0.0,57.0,0.0,2.0,Instituto Atlético Central Córdoba,Brasileiro,Nicolás Barrientos (Instituto Atlético Central Córdoba)
Gregorio Rodríguez,ARG,"FW,MF",23.0,1.1,45.0,45.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,28.0,0.0,3.0,Instituto Atlético Central Córdoba,Brasileiro,Gregorio Rodríguez (Instituto Atlético Central Córdoba)
Leonardo Monje,ARG,MF,20.0,0.4,19.0,19.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,Instituto Atlético Central Córdoba,Brasileiro,Leonardo Monje (Instituto Atlético Central Córdoba)
Jonathan Dellarossa,ARG,MF,23.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Instituto Atlético Central Córdoba,Brasileiro,Jonathan Dellarossa (Instituto Atlético Central Córdoba)
