Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Goals_GA,Goals_PKA,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxG/SoT,Expected_PSxG+/-,Expected_/90,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_#OPA/90,Sweeper_AvgDist,Player Link_,Player ID_,Competition
37,Jakub Stolarczyk,POL,GK,Leicester City,,23-020,2000,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.3,0.3,0.0,10.0,0.0,46.0,8.0,17.4,23.7,5.0,40.0,41.6,20.0,0.0,0.0,0.0,0.0,9.0,https://fbref.com/en/players/a4a76b3d/Jakub-Stolarczyk,a4a76b3d,EFL Championship
38,Mark Travers,IRL,GK,Stoke City,,24-235,1999,13.0,1.38,0.08,0.08,0.23,0.0,1.32,0.26,-0.06,-0.06,7.0,20.0,35.0,30.1,4.85,45.0,36.7,8.77,73.7,56.1,13.4,1.0,7.5,0.92,0.92,14.1,https://fbref.com/en/players/fe558029/Mark-Travers,fe558029,EFL Championship
39,Devis Vásquez,COL,GK,Sheffield Weds,,25-241,1998,9.0,1.78,0.44,0.0,0.33,0.0,1.66,0.29,-0.12,-0.12,8.56,21.3,40.1,29.6,4.0,47.7,38.3,11.0,65.7,49.9,14.4,0.67,4.6,1.22,1.22,15.8,https://fbref.com/en/players/fac1f795/Devis-Vasquez,fac1f795,EFL Championship
40,Leopold Wahlstedt,SWE,GK,Blackburn,,24-188,1999,17.3,1.73,0.06,0.0,0.29,0.0,1.61,0.31,-0.12,-0.12,1.68,7.51,22.3,32.3,6.65,14.0,23.8,8.96,33.5,31.0,14.5,1.04,7.2,0.98,0.98,13.4,https://fbref.com/en/players/9b26a433/Leopold-Wahlstedt,9b26a433,EFL Championship
41,Ben Wilson,ENG,GK,Coventry City,,31-152,1992,15.0,1.4,0.07,0.0,0.2,0.0,1.21,0.29,-0.19,-0.19,2.8,9.33,30.0,27.5,7.07,26.2,29.8,8.33,25.6,31.4,13.5,0.87,6.4,0.6,0.6,12.3,https://fbref.com/en/players/0118dd71/Ben-Wilson,0118dd71,EFL Championship
42,Freddie Woodman,ENG,GK,Preston,,26-310,1997,25.0,1.68,0.08,0.0,0.2,0.04,1.4,0.31,-0.24,-0.24,6.44,22.2,29.1,23.7,3.16,60.8,45.0,8.56,90.7,62.7,13.9,0.48,3.5,0.92,0.92,14.8,https://fbref.com/en/players/19e50035/Freddie-Woodman,19e50035,EFL Championship
1,Mio Backhaus,GER,GK,Volendam,,19-267,2004,16.0,2.5,0.06,0.0,0.31,0.0,2.12,0.29,-0.38,-0.38,5.81,19.4,29.9,34.1,4.56,39.1,35.2,7.63,80.3,57.2,16.6,1.0,6.0,1.31,1.31,13.4,https://fbref.com/en/players/0d41f821/Mio-Backhaus,0d41f821,Eredivisie
2,Nordin Bakker,NED,GK,Almere City,,26-069,1997,16.0,2.13,0.06,0.0,0.31,0.06,1.92,0.29,-0.14,-0.14,9.38,28.1,33.4,27.3,2.88,74.8,50.3,8.81,86.5,63.6,13.9,0.81,5.9,1.25,1.25,13.7,https://fbref.com/en/players/12f664ca/Nordin-Bakker,12f664ca,Eredivisie
3,Vasilios Barkas,GRE,GK,Utrecht,,29-223,1994,15.0,1.53,0.27,0.0,0.13,0.0,1.77,0.27,0.24,0.24,4.93,15.6,31.6,28.5,4.8,38.1,34.2,9.4,50.4,39.8,15.3,1.33,8.7,1.27,1.27,14.8,https://fbref.com/en/players/c2e41cfb/Vasilios-Barkas,c2e41cfb,Eredivisie
4,Walter Benítez,ARG,GK,PSV Eindhoven,,30-354,1993,16.0,0.38,0.13,0.0,0.0,0.0,0.6,0.27,0.23,0.23,3.25,6.5,50.0,23.9,3.19,21.4,28.1,4.56,30.1,33.6,9.38,0.69,7.3,1.5,1.5,16.7,https://fbref.com/en/players/8a2248b4/Walter-Benitez,8a2248b4,Eredivisie
5,Justin Bijlow,NED,GK,Feyenoord,,25-351,1998,9.0,0.89,0.0,0.0,0.11,0.0,0.81,0.32,-0.08,-0.08,3.11,7.0,44.4,39.4,4.67,15.5,24.3,3.11,28.6,36.6,7.44,1.11,14.9,3.89,3.89,20.8,https://fbref.com/en/players/53d93280/Justin-Bijlow,53d93280,Eredivisie
6,Mattijs Branderhorst,NED,GK,Utrecht,,30-008,1993,1.0,3.0,1.0,0.0,0.0,0.0,2.4,0.28,-0.6,-0.64,2.0,8.0,25.0,23.0,4.0,30.4,28.8,4.0,25.0,22.5,17.0,2.0,11.8,0.0,0.0,6.0,https://fbref.com/en/players/b74a2c78/Mattijs-Branderhorst,b74a2c78,Eredivisie
7,Michael Brouwer,NED,GK,Heracles Almelo,,30-352,1993,16.0,2.44,0.13,0.0,0.44,0.06,2.28,0.31,-0.09,-0.09,5.69,21.1,26.9,34.1,4.75,47.5,39.2,8.13,60.8,48.9,15.7,0.81,5.2,0.31,0.31,9.3,https://fbref.com/en/players/4f521fcf/Michael-Brouwer,4f521fcf,Eredivisie
8,Jasper Cillessen,NED,GK,NEC Nijmegen,,34-261,1989,12.3,1.87,0.24,0.08,0.33,0.0,1.75,0.28,-0.12,-0.12,7.48,20.1,37.2,27.6,4.23,47.4,37.4,9.59,72.9,53.2,21.4,1.14,5.3,0.57,0.57,10.5,https://fbref.com/en/players/04ac8285/Jasper-Cillessen,04ac8285,Eredivisie
9,Jeffrey De Lange,NED,GK,Go Ahead Eag,,25-282,1998,16.0,1.44,0.06,0.0,0.19,0.0,1.57,0.28,0.14,0.14,5.69,17.9,31.7,33.1,3.75,43.5,36.7,6.13,58.2,43.9,22.4,0.63,2.8,0.81,0.81,14.2,https://fbref.com/en/players/c31cf14b/Jeffrey-De-Lange,c31cf14b,Eredivisie
10,Stijn van Gassel,NED,GK,Excelsior,,27-082,1996,16.0,2.0,0.06,0.0,0.44,0.0,1.82,0.29,-0.17,-0.17,10.4,30.9,33.6,41.2,5.44,57.5,44.8,8.38,85.8,61.7,17.1,1.31,7.7,0.38,0.38,10.5,https://fbref.com/en/players/af72ff2d/Stijn-van-Gassel,af72ff2d,Eredivisie
11,Jay Gorter,NED,GK,Ajax,,23-223,2000,7.4,2.3,0.0,0.0,0.14,0.0,1.86,0.41,-0.43,-0.44,4.46,11.8,37.9,35.0,5.14,30.5,30.2,6.08,17.8,28.3,12.3,0.95,7.7,0.95,0.95,13.6,https://fbref.com/en/players/e0ee850b/Jay-Gorter,e0ee850b,Eredivisie
12,Jeroen Houwen,NED,GK,RKC Waalwijk,,27-324,1996,3.0,1.33,0.33,0.0,0.0,0.0,1.33,0.29,0.0,0.0,6.33,20.3,31.1,34.7,7.0,45.2,38.6,8.33,56.0,50.1,16.0,0.0,0.0,1.0,1.0,16.5,https://fbref.com/en/players/6d8ec266/Jeroen-Houwen,6d8ec266,Eredivisie
13,Andries Noppert,NED,GK,Heerenveen,,29-276,1994,16.0,1.88,0.13,0.0,0.06,0.0,1.71,0.35,-0.17,-0.17,4.63,12.4,37.4,25.1,5.19,32.3,32.5,6.94,61.3,46.6,15.8,0.88,5.6,1.0,1.0,13.4,https://fbref.com/en/players/2dc9d6fb/Andries-Noppert,2dc9d6fb,Eredivisie
14,Nick Olij,NED,GK,Sparta R'dam,,28-160,1995,16.0,1.38,0.06,0.0,0.0,0.0,1.59,0.28,0.22,0.22,10.9,24.9,43.9,37.7,3.06,49.3,39.0,7.75,82.3,61.1,19.4,1.06,5.5,1.38,1.38,16.3,https://fbref.com/en/players/fdc67d9a/Nick-Olij,fdc67d9a,Eredivisie
15,Ivor Pandur,CRO,GK,Fortuna Sittard,,23-289,2000,16.0,1.75,0.13,0.06,0.13,0.06,1.62,0.31,-0.07,-0.07,5.56,15.4,36.0,26.6,4.06,37.3,34.2,7.81,70.4,51.1,14.1,1.44,10.2,0.81,0.81,12.9,https://fbref.com/en/players/457cb02f/Ivor-Pandur,457cb02f,Eredivisie
16,Diant Ramaj,GER,GK,Ajax,,22-111,2001,8.3,1.57,0.12,0.0,0.0,0.0,1.53,0.37,-0.04,-0.03,6.14,15.4,39.8,39.6,4.7,34.3,32.7,7.23,25.0,30.8,14.3,0.72,5.0,1.45,1.45,16.5,https://fbref.com/en/players/b90c4a43/Diant-Ramaj,b90c4a43,Eredivisie
17,Robin Roefs,NED,GK,NEC Nijmegen,,20-356,2003,3.7,1.35,0.0,0.0,0.0,0.0,1.38,0.32,0.03,0.03,8.11,19.2,42.3,28.1,2.7,46.2,36.6,10.3,60.5,47.4,19.5,1.35,6.9,0.81,0.82,12.3,https://fbref.com/en/players/349fa918/Robin-Roefs,349fa918,Eredivisie
18,Eloy Room,CUW,GK,Vitesse,,34-336,1989,16.0,2.31,0.19,0.0,0.25,0.06,2.12,0.27,-0.13,-0.13,6.63,19.3,34.3,33.3,4.06,42.6,35.2,7.56,67.8,47.6,13.9,0.5,3.6,0.75,0.75,12.9,https://fbref.com/en/players/6b33d86b/Eloy-Room,6b33d86b,Eredivisie
19,Gerónimo Rulli,ARG,GK,Ajax,,31-233,1992,0.3,,,,,,0.0,,,,3.33,3.33,100.0,16.7,,0.0,25.2,3.33,100.0,75.0,3.33,,,3.33,2.9,21.0,https://fbref.com/en/players/625c144a/Geronimo-Rulli,625c144a,Eredivisie
20,Mathew Ryan,AUS,GK,AZ Alkmaar,,31-275,1992,15.0,0.67,0.07,0.07,0.13,0.0,0.72,0.22,0.05,0.05,4.93,9.67,51.0,32.4,6.27,25.1,29.8,4.07,37.7,36.3,10.7,1.07,10.0,1.4,1.4,17.2,https://fbref.com/en/players/4535e4bb/Mathew-Ryan,4535e4bb,Eredivisie
21,Jasper Schendelaar,NED,GK,Zwolle,,23-128,2000,16.0,1.75,0.06,0.0,0.13,0.19,1.43,0.3,-0.13,-0.13,9.06,19.2,47.2,33.2,5.06,44.3,36.9,8.06,55.8,47.1,15.9,0.75,4.7,1.19,1.19,13.9,https://fbref.com/en/players/0c43c76c/Jasper-Schendelaar,0c43c76c,Eredivisie
22,Mark Spenkelink,NED,GK,RKC Waalwijk,,26-346,1997,1.0,2.0,0.0,0.0,1.0,0.0,3.9,0.38,1.9,1.9,7.0,17.0,41.2,31.0,4.0,32.3,34.2,12.0,58.3,46.7,17.0,1.0,5.9,1.0,1.0,11.5,https://fbref.com/en/players/e69c30bb/Mark-Spenkelink,e69c30bb,Eredivisie
23,Lars Unnerstall,GER,GK,Twente,,33-172,1990,16.0,1.19,0.19,0.0,0.19,0.06,1.23,0.25,0.11,0.11,4.56,14.4,31.6,30.3,5.5,37.3,34.1,6.81,45.9,38.9,11.9,0.81,6.8,1.38,1.38,16.3,https://fbref.com/en/players/4b1793b0/Lars-Unnerstall,4b1793b0,Eredivisie
24,Etienne Vaessen,NED,GK,RKC Waalwijk,,28-166,1995,12.0,1.83,0.08,0.08,0.08,0.08,1.57,0.28,-0.18,-0.18,7.33,19.8,37.1,36.0,4.83,41.9,37.2,7.75,60.2,50.4,15.8,1.42,8.9,0.67,0.67,12.8,https://fbref.com/en/players/5622d68b/Etienne-Vaessen,5622d68b,Eredivisie
25,Hobie Verhulst,NED,GK,AZ Alkmaar,,30-281,1993,1.0,4.0,1.0,0.0,0.0,0.0,3.5,0.32,-0.5,-0.47,13.0,26.0,50.0,37.0,3.0,48.6,38.4,9.0,88.9,65.0,12.0,0.0,0.0,0.0,0.0,11.8,https://fbref.com/en/players/9f82f7c2/Hobie-Verhulst,9f82f7c2,Eredivisie
26,Timon Wellenreuther,GER,GK,Feyenoord,,28-036,1995,7.0,0.86,0.0,0.0,0.29,0.0,0.73,0.37,-0.13,-0.13,3.14,8.0,39.3,31.4,5.29,21.8,27.5,2.57,44.4,42.1,9.57,1.0,10.4,2.14,2.14,19.8,https://fbref.com/en/players/2f18d0b8/Timon-Wellenreuther,2f18d0b8,Eredivisie
1,Arnaud Bodart,BEL,GK,Standard Liège,,25-303,1998,19.0,1.21,0.16,0.0,0.11,0.0,1.34,0.24,0.13,0.12,4.26,15.0,28.4,24.9,4.37,44.1,37.6,8.74,45.8,38.4,13.9,0.95,6.8,0.74,0.74,12.8,https://fbref.com/en/players/79c536d7/Arnaud-Bodart,79c536d7,Jupiler Pro League
2,Sinan Bolat,TUR,GK,Westerlo,,35-127,1988,16.0,1.56,0.13,0.06,0.19,0.0,1.62,0.26,0.06,0.06,4.19,12.8,32.8,32.6,4.75,31.4,33.4,7.88,31.7,34.0,13.9,0.69,5.0,0.69,0.69,13.0,https://fbref.com/en/players/fe7d8182/Sinan-Bolat,fe7d8182,Jupiler Pro League
3,Jean Butez,FRA,GK,Antwerp,,28-214,1995,20.0,1.0,0.25,0.0,0.05,0.0,1.03,0.23,0.03,0.04,6.25,15.8,39.6,44.9,5.15,30.9,32.3,4.55,42.9,38.3,10.6,1.2,11.4,1.7,1.7,16.8,https://fbref.com/en/players/7f40333d/Jean-Butez,7f40333d,Jupiler Pro League
4,Valentin Cojocaru,ROU,GK,OH Leuven,,28-099,1995,3.0,2.67,1.33,0.0,0.0,0.0,2.73,0.29,0.07,0.08,4.67,6.33,73.7,26.7,6.0,20.0,28.7,6.33,15.8,27.3,10.3,0.67,6.5,0.67,0.67,18.1,https://fbref.com/en/players/04d9bce8/Valentin-Cojocaru,04d9bce8,Jupiler Pro League
5,Gaëtan Coucke,BEL,GK,Mechelen,,25-036,1998,20.0,1.25,0.05,0.05,0.0,0.05,1.36,0.29,0.16,0.17,5.7,12.4,46.0,29.9,3.75,28.0,30.8,7.75,51.6,40.2,14.9,1.0,6.7,0.75,0.75,13.4,https://fbref.com/en/players/c56ee8f7/Gaetan-Coucke,c56ee8f7,Jupiler Pro League
6,Théo Defourny,BEL,GK,RWD Molenbeek,,31-258,1992,19.8,1.97,0.3,0.0,0.25,0.05,2.03,0.29,0.11,0.11,6.06,15.6,39.0,23.3,3.23,48.9,38.6,6.87,60.3,43.2,18.5,0.3,1.6,0.3,0.3,9.5,https://fbref.com/en/players/b21f2a09/Theo-Defourny,b21f2a09,Jupiler Pro League
7,Martin Delavallée,BEL,GK,Charleroi,,19-296,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,3.0,100.0,1.0,0.0,100.0,44.0,2.0,100.0,48.0,1.0,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/6e9c13e6/Martin-Delavallee,6e9c13e6,Jupiler Pro League
8,Maxime Dupé,FRA,GK,Anderlecht,,30-310,1993,7.0,1.0,0.29,0.0,0.0,0.0,1.0,0.21,0.0,0.0,3.0,8.86,33.9,33.1,2.57,23.3,28.5,5.14,22.2,27.6,14.4,0.86,5.9,1.0,1.0,14.4,https://fbref.com/en/players/0e12089d/Maxime-Dupe,0e12089d,Jupiler Pro League
9,Nick Gillekens,BEL,GK,Westerlo,,28-187,1995,4.0,2.5,0.0,0.0,0.25,0.25,1.68,0.29,-0.57,-0.57,8.5,16.5,51.5,37.5,4.75,34.7,32.6,6.25,56.0,41.8,18.3,1.0,5.5,2.5,2.5,19.6,https://fbref.com/en/players/e1143dbd/Nick-Gillekens,e1143dbd,Jupiler Pro League
10,Laurent Henkinet,BEL,GK,Standard Liège,,31-116,1992,1.0,6.0,1.0,0.0,0.0,0.0,5.0,0.44,-1.0,-1.01,0.0,5.0,0.0,30.0,7.0,16.7,25.6,2.0,0.0,23.0,8.0,0.0,0.0,2.0,2.0,16.2,https://fbref.com/en/players/362106da/Laurent-Henkinet,362106da,Jupiler Pro League
11,Guillaume Hubert,BEL,GK,RWD Molenbeek,,29-362,1994,0.2,5.0,0.0,0.0,0.0,5.0,0.0,,0.0,0.0,10.0,35.0,28.6,55.0,5.0,45.5,39.8,10.0,100.0,62.5,20.0,5.0,25.0,0.0,0.0,2.0,https://fbref.com/en/players/b2a71e2c/Guillaume-Hubert,b2a71e2c,Jupiler Pro League
12,Joachim Imbrechts,SWE,GK,Union SG,,22-091,2001,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.19,1.0,0.83,0.0,5.0,0.0,25.0,15.0,20.0,29.8,0.0,,,20.0,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/0940a7e0/Joachim-Imbrechts,0940a7e0,Jupiler Pro League
13,Hervé Koffi,BFA,GK,Charleroi,,27-084,1996,20.0,1.5,0.25,0.0,0.05,0.0,1.68,0.28,0.17,0.17,5.7,15.8,36.1,30.9,5.0,37.1,34.7,5.45,79.8,55.4,13.3,1.3,9.7,1.65,1.65,17.2,https://fbref.com/en/players/faf873a7/Herve-Koffi,faf873a7,Jupiler Pro League
14,Tobe Leysen,BEL,GK,OH Leuven,,21-305,2002,6.0,1.5,0.17,0.0,0.33,0.0,1.73,0.23,0.23,0.23,5.17,21.5,24.0,30.8,4.83,49.7,39.5,9.67,63.8,49.4,21.3,0.83,3.9,1.33,1.33,15.3,https://fbref.com/en/players/098525c6/Tobe-Leysen,098525c6,Jupiler Pro League
15,Simon Mignolet,BEL,GK,Club Brugge,,35-308,1988,20.0,0.85,0.0,0.05,0.0,0.0,0.94,0.3,0.1,0.1,5.85,11.8,49.8,29.4,4.05,30.8,30.5,5.5,49.1,37.0,9.75,1.1,11.3,1.95,1.95,15.9,https://fbref.com/en/players/d436eb94/Simon-Mignolet,d436eb94,Jupiler Pro League
16,Anthony Moris,LUX,GK,Union SG,,33-254,1990,19.8,1.01,0.1,0.0,0.2,0.0,1.04,0.32,0.03,0.03,4.7,11.5,41.0,31.1,4.7,33.0,34.6,3.59,33.8,35.8,8.99,0.76,8.4,1.21,1.21,15.5,https://fbref.com/en/players/99351886/Anthony-Moris,99351886,Jupiler Pro League
17,Paul Nardi,FRA,GK,Gent,,29-235,1994,10.0,1.2,0.1,0.0,0.1,0.0,1.19,0.26,-0.01,-0.01,4.5,11.2,40.2,19.6,3.6,36.7,35.2,8.7,46.0,40.0,15.4,1.0,6.5,0.6,0.6,13.2,https://fbref.com/en/players/2d70dbe5/Paul-Nardi,2d70dbe5,Jupiler Pro League
18,Manaf Nurudeen,GHA,GK,Eupen,,24-334,1999,2.0,1.0,0.5,0.0,0.5,0.0,1.15,0.17,0.15,0.16,6.5,26.5,24.5,32.5,3.0,40.0,36.0,18.5,73.0,51.3,24.5,1.0,4.1,1.5,1.5,13.3,https://fbref.com/en/players/4152a80c/Manaf-Nurudeen,4152a80c,Jupiler Pro League
19,Maxence Prevot,FRA,GK,OH Leuven,,26-274,1997,11.0,1.91,0.18,0.0,0.09,0.0,1.62,0.27,-0.29,-0.29,5.82,15.1,38.6,28.0,6.36,34.4,33.0,9.09,60.0,43.9,17.2,1.55,9.0,0.55,0.55,10.6,https://fbref.com/en/players/c657586f/Maxence-Prevot,c657586f,Jupiler Pro League
20,Davy Roef,BEL,GK,Gent,,29-336,1994,10.0,0.8,0.3,0.0,0.0,0.0,1.2,0.19,0.4,0.4,5.3,10.3,51.5,22.2,6.2,31.1,31.2,6.9,49.3,39.4,13.2,1.1,8.3,0.6,0.6,12.8,https://fbref.com/en/players/6fe2aba3/Davy-Roef,6fe2aba3,Jupiler Pro League
21,Kasper Schmeichel,DEN,GK,Anderlecht,,37-064,1986,13.0,1.08,0.0,0.0,0.0,0.0,1.3,0.26,0.22,0.22,4.92,12.1,40.8,28.2,3.77,29.4,32.3,6.77,55.7,41.5,14.7,0.69,4.7,0.62,0.62,13.4,https://fbref.com/en/players/53af52f3/Kasper-Schmeichel,53af52f3,Jupiler Pro League
22,Daniel Schmidt,JPN,GK,Sint-Truiden,,31-339,1992,4.0,0.75,0.0,0.0,0.5,0.0,0.53,0.17,-0.23,-0.23,5.25,10.8,48.8,37.0,6.0,27.7,31.9,3.0,16.7,30.5,13.0,0.75,5.8,2.0,2.0,17.1,https://fbref.com/en/players/a82d64e7/Daniel-Schmidt,a82d64e7,Jupiler Pro League
23,Gaga Slonina,USA,GK,Eupen,,19-238,2004,18.0,2.28,0.17,0.0,0.22,0.17,2.08,0.29,-0.03,-0.03,3.22,9.11,35.4,28.7,6.33,21.1,29.2,8.17,37.4,32.9,16.4,0.61,3.7,1.28,1.28,15.3,https://fbref.com/en/players/c55a846e/Gaga-Slonina,c55a846e,Jupiler Pro League
24,Zion Suzuki,JPN,GK,Sint-Truiden,,21-140,2002,16.0,1.63,0.19,0.0,0.06,0.0,1.38,0.29,-0.24,-0.25,4.75,12.0,39.6,37.9,5.63,26.4,30.8,4.5,44.4,39.6,14.1,1.63,11.6,0.69,0.69,10.8,https://fbref.com/en/players/51e1f4f5/Zion-Suzuki,51e1f4f5,Jupiler Pro League
25,Tom Vandenberghe,BEL,GK,Kortrijk,,31-144,1992,20.0,2.2,0.05,0.0,0.35,0.1,2.11,0.35,0.01,0.01,5.8,17.1,33.8,25.9,5.05,50.5,40.5,7.4,55.4,42.5,16.0,1.25,7.8,0.7,0.7,11.4,https://fbref.com/en/players/35b832fe/Tom-Vandenberghe,35b832fe,Jupiler Pro League
26,Maarten Vandevoordt,BEL,GK,Genk,,21-316,2002,20.0,1.0,0.0,0.0,0.0,0.0,1.07,0.29,0.07,0.07,5.1,14.4,35.3,29.2,3.9,42.6,37.7,5.7,35.1,37.6,13.9,1.0,7.2,0.4,0.4,10.9,https://fbref.com/en/players/f9e0c603/Maarten-Vandevoordt,f9e0c603,Jupiler Pro League
27,Warleson,BRA,GK,Cercle Brugge,,27-130,1996,20.0,1.1,0.0,0.0,0.15,0.1,1.27,0.3,0.27,0.27,8.75,25.1,34.8,24.4,1.45,81.9,50.1,5.45,95.4,62.7,11.3,0.4,3.5,1.95,1.95,20.0,https://fbref.com/en/players/592410a2/Warleson,592410a2,Jupiler Pro League
1,Álvaro Aceves,ESP,GK,Eldense,,20-166,2003,3.0,1.67,0.33,0.0,0.33,0.0,1.4,0.4,-0.27,-0.28,9.0,22.0,40.9,22.3,2.67,62.7,46.6,10.0,80.0,60.2,13.3,0.67,5.0,2.0,2.0,21.1,https://fbref.com/en/players/be6faae0/Alvaro-Aceves,be6faae0,La Liga 2
2,Altube,ESP,GK,Albacete,,23-320,2000,4.0,1.75,0.25,0.0,0.25,0.0,1.75,0.37,0.0,-0.01,5.75,19.0,30.3,17.5,2.25,72.9,49.5,8.0,78.1,57.7,15.3,0.75,4.9,0.75,0.75,16.8,https://fbref.com/en/players/e4cbb095/Altube,e4cbb095,La Liga 2
3,Cristian Álvarez,ARG,GK,Zaragoza,,38-056,1985,9.7,0.62,0.0,0.0,0.0,0.1,0.63,0.21,0.11,0.11,7.63,17.4,43.8,29.0,2.99,46.3,39.7,6.49,61.9,47.7,12.6,1.44,11.5,0.62,0.62,11.5,https://fbref.com/en/players/87e89eb4/Cristian-Alvarez,87e89eb4,La Liga 2
4,Iker Álvarez,AND,GK,Villarreal B,,22-167,2001,15.0,1.27,0.13,0.07,0.07,0.0,1.35,0.29,0.08,0.08,4.27,10.5,40.5,23.7,6.0,30.7,32.5,7.13,45.8,41.9,16.7,1.47,8.8,0.93,0.93,12.5,https://fbref.com/en/players/13619663/Iker-Alvarez,13619663,La Liga 2
5,Lucas Anacker,BRA,GK,Alcorcón,,27-108,1996,3.0,0.67,0.0,0.0,0.33,0.0,1.03,0.22,0.37,0.36,11.7,24.0,48.6,20.0,0.33,63.3,45.4,12.0,94.4,61.0,22.7,2.0,8.8,0.33,0.33,8.3,https://fbref.com/en/players/0b5d06ee/Lucas-Anacker,0b5d06ee,La Liga 2
6,Édgar Badía,ESP,GK,Elche,,31-330,1992,7.0,1.29,0.14,0.14,0.29,0.0,1.24,0.24,-0.04,-0.05,3.29,10.6,31.1,31.7,4.43,25.2,29.2,6.29,40.9,35.4,10.1,0.43,4.2,2.43,2.43,19.2,https://fbref.com/en/players/e4346678/Edgar-Badia,e4346678,La Liga 2
7,Bernabé Barragán,ESP,GK,Albacete,,30-324,1993,17.0,1.41,0.24,0.0,0.18,0.0,1.31,0.36,-0.11,-0.11,4.24,12.4,34.1,18.5,4.18,43.8,36.8,6.41,67.0,48.9,11.4,0.82,7.3,0.94,0.94,14.5,https://fbref.com/en/players/a3cd0078/Bernabe-Barragan,a3cd0078,La Liga 2
8,Ander Cantero,ESP,GK,Racing Ferrol,,28-364,1995,21.0,1.1,0.1,0.0,0.1,0.0,1.22,0.32,0.12,0.12,5.62,13.6,41.3,23.2,4.71,38.5,35.7,7.48,62.4,47.4,14.1,1.38,9.8,1.19,1.19,13.9,https://fbref.com/en/players/de9bccf3/Ander-Cantero,de9bccf3,La Liga 2
9,Churripi,ESP,GK,Burgos,,29-250,1994,21.0,1.29,0.1,0.0,0.29,0.0,1.04,0.28,-0.24,-0.24,8.1,22.2,36.4,29.4,3.62,54.9,44.3,7.86,77.6,58.1,16.4,1.38,8.4,1.14,1.14,14.1,https://fbref.com/en/players/81a606fc/Churripi,81a606fc,La Liga 2
10,Diego Conde,ESP,GK,Leganés,,25-072,1998,18.1,0.66,0.06,0.11,0.06,0.0,0.58,0.19,-0.08,-0.09,5.47,18.5,29.6,19.4,2.49,58.2,44.1,8.4,84.9,60.9,16.2,0.94,5.8,1.05,1.05,13.0,https://fbref.com/en/players/4eae5bc4/Diego-Conde,4eae5bc4,La Liga 2
11,Pablo Cuñat,ESP,GK,Amorebieta,,21-255,2002,17.0,1.29,0.18,0.06,0.24,0.06,1.5,0.28,0.26,0.27,6.88,19.1,36.1,26.9,3.47,50.9,40.6,8.0,66.9,51.2,15.5,0.82,5.3,2.06,2.06,15.6,https://fbref.com/en/players/a9ab3b32/Pablo-Cunat,a9ab3b32,La Liga 2
12,Jokin Ezkieta,ESP,GK,Racing Sant,,27-144,1996,21.0,1.38,0.1,0.0,0.29,0.1,1.2,0.26,-0.09,-0.09,2.86,9.33,30.6,15.2,5.1,38.2,35.6,8.81,40.0,34.9,19.3,1.0,5.2,0.67,0.67,10.9,https://fbref.com/en/players/0f7dbaf6/Jokin-Ezkieta,0f7dbaf6,La Liga 2
13,Joan Femenías,ESP,GK,Levante,,27-142,1996,8.0,2.0,0.38,0.0,0.0,0.0,1.8,0.31,-0.2,-0.21,3.5,6.75,51.9,20.8,5.5,19.9,27.9,8.13,32.3,34.6,15.1,0.5,3.3,1.13,1.13,16.7,https://fbref.com/en/players/fe5f2ab8/Joan-Femenias,fe5f2ab8,La Liga 2
14,Álvaro Fernández,ESP,GK,Huesca,,25-270,1998,21.0,0.86,0.14,0.0,0.0,0.05,0.95,0.22,0.14,0.14,5.1,19.3,26.4,27.0,4.19,53.3,42.7,7.62,65.0,50.1,17.0,0.95,5.6,0.95,0.95,14.1,https://fbref.com/en/players/f127d782/Alvaro-Fernandez,f127d782,La Liga 2
15,Andrés Fernández,ESP,GK,Levante,,37-022,1986,13.0,0.77,0.15,0.0,0.0,0.0,1.11,0.27,0.34,0.34,4.77,9.46,50.4,23.0,6.15,28.4,32.2,8.08,36.2,33.6,19.1,0.46,2.4,0.54,0.54,12.1,https://fbref.com/en/players/307fcd26/Andres-Fernandez,307fcd26,La Liga 2
16,Dani Jiménez,ESP,GK,Leganés,,33-309,1990,2.9,0.34,0.0,0.0,0.0,0.0,0.31,0.12,-0.03,-0.02,7.59,18.6,40.7,18.3,1.72,73.6,48.9,5.86,88.2,63.0,11.4,0.69,6.1,0.69,0.69,13.8,https://fbref.com/en/players/e4365d4a/Dani-Jimenez,e4365d4a,La Liga 2
17,John,BRA,GK,Valladolid,,27-329,1996,11.0,1.27,0.09,0.0,0.09,0.0,1.31,0.33,0.04,0.04,4.09,11.2,36.6,27.0,3.82,33.0,32.7,6.18,36.8,36.5,10.9,0.18,1.7,2.64,2.64,19.5,https://fbref.com/en/players/33a235af/John,33a235af,La Liga 2
