Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Team,Championship,Player_Team
Ricardo Esgaio,POR,"MF,DF",30,8.7,0,4,0,0.0,0.46,0.0,0.0,0.0,19.5,0.0,0,0,0.4,0.4,0.1,-0.4,-0.4,Sporting CP,Brasileiro,Ricardo Esgaio (Sporting CP)
Nuno Santos,POR,"MF,DF",28,7.9,1,14,5,35.7,1.76,0.63,0.07,0.2,18.8,0.0,0,0,0.9,0.9,0.07,0.1,0.1,Sporting CP,Brasileiro,Nuno Santos (Sporting CP)
Matheus Reis,BRA,"DF,MF",28,7.8,0,1,0,0.0,0.13,0.0,0.0,0.0,18.2,0.0,0,0,0.0,0.0,0.04,0.0,0.0,Sporting CP,Brasileiro,Matheus Reis (Sporting CP)
Geny Catamo,MOZ,"MF,DF",22,5.9,1,11,2,18.2,1.86,0.34,0.09,0.5,17.7,0.0,0,0,0.8,0.8,0.07,0.2,0.2,Sporting CP,Brasileiro,Geny Catamo (Sporting CP)
Paulinho,POR,FW,31,5.4,6,24,14,58.3,4.47,2.61,0.25,0.43,13.4,0.0,0,0,3.6,3.6,0.15,2.4,2.4,Sporting CP,Brasileiro,Paulinho (Sporting CP)
Daniel Bragança,POR,MF,24,2.3,1,7,2,28.6,3.1,0.89,0.14,0.5,17.5,0.0,0,0,0.8,0.8,0.11,0.2,0.2,Sporting CP,Brasileiro,Daniel Bragança (Sporting CP)
Francisco Trincão,POR,"FW,MF",24,2.4,0,12,3,25.0,5.0,1.25,0.0,0.0,19.2,1.0,0,0,1.1,1.1,0.09,-1.1,-1.1,Sporting CP,Brasileiro,Francisco Trincão (Sporting CP)
Eduardo Quaresma,POR,DF,21,1.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Sporting CP,Brasileiro,Eduardo Quaresma (Sporting CP)
Jerry St. Juste,NED,DF,27,1.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Sporting CP,Brasileiro,Jerry St. Juste (Sporting CP)
Afonso Bastardo,POR,MF,18,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Sporting CP,Brasileiro,Afonso Bastardo (Sporting CP)
Iván Fresneda,ESP,MF,19,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Sporting CP,Brasileiro,Iván Fresneda (Sporting CP)
Luís Neto,POR,DF,35,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Sporting CP,Brasileiro,Luís Neto (Sporting CP)
Mateus Fernandes,POR,FW,19,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Sporting CP,Brasileiro,Mateus Fernandes (Sporting CP)
Jorge Filipe Oliveira Fernandes,POR,DF,26,15.0,0,9,1,11.1,0.6,0.07,0.0,0.0,10.3,0.0,0,0,0.7,0.7,0.08,-0.7,-0.7,Vitória,Brasileiro,Jorge Filipe Oliveira Fernandes (Vitória)
Bruno Varela,CPV,GK,29,15.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Vitória,Brasileiro,Bruno Varela (Vitória)
Jota Silva,POR,"FW,MF",24,14.1,4,38,17,44.7,2.69,1.2,0.11,0.24,17.1,0.0,0,0,3.4,3.4,0.09,0.6,0.6,Vitória,Brasileiro,Jota Silva (Vitória)
André Silva,BRA,FW,26,12.4,5,31,11,35.5,2.49,0.88,0.16,0.45,19.5,0.0,0,1,3.6,2.8,0.09,1.4,2.2,Vitória,Brasileiro,André Silva (Vitória)
Tomás Händel,POR,MF,23,12.1,1,19,2,10.5,1.57,0.17,0.05,0.5,20.9,0.0,0,0,1.1,1.1,0.06,-0.1,-0.1,Vitória,Brasileiro,Tomás Händel (Vitória)
Tomás Ribeiro,POR,DF,24,10.4,1,5,1,20.0,0.48,0.1,0.2,1.0,10.7,0.0,0,0,0.7,0.7,0.14,0.3,0.3,Vitória,Brasileiro,Tomás Ribeiro (Vitória)
Tiago Silva,POR,MF,30,9.5,3,12,4,33.3,1.27,0.42,0.08,0.25,30.0,2.0,2,2,1.9,0.4,0.03,1.1,0.6,Vitória,Brasileiro,Tiago Silva (Vitória)
João Mendes,POR,"MF,FW",29,8.8,5,24,10,41.7,2.72,1.13,0.21,0.5,21.2,0.0,0,0,3.3,3.3,0.14,1.7,1.7,Vitória,Brasileiro,João Mendes (Vitória)
Manuel Manu,POR,DF,22,10.0,1,6,1,16.7,0.6,0.1,0.17,1.0,15.7,1.0,0,0,0.6,0.6,0.09,0.4,0.4,Vitória,Brasileiro,Manuel Manu (Vitória)
Bruno Gaspar,ANG,"MF,DF",30,8.5,1,5,1,20.0,0.59,0.12,0.2,1.0,16.2,0.0,0,0,0.2,0.2,0.03,0.8,0.8,Vitória,Brasileiro,Bruno Gaspar (Vitória)
Daniel Bandeira,POR,MF,23,7.2,1,8,4,50.0,1.11,0.55,0.13,0.25,22.8,0.0,0,0,0.3,0.3,0.04,0.7,0.7,Vitória,Brasileiro,Daniel Bandeira (Vitória)
Afonso freitas,POR,"DF,MF",23,6.0,0,4,0,0.0,0.67,0.0,0.0,0.0,14.5,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2,Vitória,Brasileiro,Afonso freitas (Vitória)
Ricardo Mangas,POR,"DF,MF",25,6.9,0,9,1,11.1,1.31,0.15,0.0,0.0,13.6,0.0,0,0,0.6,0.6,0.06,-0.6,-0.6,Vitória,Brasileiro,Ricardo Mangas (Vitória)
Miguel Magalhães,POR,"DF,MF",21,5.4,0,1,0,0.0,0.19,0.0,0.0,0.0,26.1,0.0,0,0,0.0,0.0,0.03,0.0,0.0,Vitória,Brasileiro,Miguel Magalhães (Vitória)
Toni Borevkovic,CRO,DF,26,5.0,0,5,1,20.0,1.0,0.2,0.0,0.0,7.7,0.0,0,0,0.7,0.7,0.15,-0.7,-0.7,Vitória,Brasileiro,Toni Borevkovic (Vitória)
Mikel Villanueva,VEN,DF,30,3.9,0,2,0,0.0,0.51,0.0,0.0,0.0,22.3,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Vitória,Brasileiro,Mikel Villanueva (Vitória)
Nelson,ANG,"DF,FW",25,4.5,1,6,2,33.3,1.34,0.45,0.17,0.5,23.2,0.0,0,0,0.7,0.7,0.11,0.3,0.3,Vitória,Brasileiro,Nelson (Vitória)
Adrián Butzke,ESP,FW,24,1.8,0,2,1,50.0,1.11,0.56,0.0,0.0,25.2,0.0,0,0,0.5,0.5,0.23,-0.5,-0.5,Vitória,Brasileiro,Adrián Butzke (Vitória)
Zé Carlos,POR,"MF,DF",22,3.1,0,1,0,0.0,0.32,0.0,0.0,0.0,15.3,0.0,0,0,0.1,0.1,0.11,-0.1,-0.1,Vitória,Brasileiro,Zé Carlos (Vitória)
Nuno Santos,POR,"FW,MF",24,2.0,0,7,1,14.3,3.52,0.5,0.0,0.0,25.3,0.0,0,0,0.3,0.3,0.04,-0.3,-0.3,Vitória,Brasileiro,Nuno Santos (Vitória)
Safira,BRA,FW,28,1.6,1,3,2,66.7,1.87,1.25,0.0,0.0,17.5,0.0,1,1,1.9,1.1,0.36,-0.9,-1.1,Vitória,Brasileiro,Safira (Vitória)
André André,POR,MF,34,0.9,0,1,0,0.0,1.06,0.0,0.0,0.0,26.1,0.0,0,0,0.0,0.0,0.05,0.0,0.0,Vitória,Brasileiro,André André (Vitória)
Fabijan Buntić,CRO,GK,26,15.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Vizela,Brasileiro,Fabijan Buntić (Vizela)
Anderson Jesus,BRA,DF,28,14.9,0,9,1,11.1,0.6,0.07,0.0,0.0,11.1,0.0,0,0,0.5,0.5,0.06,-0.5,-0.5,Vizela,Brasileiro,Anderson Jesus (Vizela)
Samuel Essende,FRA,FW,25,14.6,7,36,15,41.7,2.46,1.02,0.19,0.47,13.9,0.0,0,0,4.5,4.5,0.13,2.5,2.5,Vizela,Brasileiro,Samuel Essende (Vizela)
Samu,POR,"MF,FW",27,14.6,2,26,7,26.9,1.78,0.48,0.0,0.0,25.4,4.0,2,3,4.1,1.7,0.07,-2.1,-1.7,Vizela,Brasileiro,Samu (Vizela)
Bruno Wilson,POR,DF,27,14.0,0,14,3,21.4,1.0,0.21,0.0,0.0,11.2,0.0,0,0,1.2,1.2,0.09,-1.2,-1.2,Vizela,Brasileiro,Bruno Wilson (Vizela)
Tomás Costa Silva,POR,DF,24,13.5,0,7,4,57.1,0.52,0.3,0.0,0.0,18.6,0.0,0,0,0.3,0.3,0.05,-0.3,-0.3,Vizela,Brasileiro,Tomás Costa Silva (Vizela)
Nuno Gonçalo Moreira,POR,"FW,MF",24,9.9,1,27,6,22.2,2.72,0.6,0.04,0.17,20.5,1.0,0,0,1.6,1.6,0.06,-0.6,-0.6,Vizela,Brasileiro,Nuno Gonçalo Moreira (Vizela)
Matías Lacava,VEN,"FW,MF",21,9.0,0,10,3,30.0,1.11,0.33,0.0,0.0,18.5,0.0,0,0,0.6,0.6,0.06,-0.6,-0.6,Vizela,Brasileiro,Matías Lacava (Vizela)
Matheus Pereira,BRA,"DF,MF",23,10.6,1,6,2,33.3,0.57,0.19,0.17,0.5,27.5,0.0,0,0,0.3,0.3,0.05,0.7,0.7,Vizela,Brasileiro,Matheus Pereira (Vizela)
Diogo Nascimento,POR,MF,21,10.2,0,17,6,35.3,1.66,0.59,0.0,0.0,19.7,0.0,0,0,0.8,0.8,0.05,-0.8,-0.8,Vizela,Brasileiro,Diogo Nascimento (Vizela)
João Escoval,POR,DF,26,6.4,0,5,0,0.0,0.79,0.0,0.0,0.0,9.5,0.0,0,0,0.3,0.3,0.05,-0.3,-0.3,Vizela,Brasileiro,João Escoval (Vizela)
Rafael Bustamante,COL,MF,24,5.9,0,7,0,0.0,1.18,0.0,0.0,0.0,27.8,0.0,0,0,0.2,0.2,0.02,-0.2,-0.2,Vizela,Brasileiro,Rafael Bustamante (Vizela)
Pedro Ortiz,ESP,MF,23,5.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Vizela,Brasileiro,Pedro Ortiz (Vizela)
Aleksandar Busnić,SRB,"MF,FW",26,4.9,0,1,0,0.0,0.21,0.0,0.0,0.0,22.3,0.0,0,0,0.0,0.0,0.03,0.0,0.0,Vizela,Brasileiro,Aleksandar Busnić (Vizela)
Alberto Soro,ESP,"MF,FW",24,2.5,1,4,2,50.0,1.58,0.79,0.25,0.5,17.9,0.0,0,0,0.6,0.6,0.16,0.4,0.4,Vizela,Brasileiro,Alberto Soro (Vizela)
Alexis Méndez,USA,"MF,FW",23,2.5,0,6,2,33.3,2.43,0.81,0.0,0.0,28.5,1.0,0,0,0.2,0.2,0.03,-0.2,-0.2,Vizela,Brasileiro,Alexis Méndez (Vizela)
Kiko Bondoso,POR,"FW,MF",28,2.1,0,2,0,0.0,0.93,0.0,0.0,0.0,7.6,0.0,0,0,0.2,0.2,0.12,-0.2,-0.2,Vizela,Brasileiro,Kiko Bondoso (Vizela)
Orest Lebedenko,UKR,DF,25,2.1,0,1,0,0.0,0.48,0.0,0.0,0.0,25.0,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1,Vizela,Brasileiro,Orest Lebedenko (Vizela)
Hugo Oliveira,POR,"MF,DF",21,1.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Vizela,Brasileiro,Hugo Oliveira (Vizela)
Dylan Saint-Louis,CGO,"FW,MF",28,2.1,1,4,1,25.0,1.87,0.47,0.25,1.0,17.3,0.0,0,0,0.4,0.4,0.1,0.6,0.6,Vizela,Brasileiro,Dylan Saint-Louis (Vizela)
Jardel,GNB,"FW,MF",26,1.8,0,5,2,40.0,2.81,1.13,0.0,0.0,20.6,0.0,0,0,0.5,0.5,0.09,-0.5,-0.5,Vizela,Brasileiro,Jardel (Vizela)
Iker Unzueta,ESP,FW,25,0.3,0,1,0,0.0,3.46,0.0,0.0,0.0,16.6,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Vizela,Brasileiro,Iker Unzueta (Vizela)
Osama Rashid,IRQ,"MF,FW",31,0.2,0,1,1,100.0,4.09,4.09,0.0,0.0,33.0,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Vizela,Brasileiro,Osama Rashid (Vizela)
