Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Team,Championship,Player_Team
Gilberto Batista,POR,MF,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moreirense,Brasileiro,Gilberto Batista (Moreirense)
Filipe Relvas,POR,DF,24,13.8,599.0,742.0,80.7,11612.0,4643.0,208.0,241.0,86.3,317.0,363.0,87.3,67.0,118.0,56.8,1,0.2,0.3,0.8,5.0,38.0,6.0,2.0,42.0,Portimonense,Brasileiro,Filipe Relvas (Portimonense)
Carlinhos,BRA,MF,29,12.9,441.0,582.0,75.8,8529.0,2586.0,187.0,225.0,83.1,173.0,201.0,86.1,74.0,123.0,60.2,2,2.1,1.8,-0.1,25.0,51.0,6.0,1.0,69.0,Portimonense,Brasileiro,Carlinhos (Portimonense)
Vinicius Silvestre,BRA,GK,29,12.0,283.0,403.0,70.2,8825.0,6644.0,29.0,29.0,100.0,146.0,152.0,96.1,107.0,220.0,48.6,0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,Portimonense,Brasileiro,Vinicius Silvestre (Portimonense)
Hélio Varela,CPV,"FW,MF",21,11.9,233.0,307.0,75.9,3453.0,664.0,140.0,162.0,86.4,69.0,91.0,75.8,15.0,20.0,75.0,0,0.2,0.7,-0.2,5.0,15.0,11.0,2.0,35.0,Portimonense,Brasileiro,Hélio Varela (Portimonense)
Pedrão,BRA,DF,26,11.5,441.0,560.0,78.8,8986.0,4142.0,153.0,167.0,91.6,220.0,260.0,84.6,66.0,123.0,53.7,0,0.2,0.1,-0.2,6.0,33.0,5.0,1.0,42.0,Portimonense,Brasileiro,Pedrão (Portimonense)
Alemão,BRA,DF,21,10.9,325.0,391.0,83.1,6748.0,2695.0,103.0,112.0,92.0,176.0,191.0,92.1,43.0,80.0,53.8,0,0.3,0.0,-0.3,2.0,11.0,0.0,0.0,14.0,Portimonense,Brasileiro,Alemão (Portimonense)
Dener,BRA,MF,31,9.8,308.0,376.0,81.9,5391.0,1930.0,138.0,152.0,90.8,137.0,158.0,86.7,27.0,42.0,64.3,1,0.3,0.4,0.7,5.0,30.0,3.0,0.0,34.0,Portimonense,Brasileiro,Dener (Portimonense)
Sylvester Jasper,BUL,"FW,MF",22,9.4,174.0,240.0,72.5,2412.0,553.0,100.0,116.0,86.2,58.0,78.0,74.4,5.0,16.0,31.3,2,0.9,0.8,1.1,7.0,11.0,7.0,2.0,22.0,Portimonense,Brasileiro,Sylvester Jasper (Portimonense)
Gonçalo Costa,POR,"DF,MF",23,9.9,337.0,477.0,70.6,5517.0,2599.0,171.0,205.0,83.4,139.0,178.0,78.1,23.0,59.0,39.0,3,1.7,1.2,1.3,14.0,32.0,11.0,9.0,41.0,Portimonense,Brasileiro,Gonçalo Costa (Portimonense)
Ronie Carrillo,ECU,FW,27,8.4,128.0,186.0,68.8,1786.0,267.0,83.0,105.0,79.0,39.0,58.0,67.2,3.0,6.0,50.0,0,1.0,0.7,-1.0,10.0,5.0,7.0,2.0,13.0,Portimonense,Brasileiro,Ronie Carrillo (Portimonense)
Guga,POR,"DF,MF",20,7.2,157.0,206.0,76.2,2486.0,864.0,87.0,105.0,82.9,61.0,75.0,81.3,7.0,16.0,43.8,0,0.1,0.1,-0.1,2.0,4.0,2.0,2.0,4.0,Portimonense,Brasileiro,Guga (Portimonense)
Igor Marques,BRA,"DF,MF",24,6.4,218.0,290.0,75.2,3506.0,1586.0,103.0,117.0,88.0,92.0,110.0,83.6,13.0,33.0,39.4,1,0.9,0.7,0.1,8.0,16.0,7.0,6.0,20.0,Portimonense,Brasileiro,Igor Marques (Portimonense)
Maurício,BRA,MF,35,5.0,169.0,204.0,82.8,2623.0,642.0,89.0,101.0,88.1,64.0,73.0,87.7,8.0,14.0,57.1,0,0.0,0.1,0.0,2.0,13.0,1.0,0.0,16.0,Portimonense,Brasileiro,Maurício (Portimonense)
Rildo,BRA,"FW,MF",23,5.7,71.0,100.0,71.0,1106.0,278.0,41.0,48.0,85.4,22.0,32.0,68.8,6.0,13.0,46.2,1,0.7,0.4,0.3,3.0,6.0,2.0,0.0,9.0,Portimonense,Brasileiro,Rildo (Portimonense)
Moustapha Seck,SEN,"DF,MF",27,3.3,104.0,159.0,65.4,1752.0,608.0,45.0,58.0,77.6,43.0,63.0,68.3,11.0,24.0,45.8,0,0.0,0.1,0.0,1.0,3.0,1.0,1.0,6.0,Portimonense,Brasileiro,Moustapha Seck (Portimonense)
Paulo Estrela Moreira,POR,"MF,FW",24,4.2,191.0,240.0,79.6,3706.0,1217.0,63.0,76.0,82.9,95.0,104.0,91.3,27.0,51.0,52.9,1,0.1,0.1,0.9,3.0,24.0,1.0,0.0,22.0,Portimonense,Brasileiro,Paulo Estrela Moreira (Portimonense)
Nonoca,BRA,"MF,FW",25,3.6,115.0,131.0,87.8,2051.0,431.0,44.0,47.0,93.6,56.0,65.0,86.2,10.0,13.0,76.9,0,0.4,0.4,-0.4,4.0,6.0,1.0,1.0,4.0,Portimonense,Brasileiro,Nonoca (Portimonense)
Kosuke Nakamura,JPN,GK,28,2.0,55.0,74.0,74.3,1399.0,909.0,10.0,10.0,100.0,30.0,30.0,100.0,15.0,34.0,44.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portimonense,Brasileiro,Kosuke Nakamura (Portimonense)
Paulinho,POR,"FW,MF",24,1.9,21.0,34.0,61.8,254.0,54.0,11.0,15.0,73.3,7.0,13.0,53.8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portimonense,Brasileiro,Paulinho (Portimonense)
Rafael Alcobia,POR,DF,20,1.3,59.0,75.0,78.7,1234.0,555.0,18.0,18.0,100.0,31.0,36.0,86.1,9.0,19.0,47.4,0,0.1,0.0,-0.1,2.0,6.0,1.0,0.0,3.0,Portimonense,Brasileiro,Rafael Alcobia (Portimonense)
Luan Campos,BRA,"FW,MF",21,1.1,13.0,25.0,52.0,228.0,75.0,4.0,6.0,66.7,6.0,9.0,66.7,2.0,5.0,40.0,0,0.2,0.1,-0.2,2.0,1.0,0.0,0.0,2.0,Portimonense,Brasileiro,Luan Campos (Portimonense)
Zinho,BRA,"FW,MF",20,1.3,18.0,26.0,69.2,225.0,57.0,11.0,14.0,78.6,5.0,9.0,55.6,1.0,1.0,100.0,0,0.4,0.6,-0.4,2.0,0.0,1.0,0.0,2.0,Portimonense,Brasileiro,Zinho (Portimonense)
Midana Cassama,GNB,MF,21,0.2,3.0,5.0,60.0,29.0,0.0,3.0,4.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portimonense,Brasileiro,Midana Cassama (Portimonense)
Jose Souza,POR,MF,22,0.1,8.0,8.0,100.0,149.0,71.0,4.0,4.0,100.0,3.0,3.0,100.0,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Portimonense,Brasileiro,Jose Souza (Portimonense)
Dennis Adeniran,ENG,MF,24,0.1,2.0,2.0,100.0,31.0,0.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portimonense,Brasileiro,Dennis Adeniran (Portimonense)
Diogo Costa,POR,GK,24,15.0,453.0,580.0,78.1,12459.0,8376.0,55.0,57.0,96.5,245.0,248.0,98.8,152.0,272.0,55.9,0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,Porto,Brasileiro,Diogo Costa (Porto)
Pepê,BRA,"MF,DF",26,13.2,423.0,558.0,75.8,6951.0,1897.0,209.0,258.0,81.0,177.0,213.0,83.1,30.0,52.0,57.7,2,1.8,2.6,0.2,17.0,40.0,32.0,5.0,77.0,Porto,Brasileiro,Pepê (Porto)
Stephen Eustáquio,CAN,MF,27,13.1,641.0,784.0,81.8,11601.0,3174.0,267.0,317.0,84.2,296.0,337.0,87.8,65.0,98.0,66.3,2,2.6,3.2,-0.6,24.0,56.0,20.0,1.0,87.0,Porto,Brasileiro,Stephen Eustáquio (Porto)
Mehdi Taremi,IRN,FW,31,12.9,239.0,318.0,75.2,3263.0,759.0,142.0,169.0,84.0,74.0,93.0,79.6,8.0,15.0,53.3,1,1.6,2.0,-0.6,14.0,22.0,9.0,0.0,35.0,Porto,Brasileiro,Mehdi Taremi (Porto)
João Mário Lopes,POR,DF,23,10.6,450.0,556.0,80.9,7103.0,2084.0,229.0,255.0,89.8,191.0,235.0,81.3,20.0,39.0,51.3,0,0.8,1.1,-0.8,10.0,29.0,12.0,6.0,53.0,Porto,Brasileiro,João Mário Lopes (Porto)
Alan Varela,ARG,MF,22,9.2,473.0,545.0,86.8,8419.0,2064.0,219.0,244.0,89.8,202.0,220.0,91.8,47.0,67.0,70.1,0,0.2,0.3,-0.2,2.0,47.0,5.0,0.0,44.0,Porto,Brasileiro,Alan Varela (Porto)
Galeno,BRA,"MF,DF",26,10.1,221.0,324.0,68.2,3527.0,916.0,109.0,133.0,82.0,95.0,130.0,73.1,11.0,32.0,34.4,2,1.5,2.0,0.5,16.0,13.0,9.0,1.0,20.0,Porto,Brasileiro,Galeno (Porto)
Pepe,POR,DF,40,7.2,426.0,511.0,83.4,8314.0,3304.0,160.0,178.0,89.9,206.0,228.0,90.4,55.0,94.0,58.5,1,0.1,0.2,0.9,3.0,39.0,2.0,0.0,27.0,Porto,Brasileiro,Pepe (Porto)
Evanilson,BRA,FW,24,7.0,123.0,162.0,75.9,1545.0,382.0,77.0,98.0,78.6,28.0,32.0,87.5,6.0,9.0,66.7,1,0.6,1.3,0.4,7.0,8.0,6.0,1.0,16.0,Porto,Brasileiro,Evanilson (Porto)
Fábio Cardoso,POR,DF,29,6.9,468.0,516.0,90.7,9520.0,3266.0,146.0,158.0,92.4,273.0,287.0,95.1,48.0,65.0,73.8,1,0.3,0.6,0.7,3.0,51.0,2.0,0.0,64.0,Porto,Brasileiro,Fábio Cardoso (Porto)
David Carmo,POR,DF,24,6.8,360.0,424.0,84.9,7618.0,2590.0,103.0,111.0,92.8,212.0,221.0,95.9,44.0,83.0,53.0,0,0.1,0.2,-0.1,2.0,36.0,2.0,0.0,31.0,Porto,Brasileiro,David Carmo (Porto)
Wendell,BRA,DF,30,6.9,359.0,449.0,80.0,6456.0,1836.0,144.0,160.0,90.0,185.0,214.0,86.4,28.0,58.0,48.3,1,0.7,1.2,0.3,9.0,16.0,9.0,5.0,41.0,Porto,Brasileiro,Wendell (Porto)
Iván Marcano,ESP,DF,36,4.1,286.0,319.0,89.7,6147.0,2136.0,77.0,83.0,92.8,161.0,169.0,95.3,48.0,59.0,81.4,0,0.1,0.3,-0.1,2.0,35.0,4.0,1.0,45.0,Porto,Brasileiro,Iván Marcano (Porto)
Zé Pedro Figueiredo,POR,DF,26,4.7,296.0,340.0,87.1,6420.0,2021.0,76.0,85.0,89.4,170.0,185.0,91.9,48.0,62.0,77.4,0,0.0,0.4,0.0,0.0,37.0,3.0,2.0,37.0,Porto,Brasileiro,Zé Pedro Figueiredo (Porto)
André Franco,POR,"MF,FW",25,4.1,191.0,242.0,78.9,3033.0,982.0,97.0,107.0,90.7,72.0,82.0,87.8,17.0,40.0,42.5,1,1.6,1.2,-0.6,12.0,16.0,6.0,1.0,27.0,Porto,Brasileiro,André Franco (Porto)
Nicolás González,ESP,MF,21,4.1,235.0,265.0,88.7,4062.0,1069.0,113.0,122.0,92.6,97.0,105.0,92.4,24.0,31.0,77.4,0,0.4,0.6,-0.4,4.0,25.0,3.0,1.0,32.0,Porto,Brasileiro,Nicolás González (Porto)
Toni Martínez,ESP,FW,26,4.0,48.0,70.0,68.6,528.0,64.0,34.0,49.0,69.4,9.0,12.0,75.0,0.0,2.0,0.0,0,0.5,0.3,-0.5,4.0,2.0,2.0,0.0,3.0,Porto,Brasileiro,Toni Martínez (Porto)
Jorge Eduardo Sánchez,MEX,DF,26,3.9,203.0,246.0,82.5,3080.0,975.0,116.0,127.0,91.3,72.0,86.0,83.7,12.0,18.0,66.7,0,0.2,0.2,-0.2,3.0,8.0,2.0,0.0,23.0,Porto,Brasileiro,Jorge Eduardo Sánchez (Porto)
Zaidu Sanusi,NGA,DF,26,2.8,117.0,172.0,68.0,2031.0,634.0,55.0,66.0,83.3,50.0,70.0,71.4,11.0,26.0,42.3,0,0.2,0.2,-0.2,5.0,8.0,3.0,2.0,5.0,Porto,Brasileiro,Zaidu Sanusi (Porto)
Francisco Conceição,POR,"MF,FW",21,3.7,120.0,158.0,75.9,2018.0,433.0,67.0,77.0,87.0,35.0,44.0,79.5,15.0,25.0,60.0,1,0.7,0.7,0.3,4.0,4.0,8.0,3.0,14.0,Porto,Brasileiro,Francisco Conceição (Porto)
Ivan Jaime Pajuelo,ESP,MF,23,2.9,124.0,154.0,80.5,2023.0,487.0,68.0,72.0,94.4,44.0,53.0,83.0,12.0,24.0,50.0,0,0.3,0.6,-0.3,4.0,10.0,6.0,2.0,17.0,Porto,Brasileiro,Ivan Jaime Pajuelo (Porto)
João Miguel,POR,DF,23,2.1,108.0,142.0,76.1,2016.0,599.0,47.0,53.0,88.7,46.0,56.0,82.1,14.0,26.0,53.8,1,0.5,0.3,0.5,1.0,8.0,2.0,0.0,11.0,Porto,Brasileiro,João Miguel (Porto)
Romário Baró,POR,"MF,FW",23,1.4,42.0,56.0,75.0,676.0,189.0,18.0,24.0,75.0,20.0,21.0,95.2,3.0,4.0,75.0,0,0.2,0.1,-0.2,2.0,4.0,2.0,0.0,7.0,Porto,Brasileiro,Romário Baró (Porto)
Gonçalo Borges,POR,"MF,DF",22,2.3,57.0,89.0,64.0,853.0,252.0,35.0,42.0,83.3,21.0,32.0,65.6,1.0,8.0,12.5,2,1.8,2.7,0.2,8.0,1.0,5.0,4.0,8.0,Porto,Brasileiro,Gonçalo Borges (Porto)
Fran Navarro,ESP,"FW,MF",25,1.9,19.0,24.0,79.2,291.0,90.0,7.0,9.0,77.8,8.0,9.0,88.9,2.0,3.0,66.7,0,0.2,0.3,-0.2,2.0,3.0,2.0,2.0,3.0,Porto,Brasileiro,Fran Navarro (Porto)
Marko Grujić,SRB,MF,27,1.3,75.0,91.0,82.4,1510.0,525.0,27.0,32.0,84.4,34.0,38.0,89.5,12.0,17.0,70.6,1,0.7,0.2,0.3,3.0,11.0,1.0,0.0,19.0,Porto,Brasileiro,Marko Grujić (Porto)
Otávio,POR,"MF,FW",28,1.0,38.0,54.0,70.4,668.0,166.0,17.0,25.0,68.0,16.0,20.0,80.0,5.0,9.0,55.6,0,0.1,0.0,-0.1,2.0,2.0,1.0,0.0,4.0,Porto,Brasileiro,Otávio (Porto)
Danny Loader,ENG,"FW,DF",23,0.5,15.0,20.0,75.0,205.0,53.0,9.0,12.0,75.0,4.0,4.0,100.0,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,Porto,Brasileiro,Danny Loader (Porto)
Costinha,POR,"MF,DF",23,15.0,435.0,639.0,68.1,7972.0,3018.0,194.0,241.0,80.5,179.0,251.0,71.3,56.0,102.0,54.9,3,2.8,2.3,0.2,14.0,20.0,20.0,12.0,40.0,Rio Ave,Brasileiro,Costinha (Rio Ave)
Aderlan Santos,BRA,DF,34,15.0,753.0,905.0,83.2,14777.0,5864.0,217.0,245.0,88.6,463.0,497.0,93.2,69.0,144.0,47.9,0,0.6,0.1,-0.6,6.0,33.0,0.0,0.0,42.0,Rio Ave,Brasileiro,Aderlan Santos (Rio Ave)
Fábio Conceição,POR,"MF,DF",22,14.8,494.0,634.0,77.9,8235.0,2524.0,247.0,284.0,87.0,201.0,250.0,80.4,36.0,59.0,61.0,0,2.1,1.7,-2.1,14.0,31.0,23.0,4.0,55.0,Rio Ave,Brasileiro,Fábio Conceição (Rio Ave)
Amine Oudrhiri,MAR,MF,31,12.9,490.0,563.0,87.0,8848.0,2153.0,211.0,235.0,89.8,215.0,238.0,90.3,56.0,70.0,80.0,0,0.4,0.2,-0.4,8.0,44.0,3.0,0.0,64.0,Rio Ave,Brasileiro,Amine Oudrhiri (Rio Ave)
Josué Sá,POR,DF,31,11.7,553.0,649.0,85.2,10294.0,3585.0,214.0,232.0,92.2,277.0,308.0,89.9,59.0,98.0,60.2,0,0.5,0.4,-0.5,5.0,46.0,5.0,3.0,51.0,Rio Ave,Brasileiro,Josué Sá (Rio Ave)
Gonçalo Rodrigues,POR,MF,26,10.8,363.0,467.0,77.7,6355.0,1471.0,173.0,196.0,88.3,143.0,182.0,78.6,42.0,71.0,59.2,0,1.1,1.0,-1.1,14.0,38.0,6.0,0.0,58.0,Rio Ave,Brasileiro,Gonçalo Rodrigues (Rio Ave)
Emmanuel Boateng,GHA,FW,27,9.6,110.0,150.0,73.3,1567.0,228.0,69.0,85.0,81.2,28.0,42.0,66.7,6.0,7.0,85.7,1,0.9,0.6,0.1,8.0,3.0,3.0,1.0,9.0,Rio Ave,Brasileiro,Emmanuel Boateng (Rio Ave)
Joca,POR,"FW,MF",27,6.9,128.0,193.0,66.3,2112.0,509.0,54.0,68.0,79.4,50.0,68.0,73.5,14.0,38.0,36.8,1,1.3,0.8,-0.3,7.0,12.0,6.0,2.0,23.0,Rio Ave,Brasileiro,Joca (Rio Ave)
Jhonatan,BRA,GK,32,8.0,167.0,254.0,65.7,4931.0,3718.0,30.0,31.0,96.8,70.0,70.0,100.0,67.0,152.0,44.1,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,Rio Ave,Brasileiro,Jhonatan (Rio Ave)
Miguel Nóbrega,POR,DF,23,7.9,350.0,449.0,78.0,7149.0,2398.0,106.0,123.0,86.2,189.0,216.0,87.5,53.0,97.0,54.6,0,0.0,0.1,0.0,0.0,28.0,2.0,1.0,33.0,Rio Ave,Brasileiro,Miguel Nóbrega (Rio Ave)
Magrão,BRA,GK,23,7.0,172.0,223.0,77.1,4307.0,2941.0,35.0,35.0,100.0,85.0,87.0,97.7,49.0,96.0,51.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Rio Ave,Brasileiro,Magrão (Rio Ave)
André Pereira,POR,FW,28,6.5,115.0,166.0,69.3,1580.0,386.0,71.0,95.0,74.7,29.0,39.0,74.4,7.0,12.0,58.3,0,0.2,0.6,-0.2,5.0,15.0,2.0,1.0,14.0,Rio Ave,Brasileiro,André Pereira (Rio Ave)
Renato Pantalon,CRO,DF,26,6.3,313.0,374.0,83.7,6127.0,1681.0,100.0,112.0,89.3,167.0,179.0,93.3,42.0,71.0,59.2,0,0.1,0.1,-0.1,1.0,24.0,1.0,1.0,29.0,Rio Ave,Brasileiro,Renato Pantalon (Rio Ave)
Leonardo Ruíz,COL,FW,27,6.4,122.0,168.0,72.6,1855.0,303.0,58.0,74.0,78.4,33.0,46.0,71.7,15.0,19.0,78.9,0,0.0,0.2,0.0,1.0,7.0,1.0,1.0,9.0,Rio Ave,Brasileiro,Leonardo Ruíz (Rio Ave)
Bruno Ventura,POR,"FW,MF",22,5.3,112.0,153.0,73.2,1804.0,486.0,59.0,70.0,84.3,34.0,42.0,81.0,13.0,25.0,52.0,0,2.1,1.7,-2.1,13.0,7.0,3.0,1.0,11.0,Rio Ave,Brasileiro,Bruno Ventura (Rio Ave)
João Graça,POR,"MF,FW",28,5.2,161.0,211.0,76.3,2445.0,604.0,80.0,89.0,89.9,65.0,77.0,84.4,8.0,26.0,30.8,0,0.1,0.3,-0.1,3.0,12.0,6.0,1.0,23.0,Rio Ave,Brasileiro,João Graça (Rio Ave)
Zé Manuel,POR,"MF,FW",33,4.5,75.0,107.0,70.1,930.0,207.0,45.0,57.0,78.9,20.0,34.0,58.8,3.0,5.0,60.0,0,0.5,0.2,-0.5,7.0,5.0,1.0,0.0,9.0,Rio Ave,Brasileiro,Zé Manuel (Rio Ave)
Hernâni Fortes,POR,FW,32,3.8,53.0,88.0,60.2,1139.0,483.0,23.0,27.0,85.2,12.0,25.0,48.0,17.0,31.0,54.8,1,0.9,0.9,0.1,12.0,3.0,7.0,6.0,4.0,Rio Ave,Brasileiro,Hernâni Fortes (Rio Ave)
Savio,BRA,"DF,MF",28,2.8,199.0,258.0,77.1,3616.0,1143.0,73.0,83.0,88.0,102.0,124.0,82.3,21.0,45.0,46.7,1,0.9,1.3,0.1,6.0,20.0,2.0,2.0,25.0,Rio Ave,Brasileiro,Savio (Rio Ave)
Patrick,BRA,DF,26,1.6,89.0,109.0,81.7,1581.0,574.0,39.0,43.0,90.7,40.0,46.0,87.0,9.0,19.0,47.4,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,Rio Ave,Brasileiro,Patrick (Rio Ave)
Vítor Gomes,POR,MF,36,1.9,81.0,107.0,75.7,1397.0,505.0,30.0,37.0,81.1,42.0,50.0,84.0,7.0,15.0,46.7,0,0.0,0.1,0.0,0.0,10.0,0.0,0.0,12.0,Rio Ave,Brasileiro,Vítor Gomes (Rio Ave)
Ukra,POR,"MF,FW",35,0.7,13.0,17.0,76.5,288.0,58.0,2.0,2.0,100.0,8.0,10.0,80.0,2.0,4.0,50.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Rio Ave,Brasileiro,Ukra (Rio Ave)
Nuno Namora,POR,"DF,MF",25,0.3,27.0,36.0,75.0,465.0,230.0,8.0,10.0,80.0,19.0,22.0,86.4,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,8.0,Rio Ave,Brasileiro,Nuno Namora (Rio Ave)
Julien Lomboto,COD,MF,21,0.1,3.0,3.0,100.0,56.0,24.0,1.0,1.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Rio Ave,Brasileiro,Julien Lomboto (Rio Ave)
Antonio Adán,ESP,GK,36,14.0,327.0,412.0,79.4,8286.0,5817.0,66.0,66.0,100.0,184.0,187.0,98.4,77.0,159.0,48.4,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,Sporting CP,Brasileiro,Antonio Adán (Sporting CP)
Ousmane Diomande,CIV,DF,20,13.4,874.0,967.0,90.4,15501.0,5064.0,356.0,374.0,95.2,456.0,491.0,92.9,51.0,76.0,67.1,1,0.2,0.3,0.8,6.0,87.0,5.0,0.0,70.0,Sporting CP,Brasileiro,Ousmane Diomande (Sporting CP)
Pedro Gonçalves,POR,"FW,MF",25,13.3,395.0,551.0,71.7,6505.0,2331.0,216.0,246.0,87.8,113.0,156.0,72.4,43.0,91.0,47.3,3,3.7,4.2,-0.7,30.0,37.0,21.0,4.0,77.0,Sporting CP,Brasileiro,Pedro Gonçalves (Sporting CP)
Viktor Gyökeres,SWE,FW,25,12.9,254.0,343.0,74.1,3082.0,466.0,170.0,209.0,81.3,59.0,78.0,75.6,8.0,18.0,44.4,5,1.9,2.2,3.1,18.0,10.0,8.0,0.0,26.0,Sporting CP,Brasileiro,Viktor Gyökeres (Sporting CP)
Hidemasa Morita,JPN,MF,28,12.9,568.0,660.0,86.1,8979.0,2545.0,312.0,343.0,91.0,207.0,233.0,88.8,35.0,58.0,60.3,2,1.1,1.4,0.9,10.0,62.0,14.0,2.0,73.0,Sporting CP,Brasileiro,Hidemasa Morita (Sporting CP)
Gonçalo Inácio,POR,DF,22,12.4,981.0,1119.0,87.7,17469.0,6754.0,414.0,447.0,92.6,485.0,517.0,93.8,73.0,128.0,57.0,0,0.1,0.4,-0.1,3.0,104.0,3.0,1.0,96.0,Sporting CP,Brasileiro,Gonçalo Inácio (Sporting CP)
Sebastián Coates,URU,DF,33,10.5,641.0,720.0,89.0,10964.0,4350.0,286.0,304.0,94.1,317.0,338.0,93.8,35.0,67.0,52.2,0,0.3,0.3,-0.3,3.0,30.0,0.0,0.0,33.0,Sporting CP,Brasileiro,Sebastián Coates (Sporting CP)
Morten Hjulmand,DEN,MF,24,10.5,567.0,659.0,86.0,8667.0,2300.0,315.0,347.0,90.8,216.0,242.0,89.3,25.0,42.0,59.5,1,0.6,0.5,0.4,11.0,53.0,8.0,0.0,59.0,Sporting CP,Brasileiro,Morten Hjulmand (Sporting CP)
Marcus Edwards,ENG,"FW,MF",25,9.8,246.0,328.0,75.0,3566.0,1262.0,141.0,161.0,87.6,67.0,90.0,74.4,19.0,33.0,57.6,3,4.6,3.6,-1.6,35.0,17.0,28.0,9.0,50.0,Sporting CP,Brasileiro,Marcus Edwards (Sporting CP)
Ricardo Esgaio,POR,"MF,DF",30,8.7,408.0,537.0,76.0,6691.0,2282.0,214.0,240.0,89.2,154.0,217.0,71.0,33.0,51.0,64.7,2,1.3,1.5,0.7,13.0,30.0,14.0,9.0,29.0,Sporting CP,Brasileiro,Ricardo Esgaio (Sporting CP)
Nuno Santos,POR,"MF,DF",28,7.9,383.0,505.0,75.8,6482.0,1573.0,199.0,219.0,90.9,147.0,194.0,75.8,35.0,63.0,55.6,2,2.0,2.5,0.0,13.0,16.0,16.0,4.0,37.0,Sporting CP,Brasileiro,Nuno Santos (Sporting CP)
Matheus Reis,BRA,"DF,MF",28,7.8,427.0,510.0,83.7,6440.0,1961.0,257.0,274.0,93.8,141.0,170.0,82.9,22.0,51.0,43.1,2,0.8,0.7,1.2,9.0,40.0,13.0,5.0,50.0,Sporting CP,Brasileiro,Matheus Reis (Sporting CP)
Geny Catamo,MOZ,"MF,DF",22,5.9,218.0,276.0,79.0,3277.0,1064.0,129.0,147.0,87.8,75.0,91.0,82.4,13.0,20.0,65.0,1,1.0,0.9,0.0,7.0,11.0,7.0,1.0,19.0,Sporting CP,Brasileiro,Geny Catamo (Sporting CP)
Paulinho,POR,FW,31,5.4,102.0,144.0,70.8,1789.0,659.0,48.0,59.0,81.4,40.0,54.0,74.1,12.0,18.0,66.7,0,0.6,0.8,-0.6,6.0,21.0,6.0,0.0,28.0,Sporting CP,Brasileiro,Paulinho (Sporting CP)
Daniel Bragança,POR,MF,24,2.3,119.0,130.0,91.5,1841.0,367.0,62.0,67.0,92.5,47.0,50.0,94.0,7.0,8.0,87.5,0,0.2,0.1,-0.2,3.0,19.0,2.0,1.0,14.0,Sporting CP,Brasileiro,Daniel Bragança (Sporting CP)
Francisco Trincão,POR,"FW,MF",24,2.4,95.0,104.0,91.3,1378.0,355.0,49.0,49.0,100.0,40.0,44.0,90.9,2.0,6.0,33.3,0,0.4,0.3,-0.4,5.0,8.0,3.0,0.0,14.0,Sporting CP,Brasileiro,Francisco Trincão (Sporting CP)
Eduardo Quaresma,POR,DF,21,1.3,44.0,51.0,86.3,890.0,199.0,13.0,16.0,81.3,25.0,28.0,89.3,6.0,7.0,85.7,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,Sporting CP,Brasileiro,Eduardo Quaresma (Sporting CP)
Jerry St. Juste,NED,DF,27,1.2,52.0,57.0,91.2,891.0,372.0,24.0,26.0,92.3,22.0,23.0,95.7,5.0,7.0,71.4,0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,3.0,Sporting CP,Brasileiro,Jerry St. Juste (Sporting CP)
Afonso Bastardo,POR,MF,18,0.3,6.0,13.0,46.2,102.0,42.0,3.0,5.0,60.0,3.0,6.0,50.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,Sporting CP,Brasileiro,Afonso Bastardo (Sporting CP)
