Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Team,Championship,Player_Team
Mattheus Oliveira,BRA,MF,29,14,14,1053.0,11.7,4.0,1.0,5.0,3.0,1.0,1.0,4.0,0.0,2.0,1.2,2.2,3.5,14.0,54.0,23.0,0.34,0.09,0.43,0.26,0.34,0.17,0.19,0.36,0.11,0.3,Farense,Brasileiro,Mattheus Oliveira (Farense)
Gonçalo Silva,POR,DF,32,13,13,1097.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Farense,Brasileiro,Gonçalo Silva (Farense)
Bachir Belloumi,ALG,"FW,MF",21,14,13,956.0,10.6,3.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0,2.4,2.4,1.3,3.7,23.0,30.0,67.0,0.28,0.19,0.47,0.28,0.47,0.22,0.12,0.35,0.22,0.35,Farense,Brasileiro,Bachir Belloumi (Farense)
David Pastor,BRA,DF,23,13,12,1072.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,0.9,1.0,17.0,46.0,25.0,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.08,0.01,0.08,Farense,Brasileiro,David Pastor (Farense)
Marco Matias,POR,"FW,MF",34,13,11,891.0,9.9,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,1.6,1.6,1.2,2.8,18.0,26.0,61.0,0.0,0.2,0.2,0.0,0.2,0.17,0.12,0.28,0.17,0.28,Farense,Brasileiro,Marco Matias (Farense)
Bruno Duarte,BRA,FW,27,14,10,904.0,10.0,4.0,1.0,5.0,2.0,2.0,2.0,1.0,0.0,3.3,1.7,0.8,2.5,18.0,24.0,48.0,0.4,0.1,0.5,0.2,0.3,0.33,0.08,0.41,0.17,0.25,Farense,Brasileiro,Bruno Duarte (Farense)
Zach Muscat,MLT,DF,30,10,9,791.0,8.8,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.9,0.9,0.1,1.0,1.0,13.0,1.0,0.11,0.0,0.11,0.11,0.11,0.11,0.01,0.11,0.11,0.11,Farense,Brasileiro,Zach Muscat (Farense)
Fabrício Isidoro,BRA,MF,31,13,9,778.0,8.6,2.0,1.0,3.0,2.0,0.0,0.0,4.0,1.0,0.9,0.9,0.8,1.6,9.0,40.0,20.0,0.23,0.12,0.35,0.23,0.35,0.1,0.09,0.19,0.1,0.19,Farense,Brasileiro,Fabrício Isidoro (Farense)
Rui Costa,POR,"FW,MF",27,14,6,539.0,6.0,3.0,2.0,5.0,3.0,0.0,1.0,2.0,0.0,2.4,1.6,0.6,2.2,12.0,18.0,33.0,0.5,0.33,0.83,0.5,0.83,0.4,0.11,0.5,0.27,0.37,Farense,Brasileiro,Rui Costa (Farense)
Artur Jorge Marques Amorim,POR,DF,29,7,5,484.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.1,0.3,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.05,0.06,Farense,Brasileiro,Artur Jorge Marques Amorim (Farense)
Vítor Gonçalves,POR,MF,31,9,5,391.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,5.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.01,0.15,0.17,0.01,0.17,Farense,Brasileiro,Vítor Gonçalves (Farense)
Elves Baldé,POR,"FW,MF",24,9,2,209.0,2.3,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.3,1.3,0.2,1.5,7.0,6.0,19.0,0.43,0.43,0.86,0.43,0.86,0.58,0.08,0.67,0.58,0.67,Farense,Brasileiro,Elves Baldé (Farense)
Fran Delgado,ESP,DF,22,4,2,188.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Farense,Brasileiro,Fran Delgado (Farense)
Igor Rossi Branco,BRA,DF,34,3,1,125.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Farense,Brasileiro,Igor Rossi Branco (Farense)
Rafael Barbosa,POR,"FW,MF",27,11,0,209.0,2.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.3,0.8,7.0,9.0,28.0,0.43,0.0,0.43,0.43,0.43,0.21,0.12,0.33,0.21,0.33,Farense,Brasileiro,Rafael Barbosa (Farense)
Zé Luís,CPV,"FW,MF",32,5,0,134.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.3,0.6,6.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.2,0.21,0.41,0.2,0.41,Farense,Brasileiro,Zé Luís (Farense)
Facundo Cáseres,ARG,"MF,DF",22,5,0,99.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,Farense,Brasileiro,Facundo Cáseres (Farense)
Cristian Ponde,POR,MF,28,2,0,46.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Farense,Brasileiro,Cristian Ponde (Farense)
André Seruca,POR,MF,23,5,0,33.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Farense,Brasileiro,André Seruca (Farense)
Talys Oliveira,BRA,DF,24,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.42,0.42,0.42,Farense,Brasileiro,Talys Oliveira (Farense)
Luiz Felipe,BRA,GK,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Farense,Brasileiro,Luiz Felipe (Farense)
Maxuel Silva,BRA,FW,23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Farense,Brasileiro,Maxuel Silva (Farense)
Rúben Fernandes,POR,DF,37,14,14,1260.0,14.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.5,0.5,0.3,0.8,4.0,32.0,1.0,0.07,0.0,0.07,0.07,0.07,0.03,0.02,0.06,0.03,0.06,Gil Vicente FC,Brasileiro,Rúben Fernandes (Gil Vicente FC)
José Carlos,POR,DF,25,13,13,1144.0,12.7,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.2,0.2,0.5,0.7,12.0,31.0,37.0,0.08,0.08,0.16,0.08,0.16,0.02,0.04,0.06,0.02,0.06,Gil Vicente FC,Brasileiro,José Carlos (Gil Vicente FC)
Maxime Dominguez,SUI,"MF,FW",27,14,13,1083.0,12.0,5.0,3.0,8.0,4.0,1.0,1.0,4.0,0.0,2.4,1.6,2.2,3.8,21.0,71.0,55.0,0.42,0.25,0.66,0.33,0.58,0.2,0.18,0.38,0.13,0.31,Gil Vicente FC,Brasileiro,Maxime Dominguez (Gil Vicente FC)
Pedro Tiba,POR,MF,35,13,13,1046.0,11.6,3.0,1.0,4.0,2.0,1.0,2.0,6.0,0.0,1.9,0.3,1.0,1.3,12.0,63.0,14.0,0.26,0.09,0.34,0.17,0.26,0.16,0.08,0.24,0.03,0.11,Gil Vicente FC,Brasileiro,Pedro Tiba (Gil Vicente FC)
Leonardo Buta,POR,DF,21,14,12,1083.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.4,30.0,49.0,39.0,0.0,0.08,0.08,0.0,0.08,0.0,0.03,0.03,0.0,0.03,Gil Vicente FC,Brasileiro,Leonardo Buta (Gil Vicente FC)
Andrew,BRA,GK,22,12,12,1080.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gil Vicente FC,Brasileiro,Andrew (Gil Vicente FC)
Gabriel Pereira,BRA,DF,23,12,12,1068.0,11.9,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,2.0,31.0,2.0,0.08,0.0,0.08,0.08,0.08,0.09,0.0,0.09,0.09,0.09,Gil Vicente FC,Brasileiro,Gabriel Pereira (Gil Vicente FC)
Kanya Fujimoto,JPN,MF,24,13,9,827.0,9.2,2.0,4.0,6.0,1.0,1.0,1.0,0.0,0.0,1.8,1.0,1.4,2.4,16.0,45.0,43.0,0.22,0.44,0.65,0.11,0.54,0.19,0.16,0.35,0.11,0.26,Gil Vicente FC,Brasileiro,Kanya Fujimoto (Gil Vicente FC)
Martim Carvalho,POR,MF,20,13,9,757.0,8.4,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,0.7,0.8,22.0,45.0,11.0,0.0,0.24,0.24,0.0,0.24,0.01,0.08,0.1,0.01,0.1,Gil Vicente FC,Brasileiro,Martim Carvalho (Gil Vicente FC)
Félix Correia,POR,FW,22,10,8,711.0,7.9,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,1.5,1.5,0.7,2.2,25.0,28.0,68.0,0.25,0.25,0.51,0.25,0.51,0.19,0.09,0.28,0.19,0.28,Gil Vicente FC,Brasileiro,Félix Correia (Gil Vicente FC)
Murilo Costa,BRA,FW,29,11,8,640.0,7.1,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.9,1.1,0.5,1.6,16.0,11.0,53.0,0.14,0.14,0.28,0.0,0.14,0.26,0.07,0.33,0.15,0.22,Gil Vicente FC,Brasileiro,Murilo Costa (Gil Vicente FC)
Roko Baturina,CRO,FW,23,12,7,558.0,6.2,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.7,0.7,0.3,0.9,5.0,4.0,20.0,0.32,0.0,0.32,0.32,0.32,0.11,0.04,0.15,0.11,0.15,Gil Vicente FC,Brasileiro,Roko Baturina (Gil Vicente FC)
Marlon,BRA,"FW,MF",26,11,4,386.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.2,0.3,12.0,14.0,34.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.08,0.03,0.08,Gil Vicente FC,Brasileiro,Marlon (Gil Vicente FC)
Depú,ANG,FW,23,7,4,365.0,4.1,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.1,2.1,0.0,2.2,4.0,4.0,19.0,0.74,0.0,0.74,0.74,0.74,0.53,0.01,0.54,0.53,0.54,Gil Vicente FC,Brasileiro,Depú (Gil Vicente FC)
Mory Gbane,CIV,MF,23,10,3,361.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,0.0,0.1,7.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Gil Vicente FC,Brasileiro,Mory Gbane (Gil Vicente FC)
Né lopes,POR,DF,23,3,3,249.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gil Vicente FC,Brasileiro,Né lopes (Gil Vicente FC)
Tidjany Chabrol,FRA,"FW,MF",21,12,2,362.0,4.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3,1.3,18.0,9.0,50.0,0.5,0.0,0.5,0.5,0.5,0.25,0.08,0.33,0.25,0.33,Gil Vicente FC,Brasileiro,Tidjany Chabrol (Gil Vicente FC)
Vinicius Dias,BRA,GK,26,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gil Vicente FC,Brasileiro,Vinicius Dias (Gil Vicente FC)
Kiko Vilas Boas,POR,DF,24,5,2,177.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gil Vicente FC,Brasileiro,Kiko Vilas Boas (Gil Vicente FC)
Ali Alipour,IRN,FW,28,3,2,155.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Gil Vicente FC,Brasileiro,Ali Alipour (Gil Vicente FC)
Miguel Monteiro,POR,FW,20,7,1,199.0,2.2,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,1.3,4.0,0.0,9.0,0.45,0.45,0.9,0.45,0.9,0.46,0.11,0.57,0.46,0.57,Gil Vicente FC,Brasileiro,Miguel Monteiro (Gil Vicente FC)
Roan Wilson,CRC,"MF,DF",21,4,1,91.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1,1.1,0.0,1.1,0.0,2.0,0.0,0.99,0.0,0.99,0.99,0.99,1.1,0.0,1.1,1.1,1.1,Gil Vicente FC,Brasileiro,Roan Wilson (Gil Vicente FC)
Jesús Castillo,PER,MF,22,3,0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09,Gil Vicente FC,Brasileiro,Jesús Castillo (Gil Vicente FC)
Thomas Luciano,BRA,DF,21,2,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.24,Gil Vicente FC,Brasileiro,Thomas Luciano (Gil Vicente FC)
André Simões,POR,FW,20,1,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gil Vicente FC,Brasileiro,André Simões (Gil Vicente FC)
Felipe Silva Lipe,BRA,DF,21,1,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11,Gil Vicente FC,Brasileiro,Felipe Silva Lipe (Gil Vicente FC)
Brian Araújo,FRA,GK,23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gil Vicente FC,Brasileiro,Brian Araújo (Gil Vicente FC)
Marcelo dos Santos Ferreira,BRA,DF,34,15,15,1350.0,15.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.4,0.4,0.0,0.4,2.0,30.0,0.0,0.07,0.0,0.07,0.07,0.07,0.03,0.0,0.03,0.03,0.03,Moreirense,Brasileiro,Marcelo dos Santos Ferreira (Moreirense)
Kewin,BRA,GK,28,15,15,1350.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moreirense,Brasileiro,Kewin (Moreirense)
André Luis,BRA,FW,29,15,15,1330.0,14.8,6.0,2.0,8.0,5.0,1.0,1.0,4.0,0.0,3.5,2.7,2.0,4.7,16.0,29.0,73.0,0.41,0.14,0.54,0.34,0.47,0.24,0.13,0.37,0.18,0.32,Moreirense,Brasileiro,André Luis (Moreirense)
Alan,BRA,MF,23,15,15,1198.0,13.3,2.0,4.0,6.0,2.0,0.0,0.0,3.0,0.0,2.1,2.1,2.4,4.4,35.0,80.0,52.0,0.15,0.3,0.45,0.15,0.45,0.15,0.18,0.33,0.15,0.33,Moreirense,Brasileiro,Alan (Moreirense)
Lawrence Ofori,GHA,MF,25,14,14,1233.0,13.7,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.9,1.0,20.0,67.0,13.0,0.0,0.07,0.07,0.0,0.07,0.01,0.07,0.08,0.01,0.08,Moreirense,Brasileiro,Lawrence Ofori (Moreirense)
Gonçalo Franco,POR,MF,23,14,14,1166.0,13.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,0.8,0.8,2.4,3.2,7.0,47.0,22.0,0.0,0.23,0.23,0.0,0.23,0.06,0.18,0.25,0.06,0.25,Moreirense,Brasileiro,Gonçalo Franco (Moreirense)
Maracás,BRA,DF,29,12,12,1077.0,12.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.5,0.5,0.0,0.5,2.0,24.0,0.0,0.08,0.0,0.08,0.08,0.08,0.04,0.0,0.04,0.04,0.04,Moreirense,Brasileiro,Maracás (Moreirense)
Fabiano,BRA,DF,23,13,11,1074.0,11.9,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.7,0.7,0.3,1.0,19.0,48.0,23.0,0.08,0.08,0.17,0.08,0.17,0.06,0.03,0.09,0.06,0.09,Moreirense,Brasileiro,Fabiano (Moreirense)
Pedro Amador,POR,DF,25,15,11,897.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,25.0,23.0,33.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,Moreirense,Brasileiro,Pedro Amador (Moreirense)
Kobamelo Kodisang,RSA,FW,24,13,11,816.0,9.1,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3,3.3,21.0,21.0,66.0,0.11,0.33,0.44,0.11,0.44,0.22,0.14,0.36,0.22,0.36,Moreirense,Brasileiro,Kobamelo Kodisang (Moreirense)
João Pedro Gomes Camacho,POR,FW,29,12,10,803.0,8.9,3.0,3.0,6.0,3.0,0.0,0.0,1.0,0.0,1.7,1.7,1.1,2.8,38.0,31.0,56.0,0.34,0.34,0.67,0.34,0.67,0.19,0.12,0.31,0.19,0.31,Moreirense,Brasileiro,João Pedro Gomes Camacho (Moreirense)
Madson,BRA,FW,24,15,8,791.0,8.8,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,0.6,2.6,39.0,14.0,82.0,0.34,0.0,0.34,0.34,0.34,0.23,0.06,0.29,0.23,0.29,Moreirense,Brasileiro,Madson (Moreirense)
Godfried Frimpong,NED,DF,24,12,5,524.0,5.8,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.2,0.2,0.4,0.6,3.0,19.0,17.0,0.17,0.17,0.34,0.17,0.34,0.03,0.07,0.1,0.03,0.1,Moreirense,Brasileiro,Godfried Frimpong (Moreirense)
Dinis Pinto,POR,DF,23,4,4,276.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,2.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.01,0.02,Moreirense,Brasileiro,Dinis Pinto (Moreirense)
Carlos Ponck,CPV,DF,28,5,3,294.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Moreirense,Brasileiro,Carlos Ponck (Moreirense)
Wallisson Luiz,BRA,"MF,FW",26,11,1,200.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.2,0.2,0.0,0.2,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.08,0.02,0.1,0.08,0.1,Moreirense,Brasileiro,Wallisson Luiz (Moreirense)
Rúben Ramos,POR,MF,24,5,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moreirense,Brasileiro,Rúben Ramos (Moreirense)
Jeremy Antonisse,CUW,"FW,MF",21,11,0,185.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.4,0.4,0.2,0.6,7.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.21,0.09,0.3,0.21,0.3,Moreirense,Brasileiro,Jeremy Antonisse (Moreirense)
Pedro Aparício,POR,"MF,FW",28,10,0,114.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.3,0.9,5.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.48,0.24,0.71,0.48,0.71,Moreirense,Brasileiro,Pedro Aparício (Moreirense)
Matheus Aiás,BRA,"MF,FW",26,9,0,63.0,0.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,3.0,3.0,4.0,1.43,0.0,1.43,1.43,1.43,0.4,0.03,0.43,0.4,0.43,Moreirense,Brasileiro,Matheus Aiás (Moreirense)
Rodrigo Macedo,POR,MF,20,2,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moreirense,Brasileiro,Rodrigo Macedo (Moreirense)
Gilberto Batista,POR,MF,20,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moreirense,Brasileiro,Gilberto Batista (Moreirense)
Matar Manga,GAM,MF,19,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moreirense,Brasileiro,Matar Manga (Moreirense)
Rafael Santos,BRA,DF,25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moreirense,Brasileiro,Rafael Santos (Moreirense)
Caio Secco,BRA,GK,33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moreirense,Brasileiro,Caio Secco (Moreirense)
Filipe Relvas,POR,DF,24,14,14,1244.0,13.8,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.5,0.5,0.2,0.8,5.0,42.0,6.0,0.07,0.07,0.14,0.07,0.14,0.04,0.02,0.06,0.04,0.06,Portimonense,Brasileiro,Filipe Relvas (Portimonense)
Carlinhos,BRA,MF,29,13,13,1164.0,12.9,4.0,2.0,6.0,2.0,2.0,2.0,5.0,0.0,2.6,1.0,2.1,3.1,29.0,69.0,28.0,0.31,0.15,0.46,0.15,0.31,0.2,0.16,0.36,0.08,0.24,Portimonense,Brasileiro,Carlinhos (Portimonense)
Vinicius Silvestre,BRA,GK,29,12,12,1080.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portimonense,Brasileiro,Vinicius Silvestre (Portimonense)
Hélio Varela,CPV,"FW,MF",21,14,12,1074.0,11.9,4.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0,1.7,1.7,0.2,1.8,57.0,35.0,97.0,0.34,0.0,0.34,0.34,0.34,0.14,0.01,0.15,0.14,0.15,Portimonense,Brasileiro,Hélio Varela (Portimonense)
Pedrão,BRA,DF,26,12,11,1035.0,11.5,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.2,1.2,11.0,42.0,7.0,0.17,0.0,0.17,0.17,0.17,0.09,0.02,0.1,0.09,0.1,Portimonense,Brasileiro,Pedrão (Portimonense)
Alemão,BRA,DF,21,11,11,984.0,10.9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.3,0.4,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,Portimonense,Brasileiro,Alemão (Portimonense)
Dener,BRA,MF,31,11,11,881.0,9.8,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.8,0.6,0.3,0.9,8.0,34.0,7.0,0.1,0.1,0.2,0.1,0.2,0.08,0.03,0.11,0.07,0.1,Portimonense,Brasileiro,Dener (Portimonense)
Sylvester Jasper,BUL,"FW,MF",22,12,11,843.0,9.4,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.9,1.9,0.9,2.8,24.0,22.0,48.0,0.11,0.21,0.32,0.11,0.32,0.21,0.1,0.3,0.21,0.3,Portimonense,Brasileiro,Sylvester Jasper (Portimonense)
Gonçalo Costa,POR,"DF,MF",23,13,10,892.0,9.9,0.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,0.5,0.5,1.7,2.2,23.0,41.0,48.0,0.0,0.3,0.3,0.0,0.3,0.05,0.17,0.22,0.05,0.22,Portimonense,Brasileiro,Gonçalo Costa (Portimonense)
Ronie Carrillo,ECU,FW,27,12,9,757.0,8.4,3.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.7,1.7,1.0,2.7,6.0,13.0,28.0,0.36,0.0,0.36,0.36,0.36,0.21,0.12,0.33,0.21,0.33,Portimonense,Brasileiro,Ronie Carrillo (Portimonense)
Guga,POR,"DF,MF",20,10,7,645.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.1,0.2,8.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Portimonense,Brasileiro,Guga (Portimonense)
