Player,Nation,Pos,Age,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Team,Championship,Player_Team
Sebastián Coates,URU,DF,33,10.5,20.0,10,10.0,9.0,1.0,13.0,18.0,72.2,5.0,15.0,11.0,4.0,11,31.0,33.0,0.0,Sporting CP,Brasileiro,Sebastián Coates (Sporting CP)
Morten Hjulmand,DEN,MF,24,10.5,28.0,17,11.0,15.0,2.0,13.0,24.0,54.2,11.0,16.0,4.0,12.0,10,38.0,14.0,0.0,Sporting CP,Brasileiro,Morten Hjulmand (Sporting CP)
Marcus Edwards,ENG,"FW,MF",25,9.8,7.0,5,1.0,5.0,1.0,1.0,8.0,12.5,7.0,5.0,0.0,5.0,5,12.0,2.0,0.0,Sporting CP,Brasileiro,Marcus Edwards (Sporting CP)
Ricardo Esgaio,POR,"MF,DF",30,8.7,20.0,12,11.0,7.0,2.0,11.0,20.0,55.0,9.0,8.0,1.0,7.0,3,23.0,20.0,0.0,Sporting CP,Brasileiro,Ricardo Esgaio (Sporting CP)
Nuno Santos,POR,"MF,DF",28,7.9,9.0,7,3.0,5.0,1.0,2.0,5.0,40.0,3.0,0.0,0.0,0.0,10,19.0,2.0,1.0,Sporting CP,Brasileiro,Nuno Santos (Sporting CP)
Matheus Reis,BRA,"DF,MF",28,7.8,11.0,8,3.0,7.0,1.0,10.0,13.0,76.9,3.0,7.0,2.0,5.0,5,16.0,9.0,0.0,Sporting CP,Brasileiro,Matheus Reis (Sporting CP)
Geny Catamo,MOZ,"MF,DF",22,5.9,9.0,5,4.0,5.0,0.0,5.0,11.0,45.5,6.0,5.0,0.0,5.0,5,14.0,6.0,0.0,Sporting CP,Brasileiro,Geny Catamo (Sporting CP)
Paulinho,POR,FW,31,5.4,6.0,6,1.0,4.0,1.0,2.0,4.0,50.0,2.0,6.0,0.0,6.0,1,7.0,1.0,0.0,Sporting CP,Brasileiro,Paulinho (Sporting CP)
Daniel Bragança,POR,MF,24,2.3,6.0,3,1.0,3.0,2.0,1.0,5.0,20.0,4.0,3.0,1.0,2.0,5,11.0,2.0,0.0,Sporting CP,Brasileiro,Daniel Bragança (Sporting CP)
Francisco Trincão,POR,"FW,MF",24,2.4,4.0,3,0.0,4.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0,4.0,4.0,0.0,Sporting CP,Brasileiro,Francisco Trincão (Sporting CP)
Eduardo Quaresma,POR,DF,21,1.3,7.0,3,6.0,1.0,0.0,3.0,6.0,50.0,3.0,1.0,1.0,0.0,1,8.0,5.0,0.0,Sporting CP,Brasileiro,Eduardo Quaresma (Sporting CP)
Jerry St. Juste,NED,DF,27,1.2,4.0,2,4.0,0.0,0.0,2.0,4.0,50.0,2.0,1.0,0.0,1.0,0,4.0,5.0,0.0,Sporting CP,Brasileiro,Jerry St. Juste (Sporting CP)
Afonso Bastardo,POR,MF,18,0.3,1.0,1,1.0,0.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,0,1.0,1.0,0.0,Sporting CP,Brasileiro,Afonso Bastardo (Sporting CP)
Iván Fresneda,ESP,MF,19,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,Sporting CP,Brasileiro,Iván Fresneda (Sporting CP)
Luís Neto,POR,DF,35,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,Sporting CP,Brasileiro,Luís Neto (Sporting CP)
Mateus Fernandes,POR,FW,19,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Sporting CP,Brasileiro,Mateus Fernandes (Sporting CP)
Jorge Filipe Oliveira Fernandes,POR,DF,26,15.0,25.0,19,14.0,11.0,0.0,19.0,36.0,52.8,17.0,23.0,8.0,15.0,10,35.0,64.0,0.0,Vitória,Brasileiro,Jorge Filipe Oliveira Fernandes (Vitória)
Bruno Varela,CPV,GK,29,15.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,5.0,1.0,Vitória,Brasileiro,Bruno Varela (Vitória)
Jota Silva,POR,"FW,MF",24,14.1,20.0,10,9.0,8.0,3.0,8.0,27.0,29.6,19.0,14.0,1.0,13.0,11,31.0,10.0,0.0,Vitória,Brasileiro,Jota Silva (Vitória)
André Silva,BRA,FW,26,12.4,9.0,3,1.0,6.0,2.0,2.0,5.0,40.0,3.0,9.0,1.0,8.0,2,11.0,10.0,0.0,Vitória,Brasileiro,André Silva (Vitória)
Tomás Händel,POR,MF,23,12.1,25.0,19,5.0,16.0,4.0,14.0,23.0,60.9,9.0,12.0,1.0,11.0,12,37.0,3.0,0.0,Vitória,Brasileiro,Tomás Händel (Vitória)
Tomás Ribeiro,POR,DF,24,10.4,16.0,7,6.0,9.0,1.0,11.0,17.0,64.7,6.0,13.0,7.0,6.0,7,23.0,42.0,0.0,Vitória,Brasileiro,Tomás Ribeiro (Vitória)
Tiago Silva,POR,MF,30,9.5,17.0,12,4.0,8.0,5.0,9.0,21.0,42.9,12.0,6.0,0.0,6.0,10,27.0,4.0,0.0,Vitória,Brasileiro,Tiago Silva (Vitória)
João Mendes,POR,"MF,FW",29,8.8,11.0,6,2.0,4.0,5.0,7.0,17.0,41.2,10.0,9.0,1.0,8.0,6,17.0,5.0,1.0,Vitória,Brasileiro,João Mendes (Vitória)
Manuel Manu,POR,DF,22,10.0,22.0,15,17.0,4.0,1.0,15.0,24.0,62.5,9.0,12.0,8.0,4.0,12,34.0,28.0,0.0,Vitória,Brasileiro,Manuel Manu (Vitória)
Bruno Gaspar,ANG,"MF,DF",30,8.5,12.0,5,8.0,2.0,2.0,5.0,8.0,62.5,3.0,11.0,2.0,9.0,7,19.0,7.0,0.0,Vitória,Brasileiro,Bruno Gaspar (Vitória)
Daniel Bandeira,POR,MF,23,7.2,8.0,6,3.0,3.0,2.0,3.0,7.0,42.9,4.0,5.0,0.0,5.0,10,18.0,10.0,0.0,Vitória,Brasileiro,Daniel Bandeira (Vitória)
Afonso freitas,POR,"DF,MF",23,6.0,12.0,7,6.0,3.0,3.0,6.0,10.0,60.0,4.0,3.0,0.0,3.0,2,14.0,8.0,0.0,Vitória,Brasileiro,Afonso freitas (Vitória)
Ricardo Mangas,POR,"DF,MF",25,6.9,9.0,7,5.0,3.0,1.0,4.0,8.0,50.0,4.0,6.0,3.0,3.0,1,10.0,11.0,0.0,Vitória,Brasileiro,Ricardo Mangas (Vitória)
Miguel Magalhães,POR,"DF,MF",21,5.4,20.0,11,12.0,6.0,2.0,12.0,18.0,66.7,6.0,6.0,1.0,5.0,7,27.0,13.0,1.0,Vitória,Brasileiro,Miguel Magalhães (Vitória)
Toni Borevkovic,CRO,DF,26,5.0,7.0,4,6.0,1.0,0.0,7.0,7.0,100.0,0.0,8.0,3.0,5.0,12,19.0,21.0,0.0,Vitória,Brasileiro,Toni Borevkovic (Vitória)
Mikel Villanueva,VEN,DF,30,3.9,3.0,2,1.0,0.0,2.0,3.0,4.0,75.0,1.0,7.0,4.0,3.0,8,11.0,15.0,0.0,Vitória,Brasileiro,Mikel Villanueva (Vitória)
Nelson,ANG,"DF,FW",25,4.5,10.0,8,3.0,4.0,3.0,5.0,11.0,45.5,6.0,11.0,0.0,11.0,6,16.0,4.0,0.0,Vitória,Brasileiro,Nelson (Vitória)
Adrián Butzke,ESP,FW,24,1.8,3.0,3,0.0,3.0,0.0,1.0,1.0,100.0,0.0,2.0,0.0,2.0,0,3.0,1.0,0.0,Vitória,Brasileiro,Adrián Butzke (Vitória)
Zé Carlos,POR,"MF,DF",22,3.1,7.0,4,4.0,3.0,0.0,3.0,12.0,25.0,9.0,4.0,1.0,3.0,3,10.0,6.0,0.0,Vitória,Brasileiro,Zé Carlos (Vitória)
Nuno Santos,POR,"FW,MF",24,2.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,3.0,0.0,3.0,0,0.0,1.0,0.0,Vitória,Brasileiro,Nuno Santos (Vitória)
Safira,BRA,FW,28,1.6,4.0,2,2.0,2.0,0.0,1.0,1.0,100.0,0.0,2.0,0.0,2.0,0,4.0,3.0,0.0,Vitória,Brasileiro,Safira (Vitória)
André André,POR,MF,34,0.9,5.0,3,2.0,2.0,1.0,3.0,3.0,100.0,0.0,3.0,1.0,2.0,3,8.0,1.0,0.0,Vitória,Brasileiro,André André (Vitória)
Fabijan Buntić,CRO,GK,26,15.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0.0,4.0,0.0,Vizela,Brasileiro,Fabijan Buntić (Vizela)
Anderson Jesus,BRA,DF,28,14.9,13.0,11,11.0,2.0,0.0,9.0,20.0,45.0,11.0,21.0,15.0,6.0,10,23.0,60.0,0.0,Vizela,Brasileiro,Anderson Jesus (Vizela)
Samuel Essende,FRA,FW,25,14.6,5.0,5,1.0,1.0,3.0,1.0,3.0,33.3,2.0,12.0,5.0,7.0,2,7.0,6.0,0.0,Vizela,Brasileiro,Samuel Essende (Vizela)
Samu,POR,"MF,FW",27,14.6,31.0,17,16.0,10.0,5.0,14.0,33.0,42.4,19.0,30.0,5.0,25.0,13,44.0,24.0,0.0,Vizela,Brasileiro,Samu (Vizela)
Bruno Wilson,POR,DF,27,14.0,14.0,8,9.0,5.0,0.0,10.0,13.0,76.9,3.0,18.0,12.0,6.0,18,32.0,59.0,0.0,Vizela,Brasileiro,Bruno Wilson (Vizela)
Tomás Costa Silva,POR,DF,24,13.5,44.0,31,26.0,13.0,5.0,29.0,40.0,72.5,11.0,16.0,4.0,12.0,18,62.0,39.0,0.0,Vizela,Brasileiro,Tomás Costa Silva (Vizela)
Nuno Gonçalo Moreira,POR,"FW,MF",24,9.9,13.0,8,6.0,6.0,1.0,4.0,13.0,30.8,9.0,14.0,2.0,12.0,10,23.0,8.0,1.0,Vizela,Brasileiro,Nuno Gonçalo Moreira (Vizela)
Matías Lacava,VEN,"FW,MF",21,9.0,27.0,16,15.0,7.0,5.0,11.0,18.0,61.1,7.0,9.0,0.0,9.0,6,33.0,3.0,0.0,Vizela,Brasileiro,Matías Lacava (Vizela)
Matheus Pereira,BRA,"DF,MF",23,10.6,14.0,9,8.0,6.0,0.0,7.0,12.0,58.3,5.0,14.0,5.0,9.0,8,22.0,22.0,0.0,Vizela,Brasileiro,Matheus Pereira (Vizela)
Diogo Nascimento,POR,MF,21,10.2,10.0,6,2.0,8.0,0.0,4.0,12.0,33.3,8.0,3.0,0.0,3.0,5,15.0,13.0,0.0,Vizela,Brasileiro,Diogo Nascimento (Vizela)
João Escoval,POR,DF,26,6.4,12.0,4,10.0,1.0,1.0,7.0,9.0,77.8,2.0,6.0,3.0,3.0,10,22.0,19.0,0.0,Vizela,Brasileiro,João Escoval (Vizela)
Rafael Bustamante,COL,MF,24,5.9,13.0,8,8.0,4.0,1.0,6.0,24.0,25.0,18.0,14.0,3.0,11.0,11,24.0,5.0,0.0,Vizela,Brasileiro,Rafael Bustamante (Vizela)
Pedro Ortiz,ESP,MF,23,5.7,15.0,9,4.0,9.0,2.0,7.0,13.0,53.8,6.0,4.0,1.0,3.0,4,19.0,12.0,0.0,Vizela,Brasileiro,Pedro Ortiz (Vizela)
Aleksandar Busnić,SRB,"MF,FW",26,4.9,10.0,6,7.0,3.0,0.0,5.0,10.0,50.0,5.0,7.0,1.0,6.0,6,16.0,13.0,0.0,Vizela,Brasileiro,Aleksandar Busnić (Vizela)
Alberto Soro,ESP,"MF,FW",24,2.5,7.0,4,4.0,3.0,0.0,1.0,4.0,25.0,3.0,5.0,0.0,5.0,0,7.0,0.0,0.0,Vizela,Brasileiro,Alberto Soro (Vizela)
Alexis Méndez,USA,"MF,FW",23,2.5,3.0,2,0.0,3.0,0.0,2.0,3.0,66.7,1.0,1.0,0.0,1.0,1,4.0,1.0,0.0,Vizela,Brasileiro,Alexis Méndez (Vizela)
Kiko Bondoso,POR,"FW,MF",28,2.1,5.0,3,1.0,2.0,2.0,4.0,6.0,66.7,2.0,2.0,0.0,2.0,1,6.0,2.0,0.0,Vizela,Brasileiro,Kiko Bondoso (Vizela)
Orest Lebedenko,UKR,DF,25,2.1,2.0,0,2.0,0.0,0.0,1.0,3.0,33.3,2.0,5.0,2.0,3.0,3,5.0,10.0,0.0,Vizela,Brasileiro,Orest Lebedenko (Vizela)
Hugo Oliveira,POR,"MF,DF",21,1.5,2.0,2,1.0,1.0,0.0,1.0,3.0,33.3,2.0,1.0,0.0,1.0,3,5.0,4.0,0.0,Vizela,Brasileiro,Hugo Oliveira (Vizela)
Dylan Saint-Louis,CGO,"FW,MF",28,2.1,4.0,1,3.0,1.0,0.0,2.0,5.0,40.0,3.0,3.0,1.0,2.0,0,4.0,2.0,0.0,Vizela,Brasileiro,Dylan Saint-Louis (Vizela)
Jardel,GNB,"FW,MF",26,1.8,2.0,1,1.0,1.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,2,4.0,2.0,0.0,Vizela,Brasileiro,Jardel (Vizela)
Iker Unzueta,ESP,FW,25,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Vizela,Brasileiro,Iker Unzueta (Vizela)
Osama Rashid,IRQ,"MF,FW",31,0.2,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,2.0,0.0,Vizela,Brasileiro,Osama Rashid (Vizela)
