Player,Nation,Pos,Age,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Team,Championship,Player_Team
Geny Catamo,MOZ,"MF,DF",22,5.9,276.0,197.0,78.0,5.0,2.0,1.0,12,68.0,5.0,3.0,1.0,0.0,218.0,1.0,12.0,Sporting CP,Brasileiro,Geny Catamo (Sporting CP)
Paulinho,POR,FW,31,5.4,144.0,140.0,3.0,0.0,2.0,1.0,2,2.0,0.0,0.0,0.0,0.0,102.0,1.0,4.0,Sporting CP,Brasileiro,Paulinho (Sporting CP)
Daniel Bragança,POR,MF,24,2.3,130.0,127.0,3.0,3.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,119.0,0.0,3.0,Sporting CP,Brasileiro,Daniel Bragança (Sporting CP)
Francisco Trincão,POR,"FW,MF",24,2.4,104.0,97.0,7.0,1.0,0.0,0.0,6,5.0,1.0,0.0,1.0,0.0,95.0,0.0,0.0,Sporting CP,Brasileiro,Francisco Trincão (Sporting CP)
Eduardo Quaresma,POR,DF,21,1.3,51.0,49.0,2.0,2.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,Sporting CP,Brasileiro,Eduardo Quaresma (Sporting CP)
Jerry St. Juste,NED,DF,27,1.2,57.0,53.0,4.0,1.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,Sporting CP,Brasileiro,Jerry St. Juste (Sporting CP)
Afonso Bastardo,POR,MF,18,0.3,13.0,12.0,1.0,0.0,0.0,0.0,5,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,Sporting CP,Brasileiro,Afonso Bastardo (Sporting CP)
Iván Fresneda,ESP,MF,19,0.1,8.0,6.0,2.0,0.0,0.0,0.0,3,2.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,Sporting CP,Brasileiro,Iván Fresneda (Sporting CP)
Luís Neto,POR,DF,35,0.1,7.0,6.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,Sporting CP,Brasileiro,Luís Neto (Sporting CP)
Mateus Fernandes,POR,FW,19,0.0,7.0,5.0,2.0,1.0,0.0,0.0,2,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,Sporting CP,Brasileiro,Mateus Fernandes (Sporting CP)
Jorge Filipe Oliveira Fernandes,POR,DF,26,15.0,710.0,668.0,39.0,34.0,0.0,6.0,9,5.0,0.0,0.0,0.0,0.0,559.0,3.0,9.0,Vitória,Brasileiro,Jorge Filipe Oliveira Fernandes (Vitória)
Bruno Varela,CPV,GK,29,15.0,462.0,292.0,168.0,49.0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,321.0,2.0,0.0,Vitória,Brasileiro,Bruno Varela (Vitória)
Jota Silva,POR,"FW,MF",24,14.1,361.0,332.0,27.0,0.0,1.0,2.0,40,22.0,1.0,1.0,0.0,0.0,216.0,2.0,23.0,Vitória,Brasileiro,Jota Silva (Vitória)
André Silva,BRA,FW,26,12.4,320.0,299.0,18.0,0.0,4.0,2.0,9,0.0,0.0,0.0,0.0,0.0,223.0,3.0,10.0,Vitória,Brasileiro,André Silva (Vitória)
Tomás Händel,POR,MF,23,12.1,527.0,491.0,34.0,19.0,2.0,3.0,18,1.0,14.0,8.0,0.0,0.0,438.0,2.0,10.0,Vitória,Brasileiro,Tomás Händel (Vitória)
Tomás Ribeiro,POR,DF,24,10.4,492.0,442.0,47.0,19.0,0.0,6.0,8,28.0,0.0,0.0,0.0,0.0,366.0,3.0,7.0,Vitória,Brasileiro,Tomás Ribeiro (Vitória)
Tiago Silva,POR,MF,30,9.5,529.0,440.0,85.0,32.0,3.0,7.0,62,2.0,44.0,14.0,19.0,1.0,408.0,4.0,7.0,Vitória,Brasileiro,Tiago Silva (Vitória)
João Mendes,POR,"MF,FW",29,8.8,340.0,322.0,17.0,5.0,3.0,3.0,30,2.0,10.0,2.0,2.0,0.0,242.0,1.0,12.0,Vitória,Brasileiro,João Mendes (Vitória)
Manuel Manu,POR,DF,22,10.0,498.0,481.0,15.0,14.0,0.0,4.0,1,0.0,0.0,0.0,0.0,0.0,416.0,2.0,6.0,Vitória,Brasileiro,Manuel Manu (Vitória)
Bruno Gaspar,ANG,"MF,DF",30,8.5,462.0,345.0,115.0,5.0,2.0,1.0,30,110.0,0.0,0.0,0.0,0.0,332.0,2.0,19.0,Vitória,Brasileiro,Bruno Gaspar (Vitória)
Daniel Bandeira,POR,MF,23,7.2,351.0,318.0,31.0,12.0,0.0,2.0,23,0.0,19.0,10.0,5.0,0.0,285.0,2.0,6.0,Vitória,Brasileiro,Daniel Bandeira (Vitória)
Afonso freitas,POR,"DF,MF",23,6.0,211.0,161.0,49.0,2.0,0.0,1.0,12,47.0,0.0,0.0,0.0,0.0,144.0,1.0,8.0,Vitória,Brasileiro,Afonso freitas (Vitória)
Ricardo Mangas,POR,"DF,MF",25,6.9,209.0,177.0,31.0,2.0,0.0,1.0,11,29.0,0.0,0.0,0.0,0.0,137.0,1.0,7.0,Vitória,Brasileiro,Ricardo Mangas (Vitória)
Miguel Magalhães,POR,"DF,MF",21,5.4,227.0,166.0,58.0,1.0,0.0,1.0,9,57.0,0.0,0.0,0.0,0.0,155.0,3.0,5.0,Vitória,Brasileiro,Miguel Magalhães (Vitória)
Toni Borevkovic,CRO,DF,26,5.0,158.0,147.0,8.0,8.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,124.0,3.0,0.0,Vitória,Brasileiro,Toni Borevkovic (Vitória)
Mikel Villanueva,VEN,DF,30,3.9,208.0,201.0,7.0,6.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,1.0,Vitória,Brasileiro,Mikel Villanueva (Vitória)
Nelson,ANG,"DF,FW",25,4.5,167.0,149.0,18.0,1.0,0.0,0.0,13,16.0,1.0,1.0,0.0,0.0,124.0,0.0,4.0,Vitória,Brasileiro,Nelson (Vitória)
Adrián Butzke,ESP,FW,24,1.8,41.0,38.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,2.0,Vitória,Brasileiro,Adrián Butzke (Vitória)
Zé Carlos,POR,"MF,DF",22,3.1,172.0,156.0,15.0,3.0,1.0,4.0,13,7.0,5.0,0.0,3.0,0.0,134.0,1.0,3.0,Vitória,Brasileiro,Zé Carlos (Vitória)
Nuno Santos,POR,"FW,MF",24,2.0,96.0,89.0,7.0,2.0,1.0,3.0,6,0.0,5.0,3.0,2.0,0.0,66.0,0.0,1.0,Vitória,Brasileiro,Nuno Santos (Vitória)
Safira,BRA,FW,28,1.6,48.0,47.0,1.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,0.0,31.0,0.0,2.0,Vitória,Brasileiro,Safira (Vitória)
André André,POR,MF,34,0.9,60.0,57.0,3.0,2.0,0.0,1.0,1,1.0,0.0,0.0,0.0,0.0,43.0,0.0,4.0,Vitória,Brasileiro,André André (Vitória)
Fabijan Buntić,CRO,GK,26,15.0,427.0,265.0,162.0,32.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,332.0,0.0,1.0,Vizela,Brasileiro,Fabijan Buntić (Vizela)
Anderson Jesus,BRA,DF,28,14.9,570.0,550.0,19.0,17.0,1.0,2.0,0,0.0,0.0,0.0,0.0,0.0,483.0,1.0,4.0,Vizela,Brasileiro,Anderson Jesus (Vizela)
Samuel Essende,FRA,FW,25,14.6,239.0,222.0,15.0,0.0,1.0,0.0,6,1.0,0.0,0.0,0.0,0.0,166.0,2.0,9.0,Vizela,Brasileiro,Samuel Essende (Vizela)
Samu,POR,"MF,FW",27,14.6,768.0,627.0,135.0,61.0,10.0,10.0,72,13.0,40.0,15.0,14.0,1.0,576.0,6.0,16.0,Vizela,Brasileiro,Samu (Vizela)
Bruno Wilson,POR,DF,27,14.0,693.0,658.0,34.0,27.0,2.0,10.0,4,0.0,0.0,0.0,0.0,0.0,591.0,1.0,2.0,Vizela,Brasileiro,Bruno Wilson (Vizela)
Tomás Costa Silva,POR,DF,24,13.5,721.0,583.0,133.0,9.0,2.0,4.0,66,124.0,0.0,0.0,0.0,0.0,529.0,5.0,19.0,Vizela,Brasileiro,Tomás Costa Silva (Vizela)
Nuno Gonçalo Moreira,POR,"FW,MF",24,9.9,316.0,282.0,34.0,15.0,3.0,3.0,45,1.0,18.0,10.0,4.0,0.0,217.0,0.0,9.0,Vizela,Brasileiro,Nuno Gonçalo Moreira (Vizela)
Matías Lacava,VEN,"FW,MF",21,9.0,211.0,209.0,1.0,0.0,2.0,1.0,22,1.0,0.0,0.0,0.0,0.0,157.0,1.0,9.0,Vizela,Brasileiro,Matías Lacava (Vizela)
Matheus Pereira,BRA,"DF,MF",23,10.6,550.0,447.0,100.0,12.0,0.0,10.0,42,87.0,1.0,1.0,0.0,0.0,379.0,3.0,21.0,Vizela,Brasileiro,Matheus Pereira (Vizela)
Diogo Nascimento,POR,MF,21,10.2,488.0,477.0,9.0,3.0,0.0,3.0,9,5.0,0.0,0.0,0.0,0.0,414.0,2.0,9.0,Vizela,Brasileiro,Diogo Nascimento (Vizela)
João Escoval,POR,DF,26,6.4,283.0,227.0,55.0,11.0,0.0,5.0,3,44.0,0.0,0.0,0.0,0.0,213.0,1.0,3.0,Vizela,Brasileiro,João Escoval (Vizela)
Rafael Bustamante,COL,MF,24,5.9,236.0,230.0,6.0,6.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,203.0,0.0,2.0,Vizela,Brasileiro,Rafael Bustamante (Vizela)
Pedro Ortiz,ESP,MF,23,5.7,231.0,219.0,10.0,10.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,195.0,2.0,1.0,Vizela,Brasileiro,Pedro Ortiz (Vizela)
Aleksandar Busnić,SRB,"MF,FW",26,4.9,179.0,170.0,9.0,7.0,0.0,2.0,1,2.0,0.0,0.0,0.0,0.0,139.0,0.0,6.0,Vizela,Brasileiro,Aleksandar Busnić (Vizela)
Alberto Soro,ESP,"MF,FW",24,2.5,93.0,88.0,3.0,0.0,0.0,2.0,6,3.0,0.0,0.0,0.0,0.0,70.0,2.0,4.0,Vizela,Brasileiro,Alberto Soro (Vizela)
Alexis Méndez,USA,"MF,FW",23,2.5,137.0,123.0,13.0,2.0,0.0,0.0,13,2.0,9.0,5.0,3.0,0.0,106.0,1.0,2.0,Vizela,Brasileiro,Alexis Méndez (Vizela)
Kiko Bondoso,POR,"FW,MF",28,2.1,74.0,72.0,1.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,55.0,1.0,5.0,Vizela,Brasileiro,Kiko Bondoso (Vizela)
Orest Lebedenko,UKR,DF,25,2.1,98.0,74.0,23.0,3.0,0.0,0.0,6,20.0,0.0,0.0,0.0,0.0,69.0,1.0,2.0,Vizela,Brasileiro,Orest Lebedenko (Vizela)
Hugo Oliveira,POR,"MF,DF",21,1.5,104.0,78.0,26.0,1.0,1.0,1.0,7,25.0,0.0,0.0,0.0,0.0,71.0,0.0,3.0,Vizela,Brasileiro,Hugo Oliveira (Vizela)
Dylan Saint-Louis,CGO,"FW,MF",28,2.1,79.0,75.0,4.0,1.0,0.0,1.0,15,2.0,1.0,1.0,0.0,0.0,49.0,0.0,1.0,Vizela,Brasileiro,Dylan Saint-Louis (Vizela)
Jardel,GNB,"FW,MF",26,1.8,62.0,58.0,4.0,1.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,48.0,0.0,1.0,Vizela,Brasileiro,Jardel (Vizela)
Iker Unzueta,ESP,FW,25,0.3,15.0,15.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,Vizela,Brasileiro,Iker Unzueta (Vizela)
Osama Rashid,IRQ,"MF,FW",31,0.2,26.0,24.0,2.0,2.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,Vizela,Brasileiro,Osama Rashid (Vizela)
