Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Team,Championship,Player_Team
Zé Manuel,POR,"MF,FW",33,4.5,12.0,2.66,7.0,0.0,0.0,2.0,2.0,1.0,1.0,0.22,1.0,0.0,0.0,0.0,0.0,0.0,Rio Ave,Brasileiro,Zé Manuel (Rio Ave)
Hernâni Fortes,POR,FW,32,3.8,18.0,4.75,5.0,10.0,1.0,0.0,2.0,0.0,1.0,0.26,1.0,0.0,0.0,0.0,0.0,0.0,Rio Ave,Brasileiro,Hernâni Fortes (Rio Ave)
Savio,BRA,"DF,MF",28,2.8,7.0,2.48,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.35,1.0,0.0,0.0,0.0,0.0,0.0,Rio Ave,Brasileiro,Savio (Rio Ave)
Patrick,BRA,DF,26,1.6,1.0,0.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rio Ave,Brasileiro,Patrick (Rio Ave)
Vítor Gomes,POR,MF,36,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rio Ave,Brasileiro,Vítor Gomes (Rio Ave)
Ukra,POR,"MF,FW",35,0.7,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rio Ave,Brasileiro,Ukra (Rio Ave)
Nuno Namora,POR,"DF,MF",25,0.3,3.0,9.31,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rio Ave,Brasileiro,Nuno Namora (Rio Ave)
Julien Lomboto,COD,MF,21,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rio Ave,Brasileiro,Julien Lomboto (Rio Ave)
Antonio Adán,ESP,GK,36,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sporting CP,Brasileiro,Antonio Adán (Sporting CP)
Ousmane Diomande,CIV,DF,20,13.4,21.0,1.56,19.0,1.0,0.0,1.0,0.0,0.0,2.0,0.15,2.0,0.0,0.0,0.0,0.0,0.0,Sporting CP,Brasileiro,Ousmane Diomande (Sporting CP)
Pedro Gonçalves,POR,"FW,MF",25,13.3,60.0,4.51,27.0,19.0,5.0,4.0,3.0,2.0,6.0,0.45,5.0,0.0,0.0,1.0,0.0,0.0,Sporting CP,Brasileiro,Pedro Gonçalves (Sporting CP)
Viktor Gyökeres,SWE,FW,25,12.9,50.0,3.86,35.0,0.0,7.0,5.0,2.0,1.0,8.0,0.62,6.0,0.0,2.0,0.0,0.0,0.0,Sporting CP,Brasileiro,Viktor Gyökeres (Sporting CP)
Hidemasa Morita,JPN,MF,28,12.9,25.0,1.94,20.0,0.0,1.0,2.0,2.0,0.0,5.0,0.39,4.0,0.0,0.0,1.0,0.0,0.0,Sporting CP,Brasileiro,Hidemasa Morita (Sporting CP)
Gonçalo Inácio,POR,DF,22,12.4,16.0,1.29,14.0,0.0,1.0,0.0,0.0,1.0,4.0,0.32,4.0,0.0,0.0,0.0,0.0,0.0,Sporting CP,Brasileiro,Gonçalo Inácio (Sporting CP)
Sebastián Coates,URU,DF,33,10.5,7.0,0.67,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,Sporting CP,Brasileiro,Sebastián Coates (Sporting CP)
Morten Hjulmand,DEN,MF,24,10.5,27.0,2.58,24.0,0.0,0.0,1.0,1.0,1.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,Sporting CP,Brasileiro,Morten Hjulmand (Sporting CP)
Marcus Edwards,ENG,"FW,MF",25,9.8,60.0,6.12,43.0,6.0,8.0,1.0,2.0,0.0,10.0,1.02,6.0,0.0,3.0,0.0,1.0,0.0,Sporting CP,Brasileiro,Marcus Edwards (Sporting CP)
Ricardo Esgaio,POR,"MF,DF",30,8.7,22.0,2.53,21.0,1.0,0.0,0.0,0.0,0.0,3.0,0.34,3.0,0.0,0.0,0.0,0.0,0.0,Sporting CP,Brasileiro,Ricardo Esgaio (Sporting CP)
Nuno Santos,POR,"MF,DF",28,7.9,29.0,3.65,15.0,4.0,2.0,2.0,5.0,1.0,4.0,0.5,3.0,1.0,0.0,0.0,0.0,0.0,Sporting CP,Brasileiro,Nuno Santos (Sporting CP)
Matheus Reis,BRA,"DF,MF",28,7.8,18.0,2.33,17.0,1.0,0.0,0.0,0.0,0.0,4.0,0.52,4.0,0.0,0.0,0.0,0.0,0.0,Sporting CP,Brasileiro,Matheus Reis (Sporting CP)
Geny Catamo,MOZ,"MF,DF",22,5.9,17.0,2.88,8.0,5.0,2.0,2.0,0.0,0.0,3.0,0.51,2.0,1.0,0.0,0.0,0.0,0.0,Sporting CP,Brasileiro,Geny Catamo (Sporting CP)
Paulinho,POR,FW,31,5.4,12.0,2.23,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sporting CP,Brasileiro,Paulinho (Sporting CP)
Daniel Bragança,POR,MF,24,2.3,7.0,3.12,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sporting CP,Brasileiro,Daniel Bragança (Sporting CP)
Francisco Trincão,POR,"FW,MF",24,2.4,12.0,5.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sporting CP,Brasileiro,Francisco Trincão (Sporting CP)
Eduardo Quaresma,POR,DF,21,1.3,1.0,0.78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sporting CP,Brasileiro,Eduardo Quaresma (Sporting CP)
Jerry St. Juste,NED,DF,27,1.2,1.0,0.83,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.83,1.0,0.0,0.0,0.0,0.0,0.0,Sporting CP,Brasileiro,Jerry St. Juste (Sporting CP)
Afonso Bastardo,POR,MF,18,0.3,1.0,3.46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sporting CP,Brasileiro,Afonso Bastardo (Sporting CP)
Iván Fresneda,ESP,MF,19,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sporting CP,Brasileiro,Iván Fresneda (Sporting CP)
Luís Neto,POR,DF,35,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sporting CP,Brasileiro,Luís Neto (Sporting CP)
Mateus Fernandes,POR,FW,19,0.0,1.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sporting CP,Brasileiro,Mateus Fernandes (Sporting CP)
Jorge Filipe Oliveira Fernandes,POR,DF,26,15.0,18.0,1.2,13.0,1.0,0.0,4.0,0.0,0.0,1.0,0.07,0.0,0.0,0.0,1.0,0.0,0.0,Vitória,Brasileiro,Jorge Filipe Oliveira Fernandes (Vitória)
Bruno Varela,CPV,GK,29,15.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vitória,Brasileiro,Bruno Varela (Vitória)
Jota Silva,POR,"FW,MF",24,14.1,34.0,2.41,24.0,1.0,1.0,3.0,5.0,0.0,5.0,0.35,4.0,1.0,0.0,0.0,0.0,0.0,Vitória,Brasileiro,Jota Silva (Vitória)
André Silva,BRA,FW,26,12.4,30.0,2.41,22.0,0.0,4.0,3.0,1.0,0.0,4.0,0.32,2.0,0.0,0.0,2.0,0.0,0.0,Vitória,Brasileiro,André Silva (Vitória)
Tomás Händel,POR,MF,23,12.1,28.0,2.32,20.0,2.0,1.0,0.0,1.0,4.0,2.0,0.17,2.0,0.0,0.0,0.0,0.0,0.0,Vitória,Brasileiro,Tomás Händel (Vitória)
Tomás Ribeiro,POR,DF,24,10.4,5.0,0.48,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vitória,Brasileiro,Tomás Ribeiro (Vitória)
Tiago Silva,POR,MF,30,9.5,42.0,4.44,23.0,15.0,0.0,1.0,1.0,2.0,6.0,0.63,2.0,3.0,0.0,0.0,0.0,1.0,Vitória,Brasileiro,Tiago Silva (Vitória)
João Mendes,POR,"MF,FW",29,8.8,37.0,4.2,22.0,5.0,4.0,4.0,2.0,0.0,6.0,0.68,3.0,0.0,1.0,2.0,0.0,0.0,Vitória,Brasileiro,João Mendes (Vitória)
Manuel Manu,POR,DF,22,10.0,14.0,1.4,12.0,0.0,0.0,1.0,0.0,1.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,Vitória,Brasileiro,Manuel Manu (Vitória)
Bruno Gaspar,ANG,"MF,DF",30,8.5,26.0,3.08,20.0,4.0,1.0,0.0,1.0,0.0,3.0,0.36,3.0,0.0,0.0,0.0,0.0,0.0,Vitória,Brasileiro,Bruno Gaspar (Vitória)
Daniel Bandeira,POR,MF,23,7.2,20.0,2.76,14.0,6.0,0.0,0.0,0.0,0.0,3.0,0.41,2.0,1.0,0.0,0.0,0.0,0.0,Vitória,Brasileiro,Daniel Bandeira (Vitória)
Afonso freitas,POR,"DF,MF",23,6.0,10.0,1.66,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vitória,Brasileiro,Afonso freitas (Vitória)
Ricardo Mangas,POR,"DF,MF",25,6.9,13.0,1.9,6.0,0.0,0.0,3.0,3.0,1.0,5.0,0.73,1.0,0.0,0.0,0.0,3.0,1.0,Vitória,Brasileiro,Ricardo Mangas (Vitória)
Miguel Magalhães,POR,"DF,MF",21,5.4,12.0,2.22,7.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vitória,Brasileiro,Miguel Magalhães (Vitória)
Toni Borevkovic,CRO,DF,26,5.0,3.0,0.6,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vitória,Brasileiro,Toni Borevkovic (Vitória)
Mikel Villanueva,VEN,DF,30,3.9,5.0,1.28,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vitória,Brasileiro,Mikel Villanueva (Vitória)
Nelson,ANG,"DF,FW",25,4.5,14.0,3.14,12.0,0.0,1.0,0.0,1.0,0.0,1.0,0.22,1.0,0.0,0.0,0.0,0.0,0.0,Vitória,Brasileiro,Nelson (Vitória)
Adrián Butzke,ESP,FW,24,1.8,3.0,1.67,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vitória,Brasileiro,Adrián Butzke (Vitória)
Zé Carlos,POR,"MF,DF",22,3.1,14.0,4.53,10.0,1.0,1.0,0.0,1.0,1.0,2.0,0.65,1.0,0.0,0.0,0.0,1.0,0.0,Vitória,Brasileiro,Zé Carlos (Vitória)
Nuno Santos,POR,"FW,MF",24,2.0,7.0,3.48,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vitória,Brasileiro,Nuno Santos (Vitória)
Safira,BRA,FW,28,1.6,6.0,3.75,3.0,1.0,0.0,0.0,2.0,0.0,2.0,1.25,1.0,0.0,0.0,0.0,1.0,0.0,Vitória,Brasileiro,Safira (Vitória)
André André,POR,MF,34,0.9,1.0,1.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vitória,Brasileiro,André André (Vitória)
Fabijan Buntić,CRO,GK,26,15.0,1.0,0.07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vizela,Brasileiro,Fabijan Buntić (Vizela)
Anderson Jesus,BRA,DF,28,14.9,7.0,0.47,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vizela,Brasileiro,Anderson Jesus (Vizela)
Samuel Essende,FRA,FW,25,14.6,37.0,2.53,19.0,0.0,4.0,4.0,9.0,1.0,6.0,0.41,1.0,0.0,1.0,2.0,2.0,0.0,Vizela,Brasileiro,Samuel Essende (Vizela)
Samu,POR,"MF,FW",27,14.6,68.0,4.66,44.0,16.0,2.0,4.0,2.0,0.0,2.0,0.14,1.0,1.0,0.0,0.0,0.0,0.0,Vizela,Brasileiro,Samu (Vizela)
Bruno Wilson,POR,DF,27,14.0,10.0,0.71,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,Vizela,Brasileiro,Bruno Wilson (Vizela)
Tomás Costa Silva,POR,DF,24,13.5,34.0,2.52,28.0,3.0,0.0,2.0,1.0,0.0,3.0,0.22,3.0,0.0,0.0,0.0,0.0,0.0,Vizela,Brasileiro,Tomás Costa Silva (Vizela)
Nuno Gonçalo Moreira,POR,"FW,MF",24,9.9,47.0,4.74,28.0,10.0,1.0,4.0,4.0,0.0,2.0,0.2,1.0,0.0,0.0,1.0,0.0,0.0,Vizela,Brasileiro,Nuno Gonçalo Moreira (Vizela)
Matías Lacava,VEN,"FW,MF",21,9.0,17.0,1.89,12.0,0.0,1.0,2.0,1.0,1.0,3.0,0.33,3.0,0.0,0.0,0.0,0.0,0.0,Vizela,Brasileiro,Matías Lacava (Vizela)
Matheus Pereira,BRA,"DF,MF",23,10.6,20.0,1.88,15.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vizela,Brasileiro,Matheus Pereira (Vizela)
Diogo Nascimento,POR,MF,21,10.2,18.0,1.76,15.0,0.0,2.0,0.0,0.0,1.0,2.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,Vizela,Brasileiro,Diogo Nascimento (Vizela)
João Escoval,POR,DF,26,6.4,4.0,0.63,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vizela,Brasileiro,João Escoval (Vizela)
Rafael Bustamante,COL,MF,24,5.9,5.0,0.84,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,Vizela,Brasileiro,Rafael Bustamante (Vizela)
Pedro Ortiz,ESP,MF,23,5.7,7.0,1.23,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vizela,Brasileiro,Pedro Ortiz (Vizela)
Aleksandar Busnić,SRB,"MF,FW",26,4.9,6.0,1.23,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vizela,Brasileiro,Aleksandar Busnić (Vizela)
Alberto Soro,ESP,"MF,FW",24,2.5,5.0,1.97,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vizela,Brasileiro,Alberto Soro (Vizela)
Alexis Méndez,USA,"MF,FW",23,2.5,14.0,5.68,10.0,2.0,2.0,0.0,0.0,0.0,1.0,0.41,0.0,1.0,0.0,0.0,0.0,0.0,Vizela,Brasileiro,Alexis Méndez (Vizela)
Kiko Bondoso,POR,"FW,MF",28,2.1,9.0,4.2,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.47,1.0,0.0,0.0,0.0,0.0,0.0,Vizela,Brasileiro,Kiko Bondoso (Vizela)
Orest Lebedenko,UKR,DF,25,2.1,5.0,2.41,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vizela,Brasileiro,Orest Lebedenko (Vizela)
Hugo Oliveira,POR,"MF,DF",21,1.5,7.0,4.67,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.67,1.0,0.0,0.0,0.0,0.0,0.0,Vizela,Brasileiro,Hugo Oliveira (Vizela)
Dylan Saint-Louis,CGO,"FW,MF",28,2.1,12.0,5.57,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vizela,Brasileiro,Dylan Saint-Louis (Vizela)
Jardel,GNB,"FW,MF",26,1.8,7.0,3.96,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.57,1.0,0.0,0.0,0.0,0.0,0.0,Vizela,Brasileiro,Jardel (Vizela)
Iker Unzueta,ESP,FW,25,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vizela,Brasileiro,Iker Unzueta (Vizela)
Osama Rashid,IRQ,"MF,FW",31,0.2,2.0,8.18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vizela,Brasileiro,Osama Rashid (Vizela)
