Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Team,Championship,Player_Team
Hélio Varela,CPV,"FW,MF",21,11.9,480.0,7.0,61.0,219.0,218.0,37.0,480.0,65.0,30.0,46.2,24.0,36.9,331.0,2887.0,1459.0,57.0,39.0,14.0,40.0,20.0,370.0,97.0,Portimonense,Brasileiro,Hélio Varela (Portimonense)
Pedrão,BRA,DF,26,11.5,688.0,77.0,398.0,274.0,26.0,7.0,688.0,13.0,9.0,69.2,4.0,30.8,359.0,1916.0,1226.0,11.0,6.0,0.0,11.0,3.0,410.0,7.0,Portimonense,Brasileiro,Pedrão (Portimonense)
Alemão,BRA,DF,21,10.9,537.0,124.0,358.0,172.0,8.0,5.0,537.0,2.0,1.0,50.0,1.0,50.0,263.0,1844.0,1053.0,4.0,2.0,0.0,3.0,1.0,301.0,1.0,Portimonense,Brasileiro,Alemão (Portimonense)
Dener,BRA,MF,31,9.8,477.0,33.0,152.0,272.0,56.0,9.0,477.0,5.0,1.0,20.0,3.0,60.0,206.0,990.0,474.0,8.0,5.0,0.0,5.0,7.0,295.0,7.0,Portimonense,Brasileiro,Dener (Portimonense)
Sylvester Jasper,BUL,"FW,MF",22,9.4,355.0,9.0,55.0,148.0,159.0,22.0,355.0,37.0,15.0,40.5,17.0,45.9,214.0,1310.0,616.0,24.0,18.0,6.0,29.0,14.0,258.0,48.0,Portimonense,Brasileiro,Sylvester Jasper (Portimonense)
Gonçalo Costa,POR,"DF,MF",23,9.9,604.0,34.0,177.0,254.0,179.0,18.0,604.0,30.0,12.0,40.0,14.0,46.7,287.0,1673.0,743.0,23.0,15.0,4.0,26.0,9.0,333.0,48.0,Portimonense,Brasileiro,Gonçalo Costa (Portimonense)
Ronie Carrillo,ECU,FW,27,8.4,275.0,15.0,28.0,135.0,113.0,19.0,275.0,13.0,4.0,30.8,7.0,53.8,123.0,593.0,210.0,6.0,4.0,2.0,22.0,11.0,180.0,28.0,Portimonense,Brasileiro,Ronie Carrillo (Portimonense)
Guga,POR,"DF,MF",20,7.2,299.0,16.0,114.0,122.0,64.0,6.0,299.0,18.0,8.0,44.4,8.0,44.4,118.0,554.0,224.0,8.0,4.0,2.0,13.0,7.0,128.0,23.0,Portimonense,Brasileiro,Guga (Portimonense)
Igor Marques,BRA,"DF,MF",24,6.4,393.0,35.0,137.0,175.0,92.0,4.0,393.0,23.0,11.0,47.8,11.0,47.8,164.0,1134.0,601.0,18.0,12.0,0.0,13.0,7.0,169.0,26.0,Portimonense,Brasileiro,Igor Marques (Portimonense)
Maurício,BRA,MF,35,5.0,259.0,19.0,58.0,162.0,41.0,3.0,259.0,1.0,1.0,100.0,0.0,0.0,117.0,628.0,207.0,2.0,5.0,0.0,5.0,3.0,170.0,4.0,Portimonense,Brasileiro,Maurício (Portimonense)
Rildo,BRA,"FW,MF",23,5.7,166.0,1.0,19.0,79.0,74.0,17.0,165.0,13.0,5.0,38.5,8.0,61.5,88.0,430.0,186.0,6.0,5.0,2.0,20.0,5.0,110.0,35.0,Portimonense,Brasileiro,Rildo (Portimonense)
Moustapha Seck,SEN,"DF,MF",27,3.3,185.0,7.0,58.0,81.0,47.0,1.0,185.0,2.0,2.0,100.0,0.0,0.0,86.0,488.0,259.0,5.0,2.0,0.0,0.0,1.0,109.0,15.0,Portimonense,Brasileiro,Moustapha Seck (Portimonense)
Paulo Estrela Moreira,POR,"MF,FW",24,4.2,289.0,11.0,69.0,190.0,33.0,1.0,289.0,2.0,1.0,50.0,1.0,50.0,143.0,661.0,347.0,1.0,1.0,0.0,1.0,1.0,166.0,1.0,Portimonense,Brasileiro,Paulo Estrela Moreira (Portimonense)
Nonoca,BRA,"MF,FW",25,3.6,171.0,7.0,51.0,98.0,24.0,1.0,171.0,1.0,1.0,100.0,0.0,0.0,78.0,310.0,104.0,0.0,0.0,0.0,7.0,5.0,99.0,1.0,Portimonense,Brasileiro,Nonoca (Portimonense)
Kosuke Nakamura,JPN,GK,28,2.0,78.0,70.0,78.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,28.0,139.0,73.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,Portimonense,Brasileiro,Kosuke Nakamura (Portimonense)
Paulinho,POR,"FW,MF",24,1.9,49.0,2.0,4.0,28.0,18.0,6.0,49.0,0.0,0.0,0.0,0.0,0.0,22.0,92.0,38.0,1.0,2.0,1.0,5.0,1.0,36.0,5.0,Portimonense,Brasileiro,Paulinho (Portimonense)
Rafael Alcobia,POR,DF,20,1.3,83.0,5.0,48.0,35.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,47.0,260.0,180.0,2.0,0.0,0.0,1.0,1.0,64.0,0.0,Portimonense,Brasileiro,Rafael Alcobia (Portimonense)
Luan Campos,BRA,"FW,MF",21,1.1,47.0,2.0,12.0,23.0,12.0,1.0,47.0,4.0,1.0,25.0,3.0,75.0,21.0,102.0,43.0,0.0,0.0,0.0,6.0,0.0,24.0,5.0,Portimonense,Brasileiro,Luan Campos (Portimonense)
Zinho,BRA,"FW,MF",20,1.3,52.0,1.0,8.0,16.0,29.0,2.0,52.0,10.0,4.0,40.0,6.0,60.0,33.0,351.0,145.0,6.0,2.0,2.0,9.0,6.0,33.0,12.0,Portimonense,Brasileiro,Zinho (Portimonense)
Midana Cassama,GNB,MF,21,0.2,7.0,0.0,0.0,3.0,4.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,2.0,Portimonense,Brasileiro,Midana Cassama (Portimonense)
Jose Souza,POR,MF,22,0.1,9.0,0.0,1.0,8.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,Portimonense,Brasileiro,Jose Souza (Portimonense)
Dennis Adeniran,ENG,MF,24,0.1,4.0,0.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Portimonense,Brasileiro,Dennis Adeniran (Portimonense)
Diogo Costa,POR,GK,24,15.0,615.0,483.0,607.0,10.0,0.0,0.0,615.0,1.0,1.0,100.0,0.0,0.0,366.0,1606.0,852.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,Porto,Brasileiro,Diogo Costa (Porto)
Pepê,BRA,"MF,DF",26,13.2,714.0,10.0,91.0,311.0,325.0,39.0,714.0,60.0,32.0,53.3,20.0,33.3,421.0,2829.0,1173.0,34.0,23.0,9.0,26.0,18.0,493.0,93.0,Porto,Brasileiro,Pepê (Porto)
Stephen Eustáquio,CAN,MF,27,13.1,920.0,30.0,158.0,514.0,254.0,30.0,920.0,9.0,5.0,55.6,4.0,44.4,419.0,1844.0,893.0,9.0,9.0,2.0,9.0,3.0,581.0,33.0,Porto,Brasileiro,Stephen Eustáquio (Porto)
Mehdi Taremi,IRN,FW,31,12.9,456.0,19.0,53.0,207.0,203.0,67.0,454.0,22.0,8.0,36.4,12.0,54.5,234.0,1312.0,615.0,20.0,14.0,9.0,24.0,9.0,298.0,78.0,Porto,Brasileiro,Mehdi Taremi (Porto)
João Mário Lopes,POR,DF,23,10.6,666.0,13.0,137.0,299.0,244.0,31.0,666.0,45.0,20.0,44.4,20.0,44.4,356.0,2346.0,1489.0,51.0,31.0,11.0,14.0,7.0,432.0,93.0,Porto,Brasileiro,João Mário Lopes (Porto)
Alan Varela,ARG,MF,22,9.2,634.0,31.0,147.0,382.0,105.0,7.0,634.0,4.0,3.0,75.0,0.0,0.0,344.0,1406.0,671.0,10.0,5.0,1.0,13.0,4.0,448.0,4.0,Porto,Brasileiro,Alan Varela (Porto)
Galeno,BRA,"MF,DF",26,10.1,456.0,20.0,56.0,148.0,260.0,48.0,454.0,28.0,14.0,50.0,10.0,35.7,239.0,1831.0,977.0,39.0,24.0,15.0,24.0,12.0,288.0,101.0,Porto,Brasileiro,Galeno (Porto)
Pepe,POR,DF,40,7.2,590.0,54.0,252.0,307.0,34.0,12.0,590.0,1.0,0.0,0.0,1.0,100.0,356.0,1688.0,880.0,2.0,5.0,1.0,6.0,2.0,401.0,1.0,Porto,Brasileiro,Pepe (Porto)
Evanilson,BRA,FW,24,7.0,224.0,6.0,16.0,95.0,113.0,34.0,224.0,13.0,4.0,30.8,6.0,46.2,136.0,730.0,285.0,12.0,6.0,4.0,8.0,8.0,187.0,44.0,Porto,Brasileiro,Evanilson (Porto)
Fábio Cardoso,POR,DF,29,6.9,566.0,47.0,209.0,321.0,37.0,8.0,566.0,1.0,1.0,100.0,0.0,0.0,381.0,2285.0,1383.0,15.0,6.0,0.0,1.0,0.0,452.0,1.0,Porto,Brasileiro,Fábio Cardoso (Porto)
David Carmo,POR,DF,24,6.8,487.0,71.0,237.0,231.0,20.0,13.0,487.0,1.0,1.0,100.0,0.0,0.0,272.0,1435.0,823.0,4.0,1.0,0.0,1.0,1.0,337.0,4.0,Porto,Brasileiro,David Carmo (Porto)
Wendell,BRA,DF,30,6.9,518.0,18.0,125.0,227.0,168.0,9.0,518.0,12.0,4.0,33.3,7.0,58.3,253.0,1574.0,865.0,21.0,17.0,2.0,9.0,2.0,289.0,47.0,Porto,Brasileiro,Wendell (Porto)
Iván Marcano,ESP,DF,36,4.1,361.0,27.0,131.0,193.0,37.0,14.0,361.0,1.0,0.0,0.0,1.0,100.0,226.0,1293.0,829.0,6.0,8.0,0.0,1.0,1.0,264.0,0.0,Porto,Brasileiro,Iván Marcano (Porto)
Zé Pedro Figueiredo,POR,DF,26,4.7,378.0,21.0,145.0,198.0,37.0,5.0,378.0,0.0,0.0,0.0,0.0,0.0,241.0,1432.0,849.0,5.0,5.0,0.0,0.0,0.0,281.0,5.0,Porto,Brasileiro,Zé Pedro Figueiredo (Porto)
André Franco,POR,"MF,FW",25,4.1,268.0,3.0,35.0,136.0,99.0,13.0,268.0,1.0,1.0,100.0,0.0,0.0,150.0,699.0,331.0,7.0,5.0,0.0,6.0,2.0,194.0,26.0,Porto,Brasileiro,André Franco (Porto)
Nicolás González,ESP,MF,21,4.1,299.0,5.0,43.0,186.0,71.0,5.0,299.0,10.0,8.0,80.0,2.0,20.0,173.0,667.0,344.0,2.0,3.0,0.0,7.0,3.0,207.0,9.0,Porto,Brasileiro,Nicolás González (Porto)
Toni Martínez,ESP,FW,26,4.0,104.0,0.0,0.0,42.0,63.0,23.0,104.0,6.0,3.0,50.0,2.0,33.3,57.0,201.0,64.0,4.0,2.0,1.0,8.0,4.0,85.0,25.0,Porto,Brasileiro,Toni Martínez (Porto)
Jorge Eduardo Sánchez,MEX,DF,26,3.9,286.0,5.0,82.0,140.0,65.0,9.0,286.0,10.0,5.0,50.0,5.0,50.0,135.0,547.0,317.0,6.0,6.0,2.0,5.0,4.0,183.0,21.0,Porto,Brasileiro,Jorge Eduardo Sánchez (Porto)
Zaidu Sanusi,NGA,DF,26,2.8,202.0,7.0,54.0,92.0,59.0,4.0,202.0,6.0,4.0,66.7,2.0,33.3,85.0,518.0,232.0,6.0,2.0,1.0,8.0,3.0,117.0,16.0,Porto,Brasileiro,Zaidu Sanusi (Porto)
Francisco Conceição,POR,"MF,FW",21,3.7,213.0,1.0,9.0,76.0,130.0,23.0,213.0,15.0,6.0,40.0,9.0,60.0,138.0,1017.0,551.0,22.0,17.0,11.0,11.0,3.0,159.0,47.0,Porto,Brasileiro,Francisco Conceição (Porto)
Ivan Jaime Pajuelo,ESP,MF,23,2.9,194.0,2.0,20.0,80.0,95.0,7.0,194.0,13.0,7.0,53.8,3.0,23.1,116.0,599.0,271.0,7.0,8.0,1.0,5.0,1.0,129.0,15.0,Porto,Brasileiro,Ivan Jaime Pajuelo (Porto)
João Miguel,POR,DF,23,2.1,158.0,3.0,29.0,80.0,49.0,1.0,158.0,0.0,0.0,0.0,0.0,0.0,72.0,357.0,247.0,8.0,4.0,0.0,4.0,2.0,96.0,15.0,Porto,Brasileiro,João Miguel (Porto)
Romário Baró,POR,"MF,FW",23,1.4,68.0,1.0,5.0,31.0,33.0,9.0,68.0,6.0,2.0,33.3,4.0,66.7,43.0,207.0,67.0,2.0,1.0,0.0,0.0,2.0,51.0,12.0,Porto,Brasileiro,Romário Baró (Porto)
Gonçalo Borges,POR,"MF,DF",22,2.3,132.0,3.0,17.0,21.0,94.0,26.0,132.0,15.0,8.0,53.3,7.0,46.7,88.0,659.0,385.0,23.0,1.0,11.0,12.0,2.0,92.0,42.0,Porto,Brasileiro,Gonçalo Borges (Porto)
Fran Navarro,ESP,"FW,MF",25,1.9,50.0,3.0,7.0,22.0,21.0,11.0,50.0,4.0,1.0,25.0,2.0,50.0,29.0,158.0,56.0,1.0,0.0,0.0,5.0,2.0,29.0,6.0,Porto,Brasileiro,Fran Navarro (Porto)
Marko Grujić,SRB,MF,27,1.3,107.0,5.0,27.0,62.0,19.0,3.0,107.0,3.0,2.0,66.7,1.0,33.3,50.0,261.0,136.0,1.0,1.0,0.0,2.0,1.0,68.0,2.0,Porto,Brasileiro,Marko Grujić (Porto)
Otávio,POR,"MF,FW",28,1.0,57.0,0.0,5.0,30.0,23.0,3.0,57.0,0.0,0.0,0.0,0.0,0.0,28.0,183.0,44.0,1.0,1.0,1.0,2.0,2.0,43.0,3.0,Porto,Brasileiro,Otávio (Porto)
Danny Loader,ENG,"FW,DF",23,0.5,28.0,2.0,4.0,11.0,14.0,4.0,28.0,1.0,1.0,100.0,0.0,0.0,13.0,66.0,35.0,1.0,2.0,0.0,2.0,0.0,19.0,4.0,Porto,Brasileiro,Danny Loader (Porto)
Costinha,POR,"MF,DF",23,15.0,864.0,44.0,212.0,353.0,311.0,35.0,862.0,38.0,16.0,42.1,20.0,52.6,350.0,2420.0,1128.0,41.0,23.0,6.0,32.0,12.0,403.0,88.0,Rio Ave,Brasileiro,Costinha (Rio Ave)
Aderlan Santos,BRA,DF,34,15.0,1083.0,109.0,584.0,480.0,25.0,9.0,1083.0,3.0,1.0,33.3,2.0,66.7,562.0,2423.0,1140.0,3.0,2.0,0.0,4.0,2.0,686.0,3.0,Rio Ave,Brasileiro,Aderlan Santos (Rio Ave)
Fábio Conceição,POR,"MF,DF",22,14.8,804.0,27.0,175.0,360.0,281.0,31.0,804.0,49.0,26.0,53.1,17.0,34.7,436.0,2465.0,1412.0,39.0,35.0,9.0,30.0,15.0,493.0,126.0,Rio Ave,Brasileiro,Fábio Conceição (Rio Ave)
Amine Oudrhiri,MAR,MF,31,12.9,640.0,18.0,122.0,460.0,61.0,1.0,640.0,12.0,3.0,25.0,6.0,50.0,361.0,1654.0,718.0,8.0,7.0,0.0,6.0,3.0,447.0,8.0,Rio Ave,Brasileiro,Amine Oudrhiri (Rio Ave)
Josué Sá,POR,DF,31,11.7,751.0,56.0,337.0,373.0,51.0,6.0,751.0,6.0,3.0,50.0,3.0,50.0,434.0,2459.0,1561.0,17.0,15.0,2.0,9.0,1.0,508.0,4.0,Rio Ave,Brasileiro,Josué Sá (Rio Ave)
Gonçalo Rodrigues,POR,MF,26,10.8,550.0,7.0,59.0,323.0,176.0,13.0,550.0,19.0,7.0,36.8,6.0,31.6,293.0,1656.0,770.0,22.0,21.0,3.0,7.0,7.0,360.0,33.0,Rio Ave,Brasileiro,Gonçalo Rodrigues (Rio Ave)
Emmanuel Boateng,GHA,FW,27,9.6,276.0,7.0,25.0,111.0,146.0,48.0,276.0,18.0,5.0,27.8,13.0,72.2,162.0,761.0,315.0,11.0,7.0,6.0,30.0,14.0,191.0,44.0,Rio Ave,Brasileiro,Emmanuel Boateng (Rio Ave)
Joca,POR,"FW,MF",27,6.9,252.0,6.0,38.0,115.0,112.0,17.0,252.0,19.0,9.0,47.4,8.0,42.1,164.0,1012.0,520.0,15.0,14.0,5.0,16.0,6.0,166.0,33.0,Rio Ave,Brasileiro,Joca (Rio Ave)
Jhonatan,BRA,GK,32,8.0,272.0,225.0,269.0,3.0,0.0,0.0,272.0,0.0,0.0,0.0,0.0,0.0,134.0,797.0,385.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,Rio Ave,Brasileiro,Jhonatan (Rio Ave)
Miguel Nóbrega,POR,DF,23,7.9,532.0,54.0,228.0,273.0,34.0,8.0,532.0,0.0,0.0,0.0,0.0,0.0,266.0,1471.0,776.0,13.0,2.0,1.0,6.0,1.0,354.0,5.0,Rio Ave,Brasileiro,Miguel Nóbrega (Rio Ave)
Magrão,BRA,GK,23,7.0,236.0,209.0,234.0,2.0,0.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,114.0,529.0,286.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,Rio Ave,Brasileiro,Magrão (Rio Ave)
André Pereira,POR,FW,28,6.5,259.0,7.0,28.0,141.0,93.0,17.0,259.0,19.0,4.0,21.1,13.0,68.4,134.0,619.0,258.0,6.0,5.0,0.0,16.0,7.0,166.0,31.0,Rio Ave,Brasileiro,André Pereira (Rio Ave)
Renato Pantalon,CRO,DF,26,6.3,421.0,24.0,191.0,208.0,24.0,3.0,421.0,1.0,1.0,100.0,0.0,0.0,253.0,1174.0,628.0,7.0,6.0,0.0,4.0,0.0,303.0,2.0,Rio Ave,Brasileiro,Renato Pantalon (Rio Ave)
Leonardo Ruíz,COL,FW,27,6.4,237.0,8.0,25.0,143.0,71.0,21.0,236.0,12.0,4.0,33.3,8.0,66.7,109.0,421.0,118.0,4.0,2.0,2.0,16.0,8.0,164.0,31.0,Rio Ave,Brasileiro,Leonardo Ruíz (Rio Ave)
Bruno Ventura,POR,"FW,MF",22,5.3,195.0,4.0,34.0,66.0,95.0,15.0,195.0,5.0,2.0,40.0,3.0,60.0,85.0,330.0,140.0,6.0,4.0,3.0,9.0,6.0,125.0,36.0,Rio Ave,Brasileiro,Bruno Ventura (Rio Ave)
João Graça,POR,"MF,FW",28,5.2,278.0,4.0,45.0,161.0,76.0,2.0,278.0,12.0,2.0,16.7,8.0,66.7,157.0,951.0,338.0,11.0,9.0,0.0,16.0,6.0,196.0,12.0,Rio Ave,Brasileiro,João Graça (Rio Ave)
Zé Manuel,POR,"MF,FW",33,4.5,172.0,7.0,27.0,68.0,78.0,20.0,172.0,7.0,1.0,14.3,5.0,71.4,90.0,329.0,122.0,5.0,7.0,3.0,14.0,2.0,107.0,22.0,Rio Ave,Brasileiro,Zé Manuel (Rio Ave)
Hernâni Fortes,POR,FW,32,3.8,124.0,2.0,11.0,29.0,85.0,11.0,124.0,11.0,3.0,27.3,6.0,54.5,69.0,445.0,144.0,7.0,1.0,2.0,9.0,4.0,80.0,33.0,Rio Ave,Brasileiro,Hernâni Fortes (Rio Ave)
Savio,BRA,"DF,MF",28,2.8,280.0,6.0,87.0,157.0,40.0,2.0,280.0,1.0,0.0,0.0,1.0,100.0,161.0,902.0,635.0,4.0,3.0,0.0,3.0,1.0,186.0,4.0,Rio Ave,Brasileiro,Savio (Rio Ave)
Patrick,BRA,DF,26,1.6,131.0,15.0,71.0,57.0,5.0,2.0,131.0,1.0,1.0,100.0,0.0,0.0,69.0,319.0,163.0,2.0,0.0,0.0,1.0,0.0,88.0,0.0,Rio Ave,Brasileiro,Patrick (Rio Ave)
Vítor Gomes,POR,MF,36,1.9,124.0,5.0,22.0,89.0,15.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,49.0,258.0,83.0,0.0,0.0,0.0,3.0,1.0,75.0,1.0,Rio Ave,Brasileiro,Vítor Gomes (Rio Ave)
Ukra,POR,"MF,FW",35,0.7,24.0,0.0,3.0,13.0,8.0,0.0,24.0,3.0,0.0,0.0,3.0,100.0,11.0,101.0,58.0,2.0,1.0,0.0,2.0,0.0,17.0,5.0,Rio Ave,Brasileiro,Ukra (Rio Ave)
Nuno Namora,POR,"DF,MF",25,0.3,40.0,0.0,7.0,24.0,9.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,13.0,100.0,74.0,3.0,0.0,0.0,1.0,0.0,20.0,2.0,Rio Ave,Brasileiro,Nuno Namora (Rio Ave)
Julien Lomboto,COD,MF,21,0.1,6.0,1.0,2.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Rio Ave,Brasileiro,Julien Lomboto (Rio Ave)
Antonio Adán,ESP,GK,36,14.0,426.0,361.0,418.0,9.0,0.0,0.0,426.0,1.0,1.0,100.0,0.0,0.0,258.0,1383.0,890.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,Sporting CP,Brasileiro,Antonio Adán (Sporting CP)
Ousmane Diomande,CIV,DF,20,13.4,1067.0,72.0,407.0,615.0,53.0,18.0,1067.0,14.0,8.0,57.1,3.0,21.4,750.0,3624.0,2081.0,15.0,10.0,1.0,8.0,2.0,825.0,2.0,Sporting CP,Brasileiro,Ousmane Diomande (Sporting CP)
Pedro Gonçalves,POR,"FW,MF",25,13.3,719.0,3.0,60.0,273.0,394.0,67.0,719.0,41.0,14.0,34.1,22.0,53.7,422.0,2170.0,1091.0,41.0,32.0,18.0,32.0,16.0,506.0,105.0,Sporting CP,Brasileiro,Pedro Gonçalves (Sporting CP)
Viktor Gyökeres,SWE,FW,25,12.9,550.0,12.0,15.0,185.0,359.0,115.0,548.0,78.0,33.0,42.3,40.0,51.3,363.0,2434.0,1179.0,50.0,33.0,35.0,46.0,26.0,431.0,155.0,Sporting CP,Brasileiro,Viktor Gyökeres (Sporting CP)
Hidemasa Morita,JPN,MF,28,12.9,747.0,17.0,128.0,482.0,144.0,25.0,747.0,11.0,7.0,63.6,4.0,36.4,431.0,1726.0,731.0,10.0,9.0,1.0,18.0,12.0,540.0,25.0,Sporting CP,Brasileiro,Hidemasa Morita (Sporting CP)
Gonçalo Inácio,POR,DF,22,12.4,1206.0,97.0,402.0,748.0,64.0,5.0,1206.0,11.0,7.0,63.6,3.0,27.3,859.0,4187.0,2737.0,20.0,19.0,0.0,5.0,2.0,925.0,2.0,Sporting CP,Brasileiro,Gonçalo Inácio (Sporting CP)
Sebastián Coates,URU,DF,33,10.5,817.0,55.0,326.0,477.0,23.0,16.0,817.0,7.0,7.0,100.0,0.0,0.0,532.0,1953.0,1027.0,4.0,3.0,0.0,5.0,2.0,589.0,0.0,Sporting CP,Brasileiro,Sebastián Coates (Sporting CP)
Morten Hjulmand,DEN,MF,24,10.5,758.0,27.0,126.0,502.0,135.0,5.0,758.0,9.0,6.0,66.7,2.0,22.2,411.0,1460.0,570.0,0.0,4.0,0.0,12.0,8.0,514.0,14.0,Sporting CP,Brasileiro,Morten Hjulmand (Sporting CP)
Marcus Edwards,ENG,"FW,MF",25,9.8,464.0,1.0,21.0,180.0,272.0,49.0,464.0,49.0,20.0,40.8,23.0,46.9,333.0,2436.0,1301.0,49.0,36.0,24.0,34.0,24.0,354.0,69.0,Sporting CP,Brasileiro,Marcus Edwards (Sporting CP)
Ricardo Esgaio,POR,"MF,DF",30,8.7,609.0,22.0,127.0,278.0,207.0,21.0,609.0,4.0,2.0,50.0,2.0,50.0,309.0,1207.0,534.0,17.0,9.0,5.0,6.0,4.0,356.0,65.0,Sporting CP,Brasileiro,Ricardo Esgaio (Sporting CP)
Nuno Santos,POR,"MF,DF",28,7.9,559.0,8.0,74.0,206.0,286.0,23.0,559.0,16.0,6.0,37.5,6.0,37.5,302.0,1415.0,638.0,22.0,14.0,5.0,8.0,5.0,328.0,85.0,Sporting CP,Brasileiro,Nuno Santos (Sporting CP)
Matheus Reis,BRA,"DF,MF",28,7.8,566.0,17.0,117.0,301.0,151.0,11.0,566.0,4.0,2.0,50.0,2.0,50.0,375.0,1822.0,1117.0,26.0,14.0,3.0,4.0,4.0,403.0,57.0,Sporting CP,Brasileiro,Matheus Reis (Sporting CP)
Geny Catamo,MOZ,"MF,DF",22,5.9,353.0,8.0,82.0,133.0,147.0,28.0,353.0,32.0,13.0,40.6,12.0,37.5,203.0,1589.0,981.0,30.0,15.0,13.0,11.0,6.0,195.0,41.0,Sporting CP,Brasileiro,Geny Catamo (Sporting CP)
Paulinho,POR,FW,31,5.4,201.0,2.0,16.0,103.0,84.0,38.0,201.0,3.0,1.0,33.3,2.0,66.7,104.0,587.0,341.0,11.0,7.0,3.0,4.0,6.0,149.0,33.0,Sporting CP,Brasileiro,Paulinho (Sporting CP)
Daniel Bragança,POR,MF,24,2.3,158.0,1.0,20.0,105.0,34.0,6.0,158.0,2.0,2.0,100.0,0.0,0.0,98.0,410.0,176.0,3.0,3.0,1.0,2.0,1.0,116.0,1.0,Sporting CP,Brasileiro,Daniel Bragança (Sporting CP)
Francisco Trincão,POR,"FW,MF",24,2.4,144.0,2.0,14.0,70.0,61.0,8.0,144.0,8.0,3.0,37.5,4.0,50.0,91.0,583.0,244.0,6.0,8.0,1.0,5.0,3.0,104.0,18.0,Sporting CP,Brasileiro,Francisco Trincão (Sporting CP)
Eduardo Quaresma,POR,DF,21,1.3,70.0,10.0,33.0,36.0,3.0,2.0,70.0,1.0,0.0,0.0,1.0,100.0,42.0,150.0,55.0,1.0,1.0,0.0,3.0,0.0,40.0,1.0,Sporting CP,Brasileiro,Eduardo Quaresma (Sporting CP)
Jerry St. Juste,NED,DF,27,1.2,69.0,11.0,32.0,30.0,8.0,2.0,69.0,0.0,0.0,0.0,0.0,0.0,43.0,170.0,93.0,0.0,0.0,0.0,2.0,0.0,45.0,0.0,Sporting CP,Brasileiro,Jerry St. Juste (Sporting CP)
Afonso Bastardo,POR,MF,18,0.3,20.0,0.0,5.0,5.0,11.0,4.0,20.0,3.0,0.0,0.0,3.0,100.0,14.0,130.0,44.0,2.0,1.0,1.0,1.0,1.0,14.0,7.0,Sporting CP,Brasileiro,Afonso Bastardo (Sporting CP)
Iván Fresneda,ESP,MF,19,0.1,10.0,1.0,2.0,3.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,29.0,23.0,1.0,0.0,0.0,1.0,0.0,5.0,2.0,Sporting CP,Brasileiro,Iván Fresneda (Sporting CP)
Luís Neto,POR,DF,35,0.1,8.0,0.0,6.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Sporting CP,Brasileiro,Luís Neto (Sporting CP)
Mateus Fernandes,POR,FW,19,0.0,8.0,0.0,1.0,3.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,57.0,51.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,Sporting CP,Brasileiro,Mateus Fernandes (Sporting CP)
Jorge Filipe Oliveira Fernandes,POR,DF,26,15.0,868.0,82.0,384.0,432.0,61.0,20.0,868.0,1.0,1.0,100.0,0.0,0.0,391.0,2172.0,1238.0,16.0,13.0,0.0,11.0,2.0,482.0,4.0,Vitória,Brasileiro,Jorge Filipe Oliveira Fernandes (Vitória)
Bruno Varela,CPV,GK,29,15.0,499.0,398.0,495.0,5.0,0.0,0.0,499.0,1.0,1.0,100.0,0.0,0.0,244.0,1454.0,857.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,Vitória,Brasileiro,Bruno Varela (Vitória)
