Player,Nation,Pos,Age,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Team,Championship,Player_Team
Marlon,BRA,DF,27.0,10.4,5,0,0,18,2,0,3,9,5,0.0,1.0,0,45.0,21.0,13.0,61.8,Fluminense,Brasileiro,Marlon (Fluminense)
Diogo Barbosa,BRA,DF,30.0,12.4,1,0,0,4,15,3,22,10,11,0.0,0.0,0,43.0,9.0,11.0,45.0,Fluminense,Brasileiro,Diogo Barbosa (Fluminense)
David Braz,BRA,DF,35.0,9.6,2,0,0,13,7,1,1,8,8,0.0,0.0,0,41.0,29.0,26.0,52.7,Fluminense,Brasileiro,David Braz (Fluminense)
Thiago dos Santos,BRA,"DF,MF",33.0,9.1,7,1,1,19,9,0,3,16,14,0.0,0.0,0,41.0,23.0,9.0,71.9,Fluminense,Brasileiro,Thiago dos Santos (Fluminense)
Lelê,BRA,"FW,MF",25.0,12.7,5,1,1,32,12,11,6,3,11,0.0,0.0,0,45.0,30.0,57.0,34.5,Fluminense,Brasileiro,Lelê (Fluminense)
Leonardo Fernández,URU,"MF,FW",24.0,7.3,2,0,0,15,23,0,68,4,5,0.0,0.0,0,42.0,3.0,1.0,75.0,Fluminense,Brasileiro,Leonardo Fernández (Fluminense)
Danielzinho,BRA,MF,27.0,6.8,1,0,0,8,13,0,10,9,9,0.0,0.0,0,38.0,0.0,4.0,0.0,Fluminense,Brasileiro,Danielzinho (Fluminense)
Yony González,COL,"FW,MF",28.0,6.4,1,0,0,11,3,5,7,2,5,0.0,0.0,0,15.0,21.0,17.0,55.3,Fluminense,Brasileiro,Yony González (Fluminense)
Gabriel Pirani,BRA,"MF,FW",20.0,4.4,1,0,0,6,9,0,4,2,5,0.0,1.0,0,17.0,0.0,4.0,0.0,Fluminense,Brasileiro,Gabriel Pirani (Fluminense)
Manoel,BRA,DF,32.0,3.2,1,0,0,2,1,0,0,2,3,0.0,1.0,0,12.0,2.0,8.0,20.0,Fluminense,Brasileiro,Manoel (Fluminense)
Pedro Rangel,BRA,GK,22.0,2.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,1.0,0.0,100.0,Fluminense,Brasileiro,Pedro Rangel (Fluminense)
Felipe Vieira,,DF,,2.3,0,0,0,2,0,0,2,4,1,0.0,0.0,0,12.0,3.0,3.0,50.0,Fluminense,Brasileiro,Felipe Vieira (Fluminense)
Vitor Mendes,BRA,DF,23.0,1.2,1,0,0,1,0,0,0,1,0,0.0,0.0,0,3.0,6.0,1.0,85.7,Fluminense,Brasileiro,Vitor Mendes (Fluminense)
Giovanni,BRA,"MF,DF",21.0,1.1,1,0,0,4,3,0,2,1,0,0.0,0.0,0,7.0,2.0,3.0,40.0,Fluminense,Brasileiro,Giovanni (Fluminense)
Vitor Eudes,BRA,GK,24.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,Fluminense,Brasileiro,Vitor Eudes (Fluminense)
Justen,BRA,DF,19.0,0.6,0,1,0,4,1,0,0,2,1,0.0,0.0,0,2.0,2.0,0.0,100.0,Fluminense,Brasileiro,Justen (Fluminense)
Alan Carvalho,CHN,MF,33.0,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3.0,1.0,1.0,50.0,Fluminense,Brasileiro,Alan Carvalho (Fluminense)
Isaac,BRA,"MF,DF",18.0,1.5,0,0,0,3,5,0,2,3,4,0.0,0.0,0,11.0,1.0,3.0,25.0,Fluminense,Brasileiro,Isaac (Fluminense)
João Neto,BRA,"MF,DF",19.0,0.6,0,0,0,1,0,1,3,0,1,0.0,0.0,0,0.0,0.0,1.0,0.0,Fluminense,Brasileiro,João Neto (Fluminense)
Arthur,BRA,"DF,FW",18.0,0.2,0,0,0,0,0,0,1,0,1,0.0,0.0,0,1.0,0.0,0.0,0.0,Fluminense,Brasileiro,Arthur (Fluminense)
Alexandre Jesus,BRA,DF,21.0,0.1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,1.0,0.0,0.0,0.0,Fluminense,Brasileiro,Alexandre Jesus (Fluminense)
Rafael Monteiro,BRA,MF,18.0,0.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,Rafael Monteiro (Fluminense)
João Ricardo Riedi,BRA,GK,34.0,31.9,5,0,0,1,11,0,0,1,0,0.0,1.0,0,19.0,6.0,0.0,100.0,Fortaleza,Brasileiro,João Ricardo Riedi (Fortaleza)
Titi,BRA,DF,34.0,31.6,11,0,0,43,29,1,7,34,35,0.0,3.0,0,146.0,61.0,52.0,54.0,Fortaleza,Brasileiro,Titi (Fortaleza)
Caio Alexandre,BRA,MF,23.0,29.2,4,0,0,56,42,4,27,24,42,0.0,0.0,0,188.0,8.0,20.0,28.6,Fortaleza,Brasileiro,Caio Alexandre (Fortaleza)
Emanuel Brítez,ARG,DF,30.0,30.7,11,1,1,44,26,6,11,31,25,0.0,1.0,1,155.0,81.0,49.0,62.3,Fortaleza,Brasileiro,Emanuel Brítez (Fortaleza)
Bruno Pacheco,BRA,DF,31.0,29.7,5,0,0,54,53,1,55,39,45,0.0,0.0,0,131.0,52.0,35.0,59.8,Fortaleza,Brasileiro,Bruno Pacheco (Fortaleza)
Guilherme Tinga,BRA,DF,29.0,28.7,0,0,0,12,10,3,86,41,31,0.0,0.0,0,162.0,91.0,47.0,65.9,Fortaleza,Brasileiro,Guilherme Tinga (Fortaleza)
Tomas Pochettino,ARG,"MF,FW",26.0,22.1,2,0,0,22,19,2,113,17,22,0.0,0.0,0,93.0,12.0,26.0,31.6,Fortaleza,Brasileiro,Tomas Pochettino (Fortaleza)
Juan Martín Lucero,ARG,FW,31.0,23.0,2,0,0,32,32,20,10,4,7,2.0,0.0,0,45.0,24.0,50.0,32.4,Fortaleza,Brasileiro,Juan Martín Lucero (Fortaleza)
Thiago Galhardo,BRA,"FW,MF",33.0,20.8,6,0,0,14,30,10,9,8,11,0.0,0.0,0,63.0,33.0,56.0,37.1,Fortaleza,Brasileiro,Thiago Galhardo (Fortaleza)
José Welison,BRA,MF,27.0,18.6,9,0,0,42,20,1,33,23,30,0.0,0.0,0,131.0,42.0,18.0,70.0,Fortaleza,Brasileiro,José Welison (Fortaleza)
Yago Pikachu,BRA,"FW,MF",30.0,19.5,5,0,0,11,29,4,61,13,14,0.0,0.0,0,85.0,5.0,23.0,17.9,Fortaleza,Brasileiro,Yago Pikachu (Fortaleza)
Calebe,BRA,"MF,FW",22.0,16.4,2,0,0,11,52,3,67,6,10,0.0,0.0,0,83.0,2.0,15.0,11.8,Fortaleza,Brasileiro,Calebe (Fortaleza)
Guilherme,BRA,"FW,MF",27.0,15.7,3,0,0,12,31,5,71,16,13,0.0,0.0,0,76.0,24.0,35.0,40.7,Fortaleza,Brasileiro,Guilherme (Fortaleza)
Marinho,BRA,"FW,MF",32.0,12.7,5,0,0,19,67,7,69,3,8,3.0,0.0,0,52.0,4.0,14.0,22.2,Fortaleza,Brasileiro,Marinho (Fortaleza)
Marcelo,BRA,DF,27.0,12.0,3,0,0,14,8,1,0,17,12,0.0,1.0,0,60.0,33.0,15.0,68.8,Fortaleza,Brasileiro,Marcelo (Fortaleza)
Lucas Sasha,BRA,MF,32.0,11.3,3,0,0,32,14,1,8,27,40,0.0,0.0,0,82.0,6.0,12.0,33.3,Fortaleza,Brasileiro,Lucas Sasha (Fortaleza)
Hércules,BRA,MF,22.0,8.6,1,0,0,15,7,2,14,5,18,0.0,0.0,0,44.0,5.0,11.0,31.3,Fortaleza,Brasileiro,Hércules (Fortaleza)
Imanol Machuca,ARG,FW,23.0,7.5,4,0,0,13,6,4,49,3,10,0.0,0.0,0,24.0,5.0,5.0,50.0,Fortaleza,Brasileiro,Imanol Machuca (Fortaleza)
Gonzalo Escobar,ARG,DF,25.0,6.4,4,0,0,17,7,0,22,15,14,0.0,1.0,0,38.0,12.0,4.0,75.0,Fortaleza,Brasileiro,Gonzalo Escobar (Fortaleza)
Pedro Borges,BRA,"MF,FW",25.0,6.3,2,0,0,21,14,0,1,4,12,0.0,0.0,0,40.0,11.0,13.0,45.8,Fortaleza,Brasileiro,Pedro Borges (Fortaleza)
Lucas Crispim,BRA,"MF,DF",28.0,5.4,0,0,0,6,7,1,12,3,5,0.0,0.0,0,27.0,8.0,5.0,61.5,Fortaleza,Brasileiro,Lucas Crispim (Fortaleza)
Fernando Miguel,BRA,GK,37.0,5.1,0,0,0,0,0,0,0,1,0,0.0,0.0,0,3.0,2.0,0.0,100.0,Fortaleza,Brasileiro,Fernando Miguel (Fortaleza)
Moises,BRA,"MF,FW",26.0,4.1,1,0,0,2,3,2,9,3,3,0.0,0.0,0,18.0,6.0,5.0,54.5,Fortaleza,Brasileiro,Moises (Fortaleza)
Luis Eduardo Marques dos Santos,BRA,DF,25.0,4.3,1,0,0,4,0,0,19,6,7,0.0,0.0,0,29.0,0.0,3.0,0.0,Fortaleza,Brasileiro,Luis Eduardo Marques dos Santos (Fortaleza)
Tobias Figueiredo,POR,DF,28.0,3.8,0,0,0,4,2,0,0,2,1,0.0,0.0,1,16.0,13.0,6.0,68.4,Fortaleza,Brasileiro,Tobias Figueiredo (Fortaleza)
Silvio Romero,ARG,FW,34.0,4.4,2,0,0,8,4,6,6,0,2,0.0,0.0,0,13.0,6.0,9.0,40.0,Fortaleza,Brasileiro,Silvio Romero (Fortaleza)
Romarinho,BRA,"FW,MF",28.0,3.2,0,0,0,2,6,0,8,1,1,0.0,0.0,0,20.0,1.0,1.0,50.0,Fortaleza,Brasileiro,Romarinho (Fortaleza)
Brayan Ceballos,COL,DF,21.0,2.3,2,0,0,2,1,0,0,2,2,0.0,0.0,0,17.0,9.0,1.0,90.0,Fortaleza,Brasileiro,Brayan Ceballos (Fortaleza)
Maurício Kozlinski,BRA,GK,31.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,1.0,0.0,100.0,Fortaleza,Brasileiro,Maurício Kozlinski (Fortaleza)
Vinícius Zanocelo,BRA,"MF,FW",22.0,0.9,1,0,0,3,0,0,1,3,1,0.0,0.0,0,14.0,3.0,2.0,60.0,Fortaleza,Brasileiro,Vinícius Zanocelo (Fortaleza)
Pedro Rocha Neves,BRA,FW,28.0,0.4,1,0,0,2,2,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,Fortaleza,Brasileiro,Pedro Rocha Neves (Fortaleza)
Kauan,BRA,FW,17.0,0.1,0,0,0,1,1,0,0,0,0,0.0,0.0,0,1.0,1.0,0.0,100.0,Fortaleza,Brasileiro,Kauan (Fortaleza)
Tadeu,BRA,GK,30.0,35.0,1,0,0,0,11,0,0,0,0,0.0,0.0,0,22.0,12.0,3.0,80.0,Goiás,Brasileiro,Tadeu (Goiás)
Maguinho,BRA,DF,30.0,31.7,11,2,2,78,30,3,57,39,32,1.0,1.0,0,113.0,77.0,74.0,51.0,Goiás,Brasileiro,Maguinho (Goiás)
Bruno Melo,BRA,DF,30.0,32.1,10,0,0,24,18,4,4,17,13,1.0,1.0,0,111.0,54.0,55.0,49.5,Goiás,Brasileiro,Bruno Melo (Goiás)
Everton Morelli,BRA,MF,25.0,28.7,6,0,0,59,63,3,16,28,48,0.0,1.0,0,166.0,23.0,20.0,53.5,Goiás,Brasileiro,Everton Morelli (Goiás)
Lucas Halter,BRA,DF,22.0,28.7,8,2,0,25,10,4,4,38,31,0.0,1.0,0,138.0,60.0,23.0,72.3,Goiás,Brasileiro,Lucas Halter (Goiás)
Willian,BRA,MF,29.0,24.4,7,0,0,34,31,0,2,50,31,0.0,0.0,0,145.0,39.0,26.0,60.0,Goiás,Brasileiro,Willian (Goiás)
Guilherme,BRA,MF,31.0,20.6,7,1,0,42,17,4,153,12,16,0.0,0.0,0,86.0,11.0,23.0,32.4,Goiás,Brasileiro,Guilherme (Goiás)
Julián Palacios,ARG,"FW,MF",23.0,18.1,7,0,0,36,56,3,88,12,16,1.0,0.0,0,76.0,9.0,30.0,23.1,Goiás,Brasileiro,Julián Palacios (Goiás)
Anderson,BRA,"FW,MF",24.0,14.3,1,0,0,25,21,1,19,3,16,0.0,0.0,0,89.0,3.0,14.0,17.6,Goiás,Brasileiro,Anderson (Goiás)
Sander,BRA,DF,32.0,17.1,1,0,0,23,37,1,111,23,24,0.0,0.0,0,100.0,35.0,27.0,56.5,Goiás,Brasileiro,Sander (Goiás)
Hugo,BRA,DF,25.0,15.8,2,0,0,34,10,3,46,21,18,0.0,0.0,0,73.0,30.0,12.0,71.4,Goiás,Brasileiro,Hugo (Goiás)
Allano,BRA,FW,27.0,13.7,5,0,0,21,42,5,13,12,20,0.0,0.0,0,80.0,27.0,20.0,57.4,Goiás,Brasileiro,Allano (Goiás)
Vinícius,BRA,FW,29.0,13.0,1,0,0,19,14,4,55,12,13,0.0,0.0,0,60.0,10.0,11.0,47.6,Goiás,Brasileiro,Vinícius (Goiás)
Zé Ricardo,BRA,MF,23.0,11.9,5,0,0,33,39,0,4,15,14,0.0,0.0,0,74.0,13.0,7.0,65.0,Goiás,Brasileiro,Zé Ricardo (Goiás)
João Magno,BRA,FW,25.0,10.9,2,0,0,26,17,10,3,2,4,1.0,0.0,0,29.0,47.0,75.0,38.5,Goiás,Brasileiro,João Magno (Goiás)
Dieguinho,BRA,"DF,FW",27.0,12.0,3,0,0,11,37,1,27,12,18,0.0,0.0,0,80.0,7.0,15.0,31.8,Goiás,Brasileiro,Dieguinho (Goiás)
Sidimar,BRA,DF,30.0,11.2,2,0,0,9,8,1,1,11,6,0.0,0.0,1,34.0,37.0,14.0,72.5,Goiás,Brasileiro,Sidimar (Goiás)
Matheus Peixoto,BRA,FW,27.0,9.8,2,0,0,16,18,7,3,4,5,0.0,0.0,0,18.0,30.0,35.0,46.2,Goiás,Brasileiro,Matheus Peixoto (Goiás)
Matheus Babi,BRA,FW,25.0,9.8,5,0,0,23,22,9,1,1,4,0.0,0.0,0,28.0,44.0,55.0,44.4,Goiás,Brasileiro,Matheus Babi (Goiás)
Raphael Guzzo,POR,MF,28.0,6.4,4,1,1,12,4,2,11,2,3,0.0,0.0,0,30.0,3.0,10.0,23.1,Goiás,Brasileiro,Raphael Guzzo (Goiás)
Luis Oyama,BRA,MF,26.0,6.2,1,0,0,5,9,0,2,8,5,0.0,0.0,0,38.0,5.0,3.0,62.5,Goiás,Brasileiro,Luis Oyama (Goiás)
Bruno Araújo dos Santos,BRA,DF,29.0,5.0,3,0,0,14,8,0,7,7,6,0.0,0.0,0,27.0,9.0,7.0,56.3,Goiás,Brasileiro,Bruno Araújo dos Santos (Goiás)
EDU,BRA,DF,22.0,4.8,1,0,0,7,9,0,1,4,2,0.0,1.0,0,26.0,3.0,4.0,42.9,Goiás,Brasileiro,EDU (Goiás)
Diego Gonçalves,BRA,"FW,MF",28.0,4.0,1,0,0,7,9,1,6,2,3,0.0,0.0,0,11.0,10.0,12.0,45.5,Goiás,Brasileiro,Diego Gonçalves (Goiás)
Alesson,BRA,"FW,MF",23.0,7.3,3,0,0,11,9,10,23,1,10,0.0,0.0,0,31.0,14.0,15.0,48.3,Goiás,Brasileiro,Alesson (Goiás)
Marcelo Rangel,BRA,GK,34.0,3.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,Goiás,Brasileiro,Marcelo Rangel (Goiás)
Apodi,BRA,"FW,MF",36.0,4.2,3,0,0,12,3,5,6,2,4,1.0,0.0,0,8.0,9.0,8.0,52.9,Goiás,Brasileiro,Apodi (Goiás)
Higor,BRA,MF,28.0,2.5,0,0,0,7,1,0,1,3,2,0.0,0.0,0,17.0,2.0,4.0,33.3,Goiás,Brasileiro,Higor (Goiás)
Pedro Oliveira,BRA,"FW,MF",18.0,2.2,0,0,0,2,2,0,1,0,5,0.0,0.0,0,4.0,0.0,4.0,0.0,Goiás,Brasileiro,Pedro Oliveira (Goiás)
Matheus Santos,BRA,"FW,MF",24.0,2.2,1,0,0,1,3,2,6,1,1,0.0,0.0,0,9.0,0.0,1.0,0.0,Goiás,Brasileiro,Matheus Santos (Goiás)
Gabriel Novaes,BRA,FW,23.0,1.1,0,0,0,3,1,1,0,0,1,0.0,0.0,0,4.0,1.0,4.0,20.0,Goiás,Brasileiro,Gabriel Novaes (Goiás)
Dodô,BRA,"MF,FW",21.0,3.6,1,0,0,7,13,0,22,1,4,0.0,0.0,0,26.0,0.0,7.0,0.0,Goiás,Brasileiro,Dodô (Goiás)
Philippe Costa,BRA,FW,22.0,1.2,0,0,0,1,1,1,0,0,0,0.0,0.0,0,3.0,3.0,5.0,37.5,Goiás,Brasileiro,Philippe Costa (Goiás)
Breno Herculano,BRA,"FW,MF",23.0,0.9,0,0,0,3,1,0,1,0,0,0.0,0.0,0,4.0,3.0,4.0,42.9,Goiás,Brasileiro,Breno Herculano (Goiás)
Xavier,BRA,DF,22.0,0.7,0,0,0,0,1,0,2,1,4,0.0,0.0,0,0.0,0.0,0.0,0.0,Goiás,Brasileiro,Xavier (Goiás)
Lucas Emmanuel,BRA,FW,22.0,0.6,0,0,0,3,0,0,0,0,0,0.0,0.0,0,1.0,2.0,3.0,40.0,Goiás,Brasileiro,Lucas Emmanuel (Goiás)
Mina,BRA,DF,19.0,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,1.0,0.0,100.0,Goiás,Brasileiro,Mina (Goiás)
Simioni,BRA,MF,19.0,0.5,1,0,0,2,1,0,0,2,1,0.0,0.0,0,4.0,0.0,0.0,0.0,Goiás,Brasileiro,Simioni (Goiás)
Fellipe Bastos,BRA,MF,32.0,0.4,1,0,0,0,0,0,2,1,0,0.0,0.0,0,2.0,0.0,0.0,0.0,Goiás,Brasileiro,Fellipe Bastos (Goiás)
Halerrandrio dos Santos,BRA,MF,16.0,0.3,0,0,0,0,1,1,2,0,2,0.0,0.0,0,3.0,0.0,0.0,0.0,Goiás,Brasileiro,Halerrandrio dos Santos (Goiás)
Denzel,BRA,FW,20.0,0.3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,2.0,0.0,Goiás,Brasileiro,Denzel (Goiás)
Jhonny Lucas,BRA,MF,22.0,0.2,1,0,0,2,0,0,1,0,0,0.0,0.0,0,2.0,0.0,1.0,0.0,Goiás,Brasileiro,Jhonny Lucas (Goiás)
Luis Suárez,URU,FW,36.0,32.0,8,0,0,31,76,25,31,4,5,1.0,0.0,0,74.0,26.0,37.0,41.3,Grêmio,Brasileiro,Luis Suárez (Grêmio)
Gabriel Chapecó,BRA,GK,22.0,31.0,5,0,0,0,8,0,0,1,0,0.0,0.0,0,26.0,5.0,0.0,100.0,Grêmio,Brasileiro,Gabriel Chapecó (Grêmio)
Franco Cristaldo,ARG,"MF,FW",26.0,23.7,0,0,0,11,39,6,119,12,18,2.0,1.0,0,111.0,26.0,48.0,35.1,Grêmio,Brasileiro,Franco Cristaldo (Grêmio)
Reinaldo,BRA,DF,33.0,29.8,11,2,1,34,28,3,152,16,21,0.0,1.0,0,159.0,18.0,19.0,48.6,Grêmio,Brasileiro,Reinaldo (Grêmio)
Mathías Villasanti,PAR,MF,26.0,29.4,8,1,1,55,31,1,3,34,58,0.0,1.0,0,239.0,15.0,20.0,42.9,Grêmio,Brasileiro,Mathías Villasanti (Grêmio)
Walter Kannemann,ARG,DF,31.0,26.2,17,1,1,47,29,0,2,45,33,0.0,0.0,0,116.0,67.0,35.0,65.7,Grêmio,Brasileiro,Walter Kannemann (Grêmio)
Bruno Fabiano Alves,BRA,DF,31.0,27.2,3,1,0,24,17,2,4,29,17,0.0,0.0,0,107.0,46.0,29.0,61.3,Grêmio,Brasileiro,Bruno Fabiano Alves (Grêmio)
João Pedro,BRA,DF,26.0,23.1,1,0,0,19,19,0,31,13,17,0.0,0.0,1,103.0,20.0,24.0,45.5,Grêmio,Brasileiro,João Pedro (Grêmio)
Felipe Carballo,URU,MF,26.0,17.1,3,0,0,20,6,0,14,18,16,0.0,0.0,0,117.0,18.0,14.0,56.3,Grêmio,Brasileiro,Felipe Carballo (Grêmio)
Bitelo,BRA,"MF,FW",23.0,17.2,1,0,0,13,56,3,35,20,21,0.0,0.0,0,129.0,9.0,18.0,33.3,Grêmio,Brasileiro,Bitelo (Grêmio)
Bruno Uvini,BRA,DF,31.0,16.1,4,0,0,14,7,0,0,22,11,0.0,1.0,0,56.0,42.0,37.0,53.2,Grêmio,Brasileiro,Bruno Uvini (Grêmio)
João Pedro Pepê,BRA,MF,25.0,15.5,1,0,0,29,54,1,19,16,31,0.0,0.0,0,106.0,14.0,20.0,41.2,Grêmio,Brasileiro,João Pedro Pepê (Grêmio)
Fábio,BRA,"DF,MF",32.0,9.7,5,0,0,14,6,0,40,9,18,0.0,0.0,0,38.0,17.0,17.0,50.0,Grêmio,Brasileiro,Fábio (Grêmio)
João Pedro,ITA,FW,30.0,6.8,1,0,0,19,9,3,1,4,4,0.0,0.0,0,24.0,17.0,30.0,36.2,Grêmio,Brasileiro,João Pedro (Grêmio)
Everton,BRA,"FW,MF",25.0,13.5,2,0,0,13,10,0,13,12,7,0.0,0.0,0,63.0,12.0,31.0,27.9,Grêmio,Brasileiro,Everton (Grêmio)
Rodrigo Ely,BRA,DF,29.0,7.4,4,0,0,10,4,1,0,3,2,0.0,1.0,0,24.0,12.0,16.0,42.9,Grêmio,Brasileiro,Rodrigo Ely (Grêmio)
Vinícius,BRA,FW,31.0,7.3,2,0,0,4,11,1,4,7,1,0.0,0.0,0,45.0,10.0,8.0,55.6,Grêmio,Brasileiro,Vinícius (Grêmio)
Nathan,BRA,"MF,FW",26.0,7.6,3,0,0,15,15,1,9,8,6,0.0,0.0,0,43.0,6.0,9.0,40.0,Grêmio,Brasileiro,Nathan (Grêmio)
Ferreira,BRA,"FW,MF",25.0,12.7,2,0,0,9,32,2,28,7,13,1.0,0.0,0,88.0,6.0,8.0,42.9,Grêmio,Brasileiro,Ferreira (Grêmio)
Pedro Geromel,BRA,DF,37.0,5.2,2,0,0,3,2,0,3,8,4,0.0,0.0,0,35.0,6.0,10.0,37.5,Grêmio,Brasileiro,Pedro Geromel (Grêmio)
Gustavo Martins Santos,BRA,"DF,MF",20.0,7.7,5,0,0,14,5,2,3,5,13,0.0,0.0,0,33.0,25.0,6.0,80.6,Grêmio,Brasileiro,Gustavo Martins Santos (Grêmio)
Cuiabano,BRA,"DF,MF",19.0,5.4,3,0,0,18,11,2,20,11,7,0.0,0.0,0,34.0,11.0,15.0,42.3,Grêmio,Brasileiro,Cuiabano (Grêmio)
Ronald,BRA,MF,19.0,4.6,1,0,0,5,4,0,2,3,4,0.0,0.0,0,27.0,11.0,6.0,64.7,Grêmio,Brasileiro,Ronald (Grêmio)
Lucas Besozzi,ARG,"FW,MF",20.0,4.4,1,0,0,4,6,0,12,5,2,0.0,0.0,0,30.0,3.0,3.0,50.0,Grêmio,Brasileiro,Lucas Besozzi (Grêmio)
Diogo Barbosa,BRA,DF,30.0,4.3,1,0,0,4,5,1,5,5,4,0.0,0.0,0,27.0,6.0,8.0,42.9,Grêmio,Brasileiro,Diogo Barbosa (Grêmio)
Caíque,BRA,GK,25.0,4.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,1.0,3.0,0.0,100.0,Grêmio,Brasileiro,Caíque (Grêmio)
Lucas Milla,BRA,MF,20.0,3.4,2,0,0,9,3,0,1,4,4,0.0,0.0,0,16.0,9.0,9.0,50.0,Grêmio,Brasileiro,Lucas Milla (Grêmio)
Thomas Luciano,BRA,DF,21.0,3.5,0,0,0,9,6,1,4,7,7,0.0,0.0,0,17.0,5.0,2.0,71.4,Grêmio,Brasileiro,Thomas Luciano (Grêmio)
Lucas Silva,BRA,MF,29.0,2.5,0,0,0,3,4,0,1,1,6,0.0,0.0,0,33.0,3.0,7.0,30.0,Grêmio,Brasileiro,Lucas Silva (Grêmio)
Nathan Fernandes,BRA,"FW,MF",17.0,4.2,1,0,0,8,9,1,4,1,1,0.0,0.0,0,21.0,1.0,8.0,11.1,Grêmio,Brasileiro,Nathan Fernandes (Grêmio)
Adriel,BRA,GK,22.0,2.0,1,0,0,0,1,0,0,0,0,0.0,0.0,0,3.0,0.0,0.0,0.0,Grêmio,Brasileiro,Adriel (Grêmio)
Andre Martins,BRA,"FW,MF",21.0,4.1,1,0,0,8,7,0,3,1,9,0.0,0.0,0,15.0,20.0,24.0,45.5,Grêmio,Brasileiro,Andre Martins (Grêmio)
Zinho,BRA,"FW,MF",19.0,2.7,0,0,0,2,3,1,3,1,2,0.0,0.0,0,21.0,0.0,5.0,0.0,Grêmio,Brasileiro,Zinho (Grêmio)
Josué,BRA,MF,17.0,1.3,1,0,0,3,2,0,1,6,0,0.0,0.0,0,12.0,2.0,1.0,66.7,Grêmio,Brasileiro,Josué (Grêmio)
Brenno,BRA,GK,23.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,1.0,0.0,100.0,Grêmio,Brasileiro,Brenno (Grêmio)
Wesley,BRA,DF,19.0,1.0,0,0,0,2,0,0,1,1,2,0.0,0.0,0,6.0,0.0,0.0,0.0,Grêmio,Brasileiro,Wesley (Grêmio)
Juan Iturbe,PAR,"FW,MF",29.0,0.8,0,0,0,5,2,2,2,2,5,0.0,0.0,0,4.0,4.0,1.0,80.0,Grêmio,Brasileiro,Juan Iturbe (Grêmio)
Luan Vieira,BRA,"FW,MF",29.0,0.6,0,0,0,0,1,0,4,0,1,0.0,0.0,0,4.0,1.0,2.0,33.3,Grêmio,Brasileiro,Luan Vieira (Grêmio)
Darlan Mendes,BRA,MF,24.0,0.5,1,0,0,0,0,0,0,0,1,0.0,0.0,0,2.0,0.0,0.0,0.0,Grêmio,Brasileiro,Darlan Mendes (Grêmio)
Gustavinho,BRA,"FW,MF",21.0,0.4,0,0,0,0,4,0,3,0,0,0.0,0.0,0,5.0,0.0,2.0,0.0,Grêmio,Brasileiro,Gustavinho (Grêmio)
Freddy Noguera,PAR,FW,19.0,0.3,0,0,0,0,1,0,0,0,0,0.0,0.0,0,2.0,0.0,7.0,0.0,Grêmio,Brasileiro,Freddy Noguera (Grêmio)
Nata,BRA,"FW,DF",21.0,0.2,1,0,0,2,1,0,0,0,0,0.0,0.0,0,1.0,2.0,1.0,66.7,Grêmio,Brasileiro,Nata (Grêmio)
Lian,BRA,MF,17.0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,Grêmio,Brasileiro,Lian (Grêmio)
João Vitor,BRA,MF,17.0,0.1,0,0,0,0,2,0,0,0,1,0.0,0.0,0,1.0,1.0,0.0,100.0,Grêmio,Brasileiro,João Vitor (Grêmio)
Fabricio Bustos,ARG,DF,26.0,27.8,4,0,0,34,26,1,56,16,48,0.0,0.0,0,140.0,16.0,35.0,31.4,Internacional,Brasileiro,Fabricio Bustos (Internacional)
Alan Patrick,BRA,"MF,FW",31.0,27.2,6,0,0,31,56,6,107,9,8,0.0,0.0,0,115.0,5.0,31.0,13.9,Internacional,Brasileiro,Alan Patrick (Internacional)
Wanderson,BRA,"FW,MF",28.0,26.0,3,0,0,27,25,1,74,16,24,0.0,0.0,0,129.0,6.0,21.0,22.2,Internacional,Brasileiro,Wanderson (Internacional)
Gabriel Mercado,ARG,DF,35.0,24.2,13,1,1,35,9,0,1,23,18,0.0,1.0,0,94.0,40.0,38.0,51.3,Internacional,Brasileiro,Gabriel Mercado (Internacional)
