Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Team,Championship,Player_Team
Emerson Negueba,BRA,FW,22.0,5.4,0,12,4,33.3,2.23,0.74,0.0,0.0,20.2,0.0,0,0,0.5,0.5,0.04,-0.5,-0.5,Cuiabá,Brasileiro,Emerson Negueba (Cuiabá)
Matheusinho,BRA,DF,24.0,4.8,1,5,2,40.0,1.04,0.42,0.2,0.5,21.3,0.0,0,0,0.8,0.8,0.15,0.2,0.2,Cuiabá,Brasileiro,Matheusinho (Cuiabá)
Ronald,BRA,MF,25.0,6.5,2,14,5,35.7,2.15,0.77,0.14,0.4,26.9,3.0,0,0,0.8,0.8,0.06,1.2,1.2,Cuiabá,Brasileiro,Ronald (Cuiabá)
Iury de Castilho,BRA,FW,27.0,4.4,0,12,4,33.3,2.71,0.9,0.0,0.0,18.2,0.0,0,0,0.6,0.6,0.05,-0.6,-0.6,Cuiabá,Brasileiro,Iury de Castilho (Cuiabá)
Uendel,BRA,DF,34.0,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Cuiabá,Brasileiro,Uendel (Cuiabá)
João Carlos,BRA,GK,34.0,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Cuiabá,Brasileiro,João Carlos (Cuiabá)
Nicolás Quagliata,URU,"FW,MF",23.0,2.6,0,6,0,0.0,2.32,0.0,0.0,0.0,18.5,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2,Cuiabá,Brasileiro,Nicolás Quagliata (Cuiabá)
Pablinho,BRA,FW,19.0,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Cuiabá,Brasileiro,Pablinho (Cuiabá)
Rafael Gava,BRA,MF,29.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Cuiabá,Brasileiro,Rafael Gava (Cuiabá)
Vitão,BRA,DF,22.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Cuiabá,Brasileiro,Vitão (Cuiabá)
Ricardo,BRA,MF,20.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Cuiabá,Brasileiro,Ricardo (Cuiabá)
Fabrício Bruno,BRA,DF,26.0,34.0,0,16,4,25.0,0.47,0.12,0.0,0.0,15.2,0.0,0,0,0.7,0.7,0.05,-0.7,-0.7,Flamengo,Brasileiro,Fabrício Bruno (Flamengo)
Léo Pereira,BRA,DF,27.0,29.4,3,17,5,29.4,0.58,0.17,0.18,0.6,12.1,3.0,0,0,1.8,1.8,0.11,1.2,1.2,Flamengo,Brasileiro,Léo Pereira (Flamengo)
Gerson,BRA,MF,25.0,29.9,5,31,12,38.7,1.04,0.4,0.16,0.42,19.8,0.0,0,0,2.9,2.9,0.1,2.1,2.1,Flamengo,Brasileiro,Gerson (Flamengo)
Ayrton Lucas,BRA,DF,25.0,28.8,4,26,8,30.8,0.9,0.28,0.15,0.5,20.7,0.0,0,0,2.7,2.7,0.1,1.3,1.3,Flamengo,Brasileiro,Ayrton Lucas (Flamengo)
Wesley,BRA,DF,19.0,27.9,1,14,5,35.7,0.5,0.18,0.07,0.2,17.3,0.0,0,0,1.1,1.1,0.08,-0.1,-0.1,Flamengo,Brasileiro,Wesley (Flamengo)
Pedro,BRA,FW,25.0,23.9,13,59,25,42.4,2.47,1.05,0.15,0.36,16.2,0.0,4,4,11.1,7.9,0.13,1.9,1.1,Flamengo,Brasileiro,Pedro (Flamengo)
Thiago Maia,BRA,MF,25.0,23.3,0,5,0,0.0,0.21,0.0,0.0,0.0,25.0,0.0,0,0,0.2,0.2,0.03,-0.2,-0.2,Flamengo,Brasileiro,Thiago Maia (Flamengo)
Erick Pulgar,CHI,MF,29.0,22.2,2,18,5,27.8,0.81,0.23,0.11,0.4,22.4,4.0,0,0,0.9,0.9,0.05,1.1,1.1,Flamengo,Brasileiro,Erick Pulgar (Flamengo)
Giorgian De Arrascaeta,URU,"MF,FW",28.0,20.5,7,54,16,29.6,2.64,0.78,0.13,0.44,19.1,4.0,0,0,4.9,4.9,0.09,2.1,2.1,Flamengo,Brasileiro,Giorgian De Arrascaeta (Flamengo)
Everton Soares,BRA,"FW,MF",26.0,19.3,4,55,25,45.5,2.84,1.29,0.07,0.16,18.8,3.0,0,0,3.3,3.3,0.06,0.7,0.7,Flamengo,Brasileiro,Everton Soares (Flamengo)
Matheus Cunha,BRA,GK,21.0,17.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Flamengo,Brasileiro,Matheus Cunha (Flamengo)
Gabriel Barbosa,BRA,FW,26.0,17.1,5,43,14,32.6,2.51,0.82,0.02,0.07,18.0,0.0,4,5,9.5,5.6,0.13,-4.5,-4.6,Flamengo,Brasileiro,Gabriel Barbosa (Flamengo)
Everton Ribeiro,BRA,"FW,MF",33.0,16.4,3,22,9,40.9,1.34,0.55,0.14,0.33,21.9,1.0,0,0,1.5,1.5,0.07,1.5,1.5,Flamengo,Brasileiro,Everton Ribeiro (Flamengo)
Agustín Rossi,ARG,GK,27.0,15.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Flamengo,Brasileiro,Agustín Rossi (Flamengo)
Bruno Henrique,BRA,"FW,MF",32.0,17.1,2,38,16,42.1,2.22,0.93,0.05,0.13,16.2,0.0,0,0,3.8,3.8,0.1,-1.8,-1.8,Flamengo,Brasileiro,Bruno Henrique (Flamengo)
Victor Hugo,BRA,"MF,FW",18.0,14.2,1,15,3,20.0,1.06,0.21,0.07,0.33,17.5,0.0,0,0,1.1,1.1,0.07,-0.1,-0.1,Flamengo,Brasileiro,Victor Hugo (Flamengo)
David Luiz,BRA,DF,35.0,11.0,1,6,3,50.0,0.54,0.27,0.17,0.33,22.7,0.0,0,0,0.3,0.3,0.05,0.7,0.7,Flamengo,Brasileiro,David Luiz (Flamengo)
Luiz Araújo,BRA,"FW,MF",26.0,8.7,3,24,8,33.3,2.75,0.92,0.13,0.38,17.0,0.0,0,0,1.6,1.6,0.06,1.4,1.4,Flamengo,Brasileiro,Luiz Araújo (Flamengo)
Matheuzinho,BRA,DF,22.0,6.9,0,4,1,25.0,0.58,0.15,0.0,0.0,17.9,0.0,0,0,0.2,0.2,0.06,-0.2,-0.2,Flamengo,Brasileiro,Matheuzinho (Flamengo)
Filipe Luís,BRA,DF,37.0,5.9,0,2,1,50.0,0.34,0.17,0.0,0.0,13.6,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1,Flamengo,Brasileiro,Filipe Luís (Flamengo)
Santos,BRA,GK,32.0,5.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Flamengo,Brasileiro,Santos (Flamengo)
Matheus França,BRA,"MF,FW",18.0,4.1,1,17,1,5.9,4.15,0.24,0.06,1.0,17.1,0.0,0,0,1.3,1.3,0.08,-0.3,-0.3,Flamengo,Brasileiro,Matheus França (Flamengo)
Allan,BRA,MF,25.0,5.4,0,6,2,33.3,1.12,0.37,0.0,0.0,29.2,0.0,0,0,0.1,0.1,0.02,-0.1,-0.1,Flamengo,Brasileiro,Allan (Flamengo)
Pablo,BRA,DF,31.0,4.7,0,2,2,100.0,0.43,0.43,0.0,0.0,11.5,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Flamengo,Brasileiro,Pablo (Flamengo)
Guillermo Varela,URU,DF,29.0,2.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Flamengo,Brasileiro,Guillermo Varela (Flamengo)
Arturo Vidal,CHI,"MF,DF",35.0,2.8,0,7,2,28.6,2.5,0.71,0.0,0.0,13.7,0.0,0,0,0.8,0.8,0.11,-0.8,-0.8,Flamengo,Brasileiro,Arturo Vidal (Flamengo)
Marinho,BRA,"FW,DF",32.0,0.9,0,4,1,25.0,4.39,1.1,0.0,0.0,17.8,0.0,0,0,0.3,0.3,0.08,-0.3,-0.3,Flamengo,Brasileiro,Marinho (Flamengo)
Igor,BRA,MF,19.0,0.9,0,4,0,0.0,4.62,0.0,0.0,0.0,30.1,0.0,0,0,0.3,0.3,0.06,-0.3,-0.3,Flamengo,Brasileiro,Igor (Flamengo)
Rodrigo Caio,BRA,"MF,DF",29.0,0.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Flamengo,Brasileiro,Rodrigo Caio (Flamengo)
Pedrinho,BRA,FW,19.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Flamengo,Brasileiro,Pedrinho (Flamengo)
Matheus Gonçalves,BRA,"FW,MF",17.0,0.2,0,1,0,0.0,5.63,0.0,0.0,0.0,21.0,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1,Flamengo,Brasileiro,Matheus Gonçalves (Flamengo)
André Inácio,BRA,FW,20.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Flamengo,Brasileiro,André Inácio (Flamengo)
Fábio,BRA,GK,42.0,35.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,Fábio (Fluminense)
André,BRA,"MF,DF",21.0,29.4,0,12,3,25.0,0.41,0.1,0.0,0.0,28.5,0.0,0,0,0.4,0.4,0.03,-0.4,-0.4,Fluminense,Brasileiro,André (Fluminense)
Germán Cano,ARG,FW,34.0,27.4,10,81,33,40.7,2.96,1.2,0.12,0.3,20.3,0.0,0,1,10.0,9.2,0.11,0.0,0.8,Fluminense,Brasileiro,Germán Cano (Fluminense)
Lima,BRA,"MF,FW",26.0,28.1,6,47,17,36.2,1.67,0.6,0.13,0.35,21.9,1.0,0,0,3.0,3.0,0.06,3.0,3.0,Fluminense,Brasileiro,Lima (Fluminense)
Jhon Arias,COL,"FW,MF",25.0,26.5,7,50,23,46.0,1.89,0.87,0.1,0.22,19.6,6.0,2,2,5.8,4.2,0.08,1.2,0.8,Fluminense,Brasileiro,Jhon Arias (Fluminense)
Nino,BRA,DF,25.0,23.9,2,14,6,42.9,0.58,0.25,0.14,0.33,12.9,0.0,0,0,1.2,1.2,0.09,0.8,0.8,Fluminense,Brasileiro,Nino (Fluminense)
Samuel Xavier,BRA,DF,32.0,23.4,1,24,3,12.5,1.02,0.13,0.04,0.33,21.0,0.0,0,0,0.9,0.9,0.04,0.1,0.1,Fluminense,Brasileiro,Samuel Xavier (Fluminense)
Ganso,BRA,MF,33.0,19.3,3,22,7,31.8,1.14,0.36,0.14,0.43,19.1,1.0,0,0,2.3,2.3,0.1,0.7,0.7,Fluminense,Brasileiro,Ganso (Fluminense)
Martinelli,BRA,"MF,DF",21.0,20.9,2,20,5,25.0,0.96,0.24,0.1,0.4,20.6,0.0,0,0,1.2,1.2,0.06,0.8,0.8,Fluminense,Brasileiro,Martinelli (Fluminense)
Keno,BRA,"FW,MF",33.0,17.9,2,42,18,42.9,2.34,1.0,0.02,0.06,20.7,0.0,1,1,2.8,2.0,0.05,-0.8,-1.0,Fluminense,Brasileiro,Keno (Fluminense)
Marcelo,BRA,DF,34.0,14.7,1,28,8,28.6,1.9,0.54,0.04,0.13,22.5,2.0,0,0,1.4,1.4,0.05,-0.4,-0.4,Fluminense,Brasileiro,Marcelo (Fluminense)
Felipe Melo,BRA,DF,39.0,11.0,2,4,2,50.0,0.37,0.18,0.5,1.0,15.9,0.0,0,0,0.4,0.4,0.09,1.6,1.6,Fluminense,Brasileiro,Felipe Melo (Fluminense)
Guga,BRA,DF,24.0,16.8,1,8,2,25.0,0.48,0.12,0.13,0.5,18.5,0.0,0,0,0.8,0.8,0.1,0.2,0.2,Fluminense,Brasileiro,Guga (Fluminense)
John Kennedy,BRA,"FW,MF",20.0,15.2,6,51,22,43.1,3.35,1.44,0.12,0.27,16.3,0.0,0,0,6.3,6.3,0.12,-0.3,-0.3,Fluminense,Brasileiro,John Kennedy (Fluminense)
Alexsander,BRA,"MF,DF",19.0,13.3,0,9,2,22.2,0.68,0.15,0.0,0.0,21.0,0.0,0,0,0.3,0.3,0.04,-0.3,-0.3,Fluminense,Brasileiro,Alexsander (Fluminense)
Marlon,BRA,DF,27.0,10.4,0,3,1,33.3,0.29,0.1,0.0,0.0,20.0,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Fluminense,Brasileiro,Marlon (Fluminense)
Diogo Barbosa,BRA,DF,30.0,12.4,1,6,3,50.0,0.48,0.24,0.17,0.33,22.0,0.0,0,0,0.3,0.3,0.05,0.7,0.7,Fluminense,Brasileiro,Diogo Barbosa (Fluminense)
David Braz,BRA,DF,35.0,9.6,0,10,3,30.0,1.04,0.31,0.0,0.0,18.7,3.0,0,0,0.7,0.7,0.07,-0.7,-0.7,Fluminense,Brasileiro,David Braz (Fluminense)
Thiago dos Santos,BRA,"DF,MF",33.0,9.1,0,6,1,16.7,0.66,0.11,0.0,0.0,23.0,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2,Fluminense,Brasileiro,Thiago dos Santos (Fluminense)
Lelê,BRA,"FW,MF",25.0,12.7,2,43,16,37.2,3.38,1.26,0.05,0.13,12.9,0.0,0,0,6.0,6.0,0.14,-4.0,-4.0,Fluminense,Brasileiro,Lelê (Fluminense)
Leonardo Fernández,URU,"MF,FW",24.0,7.3,1,24,13,54.2,3.28,1.78,0.04,0.08,28.8,5.0,0,1,1.5,0.7,0.03,-0.5,0.3,Fluminense,Brasileiro,Leonardo Fernández (Fluminense)
Danielzinho,BRA,MF,27.0,6.8,0,5,1,20.0,0.74,0.15,0.0,0.0,19.5,0.0,0,0,0.4,0.4,0.07,-0.4,-0.4,Fluminense,Brasileiro,Danielzinho (Fluminense)
Yony González,COL,"FW,MF",28.0,6.4,1,13,5,38.5,2.03,0.78,0.08,0.2,12.0,0.0,0,0,2.1,2.1,0.16,-1.1,-1.1,Fluminense,Brasileiro,Yony González (Fluminense)
Gabriel Pirani,BRA,"MF,FW",20.0,4.4,1,8,4,50.0,1.82,0.91,0.13,0.25,12.6,0.0,0,0,1.6,1.6,0.2,-0.6,-0.6,Fluminense,Brasileiro,Gabriel Pirani (Fluminense)
Manoel,BRA,DF,32.0,3.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,Manoel (Fluminense)
Pedro Rangel,BRA,GK,22.0,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,Pedro Rangel (Fluminense)
Felipe Vieira,,DF,,2.3,0,3,1,33.3,1.33,0.44,0.0,0.0,16.6,0.0,0,0,0.2,0.2,0.06,-0.2,-0.2,Fluminense,Brasileiro,Felipe Vieira (Fluminense)
Vitor Mendes,BRA,DF,23.0,1.2,0,1,1,100.0,0.83,0.83,0.0,0.0,7.5,0.0,0,0,0.1,0.1,0.11,-0.1,-0.1,Fluminense,Brasileiro,Vitor Mendes (Fluminense)
Giovanni,BRA,"MF,DF",21.0,1.1,0,4,0,0.0,3.75,0.0,0.0,0.0,24.6,0.0,0,0,0.1,0.1,0.02,-0.1,-0.1,Fluminense,Brasileiro,Giovanni (Fluminense)
Vitor Eudes,BRA,GK,24.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,Vitor Eudes (Fluminense)
Justen,BRA,DF,19.0,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,Justen (Fluminense)
Alan Carvalho,CHN,MF,33.0,0.5,1,1,1,100.0,2.0,2.0,1.0,1.0,5.1,0.0,0,0,0.6,0.6,0.63,0.4,0.4,Fluminense,Brasileiro,Alan Carvalho (Fluminense)
Isaac,BRA,"MF,DF",18.0,1.5,0,4,0,0.0,2.75,0.0,0.0,0.0,13.5,0.0,0,0,0.3,0.3,0.06,-0.3,-0.3,Fluminense,Brasileiro,Isaac (Fluminense)
João Neto,BRA,"MF,DF",19.0,0.6,1,1,1,100.0,1.73,1.73,1.0,1.0,7.0,0.0,0,0,0.4,0.4,0.41,0.6,0.6,Fluminense,Brasileiro,João Neto (Fluminense)
Arthur,BRA,"DF,FW",18.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,Arthur (Fluminense)
Alexandre Jesus,BRA,DF,21.0,0.1,0,1,0,0.0,7.5,0.0,0.0,0.0,29.0,0.0,0,0,0.0,0.0,0.03,0.0,0.0,Fluminense,Brasileiro,Alexandre Jesus (Fluminense)
Rafael Monteiro,BRA,MF,18.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,Rafael Monteiro (Fluminense)
João Ricardo Riedi,BRA,GK,34.0,31.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Fortaleza,Brasileiro,João Ricardo Riedi (Fortaleza)
Titi,BRA,DF,34.0,31.6,0,7,0,0.0,0.22,0.0,0.0,0.0,18.7,0.0,0,0,0.3,0.3,0.04,-0.3,-0.3,Fortaleza,Brasileiro,Titi (Fortaleza)
Caio Alexandre,BRA,MF,23.0,29.2,2,19,5,26.3,0.65,0.17,0.11,0.4,21.9,0.0,0,0,2.0,2.0,0.11,0.0,0.0,Fortaleza,Brasileiro,Caio Alexandre (Fortaleza)
Emanuel Brítez,ARG,DF,30.0,30.7,0,20,3,15.0,0.65,0.1,0.0,0.0,17.5,0.0,0,0,1.0,1.0,0.05,-1.0,-1.0,Fortaleza,Brasileiro,Emanuel Brítez (Fortaleza)
Bruno Pacheco,BRA,DF,31.0,29.7,2,16,6,37.5,0.54,0.2,0.13,0.33,16.6,0.0,0,0,0.9,0.9,0.06,1.1,1.1,Fortaleza,Brasileiro,Bruno Pacheco (Fortaleza)
Guilherme Tinga,BRA,DF,29.0,28.7,1,24,6,25.0,0.84,0.21,0.04,0.17,11.9,0.0,0,0,2.0,2.0,0.08,-1.0,-1.0,Fortaleza,Brasileiro,Guilherme Tinga (Fortaleza)
Tomas Pochettino,ARG,"MF,FW",26.0,22.1,2,51,20,39.2,2.31,0.9,0.04,0.1,22.3,4.0,0,0,2.9,2.9,0.06,-0.9,-0.9,Fortaleza,Brasileiro,Tomas Pochettino (Fortaleza)
Juan Martín Lucero,ARG,FW,31.0,23.0,9,52,21,40.4,2.26,0.91,0.12,0.29,16.2,0.0,3,3,9.2,6.8,0.13,-0.2,-0.8,Fortaleza,Brasileiro,Juan Martín Lucero (Fortaleza)
Thiago Galhardo,BRA,"FW,MF",33.0,20.8,5,60,19,31.7,2.88,0.91,0.05,0.16,16.9,0.0,2,2,7.2,5.6,0.09,-2.2,-2.6,Fortaleza,Brasileiro,Thiago Galhardo (Fortaleza)
José Welison,BRA,MF,27.0,18.6,1,30,5,16.7,1.62,0.27,0.03,0.2,27.4,4.0,0,0,1.2,1.2,0.04,-0.2,-0.2,Fortaleza,Brasileiro,José Welison (Fortaleza)
Yago Pikachu,BRA,"FW,MF",30.0,19.5,7,44,16,36.4,2.26,0.82,0.16,0.44,17.1,3.0,0,1,5.5,4.7,0.11,1.5,2.3,Fortaleza,Brasileiro,Yago Pikachu (Fortaleza)
Calebe,BRA,"MF,FW",22.0,16.4,2,39,15,38.5,2.37,0.91,0.05,0.13,21.0,7.0,0,0,3.0,3.0,0.08,-1.0,-1.0,Fortaleza,Brasileiro,Calebe (Fortaleza)
Guilherme,BRA,"FW,MF",27.0,15.7,3,37,14,37.8,2.36,0.89,0.08,0.21,17.0,2.0,0,0,4.4,4.4,0.12,-1.4,-1.4,Fortaleza,Brasileiro,Guilherme (Fortaleza)
Marinho,BRA,"FW,MF",32.0,12.7,2,37,12,32.4,2.91,0.94,0.05,0.17,23.9,6.0,0,1,3.3,2.5,0.07,-1.3,-0.5,Fortaleza,Brasileiro,Marinho (Fortaleza)
Marcelo,BRA,DF,27.0,12.0,0,3,0,0.0,0.25,0.0,0.0,0.0,11.1,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Fortaleza,Brasileiro,Marcelo (Fortaleza)
Lucas Sasha,BRA,MF,32.0,11.3,0,8,1,12.5,0.71,0.09,0.0,0.0,18.1,0.0,0,0,0.6,0.6,0.08,-0.6,-0.6,Fortaleza,Brasileiro,Lucas Sasha (Fortaleza)
Hércules,BRA,MF,22.0,8.6,1,15,5,33.3,1.75,0.58,0.07,0.2,27.8,0.0,0,0,1.2,1.2,0.08,-0.2,-0.2,Fortaleza,Brasileiro,Hércules (Fortaleza)
Imanol Machuca,ARG,FW,23.0,7.5,2,14,8,57.1,1.86,1.06,0.14,0.25,19.7,1.0,0,0,1.3,1.3,0.09,0.7,0.7,Fortaleza,Brasileiro,Imanol Machuca (Fortaleza)
Gonzalo Escobar,ARG,DF,25.0,6.4,0,7,1,14.3,1.09,0.16,0.0,0.0,17.4,0.0,0,0,0.3,0.3,0.04,-0.3,-0.3,Fortaleza,Brasileiro,Gonzalo Escobar (Fortaleza)
Pedro Borges,BRA,"MF,FW",25.0,6.3,0,5,1,20.0,0.8,0.16,0.0,0.0,16.0,0.0,0,0,0.5,0.5,0.09,-0.5,-0.5,Fortaleza,Brasileiro,Pedro Borges (Fortaleza)
Lucas Crispim,BRA,"MF,DF",28.0,5.4,0,8,1,12.5,1.48,0.18,0.0,0.0,27.7,3.0,0,0,0.2,0.2,0.03,-0.2,-0.2,Fortaleza,Brasileiro,Lucas Crispim (Fortaleza)
Fernando Miguel,BRA,GK,37.0,5.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Fortaleza,Brasileiro,Fernando Miguel (Fortaleza)
Moises,BRA,"MF,FW",26.0,4.1,3,17,12,70.6,4.17,2.94,0.18,0.25,15.3,0.0,0,0,2.5,2.5,0.15,0.5,0.5,Fortaleza,Brasileiro,Moises (Fortaleza)
Luis Eduardo Marques dos Santos,BRA,DF,25.0,4.3,0,2,1,50.0,0.47,0.23,0.0,0.0,26.9,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Fortaleza,Brasileiro,Luis Eduardo Marques dos Santos (Fortaleza)
Tobias Figueiredo,POR,DF,28.0,3.8,0,2,0,0.0,0.52,0.0,0.0,0.0,18.9,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Fortaleza,Brasileiro,Tobias Figueiredo (Fortaleza)
Silvio Romero,ARG,FW,34.0,4.4,2,10,4,40.0,2.26,0.9,0.2,0.5,12.0,0.0,0,0,1.6,1.6,0.16,0.4,0.4,Fortaleza,Brasileiro,Silvio Romero (Fortaleza)
Romarinho,BRA,"FW,MF",28.0,3.2,0,8,3,37.5,2.5,0.94,0.0,0.0,18.3,0.0,0,0,0.5,0.5,0.07,-0.5,-0.5,Fortaleza,Brasileiro,Romarinho (Fortaleza)
Brayan Ceballos,COL,DF,21.0,2.3,0,2,1,50.0,0.87,0.44,0.0,0.0,10.7,0.0,0,0,0.1,0.1,0.06,-0.1,-0.1,Fortaleza,Brasileiro,Brayan Ceballos (Fortaleza)
Maurício Kozlinski,BRA,GK,31.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Fortaleza,Brasileiro,Maurício Kozlinski (Fortaleza)
Vinícius Zanocelo,BRA,"MF,FW",22.0,0.9,0,3,1,33.3,3.33,1.11,0.0,0.0,12.7,0.0,0,0,0.3,0.3,0.1,-0.3,-0.3,Fortaleza,Brasileiro,Vinícius Zanocelo (Fortaleza)
Pedro Rocha Neves,BRA,FW,28.0,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Fortaleza,Brasileiro,Pedro Rocha Neves (Fortaleza)
Kauan,BRA,FW,17.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Fortaleza,Brasileiro,Kauan (Fortaleza)
Tadeu,BRA,GK,30.0,35.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Goiás,Brasileiro,Tadeu (Goiás)
Maguinho,BRA,DF,30.0,31.7,2,27,4,14.8,0.85,0.13,0.07,0.5,15.0,0.0,0,0,2.2,2.2,0.08,-0.2,-0.2,Goiás,Brasileiro,Maguinho (Goiás)
Bruno Melo,BRA,DF,30.0,32.1,2,30,6,20.0,0.93,0.19,0.07,0.33,16.2,8.0,0,0,2.5,2.5,0.08,-0.5,-0.5,Goiás,Brasileiro,Bruno Melo (Goiás)
Everton Morelli,BRA,MF,25.0,28.7,3,32,6,18.8,1.11,0.21,0.09,0.5,21.4,0.0,0,0,1.6,1.6,0.05,1.4,1.4,Goiás,Brasileiro,Everton Morelli (Goiás)
Lucas Halter,BRA,DF,22.0,28.7,3,20,6,30.0,0.7,0.21,0.15,0.5,11.5,0.0,0,0,0.9,0.9,0.04,2.1,2.1,Goiás,Brasileiro,Lucas Halter (Goiás)
Willian,BRA,MF,29.0,24.4,0,13,2,15.4,0.53,0.08,0.0,0.0,17.0,0.0,0,0,0.9,0.9,0.07,-0.9,-0.9,Goiás,Brasileiro,Willian (Goiás)
Guilherme,BRA,MF,31.0,20.6,6,31,10,32.3,1.51,0.49,0.06,0.2,21.3,5.0,4,4,5.6,2.4,0.08,0.4,-0.4,Goiás,Brasileiro,Guilherme (Goiás)
Julián Palacios,ARG,"FW,MF",23.0,18.1,1,32,10,31.3,1.76,0.55,0.03,0.1,25.3,2.0,0,0,1.4,1.4,0.04,-0.4,-0.4,Goiás,Brasileiro,Julián Palacios (Goiás)
Anderson,BRA,"FW,MF",24.0,14.3,0,17,2,11.8,1.19,0.14,0.0,0.0,21.7,0.0,0,0,0.7,0.7,0.04,-0.7,-0.7,Goiás,Brasileiro,Anderson (Goiás)
Sander,BRA,DF,32.0,17.1,0,19,6,31.6,1.11,0.35,0.0,0.0,24.9,1.0,0,0,0.8,0.8,0.04,-0.8,-0.8,Goiás,Brasileiro,Sander (Goiás)
Hugo,BRA,DF,25.0,15.8,1,16,6,37.5,1.02,0.38,0.06,0.17,28.2,3.0,0,0,0.4,0.4,0.02,0.6,0.6,Goiás,Brasileiro,Hugo (Goiás)
Allano,BRA,FW,27.0,13.7,1,30,12,40.0,2.18,0.87,0.03,0.08,18.9,0.0,0,0,2.1,2.1,0.07,-1.1,-1.1,Goiás,Brasileiro,Allano (Goiás)
Vinícius,BRA,FW,29.0,13.0,0,33,8,24.2,2.53,0.61,0.0,0.0,19.1,1.0,0,0,1.6,1.6,0.05,-1.6,-1.6,Goiás,Brasileiro,Vinícius (Goiás)
