Player,Nation,Pos,Age,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Team,Championship,Player_Team
Ronald,BRA,MF,25.0,6.5,353.0,325.0,26.0,12.0,0.0,0.0,24,4.0,9.0,7.0,2.0,0.0,284.0,2.0,6.0,Cuiabá,Brasileiro,Ronald (Cuiabá)
Iury de Castilho,BRA,FW,27.0,4.4,85.0,80.0,4.0,0.0,0.0,1.0,10,3.0,1.0,0.0,0.0,0.0,56.0,1.0,6.0,Cuiabá,Brasileiro,Iury de Castilho (Cuiabá)
Uendel,BRA,DF,34.0,4.0,146.0,115.0,30.0,6.0,0.0,0.0,17,23.0,1.0,0.0,1.0,0.0,109.0,1.0,2.0,Cuiabá,Brasileiro,Uendel (Cuiabá)
João Carlos,BRA,GK,34.0,3.0,66.0,37.0,29.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,Cuiabá,Brasileiro,João Carlos (Cuiabá)
Nicolás Quagliata,URU,"FW,MF",23.0,2.6,147.0,139.0,8.0,0.0,0.0,1.0,18,1.0,6.0,2.0,3.0,0.0,111.0,0.0,6.0,Cuiabá,Brasileiro,Nicolás Quagliata (Cuiabá)
Pablinho,BRA,FW,19.0,0.4,7.0,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,Cuiabá,Brasileiro,Pablinho (Cuiabá)
Rafael Gava,BRA,MF,29.0,0.2,6.0,4.0,2.0,1.0,0.0,0.0,1,0.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,Cuiabá,Brasileiro,Rafael Gava (Cuiabá)
Vitão,BRA,DF,22.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuiabá,Brasileiro,Vitão (Cuiabá)
Ricardo,BRA,MF,20.0,0.1,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Cuiabá,Brasileiro,Ricardo (Cuiabá)
Fabrício Bruno,BRA,DF,26.0,34.0,2264.0,2136.0,126.0,98.0,1.0,42.0,14,22.0,0.0,0.0,0.0,0.0,2017.0,2.0,10.0,Flamengo,Brasileiro,Fabrício Bruno (Flamengo)
Léo Pereira,BRA,DF,27.0,29.4,2098.0,1985.0,105.0,66.0,2.0,15.0,11,26.0,0.0,0.0,0.0,0.0,1851.0,8.0,13.0,Flamengo,Brasileiro,Léo Pereira (Flamengo)
Gerson,BRA,MF,25.0,29.9,1521.0,1445.0,70.0,42.0,9.0,10.0,32,23.0,0.0,0.0,0.0,0.0,1305.0,6.0,41.0,Flamengo,Brasileiro,Gerson (Flamengo)
Ayrton Lucas,BRA,DF,25.0,28.8,1846.0,1622.0,223.0,23.0,2.0,11.0,72,200.0,0.0,0.0,0.0,0.0,1578.0,1.0,35.0,Flamengo,Brasileiro,Ayrton Lucas (Flamengo)
Wesley,BRA,DF,19.0,27.9,1501.0,1275.0,223.0,23.0,0.0,4.0,65,200.0,0.0,0.0,0.0,0.0,1283.0,3.0,37.0,Flamengo,Brasileiro,Wesley (Flamengo)
Pedro,BRA,FW,25.0,23.9,392.0,361.0,31.0,2.0,0.0,3.0,4,0.0,0.0,0.0,0.0,0.0,300.0,0.0,10.0,Flamengo,Brasileiro,Pedro (Flamengo)
Thiago Maia,BRA,MF,25.0,23.3,1447.0,1396.0,49.0,24.0,2.0,9.0,9,25.0,0.0,0.0,0.0,0.0,1266.0,2.0,9.0,Flamengo,Brasileiro,Thiago Maia (Flamengo)
Erick Pulgar,CHI,MF,29.0,22.2,1373.0,1329.0,42.0,28.0,4.0,5.0,18,1.0,13.0,7.0,2.0,0.0,1210.0,2.0,19.0,Flamengo,Brasileiro,Erick Pulgar (Flamengo)
Giorgian De Arrascaeta,URU,"MF,FW",28.0,20.5,1051.0,912.0,134.0,42.0,8.0,8.0,119,16.0,68.0,23.0,31.0,2.0,773.0,5.0,34.0,Flamengo,Brasileiro,Giorgian De Arrascaeta (Flamengo)
Everton Soares,BRA,"FW,MF",26.0,19.3,701.0,635.0,65.0,14.0,3.0,2.0,76,12.0,38.0,21.0,9.0,0.0,540.0,1.0,21.0,Flamengo,Brasileiro,Everton Soares (Flamengo)
Matheus Cunha,BRA,GK,21.0,17.6,727.0,596.0,130.0,28.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,578.0,1.0,1.0,Flamengo,Brasileiro,Matheus Cunha (Flamengo)
Gabriel Barbosa,BRA,FW,26.0,17.1,534.0,456.0,75.0,8.0,1.0,6.0,25,8.0,26.0,8.0,2.0,1.0,428.0,3.0,12.0,Flamengo,Brasileiro,Gabriel Barbosa (Flamengo)
Everton Ribeiro,BRA,"FW,MF",33.0,16.4,943.0,865.0,74.0,27.0,4.0,11.0,58,14.0,33.0,16.0,10.0,0.0,751.0,4.0,20.0,Flamengo,Brasileiro,Everton Ribeiro (Flamengo)
Agustín Rossi,ARG,GK,27.0,15.0,512.0,382.0,128.0,34.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,394.0,2.0,0.0,Flamengo,Brasileiro,Agustín Rossi (Flamengo)
Bruno Henrique,BRA,"FW,MF",32.0,17.1,502.0,490.0,12.0,1.0,3.0,3.0,30,10.0,1.0,0.0,0.0,0.0,378.0,0.0,19.0,Flamengo,Brasileiro,Bruno Henrique (Flamengo)
Victor Hugo,BRA,"MF,FW",18.0,14.2,674.0,657.0,15.0,9.0,5.0,6.0,11,2.0,3.0,2.0,1.0,0.0,575.0,2.0,12.0,Flamengo,Brasileiro,Victor Hugo (Flamengo)
David Luiz,BRA,DF,35.0,11.0,729.0,667.0,60.0,44.0,0.0,5.0,5,2.0,0.0,0.0,0.0,0.0,633.0,2.0,4.0,Flamengo,Brasileiro,David Luiz (Flamengo)
Luiz Araújo,BRA,"FW,MF",26.0,8.7,388.0,356.0,31.0,4.0,1.0,11.0,37,8.0,19.0,10.0,4.0,0.0,291.0,1.0,15.0,Flamengo,Brasileiro,Luiz Araújo (Flamengo)
Matheuzinho,BRA,DF,22.0,6.9,397.0,339.0,57.0,10.0,0.0,6.0,16,47.0,0.0,0.0,0.0,0.0,333.0,1.0,6.0,Flamengo,Brasileiro,Matheuzinho (Flamengo)
Filipe Luís,BRA,DF,37.0,5.9,405.0,338.0,67.0,15.0,0.0,5.0,7,52.0,0.0,0.0,0.0,0.0,376.0,0.0,3.0,Flamengo,Brasileiro,Filipe Luís (Flamengo)
Santos,BRA,GK,32.0,5.4,194.0,153.0,41.0,8.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,Flamengo,Brasileiro,Santos (Flamengo)
Matheus França,BRA,"MF,FW",18.0,4.1,152.0,147.0,5.0,1.0,1.0,2.0,8,1.0,1.0,0.0,0.0,0.0,111.0,0.0,8.0,Flamengo,Brasileiro,Matheus França (Flamengo)
Allan,BRA,MF,25.0,5.4,425.0,412.0,11.0,11.0,0.0,2.0,3,0.0,0.0,0.0,0.0,0.0,367.0,2.0,4.0,Flamengo,Brasileiro,Allan (Flamengo)
Pablo,BRA,DF,31.0,4.7,313.0,303.0,9.0,9.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,283.0,1.0,1.0,Flamengo,Brasileiro,Pablo (Flamengo)
Guillermo Varela,URU,DF,29.0,2.6,152.0,141.0,11.0,1.0,0.0,0.0,10,10.0,0.0,0.0,0.0,0.0,132.0,0.0,3.0,Flamengo,Brasileiro,Guillermo Varela (Flamengo)
Arturo Vidal,CHI,"MF,DF",35.0,2.8,206.0,200.0,5.0,4.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,183.0,1.0,5.0,Flamengo,Brasileiro,Arturo Vidal (Flamengo)
Marinho,BRA,"FW,DF",32.0,0.9,54.0,47.0,6.0,1.0,0.0,0.0,4,3.0,2.0,1.0,0.0,0.0,42.0,1.0,2.0,Flamengo,Brasileiro,Marinho (Flamengo)
Igor,BRA,MF,19.0,0.9,56.0,56.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,1.0,Flamengo,Brasileiro,Igor (Flamengo)
Rodrigo Caio,BRA,"MF,DF",29.0,0.7,62.0,60.0,2.0,2.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,Flamengo,Brasileiro,Rodrigo Caio (Flamengo)
Pedrinho,BRA,FW,19.0,0.2,9.0,7.0,2.0,0.0,0.0,0.0,2,0.0,2.0,1.0,1.0,0.0,3.0,0.0,1.0,Flamengo,Brasileiro,Pedrinho (Flamengo)
Matheus Gonçalves,BRA,"FW,MF",17.0,0.2,18.0,17.0,1.0,0.0,0.0,0.0,1,0.0,1.0,1.0,0.0,0.0,15.0,0.0,0.0,Flamengo,Brasileiro,Matheus Gonçalves (Flamengo)
André Inácio,BRA,FW,20.0,0.2,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Flamengo,Brasileiro,André Inácio (Flamengo)
Fábio,BRA,GK,42.0,35.0,1049.0,717.0,330.0,35.0,0.0,3.0,0,1.0,0.0,0.0,0.0,0.0,940.0,2.0,2.0,Fluminense,Brasileiro,Fábio (Fluminense)
André,BRA,"MF,DF",21.0,29.4,2491.0,2410.0,78.0,71.0,2.0,23.0,5,7.0,0.0,0.0,0.0,0.0,2355.0,3.0,15.0,Fluminense,Brasileiro,André (Fluminense)
Germán Cano,ARG,FW,34.0,27.4,490.0,433.0,55.0,1.0,0.0,6.0,21,2.0,0.0,0.0,0.0,0.0,375.0,2.0,16.0,Fluminense,Brasileiro,Germán Cano (Fluminense)
Lima,BRA,"MF,FW",26.0,28.1,1555.0,1465.0,88.0,34.0,1.0,3.0,57,28.0,25.0,8.0,8.0,0.0,1339.0,2.0,37.0,Fluminense,Brasileiro,Lima (Fluminense)
Jhon Arias,COL,"FW,MF",25.0,26.5,1561.0,1422.0,130.0,30.0,2.0,2.0,158,30.0,70.0,25.0,19.0,0.0,1233.0,9.0,53.0,Fluminense,Brasileiro,Jhon Arias (Fluminense)
Nino,BRA,DF,25.0,23.9,1718.0,1672.0,46.0,43.0,1.0,9.0,7,3.0,0.0,0.0,0.0,0.0,1566.0,0.0,11.0,Fluminense,Brasileiro,Nino (Fluminense)
Samuel Xavier,BRA,DF,32.0,23.4,1387.0,1144.0,236.0,38.0,6.0,5.0,32,197.0,1.0,0.0,0.0,0.0,1182.0,7.0,32.0,Fluminense,Brasileiro,Samuel Xavier (Fluminense)
Ganso,BRA,MF,33.0,19.3,1394.0,1269.0,115.0,62.0,4.0,4.0,46,18.0,35.0,22.0,1.0,1.0,1201.0,10.0,17.0,Fluminense,Brasileiro,Ganso (Fluminense)
Martinelli,BRA,"MF,DF",21.0,20.9,1519.0,1439.0,78.0,55.0,0.0,5.0,7,23.0,0.0,0.0,0.0,0.0,1415.0,2.0,14.0,Fluminense,Brasileiro,Martinelli (Fluminense)
Keno,BRA,"FW,MF",33.0,17.9,647.0,603.0,35.0,1.0,3.0,5.0,96,24.0,10.0,7.0,0.0,0.0,429.0,9.0,35.0,Fluminense,Brasileiro,Keno (Fluminense)
Marcelo,BRA,DF,34.0,14.7,1127.0,942.0,183.0,52.0,3.0,14.0,85,98.0,33.0,12.0,11.0,0.0,889.0,2.0,22.0,Fluminense,Brasileiro,Marcelo (Fluminense)
Felipe Melo,BRA,DF,39.0,11.0,846.0,818.0,26.0,21.0,0.0,19.0,1,0.0,0.0,0.0,0.0,0.0,758.0,2.0,3.0,Fluminense,Brasileiro,Felipe Melo (Fluminense)
Guga,BRA,DF,24.0,16.8,980.0,846.0,131.0,16.0,0.0,2.0,36,114.0,1.0,0.0,1.0,0.0,838.0,3.0,22.0,Fluminense,Brasileiro,Guga (Fluminense)
John Kennedy,BRA,"FW,MF",20.0,15.2,302.0,290.0,11.0,1.0,0.0,1.0,4,0.0,0.0,0.0,0.0,0.0,224.0,1.0,18.0,Fluminense,Brasileiro,John Kennedy (Fluminense)
Alexsander,BRA,"MF,DF",19.0,13.3,734.0,694.0,38.0,13.0,0.0,2.0,17,24.0,0.0,0.0,0.0,0.0,613.0,2.0,24.0,Fluminense,Brasileiro,Alexsander (Fluminense)
Marlon,BRA,DF,27.0,10.4,802.0,781.0,20.0,20.0,0.0,6.0,3,0.0,0.0,0.0,0.0,0.0,740.0,1.0,5.0,Fluminense,Brasileiro,Marlon (Fluminense)
Diogo Barbosa,BRA,DF,30.0,12.4,721.0,603.0,114.0,6.0,2.0,2.0,22,106.0,2.0,1.0,0.0,0.0,620.0,4.0,17.0,Fluminense,Brasileiro,Diogo Barbosa (Fluminense)
David Braz,BRA,DF,35.0,9.6,651.0,607.0,42.0,31.0,0.0,6.0,1,7.0,0.0,0.0,0.0,0.0,558.0,2.0,2.0,Fluminense,Brasileiro,David Braz (Fluminense)
Thiago dos Santos,BRA,"DF,MF",33.0,9.1,634.0,598.0,35.0,32.0,1.0,6.0,3,1.0,0.0,0.0,0.0,0.0,537.0,1.0,8.0,Fluminense,Brasileiro,Thiago dos Santos (Fluminense)
Lelê,BRA,"FW,MF",25.0,12.7,209.0,186.0,21.0,0.0,0.0,0.0,6,1.0,0.0,0.0,0.0,0.0,143.0,2.0,8.0,Fluminense,Brasileiro,Lelê (Fluminense)
Leonardo Fernández,URU,"MF,FW",24.0,7.3,433.0,368.0,62.0,23.0,0.0,11.0,68,11.0,27.0,8.0,13.0,3.0,308.0,3.0,13.0,Fluminense,Brasileiro,Leonardo Fernández (Fluminense)
Danielzinho,BRA,MF,27.0,6.8,477.0,457.0,18.0,10.0,3.0,1.0,10,2.0,6.0,0.0,2.0,0.0,405.0,2.0,10.0,Fluminense,Brasileiro,Danielzinho (Fluminense)
Yony González,COL,"FW,MF",28.0,6.4,129.0,122.0,6.0,1.0,0.0,0.0,7,5.0,0.0,0.0,0.0,0.0,89.0,1.0,6.0,Fluminense,Brasileiro,Yony González (Fluminense)
Gabriel Pirani,BRA,"MF,FW",20.0,4.4,165.0,157.0,6.0,0.0,0.0,0.0,4,5.0,0.0,0.0,0.0,0.0,139.0,2.0,7.0,Fluminense,Brasileiro,Gabriel Pirani (Fluminense)
Manoel,BRA,DF,32.0,3.2,210.0,201.0,9.0,7.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,194.0,0.0,1.0,Fluminense,Brasileiro,Manoel (Fluminense)
Pedro Rangel,BRA,GK,22.0,2.0,55.0,39.0,16.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,1.0,Fluminense,Brasileiro,Pedro Rangel (Fluminense)
Felipe Vieira,,DF,,2.3,106.0,94.0,12.0,1.0,0.0,0.0,2,11.0,0.0,0.0,0.0,0.0,88.0,0.0,3.0,Fluminense,Brasileiro,Felipe Vieira (Fluminense)
Vitor Mendes,BRA,DF,23.0,1.2,60.0,53.0,7.0,7.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,Fluminense,Brasileiro,Vitor Mendes (Fluminense)
Giovanni,BRA,"MF,DF",21.0,1.1,88.0,82.0,5.0,1.0,0.0,0.0,2,4.0,0.0,0.0,0.0,0.0,75.0,1.0,1.0,Fluminense,Brasileiro,Giovanni (Fluminense)
Vitor Eudes,BRA,GK,24.0,1.0,24.0,21.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,Fluminense,Brasileiro,Vitor Eudes (Fluminense)
Justen,BRA,DF,19.0,0.6,24.0,24.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,Fluminense,Brasileiro,Justen (Fluminense)
Alan Carvalho,CHN,MF,33.0,0.5,13.0,13.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,Fluminense,Brasileiro,Alan Carvalho (Fluminense)
Isaac,BRA,"MF,DF",18.0,1.5,78.0,74.0,4.0,0.0,0.0,0.0,2,4.0,0.0,0.0,0.0,0.0,62.0,0.0,4.0,Fluminense,Brasileiro,Isaac (Fluminense)
João Neto,BRA,"MF,DF",19.0,0.6,21.0,21.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,Fluminense,Brasileiro,João Neto (Fluminense)
Arthur,BRA,"DF,FW",18.0,0.2,19.0,18.0,1.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,Fluminense,Brasileiro,Arthur (Fluminense)
Alexandre Jesus,BRA,DF,21.0,0.1,8.0,7.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,Fluminense,Brasileiro,Alexandre Jesus (Fluminense)
Rafael Monteiro,BRA,MF,18.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Fluminense,Brasileiro,Rafael Monteiro (Fluminense)
João Ricardo Riedi,BRA,GK,34.0,31.9,749.0,416.0,330.0,78.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,503.0,3.0,0.0,Fortaleza,Brasileiro,João Ricardo Riedi (Fortaleza)
Titi,BRA,DF,34.0,31.6,1413.0,1310.0,98.0,90.0,1.0,6.0,7,7.0,0.0,0.0,0.0,0.0,1184.0,5.0,10.0,Fortaleza,Brasileiro,Titi (Fortaleza)
Caio Alexandre,BRA,MF,23.0,29.2,1804.0,1723.0,74.0,70.0,10.0,32.0,27,2.0,1.0,1.0,0.0,0.0,1574.0,7.0,28.0,Fortaleza,Brasileiro,Caio Alexandre (Fortaleza)
Emanuel Brítez,ARG,DF,30.0,30.7,1350.0,1250.0,96.0,46.0,0.0,7.0,11,50.0,0.0,0.0,0.0,0.0,1105.0,4.0,10.0,Fortaleza,Brasileiro,Emanuel Brítez (Fortaleza)
Bruno Pacheco,BRA,DF,31.0,29.7,1313.0,1020.0,286.0,34.0,3.0,3.0,55,247.0,5.0,0.0,5.0,0.0,1018.0,7.0,29.0,Fortaleza,Brasileiro,Bruno Pacheco (Fortaleza)
Guilherme Tinga,BRA,DF,29.0,28.7,1545.0,1250.0,289.0,28.0,1.0,13.0,86,260.0,1.0,0.0,0.0,0.0,1064.0,6.0,34.0,Fortaleza,Brasileiro,Guilherme Tinga (Fortaleza)
Tomas Pochettino,ARG,"MF,FW",26.0,22.1,851.0,774.0,72.0,23.0,6.0,10.0,113,9.0,38.0,12.0,21.0,0.0,614.0,5.0,29.0,Fortaleza,Brasileiro,Tomas Pochettino (Fortaleza)
Juan Martín Lucero,ARG,FW,31.0,23.0,349.0,303.0,43.0,0.0,4.0,0.0,10,3.0,0.0,0.0,0.0,0.0,253.0,3.0,13.0,Fortaleza,Brasileiro,Juan Martín Lucero (Fortaleza)
Thiago Galhardo,BRA,"FW,MF",33.0,20.8,488.0,439.0,41.0,5.0,6.0,2.0,9,5.0,0.0,0.0,0.0,0.0,343.0,8.0,18.0,Fortaleza,Brasileiro,Thiago Galhardo (Fortaleza)
José Welison,BRA,MF,27.0,18.6,860.0,831.0,26.0,18.0,0.0,7.0,33,8.0,0.0,0.0,0.0,0.0,692.0,3.0,21.0,Fortaleza,Brasileiro,José Welison (Fortaleza)
Yago Pikachu,BRA,"FW,MF",30.0,19.5,621.0,564.0,54.0,15.0,3.0,6.0,61,26.0,13.0,1.0,10.0,0.0,468.0,3.0,23.0,Fortaleza,Brasileiro,Yago Pikachu (Fortaleza)
Calebe,BRA,"MF,FW",22.0,16.4,545.0,485.0,50.0,18.0,6.0,6.0,67,3.0,29.0,17.0,7.0,0.0,404.0,10.0,13.0,Fortaleza,Brasileiro,Calebe (Fortaleza)
Guilherme,BRA,"FW,MF",27.0,15.7,509.0,454.0,52.0,9.0,1.0,3.0,71,6.0,35.0,19.0,11.0,0.0,330.0,3.0,10.0,Fortaleza,Brasileiro,Guilherme (Fortaleza)
Marinho,BRA,"FW,MF",32.0,12.7,329.0,265.0,59.0,21.0,0.0,4.0,69,4.0,33.0,17.0,12.0,0.0,220.0,5.0,20.0,Fortaleza,Brasileiro,Marinho (Fortaleza)
Marcelo,BRA,DF,27.0,12.0,443.0,414.0,29.0,28.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,359.0,0.0,2.0,Fortaleza,Brasileiro,Marcelo (Fortaleza)
Lucas Sasha,BRA,MF,32.0,11.3,529.0,511.0,16.0,15.0,0.0,2.0,8,1.0,0.0,0.0,0.0,0.0,451.0,2.0,5.0,Fortaleza,Brasileiro,Lucas Sasha (Fortaleza)
Hércules,BRA,MF,22.0,8.6,313.0,309.0,2.0,2.0,0.0,9.0,14,0.0,0.0,0.0,0.0,0.0,256.0,2.0,6.0,Fortaleza,Brasileiro,Hércules (Fortaleza)
Imanol Machuca,ARG,FW,23.0,7.5,268.0,236.0,29.0,6.0,0.0,1.0,49,1.0,22.0,9.0,11.0,0.0,202.0,3.0,12.0,Fortaleza,Brasileiro,Imanol Machuca (Fortaleza)
Gonzalo Escobar,ARG,DF,25.0,6.4,365.0,297.0,67.0,8.0,0.0,5.0,22,58.0,1.0,0.0,0.0,0.0,280.0,1.0,12.0,Fortaleza,Brasileiro,Gonzalo Escobar (Fortaleza)
Pedro Borges,BRA,"MF,FW",25.0,6.3,259.0,255.0,4.0,4.0,1.0,4.0,1,0.0,0.0,0.0,0.0,0.0,220.0,0.0,1.0,Fortaleza,Brasileiro,Pedro Borges (Fortaleza)
Lucas Crispim,BRA,"MF,DF",28.0,5.4,352.0,325.0,26.0,11.0,0.0,3.0,12,11.0,4.0,0.0,4.0,0.0,299.0,1.0,6.0,Fortaleza,Brasileiro,Lucas Crispim (Fortaleza)
Fernando Miguel,BRA,GK,37.0,5.1,116.0,66.0,49.0,11.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,78.0,1.0,0.0,Fortaleza,Brasileiro,Fernando Miguel (Fortaleza)
Moises,BRA,"MF,FW",26.0,4.1,120.0,114.0,6.0,0.0,0.0,1.0,9,4.0,2.0,2.0,0.0,0.0,92.0,0.0,4.0,Fortaleza,Brasileiro,Moises (Fortaleza)
Luis Eduardo Marques dos Santos,BRA,DF,25.0,4.3,215.0,175.0,40.0,6.0,0.0,0.0,19,34.0,0.0,0.0,0.0,0.0,166.0,0.0,4.0,Fortaleza,Brasileiro,Luis Eduardo Marques dos Santos (Fortaleza)
Tobias Figueiredo,POR,DF,28.0,3.8,183.0,180.0,3.0,3.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,1.0,Fortaleza,Brasileiro,Tobias Figueiredo (Fortaleza)
Silvio Romero,ARG,FW,34.0,4.4,81.0,74.0,7.0,0.0,1.0,1.0,6,1.0,0.0,0.0,0.0,0.0,54.0,0.0,2.0,Fortaleza,Brasileiro,Silvio Romero (Fortaleza)
Romarinho,BRA,"FW,MF",28.0,3.2,160.0,149.0,10.0,0.0,0.0,1.0,8,3.0,7.0,2.0,0.0,0.0,129.0,1.0,8.0,Fortaleza,Brasileiro,Romarinho (Fortaleza)
Brayan Ceballos,COL,DF,21.0,2.3,143.0,137.0,5.0,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,118.0,1.0,1.0,Fortaleza,Brasileiro,Brayan Ceballos (Fortaleza)
Maurício Kozlinski,BRA,GK,31.0,1.0,16.0,10.0,6.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,Fortaleza,Brasileiro,Maurício Kozlinski (Fortaleza)
Vinícius Zanocelo,BRA,"MF,FW",22.0,0.9,68.0,67.0,1.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,62.0,0.0,1.0,Fortaleza,Brasileiro,Vinícius Zanocelo (Fortaleza)
Pedro Rocha Neves,BRA,FW,28.0,0.4,8.0,8.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,Fortaleza,Brasileiro,Pedro Rocha Neves (Fortaleza)
Kauan,BRA,FW,17.0,0.1,7.0,6.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Fortaleza,Brasileiro,Kauan (Fortaleza)
Tadeu,BRA,GK,30.0,35.0,1205.0,759.0,436.0,143.0,0.0,7.0,0,0.0,0.0,0.0,0.0,0.0,837.0,10.0,1.0,Goiás,Brasileiro,Tadeu (Goiás)
Maguinho,BRA,DF,30.0,31.7,1229.0,969.0,258.0,11.0,2.0,7.0,57,247.0,0.0,0.0,0.0,0.0,866.0,2.0,35.0,Goiás,Brasileiro,Maguinho (Goiás)
Bruno Melo,BRA,DF,30.0,32.1,1436.0,1343.0,86.0,71.0,0.0,19.0,4,7.0,0.0,0.0,0.0,0.0,1237.0,7.0,12.0,Goiás,Brasileiro,Bruno Melo (Goiás)
Everton Morelli,BRA,MF,25.0,28.7,979.0,931.0,45.0,29.0,2.0,5.0,16,14.0,0.0,0.0,0.0,0.0,796.0,3.0,22.0,Goiás,Brasileiro,Everton Morelli (Goiás)
Lucas Halter,BRA,DF,22.0,28.7,1229.0,1163.0,58.0,49.0,1.0,10.0,4,2.0,0.0,0.0,0.0,0.0,1010.0,8.0,12.0,Goiás,Brasileiro,Lucas Halter (Goiás)
Willian,BRA,MF,29.0,24.4,1050.0,1012.0,35.0,32.0,2.0,9.0,2,3.0,0.0,0.0,0.0,0.0,885.0,3.0,12.0,Goiás,Brasileiro,Willian (Goiás)
Guilherme,BRA,MF,31.0,20.6,918.0,729.0,187.0,74.0,3.0,9.0,153,16.0,93.0,59.0,24.0,8.0,684.0,2.0,15.0,Goiás,Brasileiro,Guilherme (Goiás)
Julián Palacios,ARG,"FW,MF",23.0,18.1,596.0,496.0,93.0,30.0,10.0,1.0,88,25.0,33.0,8.0,24.0,0.0,420.0,7.0,20.0,Goiás,Brasileiro,Julián Palacios (Goiás)
Anderson,BRA,"FW,MF",24.0,14.3,484.0,472.0,9.0,4.0,4.0,2.0,19,3.0,2.0,1.0,1.0,0.0,360.0,3.0,26.0,Goiás,Brasileiro,Anderson (Goiás)
Sander,BRA,DF,32.0,17.1,1004.0,757.0,239.0,33.0,1.0,2.0,111,174.0,32.0,3.0,27.0,0.0,755.0,8.0,22.0,Goiás,Brasileiro,Sander (Goiás)
Hugo,BRA,DF,25.0,15.8,737.0,567.0,165.0,19.0,2.0,7.0,46,141.0,5.0,1.0,4.0,0.0,517.0,5.0,19.0,Goiás,Brasileiro,Hugo (Goiás)
Allano,BRA,FW,27.0,13.7,421.0,408.0,10.0,2.0,6.0,2.0,13,6.0,2.0,0.0,0.0,0.0,307.0,3.0,19.0,Goiás,Brasileiro,Allano (Goiás)
Vinícius,BRA,FW,29.0,13.0,496.0,473.0,21.0,2.0,0.0,11.0,55,12.0,4.0,4.0,0.0,0.0,326.0,2.0,24.0,Goiás,Brasileiro,Vinícius (Goiás)
Zé Ricardo,BRA,MF,23.0,11.9,669.0,620.0,41.0,36.0,3.0,12.0,4,5.0,0.0,0.0,0.0,0.0,555.0,8.0,10.0,Goiás,Brasileiro,Zé Ricardo (Goiás)
João Magno,BRA,FW,25.0,10.9,156.0,134.0,21.0,0.0,1.0,0.0,3,0.0,0.0,0.0,0.0,0.0,99.0,1.0,7.0,Goiás,Brasileiro,João Magno (Goiás)
