Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Team,Championship,Player_Team
Maurício Garcez,BRA,"MF,FW",25.0,6.6,216.0,13.0,29.0,88.0,103.0,23.0,216.0,17.0,9.0,52.9,8.0,47.1,114.0,649.0,366.0,11.0,5.0,3.0,16.0,9.0,143.0,34.0,Coritiba,Brasileiro,Maurício Garcez (Coritiba)
Fransérgio,BRA,MF,32.0,5.9,356.0,24.0,84.0,241.0,34.0,6.0,356.0,7.0,6.0,85.7,1.0,14.3,210.0,1121.0,584.0,12.0,5.0,1.0,3.0,2.0,229.0,9.0,Coritiba,Brasileiro,Fransérgio (Coritiba)
Luan Polli,BRA,GK,29.0,4.3,122.0,104.0,122.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,61.0,328.0,245.0,0.0,0.0,0.0,2.0,0.0,39.0,0.0,Coritiba,Brasileiro,Luan Polli (Coritiba)
Andreas Samaris,GRE,MF,33.0,2.0,108.0,4.0,35.0,65.0,8.0,2.0,108.0,0.0,0.0,0.0,0.0,0.0,54.0,208.0,77.0,1.0,0.0,0.0,3.0,1.0,68.0,0.0,Coritiba,Brasileiro,Andreas Samaris (Coritiba)
Gabriel Boschilia,BRA,"MF,FW",26.0,3.8,245.0,4.0,33.0,137.0,79.0,6.0,245.0,17.0,11.0,64.7,4.0,23.5,158.0,867.0,343.0,10.0,8.0,2.0,11.0,6.0,167.0,20.0,Coritiba,Brasileiro,Gabriel Boschilia (Coritiba)
Hayner,BRA,"DF,MF",27.0,3.4,190.0,10.0,54.0,79.0,60.0,2.0,190.0,19.0,11.0,57.9,5.0,26.3,105.0,930.0,516.0,14.0,14.0,0.0,8.0,2.0,104.0,15.0,Coritiba,Brasileiro,Hayner (Coritiba)
Jhon Chancellor,VEN,DF,31.0,3.4,139.0,35.0,90.0,48.0,1.0,1.0,139.0,0.0,0.0,0.0,0.0,0.0,65.0,262.0,119.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,Coritiba,Brasileiro,Jhon Chancellor (Coritiba)
Pedro Luccas,BRA,GK,19.0,3.0,113.0,106.0,113.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,45.0,205.0,145.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,Coritiba,Brasileiro,Pedro Luccas (Coritiba)
Edu,BRA,"FW,MF",29.0,3.6,118.0,2.0,5.0,58.0,58.0,16.0,118.0,7.0,4.0,57.1,3.0,42.9,74.0,307.0,121.0,5.0,7.0,2.0,8.0,8.0,87.0,17.0,Coritiba,Brasileiro,Edu (Coritiba)
Júnior Urso,BRA,MF,33.0,3.3,160.0,5.0,29.0,106.0,27.0,6.0,160.0,11.0,5.0,45.5,2.0,18.2,101.0,485.0,237.0,4.0,4.0,2.0,5.0,5.0,118.0,4.0,Coritiba,Brasileiro,Júnior Urso (Coritiba)
Reynaldo Cesar Moraes,BRA,DF,26.0,2.7,117.0,25.0,66.0,48.0,4.0,1.0,117.0,0.0,0.0,0.0,0.0,0.0,50.0,191.0,64.0,0.0,0.0,0.0,1.0,0.0,57.0,0.0,Coritiba,Brasileiro,Reynaldo Cesar Moraes (Coritiba)
Maurício Antônio,BRA,DF,30.0,2.0,130.0,29.0,77.0,49.0,4.0,2.0,130.0,0.0,0.0,0.0,0.0,0.0,68.0,261.0,125.0,0.0,0.0,0.0,3.0,0.0,73.0,0.0,Coritiba,Brasileiro,Maurício Antônio (Coritiba)
Marcos Vinicius,BRA,"DF,MF",25.0,1.9,105.0,9.0,45.0,45.0,17.0,0.0,105.0,4.0,3.0,75.0,1.0,25.0,40.0,209.0,114.0,3.0,1.0,0.0,1.0,1.0,39.0,2.0,Coritiba,Brasileiro,Marcos Vinicius (Coritiba)
William Pottker,BRA,"FW,MF",29.0,1.3,62.0,1.0,19.0,25.0,19.0,3.0,62.0,7.0,2.0,28.6,4.0,57.1,40.0,323.0,129.0,4.0,1.0,0.0,6.0,5.0,43.0,8.0,Coritiba,Brasileiro,William Pottker (Coritiba)
Gabriel Silva,BRA,"FW,MF",20.0,1.0,35.0,0.0,5.0,15.0,17.0,1.0,35.0,1.0,0.0,0.0,1.0,100.0,20.0,114.0,64.0,2.0,2.0,0.0,4.0,2.0,21.0,7.0,Coritiba,Brasileiro,Gabriel Silva (Coritiba)
Gustavo Vilar,BRA,DF,22.0,1.0,64.0,4.0,28.0,35.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,35.0,123.0,47.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,Coritiba,Brasileiro,Gustavo Vilar (Coritiba)
Lucas Barbosa,BRA,"MF,FW",21.0,1.1,76.0,5.0,9.0,34.0,34.0,3.0,76.0,5.0,1.0,20.0,3.0,60.0,43.0,133.0,43.0,1.0,3.0,0.0,4.0,1.0,47.0,10.0,Coritiba,Brasileiro,Lucas Barbosa (Coritiba)
Jesé,ESP,MF,29.0,1.1,50.0,0.0,2.0,17.0,32.0,6.0,50.0,6.0,1.0,16.7,5.0,83.3,32.0,118.0,41.0,2.0,2.0,1.0,5.0,0.0,36.0,9.0,Coritiba,Brasileiro,Jesé (Coritiba)
Lucas Ronier,BRA,"FW,MF",18.0,0.6,39.0,0.0,6.0,16.0,17.0,2.0,39.0,2.0,1.0,50.0,0.0,0.0,26.0,200.0,106.0,4.0,3.0,1.0,2.0,3.0,31.0,3.0,Coritiba,Brasileiro,Lucas Ronier (Coritiba)
Wesley Pombo,BRA,MF,20.0,0.6,24.0,0.0,1.0,9.0,14.0,1.0,24.0,4.0,1.0,25.0,3.0,75.0,15.0,96.0,36.0,2.0,0.0,1.0,6.0,0.0,16.0,5.0,Coritiba,Brasileiro,Wesley Pombo (Coritiba)
Ruan Lucas,BRA,"MF,FW",18.0,0.3,21.0,0.0,1.0,10.0,10.0,2.0,21.0,3.0,2.0,66.7,1.0,33.3,15.0,45.0,21.0,0.0,0.0,0.0,2.0,0.0,16.0,4.0,Coritiba,Brasileiro,Ruan Lucas (Coritiba)
Éberth Araújo Nogueira,BRA,FW,19.0,0.3,10.0,0.0,0.0,3.0,7.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.0,1.0,0.0,1.0,2.0,1.0,9.0,2.0,Coritiba,Brasileiro,Éberth Araújo Nogueira (Coritiba)
Rafael Cabral,BRA,GK,32.0,37.0,1289.0,1029.0,1281.0,8.0,0.0,0.0,1289.0,0.0,0.0,0.0,0.0,0.0,672.0,3763.0,2358.0,0.0,0.0,0.0,1.0,0.0,568.0,0.0,Cruzeiro,Brasileiro,Rafael Cabral (Cruzeiro)
Luciano Castán,BRA,DF,33.0,35.7,2230.0,316.0,1086.0,1083.0,67.0,38.0,2230.0,7.0,6.0,85.7,0.0,0.0,1292.0,6945.0,4324.0,23.0,9.0,2.0,11.0,6.0,1481.0,7.0,Cruzeiro,Brasileiro,Luciano Castán (Cruzeiro)
Marlon,BRA,DF,25.0,35.5,2605.0,84.0,765.0,1178.0,683.0,28.0,2605.0,36.0,23.0,63.9,9.0,25.0,1231.0,6229.0,3448.0,55.0,49.0,3.0,34.0,21.0,1442.0,176.0,Cruzeiro,Brasileiro,Marlon (Cruzeiro)
William,BRA,DF,27.0,29.4,1964.0,75.0,486.0,902.0,589.0,35.0,1964.0,70.0,28.0,40.0,36.0,51.4,989.0,5479.0,3131.0,70.0,48.0,6.0,45.0,14.0,1088.0,157.0,Cruzeiro,Brasileiro,William (Cruzeiro)
Bruno Nascimento,BRA,"FW,MF",25.0,31.3,1363.0,20.0,117.0,505.0,770.0,99.0,1360.0,121.0,56.0,46.3,51.0,42.1,839.0,5474.0,2948.0,102.0,79.0,25.0,84.0,42.0,1001.0,270.0,Cruzeiro,Brasileiro,Bruno Nascimento (Cruzeiro)
Neris,BRA,DF,30.0,23.5,1239.0,159.0,545.0,662.0,41.0,19.0,1239.0,17.0,11.0,64.7,5.0,29.4,740.0,4608.0,3138.0,21.0,9.0,0.0,14.0,6.0,770.0,3.0,Cruzeiro,Brasileiro,Neris (Cruzeiro)
Mateus Vital,BRA,MF,24.0,20.9,1125.0,16.0,136.0,553.0,457.0,46.0,1125.0,72.0,36.0,50.0,31.0,43.1,706.0,4570.0,2097.0,55.0,46.0,10.0,47.0,36.0,819.0,126.0,Cruzeiro,Brasileiro,Mateus Vital (Cruzeiro)
Machado,BRA,MF,27.0,25.3,1454.0,56.0,290.0,891.0,284.0,15.0,1454.0,20.0,11.0,55.0,9.0,45.0,776.0,3143.0,1323.0,13.0,18.0,2.0,18.0,8.0,951.0,27.0,Cruzeiro,Brasileiro,Machado (Cruzeiro)
Wesley,BRA,"FW,MF",23.0,19.7,852.0,14.0,85.0,361.0,423.0,75.0,852.0,82.0,39.0,47.6,31.0,37.8,528.0,3658.0,1988.0,65.0,38.0,22.0,53.0,21.0,622.0,186.0,Cruzeiro,Brasileiro,Wesley (Cruzeiro)
Jussa,BRA,MF,26.0,19.6,977.0,47.0,270.0,591.0,121.0,14.0,977.0,17.0,13.0,76.5,3.0,17.6,530.0,2327.0,1103.0,10.0,9.0,0.0,21.0,8.0,611.0,13.0,Cruzeiro,Brasileiro,Jussa (Cruzeiro)
Lucas Silva,BRA,MF,29.0,16.4,1073.0,20.0,146.0,661.0,288.0,10.0,1073.0,46.0,32.0,69.6,12.0,26.1,652.0,3667.0,1744.0,31.0,32.0,4.0,22.0,18.0,741.0,40.0,Cruzeiro,Brasileiro,Lucas Silva (Cruzeiro)
Arthur,BRA,"FW,MF",24.0,15.0,598.0,7.0,84.0,222.0,305.0,48.0,598.0,69.0,27.0,39.1,37.0,53.6,410.0,3428.0,1622.0,66.0,47.0,21.0,34.0,18.0,460.0,112.0,Cruzeiro,Brasileiro,Arthur (Cruzeiro)
Lucas Oliveira,BRA,DF,26.0,14.6,924.0,130.0,471.0,434.0,26.0,7.0,924.0,6.0,5.0,83.3,1.0,16.7,555.0,3234.0,2087.0,11.0,7.0,0.0,8.0,2.0,601.0,4.0,Cruzeiro,Brasileiro,Lucas Oliveira (Cruzeiro)
Gilberto,BRA,FW,33.0,12.1,364.0,10.0,26.0,160.0,179.0,52.0,364.0,7.0,3.0,42.9,3.0,42.9,173.0,597.0,214.0,10.0,7.0,4.0,24.0,8.0,260.0,55.0,Cruzeiro,Brasileiro,Gilberto (Cruzeiro)
Matheus Pereira,POR,"FW,MF",26.0,11.4,684.0,1.0,42.0,368.0,282.0,21.0,684.0,19.0,8.0,42.1,10.0,52.6,431.0,1861.0,788.0,17.0,17.0,6.0,17.0,10.0,509.0,74.0,Cruzeiro,Brasileiro,Matheus Pereira (Cruzeiro)
Nikão,BRA,"FW,MF",30.0,8.9,468.0,2.0,47.0,181.0,243.0,28.0,468.0,16.0,10.0,62.5,4.0,25.0,288.0,1443.0,561.0,11.0,13.0,3.0,15.0,7.0,324.0,87.0,Cruzeiro,Brasileiro,Nikão (Cruzeiro)
Ian Luccas,BRA,MF,19.0,5.3,185.0,13.0,39.0,84.0,65.0,8.0,185.0,8.0,2.0,25.0,6.0,75.0,100.0,394.0,186.0,1.0,2.0,0.0,13.0,5.0,118.0,27.0,Cruzeiro,Brasileiro,Ian Luccas (Cruzeiro)
Helibelton Palacios,COL,DF,29.0,7.0,363.0,27.0,74.0,164.0,126.0,6.0,363.0,10.0,3.0,30.0,6.0,60.0,164.0,655.0,323.0,6.0,7.0,0.0,11.0,7.0,186.0,34.0,Cruzeiro,Brasileiro,Helibelton Palacios (Cruzeiro)
Rafael Elias,BRA,FW,23.0,6.0,167.0,5.0,7.0,65.0,96.0,27.0,167.0,12.0,6.0,50.0,6.0,50.0,91.0,331.0,123.0,8.0,4.0,4.0,8.0,8.0,124.0,36.0,Cruzeiro,Brasileiro,Rafael Elias (Cruzeiro)
Neto Moura,BRA,MF,26.0,5.5,306.0,5.0,45.0,185.0,78.0,6.0,306.0,4.0,4.0,100.0,0.0,0.0,163.0,660.0,288.0,3.0,3.0,3.0,5.0,2.0,199.0,17.0,Cruzeiro,Brasileiro,Neto Moura (Cruzeiro)
Ramiro Benetti,BRA,MF,29.0,4.5,283.0,2.0,36.0,178.0,75.0,7.0,283.0,6.0,3.0,50.0,2.0,33.3,150.0,570.0,279.0,4.0,4.0,1.0,7.0,1.0,193.0,13.0,Cruzeiro,Brasileiro,Ramiro Benetti (Cruzeiro)
Richard,BRA,MF,28.0,3.8,296.0,8.0,72.0,189.0,39.0,8.0,296.0,5.0,2.0,40.0,3.0,60.0,170.0,505.0,168.0,1.0,2.0,0.0,3.0,3.0,204.0,4.0,Cruzeiro,Brasileiro,Richard (Cruzeiro)
João Wellington,BRA,MF,19.0,4.1,163.0,10.0,26.0,94.0,43.0,6.0,163.0,8.0,3.0,37.5,4.0,50.0,93.0,446.0,199.0,1.0,2.0,0.0,8.0,3.0,102.0,13.0,Cruzeiro,Brasileiro,João Wellington (Cruzeiro)
Kaiki,BRA,"DF,FW",19.0,2.5,140.0,9.0,41.0,67.0,33.0,3.0,140.0,14.0,7.0,50.0,6.0,42.9,49.0,297.0,147.0,3.0,3.0,0.0,7.0,2.0,49.0,9.0,Cruzeiro,Brasileiro,Kaiki (Cruzeiro)
Wallisson Luiz,BRA,MF,25.0,4.4,237.0,8.0,40.0,139.0,63.0,18.0,237.0,22.0,13.0,59.1,8.0,36.4,121.0,497.0,216.0,5.0,5.0,2.0,15.0,8.0,147.0,12.0,Cruzeiro,Brasileiro,Wallisson Luiz (Cruzeiro)
Henrique Dourado,BRA,FW,33.0,3.8,113.0,3.0,8.0,54.0,54.0,21.0,113.0,3.0,1.0,33.3,2.0,66.7,74.0,274.0,90.0,4.0,4.0,3.0,21.0,6.0,99.0,19.0,Cruzeiro,Brasileiro,Henrique Dourado (Cruzeiro)
Stênio Toledo,BRA,"FW,MF",19.0,3.2,169.0,4.0,21.0,56.0,96.0,17.0,169.0,14.0,4.0,28.6,9.0,64.3,120.0,856.0,322.0,13.0,5.0,6.0,11.0,10.0,125.0,44.0,Cruzeiro,Brasileiro,Stênio Toledo (Cruzeiro)
Robert,BRA,"MF,FW",17.0,2.1,77.0,1.0,15.0,24.0,40.0,9.0,77.0,7.0,3.0,42.9,4.0,57.1,48.0,264.0,158.0,4.0,3.0,3.0,7.0,0.0,51.0,19.0,Cruzeiro,Brasileiro,Robert (Cruzeiro)
João Marcelo,BRA,DF,22.0,1.8,129.0,15.0,51.0,75.0,6.0,0.0,129.0,2.0,2.0,100.0,0.0,0.0,80.0,495.0,375.0,6.0,2.0,0.0,0.0,0.0,83.0,0.0,Cruzeiro,Brasileiro,João Marcelo (Cruzeiro)
Igor Marques,BRA,DF,24.0,1.3,97.0,4.0,27.0,40.0,33.0,1.0,97.0,0.0,0.0,0.0,0.0,0.0,48.0,314.0,185.0,8.0,3.0,0.0,3.0,5.0,53.0,10.0,Cruzeiro,Brasileiro,Igor Marques (Cruzeiro)
Anderson,BRA,GK,24.0,1.0,18.0,14.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,12.0,33.0,29.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,Cruzeiro,Brasileiro,Anderson (Cruzeiro)
Rafael Bilu,BRA,FW,23.0,1.0,57.0,0.0,5.0,21.0,34.0,7.0,57.0,8.0,5.0,62.5,2.0,25.0,37.0,219.0,132.0,5.0,3.0,3.0,5.0,0.0,36.0,8.0,Cruzeiro,Brasileiro,Rafael Bilu (Cruzeiro)
Reynaldo Cesar Moraes,BRA,DF,26.0,0.7,36.0,3.0,23.0,13.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,27.0,161.0,112.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,Cruzeiro,Brasileiro,Reynaldo Cesar Moraes (Cruzeiro)
Fernando Henrique,BRA,MF,21.0,1.5,66.0,2.0,4.0,42.0,20.0,3.0,66.0,1.0,1.0,100.0,0.0,0.0,33.0,95.0,17.0,0.0,2.0,0.0,4.0,1.0,40.0,4.0,Cruzeiro,Brasileiro,Fernando Henrique (Cruzeiro)
Paulo Vitor,BRA,"MF,DF",23.0,1.4,91.0,3.0,12.0,40.0,40.0,1.0,91.0,4.0,1.0,25.0,3.0,75.0,76.0,498.0,150.0,2.0,2.0,0.0,2.0,2.0,72.0,19.0,Cruzeiro,Brasileiro,Paulo Vitor (Cruzeiro)
Daniel,BRA,MF,20.0,0.3,43.0,2.0,6.0,14.0,25.0,0.0,43.0,9.0,6.0,66.7,1.0,11.1,36.0,215.0,90.0,2.0,4.0,0.0,3.0,1.0,39.0,4.0,Cruzeiro,Brasileiro,Daniel (Cruzeiro)
João Pedro,BRA,FW,19.0,0.1,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,Cruzeiro,Brasileiro,João Pedro (Cruzeiro)
Luis,BRA,FW,17.0,0.1,11.0,1.0,2.0,5.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,Cruzeiro,Brasileiro,Luis (Cruzeiro)
Marllon Borges,BRA,DF,30.0,36.0,1776.0,251.0,880.0,874.0,28.0,19.0,1776.0,8.0,6.0,75.0,2.0,25.0,908.0,4161.0,2595.0,12.0,3.0,0.0,12.0,1.0,1071.0,1.0,Cuiabá,Brasileiro,Marllon Borges (Cuiabá)
Walter,BRA,GK,35.0,35.0,979.0,864.0,977.0,2.0,0.0,0.0,979.0,0.0,0.0,0.0,0.0,0.0,474.0,2960.0,2227.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,Cuiabá,Brasileiro,Walter (Cuiabá)
Deyverson,BRA,FW,31.0,32.3,980.0,44.0,99.0,453.0,438.0,150.0,976.0,55.0,24.0,43.6,23.0,41.8,453.0,1733.0,651.0,17.0,14.0,12.0,77.0,25.0,697.0,152.0,Cuiabá,Brasileiro,Deyverson (Cuiabá)
Raniele,BRA,"MF,DF",26.0,32.1,1514.0,141.0,434.0,901.0,206.0,34.0,1514.0,33.0,14.0,42.4,12.0,36.4,761.0,4164.0,2084.0,37.0,28.0,4.0,37.0,17.0,865.0,38.0,Cuiabá,Brasileiro,Raniele (Cuiabá)
Matheus Alexandre,BRA,DF,23.0,33.1,1868.0,101.0,605.0,909.0,363.0,24.0,1868.0,38.0,19.0,50.0,17.0,44.7,857.0,4194.0,2273.0,41.0,23.0,5.0,37.0,20.0,955.0,97.0,Cuiabá,Brasileiro,Matheus Alexandre (Cuiabá)
Alan Empereur,BRA,DF,28.0,32.8,1910.0,223.0,895.0,957.0,69.0,16.0,1910.0,9.0,9.0,100.0,0.0,0.0,1081.0,6373.0,4285.0,31.0,16.0,2.0,21.0,8.0,1247.0,7.0,Cuiabá,Brasileiro,Alan Empereur (Cuiabá)
Rikelme,BRA,DF,19.0,26.0,1375.0,101.0,435.0,604.0,343.0,17.0,1375.0,18.0,9.0,50.0,8.0,44.4,592.0,2402.0,1247.0,22.0,22.0,4.0,28.0,9.0,690.0,97.0,Cuiabá,Brasileiro,Rikelme (Cuiabá)
Denilson,BRA,MF,21.0,21.2,1301.0,16.0,184.0,778.0,361.0,15.0,1301.0,55.0,38.0,69.1,10.0,18.2,806.0,4419.0,1791.0,35.0,40.0,7.0,41.0,35.0,928.0,63.0,Cuiabá,Brasileiro,Denilson (Cuiabá)
Jonathan Cafu,BRA,"FW,MF",31.0,19.0,777.0,10.0,80.0,329.0,380.0,48.0,777.0,57.0,26.0,45.6,24.0,42.1,487.0,2557.0,1070.0,39.0,17.0,10.0,65.0,33.0,554.0,169.0,Cuiabá,Brasileiro,Jonathan Cafu (Cuiabá)
Clayson,BRA,"FW,MF",27.0,18.2,819.0,8.0,100.0,337.0,396.0,42.0,816.0,46.0,13.0,28.3,25.0,54.3,488.0,3070.0,1493.0,50.0,29.0,13.0,35.0,21.0,578.0,124.0,Cuiabá,Brasileiro,Clayson (Cuiabá)
Fernando Sobral,BRA,MF,28.0,21.1,1177.0,29.0,225.0,630.0,333.0,13.0,1177.0,40.0,24.0,60.0,8.0,20.0,671.0,3982.0,2072.0,55.0,44.0,4.0,29.0,24.0,786.0,76.0,Cuiabá,Brasileiro,Fernando Sobral (Cuiabá)
Allyson Aires dos Santos,BRA,DF,32.0,12.6,626.0,105.0,346.0,271.0,12.0,7.0,626.0,4.0,4.0,100.0,0.0,0.0,336.0,1695.0,879.0,5.0,0.0,0.0,13.0,0.0,368.0,0.0,Cuiabá,Brasileiro,Allyson Aires dos Santos (Cuiabá)
Wellington Silva,BRA,FW,30.0,14.8,596.0,12.0,88.0,223.0,305.0,53.0,596.0,89.0,51.0,57.3,26.0,29.2,381.0,3299.0,1801.0,64.0,52.0,20.0,32.0,9.0,405.0,109.0,Cuiabá,Brasileiro,Wellington Silva (Cuiabá)
Pablo Ceppelini,URU,MF,31.0,11.1,699.0,12.0,78.0,332.0,298.0,10.0,699.0,7.0,3.0,42.9,4.0,57.1,344.0,1389.0,746.0,23.0,21.0,1.0,12.0,6.0,419.0,58.0,Cuiabá,Brasileiro,Pablo Ceppelini (Cuiabá)
Filipe Augusto,BRA,MF,29.0,11.8,929.0,45.0,213.0,594.0,124.0,3.0,929.0,26.0,17.0,65.4,5.0,19.2,492.0,2721.0,1198.0,9.0,17.0,0.0,17.0,19.0,656.0,16.0,Cuiabá,Brasileiro,Filipe Augusto (Cuiabá)
Isidro Pitta,PAR,FW,23.0,9.1,319.0,9.0,30.0,125.0,167.0,42.0,318.0,17.0,8.0,47.1,8.0,47.1,212.0,1172.0,540.0,23.0,18.0,13.0,26.0,19.0,282.0,77.0,Cuiabá,Brasileiro,Isidro Pitta (Cuiabá)
Lucas Mineiro,BRA,MF,26.0,6.8,282.0,11.0,39.0,167.0,79.0,8.0,282.0,8.0,4.0,50.0,3.0,37.5,138.0,707.0,312.0,5.0,2.0,2.0,8.0,3.0,188.0,25.0,Cuiabá,Brasileiro,Lucas Mineiro (Cuiabá)
Derik Lacerda,BRA,"FW,MF",23.0,7.3,250.0,2.0,40.0,91.0,127.0,22.0,250.0,32.0,16.0,50.0,9.0,28.1,170.0,1365.0,715.0,19.0,22.0,6.0,17.0,12.0,191.0,52.0,Cuiabá,Brasileiro,Derik Lacerda (Cuiabá)
Patric Calmon,BRA,DF,28.0,5.8,351.0,16.0,90.0,157.0,110.0,6.0,351.0,8.0,6.0,75.0,1.0,12.5,162.0,948.0,560.0,14.0,9.0,1.0,7.0,1.0,185.0,30.0,Cuiabá,Brasileiro,Patric Calmon (Cuiabá)
Emerson Negueba,BRA,FW,22.0,5.4,216.0,3.0,23.0,92.0,109.0,19.0,216.0,18.0,10.0,55.6,8.0,44.4,140.0,895.0,391.0,9.0,11.0,2.0,17.0,8.0,156.0,50.0,Cuiabá,Brasileiro,Emerson Negueba (Cuiabá)
Matheusinho,BRA,DF,24.0,4.8,288.0,19.0,81.0,134.0,76.0,8.0,288.0,8.0,5.0,62.5,2.0,25.0,131.0,680.0,436.0,11.0,10.0,2.0,13.0,1.0,160.0,20.0,Cuiabá,Brasileiro,Matheusinho (Cuiabá)
Ronald,BRA,MF,25.0,6.5,450.0,13.0,77.0,214.0,167.0,10.0,450.0,17.0,8.0,47.1,7.0,41.2,257.0,1720.0,846.0,24.0,24.0,0.0,18.0,15.0,296.0,21.0,Cuiabá,Brasileiro,Ronald (Cuiabá)
Iury de Castilho,BRA,FW,27.0,4.4,148.0,1.0,19.0,58.0,76.0,16.0,148.0,21.0,14.0,66.7,5.0,23.8,87.0,723.0,292.0,11.0,8.0,2.0,12.0,4.0,91.0,26.0,Cuiabá,Brasileiro,Iury de Castilho (Cuiabá)
Uendel,BRA,DF,34.0,4.0,170.0,14.0,43.0,75.0,55.0,1.0,170.0,3.0,0.0,0.0,3.0,100.0,76.0,320.0,212.0,6.0,3.0,0.0,2.0,1.0,97.0,10.0,Cuiabá,Brasileiro,Uendel (Cuiabá)
João Carlos,BRA,GK,34.0,3.0,72.0,67.0,72.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,32.0,168.0,138.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,Cuiabá,Brasileiro,João Carlos (Cuiabá)
Nicolás Quagliata,URU,"FW,MF",23.0,2.6,180.0,3.0,27.0,64.0,92.0,10.0,180.0,19.0,9.0,47.4,7.0,36.8,116.0,650.0,343.0,13.0,10.0,3.0,5.0,2.0,128.0,28.0,Cuiabá,Brasileiro,Nicolás Quagliata (Cuiabá)
Pablinho,BRA,FW,19.0,0.4,13.0,0.0,1.0,9.0,4.0,0.0,13.0,1.0,0.0,0.0,1.0,100.0,7.0,53.0,2.0,0.0,1.0,0.0,2.0,0.0,8.0,2.0,Cuiabá,Brasileiro,Pablinho (Cuiabá)
Rafael Gava,BRA,MF,29.0,0.2,7.0,0.0,3.0,2.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,25.0,20.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,Cuiabá,Brasileiro,Rafael Gava (Cuiabá)
Vitão,BRA,DF,22.0,0.1,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuiabá,Brasileiro,Vitão (Cuiabá)
Ricardo,BRA,MF,20.0,0.1,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,13.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,Cuiabá,Brasileiro,Ricardo (Cuiabá)
Fabrício Bruno,BRA,DF,26.0,34.0,2551.0,247.0,1040.0,1429.0,97.0,26.0,2551.0,5.0,4.0,80.0,1.0,20.0,1634.0,8234.0,4962.0,32.0,22.0,0.0,7.0,2.0,1786.0,7.0,Flamengo,Brasileiro,Fabrício Bruno (Flamengo)
Léo Pereira,BRA,DF,27.0,29.4,2369.0,214.0,913.0,1319.0,148.0,30.0,2369.0,14.0,9.0,64.3,3.0,21.4,1518.0,8533.0,5253.0,43.0,26.0,0.0,26.0,6.0,1700.0,16.0,Flamengo,Brasileiro,Léo Pereira (Flamengo)
Gerson,BRA,MF,25.0,29.9,1821.0,44.0,230.0,913.0,701.0,106.0,1821.0,87.0,48.0,55.2,31.0,35.6,1182.0,5673.0,2873.0,82.0,59.0,16.0,53.0,33.0,1377.0,198.0,Flamengo,Brasileiro,Gerson (Flamengo)
Ayrton Lucas,BRA,DF,25.0,28.8,2149.0,76.0,527.0,1071.0,575.0,50.0,2149.0,89.0,49.0,55.1,28.0,31.5,1299.0,7260.0,3666.0,67.0,73.0,11.0,33.0,31.0,1487.0,133.0,Flamengo,Brasileiro,Ayrton Lucas (Flamengo)
Wesley,BRA,DF,19.0,27.9,1875.0,75.0,396.0,836.0,664.0,59.0,1875.0,79.0,31.0,39.2,41.0,51.9,1099.0,5194.0,2343.0,49.0,45.0,13.0,65.0,41.0,1209.0,291.0,Flamengo,Brasileiro,Wesley (Flamengo)
Pedro,BRA,FW,25.0,23.9,634.0,17.0,45.0,282.0,319.0,99.0,630.0,43.0,19.0,44.2,22.0,51.2,366.0,1440.0,536.0,16.0,12.0,6.0,55.0,23.0,455.0,108.0,Flamengo,Brasileiro,Pedro (Flamengo)
