Player,Nation,Pos,Age,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Team,Championship,Player_Team
Lucas Mineiro,BRA,MF,26.0,6.8,10.0,3,1.0,4.0,5.0,3.0,10.0,30.0,7.0,9.0,5.0,4.0,4,14.0,6.0,0.0,Cuiabá,Brasileiro,Lucas Mineiro (Cuiabá)
Derik Lacerda,BRA,"FW,MF",23.0,7.3,13.0,10,9.0,3.0,1.0,8.0,16.0,50.0,8.0,6.0,1.0,5.0,3,16.0,4.0,0.0,Cuiabá,Brasileiro,Derik Lacerda (Cuiabá)
Patric Calmon,BRA,DF,28.0,5.8,12.0,9,8.0,1.0,3.0,7.0,13.0,53.8,6.0,9.0,1.0,8.0,9,21.0,19.0,0.0,Cuiabá,Brasileiro,Patric Calmon (Cuiabá)
Emerson Negueba,BRA,FW,22.0,5.4,7.0,4,2.0,4.0,1.0,2.0,5.0,40.0,3.0,8.0,0.0,8.0,3,10.0,5.0,0.0,Cuiabá,Brasileiro,Emerson Negueba (Cuiabá)
Matheusinho,BRA,DF,24.0,4.8,11.0,8,9.0,2.0,0.0,8.0,16.0,50.0,8.0,3.0,1.0,2.0,5,16.0,14.0,0.0,Cuiabá,Brasileiro,Matheusinho (Cuiabá)
Ronald,BRA,MF,25.0,6.5,21.0,9,9.0,10.0,2.0,8.0,26.0,30.8,18.0,4.0,0.0,4.0,9,30.0,7.0,0.0,Cuiabá,Brasileiro,Ronald (Cuiabá)
Iury de Castilho,BRA,FW,27.0,4.4,5.0,3,2.0,3.0,0.0,1.0,13.0,7.7,12.0,4.0,0.0,4.0,1,6.0,2.0,0.0,Cuiabá,Brasileiro,Iury de Castilho (Cuiabá)
Uendel,BRA,DF,34.0,4.0,2.0,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,3.0,0,2.0,9.0,0.0,Cuiabá,Brasileiro,Uendel (Cuiabá)
João Carlos,BRA,GK,34.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Cuiabá,Brasileiro,João Carlos (Cuiabá)
Nicolás Quagliata,URU,"FW,MF",23.0,2.6,3.0,2,3.0,0.0,0.0,2.0,12.0,16.7,10.0,7.0,0.0,7.0,0,3.0,1.0,0.0,Cuiabá,Brasileiro,Nicolás Quagliata (Cuiabá)
Pablinho,BRA,FW,19.0,0.4,3.0,2,0.0,3.0,0.0,1.0,3.0,33.3,2.0,1.0,0.0,1.0,0,3.0,0.0,0.0,Cuiabá,Brasileiro,Pablinho (Cuiabá)
Rafael Gava,BRA,MF,29.0,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,Cuiabá,Brasileiro,Rafael Gava (Cuiabá)
Vitão,BRA,DF,22.0,0.1,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0.0,1.0,0.0,Cuiabá,Brasileiro,Vitão (Cuiabá)
Ricardo,BRA,MF,20.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Cuiabá,Brasileiro,Ricardo (Cuiabá)
Fabrício Bruno,BRA,DF,26.0,34.0,48.0,28,29.0,18.0,1.0,27.0,35.0,77.1,8.0,40.0,26.0,14.0,25,73.0,148.0,1.0,Flamengo,Brasileiro,Fabrício Bruno (Flamengo)
Léo Pereira,BRA,DF,27.0,29.4,46.0,29,21.0,24.0,1.0,30.0,52.0,57.7,22.0,45.0,30.0,15.0,29,75.0,85.0,1.0,Flamengo,Brasileiro,Léo Pereira (Flamengo)
Gerson,BRA,MF,25.0,29.9,40.0,22,19.0,16.0,5.0,17.0,46.0,37.0,29.0,27.0,7.0,20.0,15,55.0,30.0,0.0,Flamengo,Brasileiro,Gerson (Flamengo)
Ayrton Lucas,BRA,DF,25.0,28.8,62.0,45,31.0,21.0,10.0,37.0,68.0,54.4,31.0,21.0,5.0,16.0,14,76.0,52.0,0.0,Flamengo,Brasileiro,Ayrton Lucas (Flamengo)
Wesley,BRA,DF,19.0,27.9,74.0,48,42.0,26.0,6.0,32.0,69.0,46.4,37.0,24.0,10.0,14.0,40,114.0,64.0,1.0,Flamengo,Brasileiro,Wesley (Flamengo)
Pedro,BRA,FW,25.0,23.9,18.0,13,2.0,10.0,6.0,4.0,14.0,28.6,10.0,17.0,0.0,17.0,8,26.0,15.0,0.0,Flamengo,Brasileiro,Pedro (Flamengo)
Thiago Maia,BRA,MF,25.0,23.3,49.0,31,21.0,24.0,4.0,27.0,61.0,44.3,34.0,23.0,12.0,11.0,29,78.0,38.0,1.0,Flamengo,Brasileiro,Thiago Maia (Flamengo)
Erick Pulgar,CHI,MF,29.0,22.2,42.0,26,14.0,25.0,3.0,23.0,66.0,34.8,43.0,29.0,10.0,19.0,25,67.0,30.0,1.0,Flamengo,Brasileiro,Erick Pulgar (Flamengo)
Giorgian De Arrascaeta,URU,"MF,FW",28.0,20.5,36.0,24,10.0,18.0,8.0,12.0,34.0,35.3,22.0,12.0,1.0,11.0,7,43.0,14.0,0.0,Flamengo,Brasileiro,Giorgian De Arrascaeta (Flamengo)
Everton Soares,BRA,"FW,MF",26.0,19.3,32.0,22,8.0,10.0,14.0,12.0,33.0,36.4,21.0,26.0,6.0,20.0,11,43.0,11.0,0.0,Flamengo,Brasileiro,Everton Soares (Flamengo)
Matheus Cunha,BRA,GK,21.0,17.6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0.0,10.0,3.0,Flamengo,Brasileiro,Matheus Cunha (Flamengo)
Gabriel Barbosa,BRA,FW,26.0,17.1,3.0,1,1.0,1.0,1.0,1.0,15.0,6.7,14.0,1.0,0.0,1.0,2,5.0,0.0,0.0,Flamengo,Brasileiro,Gabriel Barbosa (Flamengo)
Everton Ribeiro,BRA,"FW,MF",33.0,16.4,21.0,12,8.0,10.0,3.0,10.0,39.0,25.6,29.0,9.0,3.0,6.0,11,32.0,5.0,0.0,Flamengo,Brasileiro,Everton Ribeiro (Flamengo)
Agustín Rossi,ARG,GK,27.0,15.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,0.0,Flamengo,Brasileiro,Agustín Rossi (Flamengo)
Bruno Henrique,BRA,"FW,MF",32.0,17.1,31.0,21,11.0,10.0,10.0,13.0,28.0,46.4,15.0,21.0,3.0,18.0,3,34.0,21.0,0.0,Flamengo,Brasileiro,Bruno Henrique (Flamengo)
Victor Hugo,BRA,"MF,FW",18.0,14.2,31.0,19,5.0,22.0,4.0,16.0,36.0,44.4,20.0,11.0,1.0,10.0,13,44.0,9.0,0.0,Flamengo,Brasileiro,Victor Hugo (Flamengo)
David Luiz,BRA,DF,35.0,11.0,13.0,9,8.0,4.0,1.0,6.0,12.0,50.0,6.0,13.0,11.0,2.0,10,23.0,56.0,0.0,Flamengo,Brasileiro,David Luiz (Flamengo)
Luiz Araújo,BRA,"FW,MF",26.0,8.7,19.0,16,8.0,6.0,5.0,7.0,19.0,36.8,12.0,13.0,1.0,12.0,7,26.0,10.0,0.0,Flamengo,Brasileiro,Luiz Araújo (Flamengo)
Matheuzinho,BRA,DF,22.0,6.9,20.0,9,12.0,6.0,2.0,12.0,20.0,60.0,8.0,12.0,4.0,8.0,7,27.0,15.0,0.0,Flamengo,Brasileiro,Matheuzinho (Flamengo)
Filipe Luís,BRA,DF,37.0,5.9,18.0,9,11.0,6.0,1.0,8.0,9.0,88.9,1.0,5.0,3.0,2.0,11,29.0,13.0,0.0,Flamengo,Brasileiro,Filipe Luís (Flamengo)
Santos,BRA,GK,32.0,5.4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,2.0,Flamengo,Brasileiro,Santos (Flamengo)
Matheus França,BRA,"MF,FW",18.0,4.1,7.0,6,2.0,2.0,3.0,1.0,8.0,12.5,7.0,6.0,0.0,6.0,5,12.0,2.0,0.0,Flamengo,Brasileiro,Matheus França (Flamengo)
Allan,BRA,MF,25.0,5.4,10.0,5,4.0,5.0,1.0,3.0,16.0,18.8,13.0,5.0,1.0,4.0,9,19.0,4.0,0.0,Flamengo,Brasileiro,Allan (Flamengo)
Pablo,BRA,DF,31.0,4.7,4.0,3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,7,11.0,35.0,1.0,Flamengo,Brasileiro,Pablo (Flamengo)
Guillermo Varela,URU,DF,29.0,2.6,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,5,6.0,5.0,0.0,Flamengo,Brasileiro,Guillermo Varela (Flamengo)
Arturo Vidal,CHI,"MF,DF",35.0,2.8,5.0,5,3.0,2.0,0.0,5.0,12.0,41.7,7.0,2.0,1.0,1.0,2,7.0,5.0,0.0,Flamengo,Brasileiro,Arturo Vidal (Flamengo)
Marinho,BRA,"FW,DF",32.0,0.9,2.0,2,0.0,1.0,1.0,0.0,3.0,0.0,3.0,2.0,1.0,1.0,0,2.0,0.0,0.0,Flamengo,Brasileiro,Marinho (Flamengo)
Igor,BRA,MF,19.0,0.9,2.0,1,0.0,2.0,0.0,1.0,4.0,25.0,3.0,0.0,0.0,0.0,3,5.0,0.0,0.0,Flamengo,Brasileiro,Igor (Flamengo)
Rodrigo Caio,BRA,"MF,DF",29.0,0.7,3.0,2,2.0,1.0,0.0,2.0,2.0,100.0,0.0,1.0,1.0,0.0,0,3.0,0.0,0.0,Flamengo,Brasileiro,Rodrigo Caio (Flamengo)
Pedrinho,BRA,FW,19.0,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,Flamengo,Brasileiro,Pedrinho (Flamengo)
Matheus Gonçalves,BRA,"FW,MF",17.0,0.2,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0,0.0,0.0,0.0,Flamengo,Brasileiro,Matheus Gonçalves (Flamengo)
André Inácio,BRA,FW,20.0,0.2,2.0,2,2.0,0.0,0.0,2.0,3.0,66.7,1.0,0.0,0.0,0.0,0,2.0,1.0,0.0,Flamengo,Brasileiro,André Inácio (Flamengo)
Fábio,BRA,GK,42.0,35.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,15.0,2.0,Fluminense,Brasileiro,Fábio (Fluminense)
André,BRA,"MF,DF",21.0,29.4,57.0,37,28.0,26.0,3.0,27.0,50.0,54.0,23.0,27.0,14.0,13.0,31,88.0,36.0,2.0,Fluminense,Brasileiro,André (Fluminense)
Germán Cano,ARG,FW,34.0,27.4,14.0,9,1.0,12.0,1.0,7.0,24.0,29.2,17.0,15.0,6.0,9.0,6,20.0,11.0,2.0,Fluminense,Brasileiro,Germán Cano (Fluminense)
Lima,BRA,"MF,FW",26.0,28.1,38.0,20,9.0,24.0,5.0,16.0,50.0,32.0,34.0,31.0,9.0,22.0,21,59.0,22.0,0.0,Fluminense,Brasileiro,Lima (Fluminense)
Jhon Arias,COL,"FW,MF",25.0,26.5,54.0,31,25.0,21.0,8.0,25.0,60.0,41.7,35.0,47.0,2.0,45.0,9,63.0,18.0,1.0,Fluminense,Brasileiro,Jhon Arias (Fluminense)
Nino,BRA,DF,25.0,23.9,11.0,6,10.0,1.0,0.0,5.0,8.0,62.5,3.0,18.0,14.0,4.0,22,33.0,96.0,2.0,Fluminense,Brasileiro,Nino (Fluminense)
Samuel Xavier,BRA,DF,32.0,23.4,29.0,18,12.0,11.0,6.0,20.0,30.0,66.7,10.0,27.0,12.0,15.0,16,45.0,32.0,0.0,Fluminense,Brasileiro,Samuel Xavier (Fluminense)
Ganso,BRA,MF,33.0,19.3,22.0,17,9.0,8.0,5.0,11.0,28.0,39.3,17.0,13.0,3.0,10.0,6,28.0,5.0,0.0,Fluminense,Brasileiro,Ganso (Fluminense)
Martinelli,BRA,"MF,DF",21.0,20.9,31.0,24,12.0,12.0,7.0,15.0,26.0,57.7,11.0,35.0,18.0,17.0,13,44.0,27.0,0.0,Fluminense,Brasileiro,Martinelli (Fluminense)
Keno,BRA,"FW,MF",33.0,17.9,31.0,15,11.0,14.0,6.0,16.0,31.0,51.6,15.0,11.0,1.0,10.0,10,41.0,18.0,0.0,Fluminense,Brasileiro,Keno (Fluminense)
Marcelo,BRA,DF,34.0,14.7,26.0,19,7.0,12.0,7.0,15.0,29.0,51.7,14.0,13.0,4.0,9.0,12,38.0,17.0,1.0,Fluminense,Brasileiro,Marcelo (Fluminense)
Felipe Melo,BRA,DF,39.0,11.0,12.0,10,4.0,7.0,1.0,5.0,11.0,45.5,6.0,12.0,7.0,5.0,8,20.0,44.0,0.0,Fluminense,Brasileiro,Felipe Melo (Fluminense)
Guga,BRA,DF,24.0,16.8,36.0,21,21.0,13.0,2.0,22.0,40.0,55.0,18.0,16.0,8.0,8.0,14,50.0,38.0,0.0,Fluminense,Brasileiro,Guga (Fluminense)
John Kennedy,BRA,"FW,MF",20.0,15.2,15.0,9,5.0,7.0,3.0,9.0,19.0,47.4,10.0,12.0,1.0,11.0,3,18.0,10.0,0.0,Fluminense,Brasileiro,John Kennedy (Fluminense)
Alexsander,BRA,"MF,DF",19.0,13.3,34.0,19,15.0,15.0,4.0,16.0,34.0,47.1,18.0,20.0,3.0,17.0,10,44.0,12.0,0.0,Fluminense,Brasileiro,Alexsander (Fluminense)
Marlon,BRA,DF,27.0,10.4,11.0,5,7.0,3.0,1.0,8.0,10.0,80.0,2.0,12.0,9.0,3.0,9,20.0,30.0,0.0,Fluminense,Brasileiro,Marlon (Fluminense)
Diogo Barbosa,BRA,DF,30.0,12.4,16.0,11,7.0,7.0,2.0,8.0,20.0,40.0,12.0,5.0,1.0,4.0,10,26.0,28.0,0.0,Fluminense,Brasileiro,Diogo Barbosa (Fluminense)
David Braz,BRA,DF,35.0,9.6,11.0,8,5.0,4.0,2.0,6.0,10.0,60.0,4.0,11.0,6.0,5.0,8,19.0,50.0,1.0,Fluminense,Brasileiro,David Braz (Fluminense)
Thiago dos Santos,BRA,"DF,MF",33.0,9.1,17.0,14,12.0,5.0,0.0,10.0,19.0,52.6,9.0,14.0,8.0,6.0,16,33.0,34.0,0.0,Fluminense,Brasileiro,Thiago dos Santos (Fluminense)
Lelê,BRA,"FW,MF",25.0,12.7,16.0,11,7.0,6.0,3.0,3.0,8.0,37.5,5.0,14.0,1.0,13.0,3,19.0,8.0,0.0,Fluminense,Brasileiro,Lelê (Fluminense)
Leonardo Fernández,URU,"MF,FW",24.0,7.3,11.0,5,3.0,5.0,3.0,4.0,15.0,26.7,11.0,10.0,1.0,9.0,4,15.0,3.0,0.0,Fluminense,Brasileiro,Leonardo Fernández (Fluminense)
Danielzinho,BRA,MF,27.0,6.8,17.0,9,9.0,6.0,2.0,11.0,17.0,64.7,6.0,9.0,4.0,5.0,9,26.0,6.0,0.0,Fluminense,Brasileiro,Danielzinho (Fluminense)
Yony González,COL,"FW,MF",28.0,6.4,9.0,5,5.0,2.0,2.0,6.0,7.0,85.7,1.0,8.0,4.0,4.0,2,11.0,12.0,0.0,Fluminense,Brasileiro,Yony González (Fluminense)
Gabriel Pirani,BRA,"MF,FW",20.0,4.4,8.0,5,4.0,1.0,3.0,2.0,6.0,33.3,4.0,6.0,2.0,4.0,2,10.0,5.0,0.0,Fluminense,Brasileiro,Gabriel Pirani (Fluminense)
Manoel,BRA,DF,32.0,3.2,4.0,3,2.0,2.0,0.0,4.0,5.0,80.0,1.0,5.0,4.0,1.0,2,6.0,14.0,0.0,Fluminense,Brasileiro,Manoel (Fluminense)
Pedro Rangel,BRA,GK,22.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,Fluminense,Brasileiro,Pedro Rangel (Fluminense)
Felipe Vieira,,DF,,2.3,3.0,1,2.0,1.0,0.0,2.0,2.0,100.0,0.0,2.0,1.0,1.0,4,7.0,7.0,0.0,Fluminense,Brasileiro,Felipe Vieira (Fluminense)
Vitor Mendes,BRA,DF,23.0,1.2,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,13.0,0.0,Fluminense,Brasileiro,Vitor Mendes (Fluminense)
Giovanni,BRA,"MF,DF",21.0,1.1,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1,1.0,0.0,0.0,Fluminense,Brasileiro,Giovanni (Fluminense)
Vitor Eudes,BRA,GK,24.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Fluminense,Brasileiro,Vitor Eudes (Fluminense)
Justen,BRA,DF,19.0,0.6,2.0,1,2.0,0.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,2,4.0,4.0,0.0,Fluminense,Brasileiro,Justen (Fluminense)
Alan Carvalho,CHN,MF,33.0,0.5,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0,0.0,1.0,0.0,Fluminense,Brasileiro,Alan Carvalho (Fluminense)
Isaac,BRA,"MF,DF",18.0,1.5,8.0,4,4.0,0.0,4.0,3.0,5.0,60.0,2.0,2.0,0.0,2.0,3,11.0,2.0,0.0,Fluminense,Brasileiro,Isaac (Fluminense)
João Neto,BRA,"MF,DF",19.0,0.6,1.0,1,0.0,0.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,Fluminense,Brasileiro,João Neto (Fluminense)
Arthur,BRA,"DF,FW",18.0,0.2,2.0,1,1.0,0.0,1.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,Fluminense,Brasileiro,Arthur (Fluminense)
Alexandre Jesus,BRA,DF,21.0,0.1,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,0.0,Fluminense,Brasileiro,Alexandre Jesus (Fluminense)
Rafael Monteiro,BRA,MF,18.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Fluminense,Brasileiro,Rafael Monteiro (Fluminense)
João Ricardo Riedi,BRA,GK,34.0,31.9,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,5.0,3.0,Fortaleza,Brasileiro,João Ricardo Riedi (Fortaleza)
Titi,BRA,DF,34.0,31.6,48.0,35,30.0,16.0,2.0,25.0,43.0,58.1,18.0,29.0,18.0,11.0,34,82.0,116.0,1.0,Fortaleza,Brasileiro,Titi (Fortaleza)
Caio Alexandre,BRA,MF,23.0,29.2,76.0,42,31.0,39.0,6.0,43.0,102.0,42.2,59.0,51.0,7.0,44.0,24,100.0,22.0,0.0,Fortaleza,Brasileiro,Caio Alexandre (Fortaleza)
Emanuel Brítez,ARG,DF,30.0,30.7,37.0,25,24.0,10.0,3.0,23.0,46.0,50.0,23.0,37.0,26.0,11.0,31,68.0,147.0,0.0,Fortaleza,Brasileiro,Emanuel Brítez (Fortaleza)
Bruno Pacheco,BRA,DF,31.0,29.7,69.0,45,38.0,25.0,6.0,39.0,66.0,59.1,27.0,26.0,3.0,23.0,39,108.0,57.0,0.0,Fortaleza,Brasileiro,Bruno Pacheco (Fortaleza)
Guilherme Tinga,BRA,DF,29.0,28.7,54.0,31,33.0,15.0,6.0,29.0,68.0,42.6,39.0,28.0,14.0,14.0,41,95.0,105.0,0.0,Fortaleza,Brasileiro,Guilherme Tinga (Fortaleza)
Tomas Pochettino,ARG,"MF,FW",26.0,22.1,44.0,22,11.0,28.0,5.0,24.0,62.0,38.7,38.0,29.0,6.0,23.0,17,61.0,22.0,0.0,Fortaleza,Brasileiro,Tomas Pochettino (Fortaleza)
Juan Martín Lucero,ARG,FW,31.0,23.0,13.0,7,3.0,4.0,6.0,5.0,17.0,29.4,12.0,11.0,3.0,8.0,4,17.0,12.0,1.0,Fortaleza,Brasileiro,Juan Martín Lucero (Fortaleza)
Thiago Galhardo,BRA,"FW,MF",33.0,20.8,14.0,11,6.0,6.0,2.0,6.0,20.0,30.0,14.0,18.0,3.0,15.0,8,22.0,21.0,0.0,Fortaleza,Brasileiro,Thiago Galhardo (Fortaleza)
José Welison,BRA,MF,27.0,18.6,49.0,30,20.0,25.0,4.0,18.0,34.0,52.9,16.0,24.0,5.0,19.0,23,72.0,24.0,0.0,Fortaleza,Brasileiro,José Welison (Fortaleza)
Yago Pikachu,BRA,"FW,MF",30.0,19.5,20.0,14,9.0,9.0,2.0,8.0,28.0,28.6,20.0,22.0,3.0,19.0,13,33.0,13.0,0.0,Fortaleza,Brasileiro,Yago Pikachu (Fortaleza)
Calebe,BRA,"MF,FW",22.0,16.4,17.0,10,6.0,7.0,4.0,7.0,24.0,29.2,17.0,12.0,1.0,11.0,6,23.0,3.0,0.0,Fortaleza,Brasileiro,Calebe (Fortaleza)
Guilherme,BRA,"FW,MF",27.0,15.7,28.0,13,14.0,8.0,6.0,12.0,26.0,46.2,14.0,18.0,3.0,15.0,16,44.0,20.0,0.0,Fortaleza,Brasileiro,Guilherme (Fortaleza)
Marinho,BRA,"FW,MF",32.0,12.7,15.0,8,7.0,5.0,3.0,6.0,24.0,25.0,18.0,17.0,0.0,17.0,3,18.0,5.0,0.0,Fortaleza,Brasileiro,Marinho (Fortaleza)
Marcelo,BRA,DF,27.0,12.0,18.0,12,10.0,7.0,1.0,9.0,17.0,52.9,8.0,16.0,11.0,5.0,17,35.0,46.0,0.0,Fortaleza,Brasileiro,Marcelo (Fortaleza)
Lucas Sasha,BRA,MF,32.0,11.3,58.0,40,30.0,27.0,1.0,29.0,66.0,43.9,37.0,21.0,2.0,19.0,27,85.0,22.0,0.0,Fortaleza,Brasileiro,Lucas Sasha (Fortaleza)
Hércules,BRA,MF,22.0,8.6,27.0,18,9.0,15.0,3.0,10.0,28.0,35.7,18.0,16.0,2.0,14.0,5,32.0,9.0,0.0,Fortaleza,Brasileiro,Hércules (Fortaleza)
Imanol Machuca,ARG,FW,23.0,7.5,18.0,10,5.0,9.0,4.0,9.0,18.0,50.0,9.0,11.0,0.0,11.0,3,21.0,1.0,0.0,Fortaleza,Brasileiro,Imanol Machuca (Fortaleza)
Gonzalo Escobar,ARG,DF,25.0,6.4,18.0,14,5.0,8.0,5.0,10.0,15.0,66.7,5.0,8.0,2.0,6.0,15,33.0,16.0,0.0,Fortaleza,Brasileiro,Gonzalo Escobar (Fortaleza)
Pedro Borges,BRA,"MF,FW",25.0,6.3,16.0,12,7.0,7.0,2.0,7.0,12.0,58.3,5.0,7.0,2.0,5.0,4,20.0,12.0,1.0,Fortaleza,Brasileiro,Pedro Borges (Fortaleza)
Lucas Crispim,BRA,"MF,DF",28.0,5.4,7.0,5,3.0,3.0,1.0,3.0,10.0,30.0,7.0,4.0,3.0,1.0,3,10.0,7.0,0.0,Fortaleza,Brasileiro,Lucas Crispim (Fortaleza)
Fernando Miguel,BRA,GK,37.0,5.1,1.0,0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1,2.0,1.0,1.0,Fortaleza,Brasileiro,Fernando Miguel (Fortaleza)
Moises,BRA,"MF,FW",26.0,4.1,3.0,3,1.0,1.0,1.0,1.0,9.0,11.1,8.0,1.0,0.0,1.0,3,6.0,1.0,0.0,Fortaleza,Brasileiro,Moises (Fortaleza)
Luis Eduardo Marques dos Santos,BRA,DF,25.0,4.3,12.0,7,7.0,2.0,3.0,5.0,8.0,62.5,3.0,14.0,3.0,11.0,6,18.0,10.0,0.0,Fortaleza,Brasileiro,Luis Eduardo Marques dos Santos (Fortaleza)
Tobias Figueiredo,POR,DF,28.0,3.8,5.0,1,3.0,2.0,0.0,3.0,3.0,100.0,0.0,2.0,1.0,1.0,2,7.0,13.0,1.0,Fortaleza,Brasileiro,Tobias Figueiredo (Fortaleza)
Silvio Romero,ARG,FW,34.0,4.4,2.0,2,0.0,1.0,1.0,1.0,3.0,33.3,2.0,3.0,0.0,3.0,0,2.0,4.0,0.0,Fortaleza,Brasileiro,Silvio Romero (Fortaleza)
Romarinho,BRA,"FW,MF",28.0,3.2,1.0,1,0.0,1.0,0.0,0.0,6.0,0.0,6.0,1.0,0.0,1.0,1,2.0,0.0,0.0,Fortaleza,Brasileiro,Romarinho (Fortaleza)
Brayan Ceballos,COL,DF,21.0,2.3,2.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2,4.0,15.0,0.0,Fortaleza,Brasileiro,Brayan Ceballos (Fortaleza)
Maurício Kozlinski,BRA,GK,31.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,Fortaleza,Brasileiro,Maurício Kozlinski (Fortaleza)
Vinícius Zanocelo,BRA,"MF,FW",22.0,0.9,1.0,1,1.0,0.0,0.0,1.0,4.0,25.0,3.0,2.0,1.0,1.0,3,4.0,3.0,0.0,Fortaleza,Brasileiro,Vinícius Zanocelo (Fortaleza)
Pedro Rocha Neves,BRA,FW,28.0,0.4,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,Fortaleza,Brasileiro,Pedro Rocha Neves (Fortaleza)
Kauan,BRA,FW,17.0,0.1,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Fortaleza,Brasileiro,Kauan (Fortaleza)
Tadeu,BRA,GK,30.0,35.0,1.0,0,1.0,0.0,0.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,0,1.0,17.0,2.0,Goiás,Brasileiro,Tadeu (Goiás)
Maguinho,BRA,DF,30.0,31.7,50.0,32,28.0,16.0,6.0,25.0,52.0,48.1,27.0,42.0,21.0,21.0,39,89.0,86.0,1.0,Goiás,Brasileiro,Maguinho (Goiás)
Bruno Melo,BRA,DF,30.0,32.1,21.0,13,15.0,5.0,1.0,8.0,18.0,44.4,10.0,24.0,15.0,9.0,17,38.0,132.0,2.0,Goiás,Brasileiro,Bruno Melo (Goiás)
Everton Morelli,BRA,MF,25.0,28.7,69.0,48,37.0,27.0,5.0,32.0,58.0,55.2,26.0,28.0,6.0,22.0,28,97.0,43.0,1.0,Goiás,Brasileiro,Everton Morelli (Goiás)
Lucas Halter,BRA,DF,22.0,28.7,39.0,31,32.0,5.0,2.0,26.0,41.0,63.4,15.0,38.0,24.0,14.0,38,77.0,134.0,2.0,Goiás,Brasileiro,Lucas Halter (Goiás)
Willian,BRA,MF,29.0,24.4,54.0,31,21.0,29.0,4.0,24.0,50.0,48.0,26.0,30.0,15.0,15.0,50,104.0,61.0,1.0,Goiás,Brasileiro,Willian (Goiás)
Guilherme,BRA,MF,31.0,20.6,27.0,16,12.0,10.0,5.0,13.0,28.0,46.4,15.0,21.0,7.0,14.0,12,39.0,14.0,1.0,Goiás,Brasileiro,Guilherme (Goiás)
Julián Palacios,ARG,"FW,MF",23.0,18.1,27.0,16,4.0,13.0,10.0,9.0,45.0,20.0,36.0,13.0,0.0,13.0,12,39.0,6.0,0.0,Goiás,Brasileiro,Julián Palacios (Goiás)
