Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Team,Championship,Player_Team
Matheus Alexandre,BRA,DF,23.0,33.1,43.0,1.3,35.0,4.0,0.0,1.0,1.0,2.0,3.0,0.09,2.0,1.0,0.0,0.0,0.0,0.0,Cuiabá,Brasileiro,Matheus Alexandre (Cuiabá)
Alan Empereur,BRA,DF,28.0,32.8,25.0,0.76,23.0,2.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,Cuiabá,Brasileiro,Alan Empereur (Cuiabá)
Rikelme,BRA,DF,19.0,26.0,47.0,1.81,35.0,5.0,0.0,6.0,1.0,0.0,5.0,0.19,4.0,0.0,0.0,1.0,0.0,0.0,Cuiabá,Brasileiro,Rikelme (Cuiabá)
Denilson,BRA,MF,21.0,21.2,89.0,4.2,59.0,12.0,9.0,4.0,3.0,2.0,6.0,0.28,5.0,1.0,0.0,0.0,0.0,0.0,Cuiabá,Brasileiro,Denilson (Cuiabá)
Jonathan Cafu,BRA,"FW,MF",31.0,19.0,55.0,2.9,45.0,1.0,4.0,2.0,3.0,0.0,6.0,0.32,4.0,0.0,0.0,0.0,2.0,0.0,Cuiabá,Brasileiro,Jonathan Cafu (Cuiabá)
Clayson,BRA,"FW,MF",27.0,18.2,62.0,3.41,29.0,15.0,4.0,4.0,8.0,2.0,5.0,0.27,2.0,1.0,0.0,0.0,1.0,1.0,Cuiabá,Brasileiro,Clayson (Cuiabá)
Fernando Sobral,BRA,MF,28.0,21.1,58.0,2.74,35.0,6.0,7.0,1.0,6.0,3.0,4.0,0.19,3.0,0.0,1.0,0.0,0.0,0.0,Cuiabá,Brasileiro,Fernando Sobral (Cuiabá)
Allyson Aires dos Santos,BRA,DF,32.0,12.6,3.0,0.24,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuiabá,Brasileiro,Allyson Aires dos Santos (Cuiabá)
Wellington Silva,BRA,FW,30.0,14.8,64.0,4.31,47.0,0.0,6.0,3.0,8.0,0.0,4.0,0.27,2.0,0.0,1.0,0.0,1.0,0.0,Cuiabá,Brasileiro,Wellington Silva (Cuiabá)
Pablo Ceppelini,URU,MF,31.0,11.1,51.0,4.62,19.0,27.0,1.0,3.0,1.0,0.0,3.0,0.27,0.0,3.0,0.0,0.0,0.0,0.0,Cuiabá,Brasileiro,Pablo Ceppelini (Cuiabá)
Filipe Augusto,BRA,MF,29.0,11.8,23.0,1.94,14.0,7.0,1.0,0.0,1.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,Cuiabá,Brasileiro,Filipe Augusto (Cuiabá)
Isidro Pitta,PAR,FW,23.0,9.1,26.0,2.84,18.0,0.0,2.0,1.0,5.0,0.0,3.0,0.33,3.0,0.0,0.0,0.0,0.0,0.0,Cuiabá,Brasileiro,Isidro Pitta (Cuiabá)
Lucas Mineiro,BRA,MF,26.0,6.8,14.0,2.06,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuiabá,Brasileiro,Lucas Mineiro (Cuiabá)
Derik Lacerda,BRA,"FW,MF",23.0,7.3,25.0,3.41,13.0,0.0,5.0,2.0,4.0,1.0,5.0,0.68,2.0,0.0,1.0,0.0,2.0,0.0,Cuiabá,Brasileiro,Derik Lacerda (Cuiabá)
Patric Calmon,BRA,DF,28.0,5.8,16.0,2.77,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuiabá,Brasileiro,Patric Calmon (Cuiabá)
Emerson Negueba,BRA,FW,22.0,5.4,10.0,1.86,6.0,0.0,2.0,1.0,1.0,0.0,1.0,0.19,1.0,0.0,0.0,0.0,0.0,0.0,Cuiabá,Brasileiro,Emerson Negueba (Cuiabá)
Matheusinho,BRA,DF,24.0,4.8,11.0,2.29,7.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuiabá,Brasileiro,Matheusinho (Cuiabá)
Ronald,BRA,MF,25.0,6.5,19.0,2.92,14.0,2.0,1.0,0.0,1.0,1.0,2.0,0.31,2.0,0.0,0.0,0.0,0.0,0.0,Cuiabá,Brasileiro,Ronald (Cuiabá)
Iury de Castilho,BRA,FW,27.0,4.4,8.0,1.81,5.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuiabá,Brasileiro,Iury de Castilho (Cuiabá)
Uendel,BRA,DF,34.0,4.0,3.0,0.76,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuiabá,Brasileiro,Uendel (Cuiabá)
João Carlos,BRA,GK,34.0,3.0,1.0,0.33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuiabá,Brasileiro,João Carlos (Cuiabá)
Nicolás Quagliata,URU,"FW,MF",23.0,2.6,13.0,4.98,8.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuiabá,Brasileiro,Nicolás Quagliata (Cuiabá)
Pablinho,BRA,FW,19.0,0.4,1.0,2.65,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuiabá,Brasileiro,Pablinho (Cuiabá)
Rafael Gava,BRA,MF,29.0,0.2,2.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuiabá,Brasileiro,Rafael Gava (Cuiabá)
Vitão,BRA,DF,22.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuiabá,Brasileiro,Vitão (Cuiabá)
Ricardo,BRA,MF,20.0,0.1,1.0,11.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuiabá,Brasileiro,Ricardo (Cuiabá)
Fabrício Bruno,BRA,DF,26.0,34.0,27.0,0.79,21.0,1.0,0.0,5.0,0.0,0.0,4.0,0.12,4.0,0.0,0.0,0.0,0.0,0.0,Flamengo,Brasileiro,Fabrício Bruno (Flamengo)
Léo Pereira,BRA,DF,27.0,29.4,29.0,0.99,27.0,0.0,0.0,2.0,0.0,0.0,2.0,0.07,1.0,0.0,0.0,1.0,0.0,0.0,Flamengo,Brasileiro,Léo Pereira (Flamengo)
Gerson,BRA,MF,25.0,29.9,122.0,4.09,101.0,0.0,8.0,4.0,8.0,1.0,15.0,0.5,13.0,0.0,1.0,0.0,1.0,0.0,Flamengo,Brasileiro,Gerson (Flamengo)
Ayrton Lucas,BRA,DF,25.0,28.8,47.0,1.63,34.0,0.0,7.0,2.0,3.0,1.0,8.0,0.28,4.0,0.0,2.0,1.0,1.0,0.0,Flamengo,Brasileiro,Ayrton Lucas (Flamengo)
Wesley,BRA,DF,19.0,27.9,61.0,2.18,52.0,0.0,3.0,0.0,6.0,0.0,4.0,0.14,2.0,0.0,0.0,0.0,2.0,0.0,Flamengo,Brasileiro,Wesley (Flamengo)
Pedro,BRA,FW,25.0,23.9,47.0,1.97,33.0,0.0,2.0,8.0,3.0,1.0,5.0,0.21,5.0,0.0,0.0,0.0,0.0,0.0,Flamengo,Brasileiro,Pedro (Flamengo)
Thiago Maia,BRA,MF,25.0,23.3,33.0,1.41,30.0,1.0,0.0,1.0,0.0,1.0,2.0,0.09,2.0,0.0,0.0,0.0,0.0,0.0,Flamengo,Brasileiro,Thiago Maia (Flamengo)
Erick Pulgar,CHI,MF,29.0,22.2,36.0,1.62,33.0,0.0,0.0,2.0,1.0,0.0,4.0,0.18,4.0,0.0,0.0,0.0,0.0,0.0,Flamengo,Brasileiro,Erick Pulgar (Flamengo)
Giorgian De Arrascaeta,URU,"MF,FW",28.0,20.5,105.0,5.13,65.0,17.0,7.0,6.0,8.0,2.0,12.0,0.59,5.0,2.0,3.0,0.0,2.0,0.0,Flamengo,Brasileiro,Giorgian De Arrascaeta (Flamengo)
Everton Soares,BRA,"FW,MF",26.0,19.3,93.0,4.81,58.0,7.0,19.0,5.0,2.0,2.0,12.0,0.62,7.0,1.0,3.0,0.0,1.0,0.0,Flamengo,Brasileiro,Everton Soares (Flamengo)
Matheus Cunha,BRA,GK,21.0,17.6,2.0,0.11,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flamengo,Brasileiro,Matheus Cunha (Flamengo)
Gabriel Barbosa,BRA,FW,26.0,17.1,46.0,2.69,33.0,6.0,0.0,7.0,0.0,0.0,5.0,0.29,3.0,0.0,0.0,2.0,0.0,0.0,Flamengo,Brasileiro,Gabriel Barbosa (Flamengo)
Everton Ribeiro,BRA,"FW,MF",33.0,16.4,63.0,3.84,49.0,10.0,0.0,1.0,1.0,2.0,8.0,0.49,5.0,2.0,0.0,0.0,1.0,0.0,Flamengo,Brasileiro,Everton Ribeiro (Flamengo)
Agustín Rossi,ARG,GK,27.0,15.0,1.0,0.07,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.07,0.0,1.0,0.0,0.0,0.0,0.0,Flamengo,Brasileiro,Agustín Rossi (Flamengo)
Bruno Henrique,BRA,"FW,MF",32.0,17.1,46.0,2.68,33.0,0.0,6.0,4.0,3.0,0.0,6.0,0.35,2.0,0.0,3.0,0.0,1.0,0.0,Flamengo,Brasileiro,Bruno Henrique (Flamengo)
Victor Hugo,BRA,"MF,FW",18.0,14.2,33.0,2.33,24.0,1.0,4.0,4.0,0.0,0.0,3.0,0.21,3.0,0.0,0.0,0.0,0.0,0.0,Flamengo,Brasileiro,Victor Hugo (Flamengo)
David Luiz,BRA,DF,35.0,11.0,9.0,0.81,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,Flamengo,Brasileiro,David Luiz (Flamengo)
Luiz Araújo,BRA,"FW,MF",26.0,8.7,37.0,4.24,24.0,4.0,4.0,2.0,3.0,0.0,5.0,0.57,2.0,0.0,1.0,0.0,2.0,0.0,Flamengo,Brasileiro,Luiz Araújo (Flamengo)
Matheuzinho,BRA,DF,22.0,6.9,10.0,1.45,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flamengo,Brasileiro,Matheuzinho (Flamengo)
Filipe Luís,BRA,DF,37.0,5.9,11.0,1.88,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.34,2.0,0.0,0.0,0.0,0.0,0.0,Flamengo,Brasileiro,Filipe Luís (Flamengo)
Santos,BRA,GK,32.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flamengo,Brasileiro,Santos (Flamengo)
Matheus França,BRA,"MF,FW",18.0,4.1,16.0,3.9,11.0,1.0,3.0,0.0,1.0,0.0,1.0,0.24,0.0,0.0,0.0,0.0,1.0,0.0,Flamengo,Brasileiro,Matheus França (Flamengo)
Allan,BRA,MF,25.0,5.4,13.0,2.42,12.0,0.0,0.0,0.0,1.0,0.0,2.0,0.37,1.0,0.0,0.0,0.0,1.0,0.0,Flamengo,Brasileiro,Allan (Flamengo)
Pablo,BRA,DF,31.0,4.7,1.0,0.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flamengo,Brasileiro,Pablo (Flamengo)
Guillermo Varela,URU,DF,29.0,2.6,3.0,1.16,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flamengo,Brasileiro,Guillermo Varela (Flamengo)
Arturo Vidal,CHI,"MF,DF",35.0,2.8,9.0,3.2,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flamengo,Brasileiro,Arturo Vidal (Flamengo)
Marinho,BRA,"FW,DF",32.0,0.9,3.0,3.29,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flamengo,Brasileiro,Marinho (Flamengo)
Igor,BRA,MF,19.0,0.9,1.0,1.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flamengo,Brasileiro,Igor (Flamengo)
Rodrigo Caio,BRA,"MF,DF",29.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flamengo,Brasileiro,Rodrigo Caio (Flamengo)
Pedrinho,BRA,FW,19.0,0.2,1.0,4.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flamengo,Brasileiro,Pedrinho (Flamengo)
Matheus Gonçalves,BRA,"FW,MF",17.0,0.2,2.0,11.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flamengo,Brasileiro,Matheus Gonçalves (Flamengo)
André Inácio,BRA,FW,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flamengo,Brasileiro,André Inácio (Flamengo)
Fábio,BRA,GK,42.0,35.0,4.0,0.11,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,Fábio (Fluminense)
André,BRA,"MF,DF",21.0,29.4,58.0,1.97,51.0,0.0,3.0,1.0,2.0,1.0,4.0,0.14,4.0,0.0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,André (Fluminense)
Germán Cano,ARG,FW,34.0,27.4,36.0,1.31,27.0,0.0,1.0,8.0,0.0,0.0,5.0,0.18,3.0,0.0,0.0,2.0,0.0,0.0,Fluminense,Brasileiro,Germán Cano (Fluminense)
Lima,BRA,"MF,FW",26.0,28.1,69.0,2.45,51.0,5.0,5.0,5.0,2.0,1.0,10.0,0.36,3.0,1.0,2.0,3.0,1.0,0.0,Fluminense,Brasileiro,Lima (Fluminense)
Jhon Arias,COL,"FW,MF",25.0,26.5,133.0,5.02,102.0,8.0,10.0,6.0,7.0,0.0,11.0,0.42,9.0,0.0,1.0,1.0,0.0,0.0,Fluminense,Brasileiro,Jhon Arias (Fluminense)
Nino,BRA,DF,25.0,23.9,24.0,1.0,18.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,Nino (Fluminense)
Samuel Xavier,BRA,DF,32.0,23.4,54.0,2.31,44.0,5.0,2.0,2.0,1.0,0.0,5.0,0.21,3.0,0.0,1.0,1.0,0.0,0.0,Fluminense,Brasileiro,Samuel Xavier (Fluminense)
Ganso,BRA,MF,33.0,19.3,68.0,3.52,53.0,11.0,0.0,4.0,0.0,0.0,8.0,0.41,6.0,2.0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,Ganso (Fluminense)
Martinelli,BRA,"MF,DF",21.0,20.9,50.0,2.39,40.0,1.0,3.0,2.0,1.0,3.0,7.0,0.33,7.0,0.0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,Martinelli (Fluminense)
Keno,BRA,"FW,MF",33.0,17.9,72.0,4.01,52.0,2.0,12.0,3.0,3.0,0.0,10.0,0.56,7.0,0.0,2.0,0.0,1.0,0.0,Fluminense,Brasileiro,Keno (Fluminense)
Marcelo,BRA,DF,34.0,14.7,82.0,5.57,50.0,16.0,6.0,5.0,3.0,2.0,7.0,0.48,4.0,1.0,0.0,2.0,0.0,0.0,Fluminense,Brasileiro,Marcelo (Fluminense)
Felipe Melo,BRA,DF,39.0,11.0,11.0,0.98,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,Felipe Melo (Fluminense)
Guga,BRA,DF,24.0,16.8,42.0,2.5,36.0,4.0,0.0,0.0,1.0,1.0,5.0,0.3,5.0,0.0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,Guga (Fluminense)
John Kennedy,BRA,"FW,MF",20.0,15.2,57.0,3.74,25.0,0.0,19.0,6.0,6.0,1.0,3.0,0.2,0.0,0.0,2.0,0.0,1.0,0.0,Fluminense,Brasileiro,John Kennedy (Fluminense)
Alexsander,BRA,"MF,DF",19.0,13.3,34.0,2.57,31.0,0.0,1.0,1.0,1.0,0.0,2.0,0.15,2.0,0.0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,Alexsander (Fluminense)
Marlon,BRA,DF,27.0,10.4,9.0,0.87,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,Marlon (Fluminense)
Diogo Barbosa,BRA,DF,30.0,12.4,28.0,2.26,24.0,1.0,3.0,0.0,0.0,0.0,2.0,0.16,2.0,0.0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,Diogo Barbosa (Fluminense)
David Braz,BRA,DF,35.0,9.6,10.0,1.04,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,David Braz (Fluminense)
Thiago dos Santos,BRA,"DF,MF",33.0,9.1,8.0,0.88,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,Thiago dos Santos (Fluminense)
Lelê,BRA,"FW,MF",25.0,12.7,29.0,2.28,20.0,0.0,3.0,4.0,2.0,0.0,4.0,0.31,2.0,0.0,1.0,1.0,0.0,0.0,Fluminense,Brasileiro,Lelê (Fluminense)
Leonardo Fernández,URU,"MF,FW",24.0,7.3,32.0,4.39,17.0,7.0,3.0,1.0,4.0,0.0,2.0,0.27,0.0,0.0,1.0,0.0,1.0,0.0,Fluminense,Brasileiro,Leonardo Fernández (Fluminense)
Danielzinho,BRA,MF,27.0,6.8,36.0,5.29,31.0,2.0,2.0,0.0,1.0,0.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,Danielzinho (Fluminense)
Yony González,COL,"FW,MF",28.0,6.4,11.0,1.72,10.0,0.0,0.0,0.0,0.0,1.0,1.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,Yony González (Fluminense)
Gabriel Pirani,BRA,"MF,FW",20.0,4.4,7.0,1.59,5.0,0.0,1.0,0.0,1.0,0.0,1.0,0.23,1.0,0.0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,Gabriel Pirani (Fluminense)
Manoel,BRA,DF,32.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,Manoel (Fluminense)
Pedro Rangel,BRA,GK,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,Pedro Rangel (Fluminense)
Felipe Vieira,,DF,,2.3,4.0,1.76,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,Felipe Vieira (Fluminense)
Vitor Mendes,BRA,DF,23.0,1.2,2.0,1.67,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,Vitor Mendes (Fluminense)
Giovanni,BRA,"MF,DF",21.0,1.1,6.0,5.63,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,Giovanni (Fluminense)
Vitor Eudes,BRA,GK,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,Vitor Eudes (Fluminense)
Justen,BRA,DF,19.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,Justen (Fluminense)
Alan Carvalho,CHN,MF,33.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,Alan Carvalho (Fluminense)
Isaac,BRA,"MF,DF",18.0,1.5,9.0,6.18,5.0,0.0,2.0,0.0,1.0,1.0,1.0,0.69,1.0,0.0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,Isaac (Fluminense)
João Neto,BRA,"MF,DF",19.0,0.6,1.0,1.73,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.73,1.0,0.0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,João Neto (Fluminense)
Arthur,BRA,"DF,FW",18.0,0.2,4.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,Arthur (Fluminense)
Alexandre Jesus,BRA,DF,21.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,Alexandre Jesus (Fluminense)
Rafael Monteiro,BRA,MF,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,Rafael Monteiro (Fluminense)
João Ricardo Riedi,BRA,GK,34.0,31.9,4.0,0.13,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fortaleza,Brasileiro,João Ricardo Riedi (Fortaleza)
Titi,BRA,DF,34.0,31.6,25.0,0.79,21.0,1.0,0.0,1.0,0.0,2.0,3.0,0.09,1.0,1.0,0.0,0.0,0.0,1.0,Fortaleza,Brasileiro,Titi (Fortaleza)
Caio Alexandre,BRA,MF,23.0,29.2,86.0,2.95,76.0,2.0,1.0,1.0,4.0,2.0,6.0,0.21,6.0,0.0,0.0,0.0,0.0,0.0,Fortaleza,Brasileiro,Caio Alexandre (Fortaleza)
Emanuel Brítez,ARG,DF,30.0,30.7,36.0,1.17,29.0,1.0,0.0,4.0,0.0,2.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0,Fortaleza,Brasileiro,Emanuel Brítez (Fortaleza)
Bruno Pacheco,BRA,DF,31.0,29.7,59.0,1.99,39.0,10.0,1.0,2.0,6.0,1.0,7.0,0.24,5.0,1.0,0.0,1.0,0.0,0.0,Fortaleza,Brasileiro,Bruno Pacheco (Fortaleza)
Guilherme Tinga,BRA,DF,29.0,28.7,69.0,2.4,57.0,9.0,0.0,2.0,0.0,1.0,4.0,0.14,4.0,0.0,0.0,0.0,0.0,0.0,Fortaleza,Brasileiro,Guilherme Tinga (Fortaleza)
Tomas Pochettino,ARG,"MF,FW",26.0,22.1,74.0,3.34,52.0,13.0,1.0,3.0,3.0,2.0,4.0,0.18,4.0,0.0,0.0,0.0,0.0,0.0,Fortaleza,Brasileiro,Tomas Pochettino (Fortaleza)
Juan Martín Lucero,ARG,FW,31.0,23.0,49.0,2.13,30.0,1.0,2.0,7.0,9.0,0.0,2.0,0.09,1.0,0.0,0.0,0.0,1.0,0.0,Fortaleza,Brasileiro,Juan Martín Lucero (Fortaleza)
Thiago Galhardo,BRA,"FW,MF",33.0,20.8,58.0,2.78,41.0,0.0,3.0,8.0,4.0,2.0,6.0,0.29,6.0,0.0,0.0,0.0,0.0,0.0,Fortaleza,Brasileiro,Thiago Galhardo (Fortaleza)
José Welison,BRA,MF,27.0,18.6,40.0,2.15,31.0,0.0,4.0,2.0,0.0,3.0,3.0,0.16,3.0,0.0,0.0,0.0,0.0,0.0,Fortaleza,Brasileiro,José Welison (Fortaleza)
Yago Pikachu,BRA,"FW,MF",30.0,19.5,68.0,3.49,48.0,5.0,4.0,7.0,4.0,0.0,4.0,0.21,1.0,0.0,2.0,1.0,0.0,0.0,Fortaleza,Brasileiro,Yago Pikachu (Fortaleza)
Calebe,BRA,"MF,FW",22.0,16.4,78.0,4.75,52.0,6.0,10.0,3.0,6.0,1.0,8.0,0.49,7.0,0.0,1.0,0.0,0.0,0.0,Fortaleza,Brasileiro,Calebe (Fortaleza)
Guilherme,BRA,"FW,MF",27.0,15.7,48.0,3.06,30.0,4.0,4.0,6.0,3.0,1.0,4.0,0.25,4.0,0.0,0.0,0.0,0.0,0.0,Fortaleza,Brasileiro,Guilherme (Fortaleza)
Marinho,BRA,"FW,MF",32.0,12.7,48.0,3.78,25.0,8.0,6.0,2.0,7.0,0.0,4.0,0.31,1.0,0.0,0.0,0.0,3.0,0.0,Fortaleza,Brasileiro,Marinho (Fortaleza)
Marcelo,BRA,DF,27.0,12.0,8.0,0.67,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fortaleza,Brasileiro,Marcelo (Fortaleza)
Lucas Sasha,BRA,MF,32.0,11.3,25.0,2.21,22.0,0.0,0.0,1.0,1.0,1.0,2.0,0.18,2.0,0.0,0.0,0.0,0.0,0.0,Fortaleza,Brasileiro,Lucas Sasha (Fortaleza)
Hércules,BRA,MF,22.0,8.6,17.0,1.98,13.0,0.0,1.0,1.0,0.0,2.0,1.0,0.12,0.0,0.0,0.0,0.0,0.0,1.0,Fortaleza,Brasileiro,Hércules (Fortaleza)
Imanol Machuca,ARG,FW,23.0,7.5,36.0,4.76,20.0,8.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fortaleza,Brasileiro,Imanol Machuca (Fortaleza)
Gonzalo Escobar,ARG,DF,25.0,6.4,16.0,2.49,11.0,2.0,2.0,0.0,0.0,1.0,1.0,0.16,0.0,0.0,0.0,0.0,0.0,1.0,Fortaleza,Brasileiro,Gonzalo Escobar (Fortaleza)
Pedro Borges,BRA,"MF,FW",25.0,6.3,12.0,1.91,9.0,0.0,0.0,1.0,0.0,2.0,2.0,0.32,1.0,0.0,0.0,1.0,0.0,0.0,Fortaleza,Brasileiro,Pedro Borges (Fortaleza)
Lucas Crispim,BRA,"MF,DF",28.0,5.4,26.0,4.8,23.0,2.0,0.0,0.0,1.0,0.0,1.0,0.18,0.0,0.0,0.0,0.0,1.0,0.0,Fortaleza,Brasileiro,Lucas Crispim (Fortaleza)
Fernando Miguel,BRA,GK,37.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fortaleza,Brasileiro,Fernando Miguel (Fortaleza)
Moises,BRA,"MF,FW",26.0,4.1,15.0,3.68,7.0,0.0,4.0,4.0,0.0,0.0,4.0,0.98,0.0,0.0,2.0,2.0,0.0,0.0,Fortaleza,Brasileiro,Moises (Fortaleza)
