Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Team,Championship,Player_Team
Thiago Dombroski,BRA,DF,20.0,5.6,197.0,260.0,75.8,4403.0,2044.0,52.0,57.0,91.2,108.0,122.0,88.5,36.0,78.0,46.2,0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,21.0,Coritiba,Brasileiro,Thiago Dombroski (Coritiba)
Jean Pedroso,BRA,DF,19.0,6.5,234.0,284.0,82.4,4578.0,1512.0,73.0,78.0,93.6,135.0,150.0,90.0,25.0,51.0,49.0,0,0.0,0.1,0.0,0.0,13.0,2.0,0.0,18.0,Coritiba,Brasileiro,Jean Pedroso (Coritiba)
Diogo Batista,BRA,"DF,MF",19.0,5.9,201.0,277.0,72.6,3688.0,1499.0,91.0,104.0,87.5,81.0,113.0,71.7,26.0,48.0,54.2,1,0.6,0.5,0.4,9.0,23.0,4.0,1.0,21.0,Coritiba,Brasileiro,Diogo Batista (Coritiba)
Rodrigo Pinho,BRA,FW,31.0,4.3,46.0,71.0,64.8,646.0,129.0,25.0,32.0,78.1,13.0,22.0,59.1,3.0,4.0,75.0,0,0.2,0.0,-0.2,4.0,5.0,0.0,0.0,4.0,Coritiba,Brasileiro,Rodrigo Pinho (Coritiba)
Maurício Garcez,BRA,"MF,FW",25.0,6.6,92.0,137.0,67.2,1175.0,302.0,66.0,77.0,85.7,23.0,40.0,57.5,2.0,7.0,28.6,0,0.3,0.3,-0.3,5.0,7.0,4.0,3.0,11.0,Coritiba,Brasileiro,Maurício Garcez (Coritiba)
Fransérgio,BRA,MF,32.0,5.9,234.0,298.0,78.5,4171.0,1133.0,99.0,122.0,81.1,111.0,124.0,89.5,22.0,37.0,59.5,0,0.1,0.1,-0.1,3.0,25.0,3.0,1.0,21.0,Coritiba,Brasileiro,Fransérgio (Coritiba)
Luan Polli,BRA,GK,29.0,4.3,72.0,108.0,66.7,2416.0,2064.0,12.0,12.0,100.0,32.0,32.0,100.0,28.0,64.0,43.8,0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,Coritiba,Brasileiro,Luan Polli (Coritiba)
Andreas Samaris,GRE,MF,33.0,2.0,83.0,92.0,90.2,1714.0,511.0,25.0,31.0,80.6,42.0,44.0,95.5,15.0,16.0,93.8,0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,8.0,Coritiba,Brasileiro,Andreas Samaris (Coritiba)
Gabriel Boschilia,BRA,"MF,FW",26.0,3.8,145.0,182.0,79.7,2156.0,634.0,91.0,96.0,94.8,43.0,53.0,81.1,9.0,26.0,34.6,1,0.8,0.6,0.2,5.0,25.0,2.0,1.0,18.0,Coritiba,Brasileiro,Gabriel Boschilia (Coritiba)
Hayner,BRA,"DF,MF",27.0,3.4,96.0,142.0,67.6,1726.0,729.0,43.0,57.0,75.4,41.0,61.0,67.2,11.0,19.0,57.9,0,0.3,0.2,-0.3,5.0,13.0,3.0,1.0,14.0,Coritiba,Brasileiro,Hayner (Coritiba)
Jhon Chancellor,VEN,DF,31.0,3.4,80.0,101.0,79.2,1533.0,602.0,32.0,36.0,88.9,37.0,43.0,86.0,11.0,21.0,52.4,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,Coritiba,Brasileiro,Jhon Chancellor (Coritiba)
Pedro Luccas,BRA,GK,19.0,3.0,65.0,99.0,65.7,2094.0,1606.0,8.0,8.0,100.0,25.0,27.0,92.6,32.0,64.0,50.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coritiba,Brasileiro,Pedro Luccas (Coritiba)
Edu,BRA,"FW,MF",29.0,3.6,54.0,84.0,64.3,858.0,210.0,28.0,41.0,68.3,19.0,27.0,70.4,4.0,4.0,100.0,0,0.4,0.4,-0.4,4.0,6.0,2.0,1.0,7.0,Coritiba,Brasileiro,Edu (Coritiba)
Júnior Urso,BRA,MF,33.0,3.3,109.0,122.0,89.3,2056.0,457.0,40.0,45.0,88.9,57.0,61.0,93.4,10.0,12.0,83.3,0,0.1,0.0,-0.1,2.0,10.0,0.0,0.0,13.0,Coritiba,Brasileiro,Júnior Urso (Coritiba)
Reynaldo Cesar Moraes,BRA,DF,26.0,2.7,63.0,82.0,76.8,1194.0,449.0,27.0,29.0,93.1,28.0,32.0,87.5,7.0,18.0,38.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coritiba,Brasileiro,Reynaldo Cesar Moraes (Coritiba)
Maurício Antônio,BRA,DF,30.0,2.0,77.0,95.0,81.1,1671.0,651.0,24.0,28.0,85.7,35.0,38.0,92.1,16.0,25.0,64.0,0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,Coritiba,Brasileiro,Maurício Antônio (Coritiba)
Marcos Vinicius,BRA,"DF,MF",25.0,1.9,51.0,89.0,57.3,881.0,375.0,24.0,32.0,75.0,23.0,34.0,67.6,4.0,11.0,36.4,0,0.3,0.2,-0.3,2.0,1.0,0.0,0.0,3.0,Coritiba,Brasileiro,Marcos Vinicius (Coritiba)
William Pottker,BRA,"FW,MF",29.0,1.3,28.0,40.0,70.0,391.0,134.0,18.0,20.0,90.0,7.0,11.0,63.6,2.0,3.0,66.7,0,0.1,0.0,-0.1,1.0,2.0,0.0,0.0,2.0,Coritiba,Brasileiro,William Pottker (Coritiba)
Gabriel Silva,BRA,"FW,MF",20.0,1.0,16.0,22.0,72.7,216.0,60.0,10.0,15.0,66.7,3.0,3.0,100.0,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,Coritiba,Brasileiro,Gabriel Silva (Coritiba)
Gustavo Vilar,BRA,DF,22.0,1.0,50.0,59.0,84.7,1023.0,279.0,14.0,17.0,82.4,27.0,32.0,84.4,9.0,10.0,90.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,Coritiba,Brasileiro,Gustavo Vilar (Coritiba)
Lucas Barbosa,BRA,"MF,FW",21.0,1.1,34.0,46.0,73.9,606.0,148.0,15.0,19.0,78.9,14.0,19.0,73.7,4.0,5.0,80.0,0,0.2,0.2,-0.2,2.0,3.0,3.0,1.0,4.0,Coritiba,Brasileiro,Lucas Barbosa (Coritiba)
Jesé,ESP,MF,29.0,1.1,27.0,34.0,79.4,403.0,60.0,16.0,20.0,80.0,10.0,13.0,76.9,1.0,1.0,100.0,0,0.0,0.2,0.0,2.0,3.0,0.0,0.0,4.0,Coritiba,Brasileiro,Jesé (Coritiba)
Lucas Ronier,BRA,"FW,MF",18.0,0.6,22.0,30.0,73.3,377.0,102.0,10.0,12.0,83.3,9.0,12.0,75.0,2.0,3.0,66.7,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,Coritiba,Brasileiro,Lucas Ronier (Coritiba)
Wesley Pombo,BRA,MF,20.0,0.6,9.0,12.0,75.0,106.0,20.0,8.0,9.0,88.9,1.0,1.0,100.0,0.0,0.0,0.0,0,0.1,0.0,-0.1,2.0,2.0,0.0,0.0,0.0,Coritiba,Brasileiro,Wesley Pombo (Coritiba)
Ruan Lucas,BRA,"MF,FW",18.0,0.3,12.0,13.0,92.3,210.0,64.0,5.0,5.0,100.0,5.0,6.0,83.3,2.0,2.0,100.0,1,0.4,0.0,0.6,1.0,1.0,1.0,1.0,2.0,Coritiba,Brasileiro,Ruan Lucas (Coritiba)
Éberth Araújo Nogueira,BRA,FW,19.0,0.3,3.0,4.0,75.0,18.0,1.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coritiba,Brasileiro,Éberth Araújo Nogueira (Coritiba)
Rafael Cabral,BRA,GK,32.0,37.0,960.0,1221.0,78.6,26296.0,17570.0,145.0,145.0,100.0,498.0,500.0,99.6,313.0,570.0,54.9,0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,Cruzeiro,Brasileiro,Rafael Cabral (Cruzeiro)
Luciano Castán,BRA,DF,33.0,35.7,1659.0,1936.0,85.7,33313.0,12632.0,532.0,584.0,91.1,914.0,991.0,92.2,207.0,328.0,63.1,0,0.3,0.4,-0.3,8.0,125.0,4.0,0.0,124.0,Cruzeiro,Brasileiro,Luciano Castán (Cruzeiro)
Marlon,BRA,DF,25.0,35.5,1681.0,2197.0,76.5,31315.0,11338.0,701.0,818.0,85.7,766.0,913.0,83.9,195.0,364.0,53.6,2,3.9,4.4,-1.9,57.0,155.0,32.0,27.0,170.0,Cruzeiro,Brasileiro,Marlon (Cruzeiro)
William,BRA,DF,27.0,29.4,1177.0,1600.0,73.6,20755.0,7936.0,567.0,659.0,86.0,461.0,597.0,77.2,134.0,262.0,51.1,2,4.8,4.2,-2.8,30.0,125.0,44.0,20.0,159.0,Cruzeiro,Brasileiro,William (Cruzeiro)
Bruno Nascimento,BRA,"FW,MF",25.0,31.3,690.0,971.0,71.1,10247.0,2825.0,399.0,472.0,84.5,213.0,291.0,73.2,48.0,93.0,51.6,4,4.3,4.4,-0.3,46.0,56.0,48.0,6.0,123.0,Cruzeiro,Brasileiro,Bruno Nascimento (Cruzeiro)
Neris,BRA,DF,30.0,23.5,841.0,1008.0,83.4,17360.0,7016.0,256.0,291.0,88.0,461.0,512.0,90.0,118.0,178.0,66.3,1,0.7,0.4,0.3,3.0,68.0,5.0,1.0,89.0,Cruzeiro,Brasileiro,Neris (Cruzeiro)
Mateus Vital,BRA,MF,24.0,20.9,760.0,904.0,84.1,12461.0,3038.0,403.0,449.0,89.8,274.0,311.0,88.1,66.0,88.0,75.0,2,2.2,3.0,-0.2,30.0,88.0,29.0,6.0,126.0,Cruzeiro,Brasileiro,Mateus Vital (Cruzeiro)
Machado,BRA,MF,27.0,25.3,1052.0,1271.0,82.8,21893.0,5869.0,328.0,377.0,87.0,536.0,590.0,90.8,177.0,266.0,66.5,3,1.8,1.2,1.2,31.0,126.0,8.0,0.0,149.0,Cruzeiro,Brasileiro,Machado (Cruzeiro)
Wesley,BRA,"FW,MF",23.0,19.7,384.0,576.0,66.7,5913.0,1499.0,225.0,279.0,80.6,122.0,199.0,61.3,27.0,49.0,55.1,1,1.5,1.3,-0.5,17.0,33.0,16.0,4.0,63.0,Cruzeiro,Brasileiro,Wesley (Cruzeiro)
Jussa,BRA,MF,26.0,19.6,666.0,801.0,83.1,11883.0,3712.0,261.0,301.0,86.7,330.0,361.0,91.4,61.0,98.0,62.2,0,0.4,0.3,-0.4,12.0,79.0,4.0,1.0,83.0,Cruzeiro,Brasileiro,Jussa (Cruzeiro)
Lucas Silva,BRA,MF,29.0,16.4,752.0,929.0,80.9,14869.0,4139.0,274.0,307.0,89.3,341.0,385.0,88.6,122.0,186.0,65.6,2,2.0,2.3,0.0,46.0,105.0,16.0,2.0,127.0,Cruzeiro,Brasileiro,Lucas Silva (Cruzeiro)
Arthur,BRA,"FW,MF",24.0,15.0,323.0,431.0,74.9,5014.0,1022.0,181.0,223.0,81.2,107.0,132.0,81.1,25.0,40.0,62.5,1,1.3,2.2,-0.3,11.0,13.0,13.0,1.0,38.0,Cruzeiro,Brasileiro,Arthur (Cruzeiro)
Lucas Oliveira,BRA,DF,26.0,14.6,645.0,782.0,82.5,13730.0,5421.0,152.0,176.0,86.4,409.0,440.0,93.0,82.0,150.0,54.7,0,0.2,0.4,-0.2,4.0,66.0,4.0,1.0,67.0,Cruzeiro,Brasileiro,Lucas Oliveira (Cruzeiro)
Gilberto,BRA,FW,33.0,12.1,200.0,266.0,75.2,2591.0,461.0,117.0,144.0,81.3,52.0,69.0,75.4,9.0,12.0,75.0,1,0.9,0.5,0.1,8.0,11.0,2.0,1.0,12.0,Cruzeiro,Brasileiro,Gilberto (Cruzeiro)
Matheus Pereira,POR,"FW,MF",26.0,11.4,447.0,607.0,73.6,6710.0,2015.0,260.0,295.0,88.1,127.0,167.0,76.0,36.0,91.0,39.6,1,2.8,3.3,-1.8,22.0,61.0,16.0,1.0,60.0,Cruzeiro,Brasileiro,Matheus Pereira (Cruzeiro)
Nikão,BRA,"FW,MF",30.0,8.9,283.0,381.0,74.3,4813.0,1275.0,147.0,171.0,86.0,100.0,118.0,84.7,33.0,68.0,48.5,3,2.4,2.1,0.6,26.0,22.0,19.0,3.0,43.0,Cruzeiro,Brasileiro,Nikão (Cruzeiro)
Ian Luccas,BRA,MF,19.0,5.3,94.0,125.0,75.2,1276.0,315.0,52.0,67.0,77.6,35.0,47.0,74.5,1.0,2.0,50.0,1,0.8,0.6,0.2,5.0,8.0,2.0,0.0,14.0,Cruzeiro,Brasileiro,Ian Luccas (Cruzeiro)
Helibelton Palacios,COL,DF,29.0,7.0,210.0,282.0,74.5,3009.0,1440.0,129.0,146.0,88.4,67.0,96.0,69.8,11.0,20.0,55.0,0,0.1,0.2,-0.1,2.0,17.0,3.0,1.0,27.0,Cruzeiro,Brasileiro,Helibelton Palacios (Cruzeiro)
Rafael Elias,BRA,FW,23.0,6.0,68.0,105.0,64.8,1014.0,199.0,40.0,52.0,76.9,20.0,35.0,57.1,5.0,9.0,55.6,0,0.5,0.9,-0.5,5.0,5.0,4.0,0.0,10.0,Cruzeiro,Brasileiro,Rafael Elias (Cruzeiro)
Neto Moura,BRA,MF,26.0,5.5,221.0,261.0,84.7,4309.0,1330.0,86.0,103.0,83.5,98.0,107.0,91.6,36.0,39.0,92.3,0,0.5,0.6,-0.5,5.0,32.0,6.0,2.0,32.0,Cruzeiro,Brasileiro,Neto Moura (Cruzeiro)
Ramiro Benetti,BRA,MF,29.0,4.5,211.0,250.0,84.4,3126.0,1004.0,125.0,138.0,90.6,72.0,85.0,84.7,10.0,14.0,71.4,1,0.6,0.9,0.4,5.0,27.0,6.0,2.0,26.0,Cruzeiro,Brasileiro,Ramiro Benetti (Cruzeiro)
Richard,BRA,MF,28.0,3.8,223.0,253.0,88.1,4000.0,882.0,92.0,102.0,90.2,104.0,114.0,91.2,21.0,26.0,80.8,0,0.1,0.1,-0.1,3.0,19.0,0.0,0.0,8.0,Cruzeiro,Brasileiro,Richard (Cruzeiro)
João Wellington,BRA,MF,19.0,4.1,92.0,113.0,81.4,1298.0,424.0,58.0,65.0,89.2,32.0,41.0,78.0,1.0,5.0,20.0,0,0.0,0.6,0.0,0.0,9.0,0.0,0.0,11.0,Cruzeiro,Brasileiro,João Wellington (Cruzeiro)
Kaiki,BRA,"DF,FW",19.0,2.5,71.0,104.0,68.3,1305.0,556.0,28.0,36.0,77.8,38.0,54.0,70.4,5.0,9.0,55.6,0,0.3,0.1,-0.3,1.0,4.0,1.0,1.0,3.0,Cruzeiro,Brasileiro,Kaiki (Cruzeiro)
Wallisson Luiz,BRA,MF,25.0,4.4,128.0,161.0,79.5,2244.0,598.0,62.0,75.0,82.7,44.0,50.0,88.0,17.0,20.0,85.0,0,0.1,0.1,-0.1,3.0,15.0,2.0,0.0,22.0,Cruzeiro,Brasileiro,Wallisson Luiz (Cruzeiro)
Henrique Dourado,BRA,FW,33.0,3.8,44.0,64.0,68.8,526.0,107.0,24.0,32.0,75.0,12.0,16.0,75.0,1.0,3.0,33.3,0,0.7,0.5,-0.7,5.0,2.0,2.0,0.0,4.0,Cruzeiro,Brasileiro,Henrique Dourado (Cruzeiro)
Stênio Toledo,BRA,"FW,MF",19.0,3.2,87.0,116.0,75.0,1204.0,256.0,61.0,73.0,83.6,24.0,31.0,77.4,1.0,3.0,33.3,0,0.4,0.3,-0.4,4.0,6.0,3.0,1.0,7.0,Cruzeiro,Brasileiro,Stênio Toledo (Cruzeiro)
Robert,BRA,"MF,FW",17.0,2.1,25.0,40.0,62.5,322.0,31.0,16.0,17.0,94.1,8.0,16.0,50.0,0.0,4.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Cruzeiro,Brasileiro,Robert (Cruzeiro)
João Marcelo,BRA,DF,22.0,1.8,103.0,112.0,92.0,1940.0,817.0,43.0,46.0,93.5,49.0,52.0,94.2,10.0,13.0,76.9,0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,16.0,Cruzeiro,Brasileiro,João Marcelo (Cruzeiro)
Igor Marques,BRA,DF,24.0,1.3,56.0,83.0,67.5,905.0,378.0,26.0,34.0,76.5,26.0,37.0,70.3,3.0,5.0,60.0,1,0.4,0.2,0.6,4.0,2.0,4.0,4.0,10.0,Cruzeiro,Brasileiro,Igor Marques (Cruzeiro)
Anderson,BRA,GK,24.0,1.0,14.0,18.0,77.8,377.0,269.0,4.0,4.0,100.0,7.0,8.0,87.5,3.0,6.0,50.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Cruzeiro,Brasileiro,Anderson (Cruzeiro)
Rafael Bilu,BRA,FW,23.0,1.0,29.0,36.0,80.6,443.0,74.0,21.0,21.0,100.0,5.0,7.0,71.4,3.0,5.0,60.0,0,0.8,0.6,-0.8,1.0,1.0,1.0,0.0,2.0,Cruzeiro,Brasileiro,Rafael Bilu (Cruzeiro)
Reynaldo Cesar Moraes,BRA,DF,26.0,0.7,26.0,32.0,81.3,511.0,207.0,4.0,5.0,80.0,21.0,22.0,95.5,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Cruzeiro,Brasileiro,Reynaldo Cesar Moraes (Cruzeiro)
Fernando Henrique,BRA,MF,21.0,1.5,38.0,46.0,82.6,724.0,166.0,13.0,15.0,86.7,17.0,20.0,85.0,5.0,5.0,100.0,0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,4.0,Cruzeiro,Brasileiro,Fernando Henrique (Cruzeiro)
Paulo Vitor,BRA,"MF,DF",23.0,1.4,67.0,76.0,88.2,1131.0,235.0,36.0,37.0,97.3,21.0,24.0,87.5,10.0,10.0,100.0,0,0.1,0.2,-0.1,2.0,7.0,2.0,2.0,7.0,Cruzeiro,Brasileiro,Paulo Vitor (Cruzeiro)
Daniel,BRA,MF,20.0,0.3,30.0,33.0,90.9,599.0,94.0,9.0,10.0,90.0,16.0,16.0,100.0,5.0,6.0,83.3,0,0.0,0.1,0.0,0.0,3.0,3.0,0.0,7.0,Cruzeiro,Brasileiro,Daniel (Cruzeiro)
João Pedro,BRA,FW,19.0,0.1,1.0,2.0,50.0,12.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cruzeiro,Brasileiro,João Pedro (Cruzeiro)
Luis,BRA,FW,17.0,0.1,2.0,5.0,40.0,27.0,1.0,1.0,3.0,33.3,1.0,2.0,50.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Cruzeiro,Brasileiro,Luis (Cruzeiro)
Marllon Borges,BRA,DF,30.0,36.0,1265.0,1464.0,86.4,25475.0,10301.0,374.0,423.0,88.4,720.0,778.0,92.5,157.0,226.0,69.5,1,0.7,0.2,0.3,4.0,61.0,1.0,0.0,88.0,Cuiabá,Brasileiro,Marllon Borges (Cuiabá)
Walter,BRA,GK,35.0,35.0,699.0,934.0,74.8,21038.0,15503.0,109.0,110.0,99.1,314.0,318.0,98.7,274.0,501.0,54.7,0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,Cuiabá,Brasileiro,Walter (Cuiabá)
Deyverson,BRA,FW,31.0,32.3,380.0,671.0,56.6,6066.0,1616.0,199.0,321.0,62.0,124.0,215.0,57.7,37.0,67.0,55.2,2,2.7,1.4,-0.7,35.0,46.0,11.0,0.0,73.0,Cuiabá,Brasileiro,Deyverson (Cuiabá)
Raniele,BRA,"MF,DF",26.0,32.1,827.0,1102.0,75.0,15425.0,4651.0,306.0,387.0,79.1,418.0,502.0,83.3,84.0,146.0,57.5,1,0.9,1.4,0.1,14.0,84.0,10.0,2.0,105.0,Cuiabá,Brasileiro,Raniele (Cuiabá)
Matheus Alexandre,BRA,DF,23.0,33.1,1213.0,1543.0,78.6,19647.0,8073.0,585.0,649.0,90.1,530.0,674.0,78.6,77.0,137.0,56.2,0,1.2,1.7,-1.2,13.0,107.0,16.0,10.0,109.0,Cuiabá,Brasileiro,Matheus Alexandre (Cuiabá)
Alan Empereur,BRA,DF,28.0,32.8,1426.0,1670.0,85.4,29782.0,13262.0,496.0,546.0,90.8,702.0,753.0,93.2,219.0,344.0,63.7,1,0.8,1.2,0.2,7.0,139.0,8.0,2.0,138.0,Cuiabá,Brasileiro,Alan Empereur (Cuiabá)
Rikelme,BRA,DF,19.0,26.0,760.0,1068.0,71.2,12214.0,5552.0,406.0,463.0,87.7,281.0,389.0,72.2,56.0,150.0,37.3,1,1.4,1.6,-0.4,18.0,59.0,21.0,13.0,81.0,Cuiabá,Brasileiro,Rikelme (Cuiabá)
Denilson,BRA,MF,21.0,21.2,888.0,1087.0,81.7,16007.0,4004.0,408.0,444.0,91.9,346.0,405.0,85.4,112.0,185.0,60.5,3,2.6,2.4,0.4,43.0,111.0,33.0,5.0,128.0,Cuiabá,Brasileiro,Denilson (Cuiabá)
Jonathan Cafu,BRA,"FW,MF",31.0,19.0,399.0,557.0,71.6,5793.0,1263.0,218.0,273.0,79.9,140.0,183.0,76.5,19.0,42.0,45.2,3,1.0,1.5,2.0,21.0,29.0,16.0,5.0,50.0,Cuiabá,Brasileiro,Jonathan Cafu (Cuiabá)
Clayson,BRA,"FW,MF",27.0,18.2,433.0,632.0,68.5,7031.0,2059.0,226.0,256.0,88.3,141.0,183.0,77.0,43.0,116.0,37.1,2,1.9,2.8,0.1,25.0,42.0,17.0,3.0,68.0,Cuiabá,Brasileiro,Clayson (Cuiabá)
Fernando Sobral,BRA,MF,28.0,21.1,702.0,925.0,75.9,11799.0,3520.0,352.0,400.0,88.0,243.0,315.0,77.1,79.0,137.0,57.7,2,1.4,1.6,0.6,15.0,100.0,23.0,5.0,103.0,Cuiabá,Brasileiro,Fernando Sobral (Cuiabá)
Allyson Aires dos Santos,BRA,DF,32.0,12.6,452.0,503.0,89.9,8413.0,3156.0,176.0,186.0,94.6,222.0,239.0,92.9,50.0,70.0,71.4,0,0.0,0.1,0.0,1.0,15.0,1.0,0.0,17.0,Cuiabá,Brasileiro,Allyson Aires dos Santos (Cuiabá)
Wellington Silva,BRA,FW,30.0,14.8,317.0,409.0,77.5,5200.0,1272.0,169.0,195.0,86.7,119.0,148.0,80.4,23.0,39.0,59.0,2,2.7,2.8,-0.7,24.0,32.0,15.0,2.0,49.0,Cuiabá,Brasileiro,Wellington Silva (Cuiabá)
Pablo Ceppelini,URU,MF,31.0,11.1,454.0,615.0,73.8,8365.0,2666.0,208.0,228.0,91.2,167.0,219.0,76.3,69.0,145.0,47.6,3,2.2,2.3,0.8,30.0,63.0,11.0,6.0,74.0,Cuiabá,Brasileiro,Pablo Ceppelini (Cuiabá)
Filipe Augusto,BRA,MF,29.0,11.8,696.0,799.0,87.1,12971.0,3575.0,259.0,288.0,89.9,351.0,378.0,92.9,73.0,103.0,70.9,0,0.9,1.3,-0.9,13.0,68.0,4.0,3.0,78.0,Cuiabá,Brasileiro,Filipe Augusto (Cuiabá)
Isidro Pitta,PAR,FW,23.0,9.1,156.0,237.0,65.8,2051.0,382.0,91.0,121.0,75.2,45.0,70.0,64.3,6.0,14.0,42.9,1,0.4,0.5,0.6,6.0,9.0,6.0,1.0,21.0,Cuiabá,Brasileiro,Isidro Pitta (Cuiabá)
Lucas Mineiro,BRA,MF,26.0,6.8,185.0,225.0,82.2,3048.0,815.0,89.0,100.0,89.0,78.0,91.0,85.7,15.0,22.0,68.2,0,0.4,0.2,-0.4,6.0,21.0,3.0,1.0,22.0,Cuiabá,Brasileiro,Lucas Mineiro (Cuiabá)
Derik Lacerda,BRA,"FW,MF",23.0,7.3,129.0,164.0,78.7,2077.0,401.0,68.0,81.0,84.0,51.0,58.0,87.9,8.0,16.0,50.0,1,1.3,0.3,-0.3,8.0,11.0,4.0,0.0,18.0,Cuiabá,Brasileiro,Derik Lacerda (Cuiabá)
Patric Calmon,BRA,DF,28.0,5.8,209.0,288.0,72.6,3441.0,1556.0,114.0,130.0,87.7,80.0,117.0,68.4,14.0,32.0,43.8,0,0.3,0.7,-0.3,5.0,22.0,7.0,6.0,29.0,Cuiabá,Brasileiro,Patric Calmon (Cuiabá)
Emerson Negueba,BRA,FW,22.0,5.4,107.0,143.0,74.8,1289.0,291.0,64.0,75.0,85.3,31.0,42.0,73.8,1.0,6.0,16.7,0,0.0,0.1,0.0,1.0,5.0,1.0,0.0,11.0,Cuiabá,Brasileiro,Emerson Negueba (Cuiabá)
Matheusinho,BRA,DF,24.0,4.8,170.0,232.0,73.3,2520.0,1245.0,101.0,113.0,89.4,58.0,76.0,76.3,8.0,34.0,23.5,0,0.5,0.2,-0.5,6.0,14.0,5.0,3.0,24.0,Cuiabá,Brasileiro,Matheusinho (Cuiabá)
Ronald,BRA,MF,25.0,6.5,284.0,353.0,80.5,4459.0,1340.0,143.0,167.0,85.6,108.0,125.0,86.4,22.0,40.0,55.0,1,1.0,1.0,0.0,12.0,31.0,11.0,4.0,49.0,Cuiabá,Brasileiro,Ronald (Cuiabá)
Iury de Castilho,BRA,FW,27.0,4.4,56.0,85.0,65.9,791.0,205.0,34.0,42.0,81.0,16.0,20.0,80.0,4.0,10.0,40.0,0,0.2,0.3,-0.2,3.0,5.0,2.0,1.0,9.0,Cuiabá,Brasileiro,Iury de Castilho (Cuiabá)
Uendel,BRA,DF,34.0,4.0,109.0,146.0,74.7,1787.0,759.0,62.0,68.0,91.2,37.0,48.0,77.1,10.0,23.0,43.5,0,0.0,0.1,0.0,0.0,8.0,3.0,3.0,8.0,Cuiabá,Brasileiro,Uendel (Cuiabá)
João Carlos,BRA,GK,34.0,3.0,51.0,66.0,77.3,1650.0,1275.0,7.0,7.0,100.0,20.0,20.0,100.0,24.0,39.0,61.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Cuiabá,Brasileiro,João Carlos (Cuiabá)
Nicolás Quagliata,URU,"FW,MF",23.0,2.6,111.0,147.0,75.5,1641.0,454.0,70.0,77.0,90.9,35.0,43.0,81.4,5.0,16.0,31.3,0,0.4,0.3,-0.4,6.0,8.0,1.0,1.0,7.0,Cuiabá,Brasileiro,Nicolás Quagliata (Cuiabá)
Pablinho,BRA,FW,19.0,0.4,6.0,7.0,85.7,60.0,10.0,4.0,5.0,80.0,1.0,1.0,100.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Cuiabá,Brasileiro,Pablinho (Cuiabá)
Rafael Gava,BRA,MF,29.0,0.2,5.0,6.0,83.3,71.0,32.0,4.0,4.0,100.0,1.0,2.0,50.0,0.0,0.0,0.0,0,0.1,0.0,-0.1,2.0,0.0,0.0,0.0,0.0,Cuiabá,Brasileiro,Rafael Gava (Cuiabá)
Vitão,BRA,DF,22.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuiabá,Brasileiro,Vitão (Cuiabá)
Ricardo,BRA,MF,20.0,0.1,4.0,4.0,100.0,84.0,7.0,1.0,1.0,100.0,3.0,3.0,100.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Cuiabá,Brasileiro,Ricardo (Cuiabá)
