Rk,Player,Nation,Pos,Squad,Age,Born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Player Link_,Player ID_,Competition
283,Alois Oroz,CRO,DF,Vitesse,23-071,2000,12.0,0.08,0.83,0.08,10.0,0.83,0.08,0.10,1.00,12.3,0.00,0.00,0.00,0.03,0.03,0.04,0.05,0.05,https://fbref.com/en/players/5333d7de/Alois-Oroz,5333d7de,Eredivisie
284,Anas Ouahim,GER,MF,Heracles Almelo,26-107,1997,13.1,0.15,1.60,0.46,28.6,1.61,0.46,0.10,0.33,22.4,0.08,0.00,0.00,0.10,0.10,0.06,0.05,0.05,https://fbref.com/en/players/f04f45a2/Anas-Ouahim,f04f45a2,Eredivisie
285,Yassin Oukili,NED,MF,RKC Waalwijk,23-005,2001,14.6,0.34,1.30,0.55,42.1,1.30,0.55,0.26,0.63,20.8,0.07,0.00,0.00,0.11,0.11,0.08,0.23,0.23,https://fbref.com/en/players/c960bc58/Yassin-Oukili,c960bc58,Eredivisie
286,Bilal Ould-Chikh,MAR,"FW,MF",Volendam,26-164,1997,15.2,0.07,1.25,0.20,15.8,1.25,0.20,0.05,0.33,22.4,0.07,0.00,0.00,0.05,0.05,0.04,0.02,0.02,https://fbref.com/en/players/a7dd36cf/Bilal-Ould-Chikh,a7dd36cf,Eredivisie
287,Oğuzhan Özyakup,TUR,"MF,FW",Fortuna Sittard,31-107,1992,3.9,0.26,0.77,0.51,66.7,0.77,0.51,0.33,0.50,12.6,0.00,0.00,0.00,0.21,0.21,0.25,0.05,0.05,https://fbref.com/en/players/d8c679be/Oguzhan-Ozyakup,d8c679be,Eredivisie
288,Igor Paixão,BRA,"FW,MF",Feyenoord,23-194,2000,10.7,0.37,3.27,1.40,42.9,3.26,1.40,0.11,0.27,21.0,0.37,0.00,0.00,0.31,0.31,0.09,0.07,0.07,https://fbref.com/en/players/089c7323/Igor-Paixao,089c7323,Eredivisie
289,Ivor Pandur,CRO,GK,Fortuna Sittard,23-289,2000,16.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/457cb02f/Ivor-Pandur,457cb02f,Eredivisie
290,Troy Parrott,IRL,FW,Excelsior,21-338,2002,6.5,0.77,3.85,2.00,52.0,3.84,2.00,0.20,0.38,13.9,0.00,0.00,0.00,0.46,0.46,0.12,0.31,0.31,https://fbref.com/en/players/4357f557/Troy-Parrott,4357f557,Eredivisie
291,Vangelis Pavlidis,GRE,FW,AZ Alkmaar,25-048,1998,15.4,1.17,3.90,2.27,58.3,3.89,2.27,0.30,0.51,12.6,0.00,0.00,0.00,0.72,0.72,0.19,0.45,0.45,https://fbref.com/en/players/d578db11/Vangelis-Pavlidis,d578db11,Eredivisie
292,Deron Payne,NED,DF,Volendam,21-105,2002,6.9,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/1118e3e3/Deron-Payne,1118e3e3,Eredivisie
293,Álvaro Peña,ESP,"MF,DF",Almere City,32-076,1991,4.3,0.23,0.70,0.47,66.7,0.69,0.46,0.33,0.50,35.2,0.23,0.00,0.00,0.02,0.02,0.04,0.21,0.21,https://fbref.com/en/players/c5456acc/Alvaro-Pena,c5456acc,Eredivisie
294,Alexandre Penetra,POR,DF,AZ Alkmaar,22-121,2001,10.4,0.00,0.96,0.10,10.0,0.97,0.10,0.00,0.00,14.4,0.00,0.00,0.00,0.08,0.08,0.08,-0.08,-0.08,https://fbref.com/en/players/df4b73f0/Alexandre-Penetra,df4b73f0,Eredivisie
295,Ricardo Pepi,USA,"FW,MF",PSV Eindhoven,20-364,2003,2.3,1.74,5.22,3.04,58.3,5.32,3.10,0.25,0.43,14.0,0.00,0.43,0.43,1.78,1.48,0.29,-0.04,-0.17,https://fbref.com/en/players/a2b1ed42/Ricardo-Pepi,a2b1ed42,Eredivisie
296,Brayann Pereira,FRA,DF,NEC Nijmegen,20-232,2003,2.2,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/5c42e7ce/Brayann-Pereira,5c42e7ce,Eredivisie
297,Ivo Pinto,POR,DF,Fortuna Sittard,34-001,1990,15.7,0.00,0.38,0.13,33.3,0.38,0.13,0.00,0.00,21.6,0.00,0.00,0.00,0.02,0.02,0.05,-0.02,-0.02,https://fbref.com/en/players/8d82551b/Ivo-Pinto,8d82551b,Eredivisie
298,Michael Pinto,LUX,DF,Vitesse,30-218,1993,8.0,0.00,0.38,0.13,33.3,0.38,0.13,0.00,0.00,17.2,0.00,0.00,0.00,0.01,0.01,0.04,-0.01,-0.01,https://fbref.com/en/players/6e2c53cb/Michael-Pinto,6e2c53cb,Eredivisie
299,Brian Plat,NED,DF,Volendam,23-278,2000,8.6,0.00,0.81,0.23,28.6,0.81,0.23,0.00,0.00,16.1,0.00,0.00,0.00,0.07,0.07,0.08,-0.07,-0.07,https://fbref.com/en/players/959eff56/Brian-Plat,959eff56,Eredivisie
300,Ernest Poku,NED,FW,AZ Alkmaar,19-345,2004,5.2,0.00,2.69,1.35,50.0,2.71,1.35,0.00,0.00,18.3,0.00,0.00,0.00,0.23,0.23,0.08,-0.23,-0.23,https://fbref.com/en/players/ddc31375/Ernest-Poku,ddc31375,Eredivisie
301,Bram van Polen,NED,DF,Zwolle,38-089,1985,13.5,0.00,0.59,0.15,25.0,0.59,0.15,0.00,0.00,14.4,0.00,0.00,0.00,0.03,0.03,0.05,-0.03,-0.03,https://fbref.com/en/players/894cfe3d/Bram-van-Polen,894cfe3d,Eredivisie
302,Danny Post,NED,"DF,MF",Almere City,34-276,1989,0.3,3.33,3.33,3.33,100.0,3.00,3.00,1.00,1.00,27.5,0.00,0.00,0.00,0.00,0.00,0.05,3.33,3.33,https://fbref.com/en/players/748aabfe/Danny-Post,748aabfe,Eredivisie
303,Dirk Proper,NED,MF,NEC Nijmegen,21-318,2002,14.9,0.13,0.67,0.27,40.0,0.67,0.27,0.20,0.50,17.7,0.00,0.00,0.00,0.04,0.04,0.06,0.09,0.09,https://fbref.com/en/players/77b49e13/Dirk-Proper,77b49e13,Eredivisie
304,Robin Pröpper,NED,DF,Twente,30-107,1993,14.1,0.07,0.92,0.35,38.5,0.92,0.36,0.08,0.20,16.5,0.07,0.00,0.00,0.06,0.06,0.06,0.01,0.01,https://fbref.com/en/players/996fc502/Robin-Propper,996fc502,Eredivisie
305,Jeffrey Puriel,NED,FW,Almere City,21-053,2002,0.3,0.00,3.33,3.33,100.0,3.00,3.00,0.00,0.00,22.0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,https://fbref.com/en/players/83c7688b/Jeffrey-Puriel,83c7688b,Eredivisie
306,Diant Ramaj,GER,GK,Ajax,22-111,2001,8.3,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/b90c4a43/Diant-Ramaj,b90c4a43,Eredivisie
307,André Ramalho,BRA,DF,PSV Eindhoven,31-326,1992,12.4,0.16,1.21,0.40,33.3,1.21,0.40,0.13,0.40,12.4,0.00,0.00,0.00,0.09,0.09,0.08,0.07,0.07,https://fbref.com/en/players/7483d9f9/Andre-Ramalho,7483d9f9,Eredivisie
308,Bart Ramselaar,NED,"FW,MF",Utrecht,27-193,1996,3.7,0.27,2.43,0.81,33.3,2.40,0.80,0.11,0.33,17.2,0.00,0.00,0.00,0.14,0.14,0.06,0.14,0.14,https://fbref.com/en/players/74596f1a/Bart-Ramselaar,74596f1a,Eredivisie
309,Youri Regeer,NED,"DF,FW",Twente,20-143,2003,10.9,0.09,0.83,0.28,33.3,0.83,0.28,0.11,0.33,13.2,0.00,0.00,0.00,0.09,0.09,0.11,0.00,0.00,https://fbref.com/en/players/e0782abd/Youri-Regeer,e0782abd,Eredivisie
310,Gyan de Regt,NED,FW,Vitesse,21-147,2002,5.6,0.18,1.43,0.54,37.5,1.43,0.53,0.13,0.33,15.8,0.00,0.00,0.00,0.16,0.16,0.12,0.02,0.02,https://fbref.com/en/players/bae360fd/Gyan-de-Regt,bae360fd,Eredivisie
311,Eliano Reijnders,NED,"DF,FW",Zwolle,23-077,2000,12.4,0.08,0.40,0.16,40.0,0.40,0.16,0.20,0.50,15.4,0.00,0.00,0.00,0.10,0.10,0.24,-0.02,-0.02,https://fbref.com/en/players/d32ef527/Eliano-Reijnders,d32ef527,Eredivisie
312,Devyne Rensch,NED,DF,Ajax,20-355,2003,10.5,0.00,0.29,0.10,33.3,0.28,0.09,0.00,0.00,15.7,0.00,0.00,0.00,0.02,0.02,0.09,-0.02,-0.02,https://fbref.com/en/players/c5cbbcff/Devyne-Rensch,c5cbbcff,Eredivisie
313,Stije Resink,NED,MF,Almere City,20-225,2003,12.8,0.00,1.25,0.16,12.5,1.25,0.16,0.00,0.00,23.2,0.00,0.00,0.00,0.06,0.06,0.05,-0.06,-0.06,https://fbref.com/en/players/df90b7ad/Stije-Resink,df90b7ad,Eredivisie
314,Francisco Reyes,DOM,DF,Volendam,17-286,2006,0.2,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/f3bc054b/Francisco-Reyes,f3bc054b,Eredivisie
315,Milan Robberechts,BEL,"FW,MF",Fortuna Sittard,19-310,2004,2.3,0.43,2.17,0.87,40.0,2.21,0.88,0.20,0.50,18.7,0.00,0.00,0.00,0.17,0.17,0.08,0.26,0.26,https://fbref.com/en/players/81e4f7ff/Milan-Robberechts,81e4f7ff,Eredivisie
316,Thomas Robinet,FRA,"MF,FW",Almere City,27-143,1996,15.4,0.39,2.21,0.39,17.6,2.21,0.39,0.12,0.67,15.9,0.00,0.13,0.13,0.45,0.35,0.16,-0.06,-0.09,https://fbref.com/en/players/ec1e1d42/Thomas-Robinet,ec1e1d42,Eredivisie
317,Robin Roefs,NED,GK,NEC Nijmegen,20-356,2003,3.7,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/349fa918/Robin-Roefs,349fa918,Eredivisie
318,Godfried Roemeratoe,CUW,MF,RKC Waalwijk,24-142,1999,11.7,0.00,0.26,0.00,0.0,0.26,0.00,0.00,,24.7,0.00,0.00,0.00,0.02,0.02,0.05,-0.02,-0.02,https://fbref.com/en/players/a646b710/Godfried-Roemeratoe,a646b710,Eredivisie
319,Ole Romeny,NED,"FW,MF",Utrecht,23-202,2000,4.4,0.23,2.05,0.91,44.4,2.05,0.91,0.11,0.25,12.3,0.00,0.00,0.00,0.27,0.27,0.14,-0.05,-0.05,https://fbref.com/en/players/3e17193f/Ole-Romeny,3e17193f,Eredivisie
320,Philippe Rommens,BEL,MF,Go Ahead Eag,26-141,1997,15.0,0.27,1.73,0.87,50.0,1.74,0.87,0.12,0.23,25.7,0.40,0.07,0.07,0.13,0.07,0.04,0.14,0.13,https://fbref.com/en/players/318db7b4/Philippe-Rommens,318db7b4,Eredivisie
321,Bart van Rooij,NED,DF,NEC Nijmegen,22-227,2001,12.1,0.17,0.91,0.33,36.4,0.91,0.33,0.18,0.50,17.8,0.00,0.00,0.00,0.11,0.11,0.11,0.06,0.06,https://fbref.com/en/players/30fb2f9c/Bart-van-Rooij,30fb2f9c,Eredivisie
322,Eloy Room,CUW,GK,Vitesse,34-336,1989,16.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/6b33d86b/Eloy-Room,6b33d86b,Eredivisie
323,Ruben Roosken,NED,DF,Heracles Almelo,23-312,2000,9.0,0.00,0.33,0.00,0.0,0.33,0.00,0.00,,29.5,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,https://fbref.com/en/players/e9dc604a/Ruben-Roosken,e9dc604a,Eredivisie
324,Loreintz Rosier,FRA,MF,Fortuna Sittard,25-147,1998,10.7,0.09,0.93,0.37,40.0,0.93,0.37,0.10,0.25,21.4,0.00,0.00,0.00,0.05,0.05,0.05,0.05,0.05,https://fbref.com/en/players/19b28f22/Loreintz-Rosier,19b28f22,Eredivisie
325,Mathias Ross,DEN,DF,NEC Nijmegen,22-358,2001,7.4,0.27,0.54,0.41,75.0,0.54,0.41,0.50,0.67,7.1,0.00,0.00,0.00,0.11,0.11,0.21,0.16,0.16,https://fbref.com/en/players/549d4e3e/Mathias-Ross,549d4e3e,Eredivisie
326,Nils Rossen,NED,FW,NEC Nijmegen,18-160,2005,0.2,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/408ba138/Nils-Rossen,408ba138,Eredivisie
327,Daan Rots,NED,FW,Twente,22-167,2001,13.4,0.15,1.27,0.15,11.8,1.27,0.15,0.12,1.00,15.9,0.00,0.00,0.00,0.11,0.11,0.09,0.04,0.04,https://fbref.com/en/players/d40b01f6/Daan-Rots,d40b01f6,Eredivisie
328,Mats Rots,NED,DF,Twente,17-303,2006,0.8,0.00,1.25,0.00,0.0,1.32,0.00,0.00,,17.1,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,https://fbref.com/en/players/de4b685b/Mats-Rots,de4b685b,Eredivisie
329,Manu Royo,ESP,DF,Almere City,29-314,1994,7.4,0.00,0.68,0.14,20.0,0.68,0.14,0.00,0.00,27.4,0.00,0.00,0.00,0.01,0.01,0.02,-0.01,-0.01,https://fbref.com/en/players/4d24f3e4/Manu-Royo,4d24f3e4,Eredivisie
330,Gerónimo Rulli,ARG,GK,Ajax,31-233,1992,0.3,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/625c144a/Geronimo-Rulli,625c144a,Eredivisie
331,Mathew Ryan,AUS,GK,AZ Alkmaar,31-275,1992,15.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/4535e4bb/Mathew-Ryan,4535e4bb,Eredivisie
332,Pim Saathof,NED,DF,Go Ahead Eag,20-011,2003,0.1,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/1b979bc2/Pim-Saathof,1b979bc2,Eredivisie
333,Michal Sadílek,CZE,MF,Twente,24-222,1999,14.6,0.07,1.03,0.27,26.7,1.03,0.27,0.07,0.25,22.1,0.00,0.00,0.00,0.05,0.05,0.05,0.01,0.01,https://fbref.com/en/players/7c9fa389/Michal-Sadilek,7c9fa389,Eredivisie
334,Ibrahim Sadiq,GHA,FW,AZ Alkmaar,23-246,2000,2.6,0.00,1.15,0.00,0.0,1.17,0.00,0.00,,37.2,0.00,0.00,0.00,0.04,0.04,0.02,-0.04,-0.04,https://fbref.com/en/players/9200d432/Ibrahim-Sadiq,9200d432,Eredivisie
335,Modibo Sagnan,FRA,DF,Utrecht,24-269,1999,9.5,0.11,0.63,0.32,50.0,0.63,0.31,0.17,0.33,13.4,0.00,0.00,0.00,0.05,0.05,0.08,0.05,0.05,https://fbref.com/en/players/76d679c7/Modibo-Sagnan,76d679c7,Eredivisie
336,Osame Sahraoui,NOR,FW,Heerenveen,22-211,2001,13.3,0.30,2.78,0.68,24.3,2.78,0.68,0.11,0.44,14.9,0.00,0.00,0.00,0.28,0.28,0.11,0.02,0.02,https://fbref.com/en/players/6f9fa232/Osame-Sahraoui,6f9fa232,Eredivisie
337,Ismael Saibari,MAR,MF,PSV Eindhoven,22-345,2001,8.3,0.48,3.73,1.69,45.2,3.74,1.69,0.13,0.29,18.5,0.00,0.00,0.00,0.61,0.61,0.16,-0.13,-0.13,https://fbref.com/en/players/3ec9f005/Ismael-Saibari,3ec9f005,Eredivisie
338,Koki Saito,JPN,FW,Sparta R'dam,22-151,2001,4.1,0.49,3.17,1.22,38.5,3.14,1.21,0.15,0.40,18.1,0.00,0.00,0.00,0.41,0.41,0.13,0.07,0.07,https://fbref.com/en/players/5408dd51/Koki-Saito,5408dd51,Eredivisie
339,Anass Salah-Eddine,NED,DF,Ajax,21-355,2002,2.1,0.00,0.95,0.00,0.0,0.94,0.00,0.00,,25.6,0.00,0.00,0.00,0.05,0.05,0.03,-0.05,-0.05,https://fbref.com/en/players/0d274394/Anass-Salah-Eddine,0d274394,Eredivisie
340,Shurandy Sambo,NED,DF,PSV Eindhoven,22-142,2001,1.1,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/4b1d5a70/Shurandy-Sambo,4b1d5a70,Eredivisie
341,Alfons Sampsted,ISL,DF,Twente,25-277,1998,13.6,0.00,0.44,0.07,16.7,0.44,0.07,0.00,0.00,18.2,0.00,0.00,0.00,0.02,0.02,0.06,-0.02,-0.02,https://fbref.com/en/players/5d873dfb/Alfons-Sampsted,5d873dfb,Eredivisie
342,Philippe Sandler,NED,DF,NEC Nijmegen,26-332,1997,6.7,0.00,0.15,0.00,0.0,0.15,0.00,0.00,,19.0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,https://fbref.com/en/players/60740e70/Philippe-Sandler,60740e70,Eredivisie
343,Cisse Sandra,BEL,MF,Excelsior,20-023,2003,10.4,0.10,1.35,0.38,28.6,1.34,0.38,0.07,0.25,17.0,0.00,0.00,0.00,0.16,0.16,0.12,-0.07,-0.07,https://fbref.com/en/players/2f33776f/Cisse-Sandra,2f33776f,Eredivisie
344,Ibrahim Sangaré,CIV,MF,PSV Eindhoven,26-037,1997,2.0,0.00,1.00,0.00,0.0,1.00,0.00,0.00,,17.4,0.00,0.00,0.00,0.05,0.05,0.05,-0.05,-0.05,https://fbref.com/en/players/bced0375/Ibrahim-Sangare,bced0375,Eredivisie
345,Mohamed Sankoh,NED,FW,Heracles Almelo,20-084,2003,8.3,0.48,3.01,1.20,40.0,3.01,1.20,0.16,0.40,11.6,0.00,0.00,0.00,0.76,0.76,0.25,-0.28,-0.28,https://fbref.com/en/players/be625686/Mohamed-Sankoh,be625686,Eredivisie
346,Kodai Sano,JPN,FW,NEC Nijmegen,20-105,2003,0.9,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/f2b91fdf/Kodai-Sano,f2b91fdf,Eredivisie
347,Antonio Satriano,ITA,FW,Heracles Almelo,20-070,2003,1.8,0.00,2.22,0.56,25.0,2.21,0.55,0.00,0.00,10.5,0.00,0.00,0.00,0.39,0.39,0.19,-0.39,-0.39,https://fbref.com/en/players/06cc6ad5/Antonio-Satriano,06cc6ad5,Eredivisie
348,Leo Sauer,SVK,FW,Feyenoord,18-023,2005,2.1,0.48,3.33,1.43,42.9,3.30,1.41,0.14,0.33,16.9,0.00,0.00,0.00,0.33,0.33,0.09,0.14,0.14,https://fbref.com/en/players/4c53a688/Leo-Sauer,4c53a688,Eredivisie
349,Jasper Schendelaar,NED,GK,Zwolle,23-128,2000,16.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/0c43c76c/Jasper-Schendelaar,0c43c76c,Eredivisie
350,Sem Scheperman,NED,"MF,DF",Heracles Almelo,21-198,2002,3.5,0.00,1.43,0.29,20.0,1.43,0.29,0.00,0.00,12.7,0.00,0.00,0.00,0.17,0.17,0.11,-0.17,-0.17,https://fbref.com/en/players/60faf301/Sem-Scheperman,60faf301,Eredivisie
351,Lasse Schöne,DEN,MF,NEC Nijmegen,37-226,1986,10.2,0.00,0.49,0.10,20.0,0.49,0.10,0.00,0.00,25.0,0.10,0.00,0.00,0.01,0.01,0.02,-0.01,-0.01,https://fbref.com/en/players/c3a8bcd8/Lasse-Schone,c3a8bcd8,Eredivisie
352,Jerdy Schouten,NED,"MF,DF",PSV Eindhoven,26-361,1997,10.5,0.10,1.05,0.19,18.2,1.05,0.19,0.09,0.50,15.6,0.00,0.00,0.00,0.10,0.10,0.09,0.00,0.00,https://fbref.com/en/players/2cfae697/Jerdy-Schouten,2cfae697,Eredivisie
353,Nicolás Serrano,ESP,"FW,MF",Zwolle,20-309,2003,1.6,0.00,3.13,1.25,40.0,3.06,1.22,0.00,0.00,18.8,0.00,0.00,0.00,0.19,0.19,0.07,-0.19,-0.19,https://fbref.com/en/players/2ad0e5e5/Nicolas-Serrano,2ad0e5e5,Eredivisie
354,Mats Seuntjens,NED,"FW,MF",Utrecht,31-266,1992,10.6,0.09,1.89,0.94,50.0,1.88,0.94,0.05,0.10,17.9,0.00,0.00,0.00,0.36,0.36,0.19,-0.26,-0.26,https://fbref.com/en/players/db159803/Mats-Seuntjens,db159803,Eredivisie
355,José Pascual Alba Seva,ESP,"FW,DF",Almere City,23-281,2000,0.7,0.00,1.43,0.00,0.0,1.48,0.00,0.00,,10.8,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,https://fbref.com/en/players/b7c4ae4c/Jose-Pascual-Alba-Seva,b7c4ae4c,Eredivisie
356,Serano Seymor,NED,DF,Excelsior,22-004,2002,3.6,0.00,0.28,0.00,0.0,0.28,0.00,0.00,,12.1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,https://fbref.com/en/players/19388cbc/Serano-Seymor,19388cbc,Eredivisie
357,Kaj Sierhuis,NED,FW,Fortuna Sittard,25-256,1998,9.4,0.53,2.98,0.74,25.0,2.97,0.74,0.14,0.57,19.2,0.21,0.11,0.21,0.44,0.27,0.09,0.10,0.16,https://fbref.com/en/players/9c2b1f11/Kaj-Sierhuis,9c2b1f11,Eredivisie
358,Dimitris Siovas,GRE,DF,Fortuna Sittard,35-114,1988,12.9,0.00,0.62,0.16,25.0,0.62,0.16,0.00,0.00,12.3,0.00,0.00,0.00,0.03,0.03,0.04,-0.03,-0.03,https://fbref.com/en/players/92d38e6c/Dimitris-Siovas,92d38e6c,Eredivisie
359,Gijs Smal,NED,DF,Twente,26-130,1997,6.6,0.00,1.67,0.15,9.1,1.66,0.15,0.00,0.00,22.4,0.15,0.00,0.00,0.09,0.09,0.06,-0.09,-0.09,https://fbref.com/en/players/0eb4a4f3/Gijs-Smal,0eb4a4f3,Eredivisie
360,Ian Smeulers,NED,"DF,MF",Excelsior,23-361,2000,1.8,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/732e0da3/Ian-Smeulers,732e0da3,Eredivisie
361,Sven Sonnenberg,GER,DF,Heracles Almelo,24-354,1999,9.1,0.11,0.77,0.11,14.3,0.77,0.11,0.14,1.00,13.1,0.00,0.00,0.00,0.12,0.12,0.16,-0.01,-0.01,https://fbref.com/en/players/5a7c3705/Sven-Sonnenberg,5a7c3705,Eredivisie
362,Borna Sosa,CRO,DF,Ajax,25-352,1998,3.7,0.00,0.54,0.00,0.0,0.54,0.00,0.00,,28.1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,https://fbref.com/en/players/af0d79a9/Borna-Sosa,af0d79a9,Eredivisie
363,Sylla Sow,NED,FW,Go Ahead Eag,27-153,1996,6.7,0.75,2.39,1.64,68.8,2.38,1.64,0.31,0.45,12.7,0.00,0.00,0.00,0.46,0.46,0.19,0.28,0.28,https://fbref.com/en/players/0032d3ad/Sylla-Sow,0032d3ad,Eredivisie
364,Mark Spenkelink,NED,GK,RKC Waalwijk,26-346,1997,1.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/e69c30bb/Mark-Spenkelink,e69c30bb,Eredivisie
365,Sem Steijn,NED,MF,Twente,22-052,2001,12.6,0.79,3.65,1.19,32.6,3.66,1.19,0.20,0.60,17.2,0.24,0.08,0.08,0.60,0.54,0.15,0.19,0.17,https://fbref.com/en/players/ef58c4bc/Sem-Steijn,ef58c4bc,Eredivisie
366,Calvin Stengs,NED,"MF,FW",Feyenoord,25-021,1998,13.0,0.38,1.54,0.92,60.0,1.54,0.92,0.25,0.42,15.9,0.08,0.00,0.00,0.26,0.26,0.17,0.12,0.12,https://fbref.com/en/players/8f7e6783/Calvin-Stengs,8f7e6783,Eredivisie
367,Filip Stevanovic,SRB,"FW,MF",RKC Waalwijk,21-105,2002,6.0,0.33,2.67,0.83,31.3,2.67,0.83,0.13,0.40,18.0,0.33,0.00,0.00,0.23,0.23,0.09,0.10,0.10,https://fbref.com/en/players/50f823d3/Filip-Stevanovic,50f823d3,Eredivisie
368,Yukinari Sugawara,JPN,DF,AZ Alkmaar,23-194,2000,15.0,0.00,1.40,0.33,23.8,1.40,0.33,0.00,0.00,22.9,0.53,0.00,0.00,0.07,0.07,0.05,-0.07,-0.07,https://fbref.com/en/players/580bcd18/Yukinari-Sugawara,580bcd18,Eredivisie
369,Josip Šutalo,CRO,DF,Ajax,23-314,2000,11.5,0.00,0.43,0.26,60.0,0.43,0.26,0.00,0.00,11.5,0.00,0.00,0.00,0.03,0.03,0.06,-0.03,-0.03,https://fbref.com/en/players/33a6a650/Josip-Sutalo,33a6a650,Eredivisie
370,Anas Tahiri,BEL,MF,Heerenveen,28-238,1995,7.1,0.14,0.56,0.14,25.0,0.56,0.14,0.00,0.00,28.2,0.00,0.14,0.14,0.13,0.03,0.04,0.01,-0.03,https://fbref.com/en/players/e43e11a0/Anas-Tahiri,e43e11a0,Eredivisie
371,Benjamin Tahirovic,BIH,MF,Ajax,20-311,2003,9.0,0.11,1.44,0.33,23.1,1.44,0.33,0.08,0.33,23.4,0.00,0.00,0.00,0.07,0.07,0.05,0.04,0.04,https://fbref.com/en/players/eb3022c3/Benjamin-Tahirovic,eb3022c3,Eredivisie
372,Elayis Tavsan,NED,FW,NEC Nijmegen,22-253,2001,3.8,0.53,2.89,1.58,54.5,2.91,1.59,0.18,0.33,17.8,0.00,0.00,0.00,0.21,0.21,0.07,0.32,0.32,https://fbref.com/en/players/928143e7/Elayis-Tavsan,928143e7,Eredivisie
373,Kenneth Taylor,NED,MF,Ajax,21-237,2002,13.0,0.08,1.38,0.46,33.3,1.38,0.46,0.06,0.17,16.0,0.00,0.00,0.00,0.18,0.18,0.13,-0.11,-0.11,https://fbref.com/en/players/ad9b2747/Kenneth-Taylor,ad9b2747,Eredivisie
374,Hidde ter Avest,NED,DF,Utrecht,26-233,1997,11.2,0.00,0.27,0.09,33.3,0.27,0.09,0.00,0.00,16.7,0.00,0.00,0.00,0.01,0.01,0.04,-0.01,-0.01,https://fbref.com/en/players/18f9dbd0/Hidde-ter-Avest,18f9dbd0,Eredivisie
375,Jordan Teze,NED,DF,PSV Eindhoven,24-100,1999,11.4,0.00,0.79,0.18,22.2,0.79,0.18,0.00,0.00,26.7,0.09,0.00,0.00,0.03,0.03,0.03,-0.03,-0.03,https://fbref.com/en/players/82e9b1bb/Jordan-Teze,82e9b1bb,Eredivisie
376,Ryan Thomas,NZL,MF,Zwolle,29-019,1994,3.7,0.00,1.35,0.27,20.0,1.34,0.27,0.00,0.00,23.0,0.00,0.00,0.00,0.03,0.03,0.03,-0.03,-0.03,https://fbref.com/en/players/95efdac2/Ryan-Thomas,95efdac2,Eredivisie
377,Lennart Thy,GER,"MF,FW",Zwolle,31-317,1992,11.7,0.51,2.31,1.03,44.4,2.31,1.02,0.22,0.50,14.3,0.00,0.00,0.00,0.30,0.30,0.13,0.21,0.21,https://fbref.com/en/players/af31925d/Lennart-Thy,af31925d,Eredivisie
