Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Player Link_,Player ID_,Competition
296,Tanguy Lienard,FRA,DF,Valenciennes,18-279,2005,1.9,42.6,33.7,8.95,0.53,0.00,0.00,1.58,8.42,0.00,0.00,0.00,0.00,28.9,0.00,1.58,https://fbref.com/en/players/78f4035d/Tanguy-Lienard,78f4035d,Ligue 2
297,Makabi Lilepo,COD,"FW,MF",Valenciennes,26-165,1997,8.3,19.4,18.6,0.84,0.36,0.24,0.24,1.93,0.12,0.24,0.12,0.12,0.00,12.4,0.00,0.72,https://fbref.com/en/players/73e0a7e4/Makabi-Lilepo,73e0a7e4,Ligue 2
298,Allan Linguet,FRA,DF,Valenciennes,24-144,1999,13.5,46.9,36.4,10.4,1.48,0.00,0.15,1.56,8.89,0.00,0.00,0.00,0.00,36.6,0.07,1.19,https://fbref.com/en/players/36807c98/Allan-Linguet,36807c98,Ligue 2
299,Raphaël Lipinski,FRA,"DF,MF",Rodez Aveyron,21-162,2002,5.4,49.4,39.4,10.0,0.37,0.00,0.00,5.93,9.63,0.00,0.00,0.00,0.00,32.2,0.00,1.67,https://fbref.com/en/players/d246ee7b/Raphael-Lipinski,d246ee7b,Ligue 2
300,Jérémy Livolant,FRA,FW,Bordeaux,25-364,1998,11.1,37.0,32.9,4.05,1.08,0.18,0.27,6.22,0.99,1.98,1.08,0.72,0.00,24.9,0.09,1.62,https://fbref.com/en/players/4f3768f1/Jeremy-Livolant,4f3768f1,Ligue 2
301,Victor Lobry,FRA,"MF,DF",Saint-Étienne,28-206,1995,3.6,45.3,42.8,1.39,0.00,0.28,0.56,2.50,0.00,0.83,0.28,0.56,0.00,33.9,1.11,1.39,https://fbref.com/en/players/8e88e3bf/Victor-Lobry,8e88e3bf,Ligue 2
302,Julien López,ALG,"FW,MF",Paris FC,31-313,1992,3.0,36.3,35.3,1.00,0.33,0.00,0.00,4.33,0.67,0.00,0.00,0.00,0.00,28.7,0.00,1.00,https://fbref.com/en/players/bb288dae/Julien-Lopez,bb288dae,Ligue 2
303,Joseph Lopy,SEN,MF,Angers,31-299,1992,15.0,43.8,43.1,0.73,0.67,0.27,0.13,0.13,0.07,0.00,0.00,0.00,0.00,38.9,0.00,0.53,https://fbref.com/en/players/3886c982/Joseph-Lopy,3886c982,Ligue 2
304,Samuel Loric,FRA,DF,Quevilly-Rouen,23-187,2000,12.3,48.5,38.0,10.3,0.41,0.00,0.49,3.01,9.92,0.00,0.00,0.00,0.00,33.0,0.08,0.98,https://fbref.com/en/players/9004f318/Samuel-Loric,9004f318,Ligue 2
305,Matéo Loubatieres,FRA,MF,Bastia,20-115,2003,1.6,41.9,36.9,4.38,1.25,0.00,0.63,4.38,0.00,3.13,2.50,0.63,0.00,29.4,0.63,0.00,https://fbref.com/en/players/419b3fd0/Mateo-Loubatieres,419b3fd0,Ligue 2
306,Jean Louchet,FRA,GK,Valenciennes,27-036,1996,19.0,35.2,26.7,8.37,2.84,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,24.0,0.16,0.05,https://fbref.com/en/players/109f8da7/Jean-Louchet,109f8da7,Ligue 2
307,Dylan Louiserre,FRA,MF,Guingamp,28-340,1995,15.5,50.6,48.3,2.26,1.35,0.19,0.97,0.45,0.13,0.13,0.13,0.00,0.00,41.5,0.13,0.52,https://fbref.com/en/players/a5f04eee/Dylan-Louiserre,a5f04eee,Ligue 2
308,Josias Lukembila,SUI,"FW,MF",Paris FC,24-121,1999,10.3,23.6,23.2,0.19,0.00,0.00,0.00,2.04,0.19,0.00,0.00,0.00,0.00,16.8,0.19,0.68,https://fbref.com/en/players/f4a0e9cc/Josias-Lukembila,f4a0e9cc,Ligue 2
309,Taylor Luvambo,COD,MF,Guingamp,24-187,1999,1.8,23.3,23.3,0.00,0.00,0.00,0.00,1.11,0.00,0.00,0.00,0.00,0.00,15.6,0.00,0.56,https://fbref.com/en/players/5b2bfb94/Taylor-Luvambo,5b2bfb94,Ligue 2
310,Youssouf M'Changama,COM,MF,Troyes,33-132,1990,8.7,54.4,47.7,5.75,2.99,0.00,0.46,2.87,0.11,2.64,1.38,0.69,0.00,43.2,0.92,0.57,https://fbref.com/en/players/e05082d1/Youssouf-MChangama,e05082d1,Ligue 2
311,Issouf Macalou,CIV,"FW,MF",Valenciennes,25-012,1998,0.2,20.0,20.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,https://fbref.com/en/players/14a7f931/Issouf-Macalou,14a7f931,Ligue 2
312,Eros Maddy,NED,"FW,MF",Auxerre,22-337,2001,1.0,20.0,20.0,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,13.0,0.00,1.00,https://fbref.com/en/players/0ed50019/Eros-Maddy,0ed50019,Ligue 2
313,Louis Mafouta,CTA,"FW,MF",Amiens,29-190,1994,14.7,23.9,22.6,1.36,0.00,0.07,0.00,0.41,0.07,0.00,0.00,0.00,0.00,16.8,0.00,0.54,https://fbref.com/en/players/bec3d251/Louis-Mafouta,bec3d251,Ligue 2
314,Julien Maggiotti,FRA,"MF,FW",Bastia,28-121,1995,4.5,45.1,38.4,6.44,1.78,0.00,1.33,4.22,1.11,2.89,2.00,0.44,0.00,33.1,0.22,0.44,https://fbref.com/en/players/dee646cb/Julien-Maggiotti,dee646cb,Ligue 2
315,Moise Mahop,CMR,DF,Annecy,23-300,2000,14.2,55.1,39.0,15.8,1.83,0.00,0.70,2.61,13.9,0.00,0.00,0.00,0.00,34.9,0.28,0.92,https://fbref.com/en/players/834b8025/Moise-Mahop,834b8025,Ligue 2
316,Stone Mambo,,DF,Rodez Aveyron,24-289,1999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/e5c536da/Stone-Mambo,e5c536da,Ligue 2
317,Hianga Mananga Mbock,FRA,MF,Caen,24-011,1999,4.4,52.3,50.0,2.27,1.36,0.45,1.14,0.45,0.45,0.00,0.00,0.00,0.00,45.9,0.00,0.45,https://fbref.com/en/players/0f86995c/Hianga-Mananga-Mbock,0f86995c,Ligue 2
318,Vincent Manceau,FRA,DF,Guingamp,34-182,1989,2.7,59.6,44.8,14.8,1.85,0.00,0.37,2.22,13.0,0.00,0.00,0.00,0.00,45.6,0.00,0.37,https://fbref.com/en/players/c26a3918/Vincent-Manceau,c26a3918,Ligue 2
319,Cyril Mandouki,MTQ,MF,Paris FC,32-140,1991,16.3,45.6,43.0,2.52,1.17,0.06,0.67,1.17,1.04,0.31,0.06,0.18,0.00,36.7,0.06,1.04,https://fbref.com/en/players/30834b83/Cyril-Mandouki,30834b83,Ligue 2
320,Anthony Mandrea,ALG,GK,Caen,27-014,1996,18.0,29.1,18.8,10.2,4.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.5,0.06,0.00,https://fbref.com/en/players/f7d3a773/Anthony-Mandrea,f7d3a773,Ligue 2
321,Thomas Mangani,FRA,MF,Ajaccio,36-254,1987,15.5,64.2,58.8,4.90,3.61,0.06,0.58,2.52,0.00,1.29,0.77,0.32,0.00,50.1,0.45,0.58,https://fbref.com/en/players/c801616a/Thomas-Mangani,c801616a,Ligue 2
322,Jean Marcelin,FRA,DF,Bordeaux,23-330,2000,3.2,81.6,79.1,1.88,1.88,0.00,0.31,0.00,0.00,0.00,0.00,0.00,0.00,73.8,0.63,0.00,https://fbref.com/en/players/54d4d5f3/Jean-Marcelin,54d4d5f3,Ligue 2
323,Vincent Marchetti,FRA,MF,Ajaccio,26-188,1997,12.7,40.1,37.2,2.36,1.50,0.31,0.16,1.50,0.47,0.39,0.24,0.16,0.00,30.3,0.47,0.63,https://fbref.com/en/players/740f00ac/Vincent-Marchetti,740f00ac,Ligue 2
324,Loïs Martins,FRA,"MF,DF",Stade Laval,19-333,2004,0.1,50.0,50.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.0,0.00,0.00,https://fbref.com/en/players/a9857d92/Lois-Martins,a9857d92,Ligue 2
325,Pape Massar Djitte,SEN,FW,Pau FC,20-334,2003,0.3,40.0,40.0,0.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,30.0,0.00,0.00,https://fbref.com/en/players/032c5b29/Pape-Massar-Djitte,032c5b29,Ligue 2
326,Julien Masson,FRA,MF,Valenciennes,25-204,1998,12.8,38.6,36.2,2.19,1.88,0.00,0.39,0.39,0.31,0.00,0.00,0.00,0.00,32.1,0.23,0.39,https://fbref.com/en/players/f6b1fa16/Julien-Masson,f6b1fa16,Ligue 2
327,Isaac Matondo,FRA,"MF,FW",US Concarneau,24-290,1999,4.1,36.3,35.4,0.24,0.00,0.00,0.00,1.22,0.00,0.00,0.00,0.00,0.00,29.0,0.73,0.98,https://fbref.com/en/players/f340e64f/Isaac-Matondo,f340e64f,Ligue 2
328,Jean Mattéo Bahoya,FRA,"MF,FW",Angers,18-246,2005,7.7,35.5,34.2,0.78,0.13,0.13,0.13,0.78,0.52,0.00,0.00,0.00,0.00,27.8,0.52,1.04,https://fbref.com/en/players/70d4c949/Jean-Matteo-Bahoya,70d4c949,Ligue 2
329,Brice Maubleu,FRA,GK,Grenoble,34-038,1989,17.0,31.8,21.4,10.3,2.18,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,22.7,0.12,0.00,https://fbref.com/en/players/5748ef07/Brice-Maubleu,5748ef07,Ligue 2
330,Fernand Mayembo,CGO,DF,Ajaccio,27-364,1996,1.0,61.0,61.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.0,0.00,0.00,https://fbref.com/en/players/b20cc590/Fernand-Mayembo,b20cc590,Ligue 2
331,Derek Mazou-Sacko,FRA,"MF,DF",Troyes,19-094,2004,4.5,49.3,47.6,1.56,0.67,0.00,0.67,0.22,0.89,0.00,0.00,0.00,0.00,40.9,0.22,0.22,https://fbref.com/en/players/810edef9/Derek-Mazou-Sacko,810edef9,Ligue 2
332,Baye Mbaye,SEN,"DF,MF",Bastia,19-361,2004,1.7,46.5,38.8,7.65,0.59,0.00,0.59,2.35,7.06,0.00,0.00,0.00,0.00,32.9,0.00,0.59,https://fbref.com/en/players/f789b316/Baye-Mbaye,f789b316,Ligue 2
333,Freddy Mbemba,FRA,"MF,FW",Dunkerque,21-023,2002,0.4,37.5,35.0,0.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,22.5,2.50,0.00,https://fbref.com/en/players/fbf4efc9/Freddy-Mbemba,fbf4efc9,Ligue 2
334,Moustapha Mbow,SEN,DF,Paris FC,23-306,2000,18.2,64.9,62.7,2.14,2.09,0.00,0.71,0.00,0.05,0.00,0.00,0.00,0.00,57.0,0.11,0.44,https://fbref.com/en/players/3f3a2cba/Moustapha-Mbow,3f3a2cba,Ligue 2
335,Daylam Meddah,FRA,MF,Caen,21-094,2002,0.6,28.3,26.7,1.67,1.67,0.00,1.67,0.00,0.00,0.00,0.00,0.00,0.00,20.0,0.00,0.00,https://fbref.com/en/players/98f4acf7/Daylam-Meddah,98f4acf7,Ligue 2
336,Farid El Melali,ALG,"MF,FW",Angers,26-248,1997,8.1,34.3,33.5,0.86,0.12,0.12,0.37,1.60,0.25,0.49,0.12,0.12,0.00,27.7,0.00,1.36,https://fbref.com/en/players/d21e361a/Farid-El-Melali,d21e361a,Ligue 2
337,Joseph Mendes,GNB,FW,Rodez Aveyron,32-284,1991,0.1,40.0,40.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,https://fbref.com/en/players/d93c6b04/Joseph-Mendes,d93c6b04,Ligue 2
338,Alexandre Mendy,GNB,FW,Caen,29-294,1994,17.4,20.7,20.2,0.40,0.17,0.06,0.57,0.46,0.00,0.00,0.00,0.00,0.00,14.5,0.11,0.52,https://fbref.com/en/players/e067808c/Alexandre-Mendy,e067808c,Ligue 2
339,Arial Mendy,SEN,DF,Grenoble,29-062,1994,6.5,73.2,60.3,12.5,2.15,0.00,0.15,3.23,10.3,0.00,0.00,0.00,0.00,57.8,0.46,1.23,https://fbref.com/en/players/9f0f4b49/Arial-Mendy,9f0f4b49,Ligue 2
340,Batista Mendy,FRA,MF,Angers,23-361,2000,2.2,54.1,51.8,1.82,1.36,0.45,0.45,0.00,0.45,0.00,0.00,0.00,0.00,46.4,0.45,0.45,https://fbref.com/en/players/e472a6f6/Batista-Mendy,e472a6f6,Ligue 2
341,Nobel Mendy,FRA,"FW,DF",Paris FC,19-127,2004,0.8,47.5,35.0,12.5,5.00,0.00,0.00,1.25,7.50,0.00,0.00,0.00,0.00,43.8,0.00,0.00,https://fbref.com/en/players/7e64e657/Nobel-Mendy,7e64e657,Ligue 2
342,Gideon Mensah,GHA,DF,Auxerre,25-174,1998,14.2,72.5,60.8,11.5,1.20,0.07,0.28,5.42,10.1,0.14,0.00,0.00,0.00,58.7,0.21,1.34,https://fbref.com/en/players/9bdd8118/Gideon-Mensah,9bdd8118,Ligue 2
343,Nicolas Mercier,FRA,FW,Auxerre,20-343,2003,0.1,40.0,30.0,10.0,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.0,0.00,0.00,https://fbref.com/en/players/e63b0884/Nicolas-Mercier,e63b0884,Ligue 2
344,Yanis Merdji,ALG,FW,US Concarneau,30-071,1993,6.4,21.4,20.3,1.09,0.16,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,14.8,0.00,0.47,https://fbref.com/en/players/f083f3a6/Yanis-Merdji,f083f3a6,Ligue 2
345,Mehdi Merghem,FRA,MF,Guingamp,26-173,1997,11.3,48.1,37.9,10.1,4.07,0.44,0.62,12.2,0.53,5.49,2.57,2.65,0.00,31.9,0.09,0.97,https://fbref.com/en/players/49000148/Mehdi-Merghem,49000148,Ligue 2
346,Mathieu Michel,FRA,GK,Ajaccio,32-126,1991,10.0,31.2,20.5,10.5,4.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.9,0.20,0.00,https://fbref.com/en/players/e39f8724/Mathieu-Michel,e39f8724,Ligue 2
347,Clément Michelin,FRA,DF,Bordeaux,26-242,1997,14.3,64.9,51.5,13.2,2.17,0.14,0.56,7.13,8.74,2.24,0.77,1.33,0.00,50.3,0.21,1.40,https://fbref.com/en/players/cb9ec45d/Clement-Michelin,cb9ec45d,Ligue 2
348,Iyad Mohamed,COM,MF,Pau FC,22-309,2001,1.5,39.3,38.7,0.67,0.67,0.00,1.33,0.00,0.00,0.00,0.00,0.00,0.00,33.3,0.00,0.00,https://fbref.com/en/players/04ccaee7/Iyad-Mohamed,04ccaee7,Ligue 2
349,Thomas Monconduit,FRA,MF,Saint-Étienne,32-332,1991,4.2,56.7,53.8,2.62,2.38,0.00,0.24,0.71,0.00,0.00,0.00,0.00,0.00,46.4,0.24,0.24,https://fbref.com/en/players/84d94b91/Thomas-Monconduit,84d94b91,Ligue 2
350,Adrien Monfray,FRA,DF,Grenoble,33-019,1990,17.0,79.1,76.2,2.65,2.47,0.06,1.41,0.06,0.18,0.00,0.00,0.00,0.00,68.5,0.24,0.35,https://fbref.com/en/players/0d332068/Adrien-Monfray,0d332068,Ligue 2
351,Taylor Moore,ENG,DF,Valenciennes,26-241,1997,15.0,64.1,59.4,4.67,2.27,0.00,1.07,0.40,1.73,0.00,0.00,0.00,0.00,52.4,0.07,0.47,https://fbref.com/en/players/6ca8c0d9/Taylor-Moore,6ca8c0d9,Ligue 2
352,Kevin Mouanga,FRA,DF,Annecy,23-168,2000,11.9,40.0,37.6,2.18,2.10,0.08,0.42,0.17,0.08,0.00,0.00,0.00,0.00,29.8,0.17,0.42,https://fbref.com/en/players/b095d5b8/Kevin-Mouanga,b095d5b8,Ligue 2
353,Baptiste Mouazan,FRA,"MF,FW",US Concarneau,22-103,2001,14.8,39.4,34.7,4.53,1.55,0.14,0.20,4.73,0.27,2.30,1.15,1.01,0.00,29.8,0.14,1.69,https://fbref.com/en/players/81ac108d/Baptiste-Mouazan,81ac108d,Ligue 2
354,Aimen Moueffek,FRA,MF,Saint-Étienne,22-274,2001,8.0,40.4,39.8,0.38,0.13,0.63,0.38,0.50,0.13,0.00,0.00,0.00,0.00,33.9,0.25,0.50,https://fbref.com/en/players/2591b066/Aimen-Moueffek,2591b066,Ligue 2
355,Louis Mouton,FRA,MF,Pau FC,21-219,2002,12.2,48.0,45.0,2.70,2.05,0.33,0.90,1.39,0.08,0.49,0.41,0.08,0.00,37.9,0.25,0.98,https://fbref.com/en/players/c37823fe/Louis-Mouton,c37823fe,Ligue 2
356,Lionel Mpasi,COD,GK,Rodez Aveyron,29-160,1994,18.0,31.8,21.6,10.2,2.89,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.00,25.4,0.00,0.00,https://fbref.com/en/players/5c6b0637/Lionel-Mpasi,5c6b0637,Ligue 2
357,Noa Mupemba,FRA,"FW,MF",Stade Laval,21-165,2002,0.2,15.0,15.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,https://fbref.com/en/players/ca38e1d4/Noa-Mupemba,ca38e1d4,Ligue 2
358,Abdallah N'dour,SEN,DF,Guingamp,30-019,1993,6.7,53.3,40.7,12.2,0.30,0.15,0.00,2.84,11.9,0.00,0.00,0.00,0.00,37.3,0.30,1.34,https://fbref.com/en/players/4749367a/Abdallah-Ndour,4749367a,Ligue 2
359,Loïc N'Gatta,FRA,DF,Auxerre,20-028,2003,1.0,69.0,56.0,13.0,0.00,0.00,0.00,10.0,13.0,0.00,0.00,0.00,0.00,53.0,0.00,5.00,https://fbref.com/en/players/b1fe3000/Loic-NGatta,b1fe3000,Ligue 2
360,Vital N'Simba,COD,"DF,FW",Bordeaux,30-184,1993,10.0,60.8,51.1,9.60,1.50,0.20,0.80,5.50,7.40,0.70,0.00,0.60,0.00,46.5,0.10,1.30,https://fbref.com/en/players/249ac66d/Vital-NSimba,249ac66d,Ligue 2
361,Mickael Nade,FRA,DF,Saint-Étienne,24-310,1999,4.8,53.8,51.5,2.29,2.08,0.00,0.21,0.00,0.21,0.00,0.00,0.00,0.00,48.8,0.00,0.42,https://fbref.com/en/players/a6b6fa6e/Mickael-Nade,a6b6fa6e,Ligue 2
362,Zakaria Naidji,ALG,"FW,MF",Stade Laval,28-354,1995,0.7,38.6,38.6,0.00,0.00,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.0,0.00,0.00,https://fbref.com/en/players/aa814e76/Zakaria-Naidji,aa814e76,Ligue 2
363,Papa Ndiaga Yade,SEN,MF,Quevilly-Rouen,24-003,2000,9.8,32.3,31.6,0.71,0.00,0.00,0.61,3.37,0.61,0.10,0.10,0.00,0.00,22.8,0.00,0.92,https://fbref.com/en/players/87e9c7cd/Papa-Ndiaga-Yade,87e9c7cd,Ligue 2
364,Noha Ndombasi Nlandu,FRA,FW,US Concarneau,22-255,2001,9.1,16.7,15.8,0.88,0.00,0.11,0.00,2.09,0.11,0.00,0.00,0.00,0.00,12.7,0.00,0.66,https://fbref.com/en/players/82b16936/Noha-Ndombasi-Nlandu,82b16936,Ligue 2
365,Loïc Nestor,FRA,DF,Grenoble,34-233,1989,4.7,51.9,50.4,1.28,1.28,0.00,0.64,0.00,0.00,0.00,0.00,0.00,0.00,45.3,0.21,0.43,https://fbref.com/en/players/bb53ee38/Loic-Nestor,bb53ee38,Ligue 2
366,Oumar Ngom,MTN,MF,Pau FC,19-305,2004,2.1,43.8,41.9,1.43,1.43,0.48,0.48,1.90,0.00,0.00,0.00,0.00,0.00,31.9,0.48,0.48,https://fbref.com/en/players/2fd5aca2/Oumar-Ngom,2fd5aca2,Ligue 2
367,Ahmad Ngouyamsa,CMR,DF,Rodez Aveyron,23-018,2000,14.9,46.4,37.3,8.99,1.14,0.00,0.20,2.28,7.85,0.00,0.00,0.00,0.00,32.8,0.13,0.54,https://fbref.com/en/players/8413ceb1/Ahmad-Ngouyamsa,8413ceb1,Ligue 2
368,Abdoulaye Niakhate Ndiaye,SEN,DF,Troyes,21-273,2002,17.0,81.2,76.7,4.24,1.94,0.06,0.76,0.06,0.06,0.00,0.00,0.00,0.00,70.3,0.24,0.24,https://fbref.com/en/players/b8cd2ae4/Abdoulaye-Niakhate-Ndiaye,b8cd2ae4,Ligue 2
369,Ibrahima Niane,SEN,"FW,MF",Angers,24-303,1999,5.9,17.5,16.6,0.85,0.00,0.34,0.00,0.17,0.00,0.00,0.00,0.00,0.00,12.9,0.00,0.85,https://fbref.com/en/players/46faabfa/Ibrahima-Niane,46faabfa,Ligue 2
370,Jovan Nišić,SRB,DF,Pau FC,25-311,1998,0.1,80.0,70.0,10.0,0.00,10.0,0.00,10.0,0.00,10.0,0.00,10.0,0.00,60.0,0.00,0.00,https://fbref.com/en/players/c6c71b82/Jovan-Nisic,c6c71b82,Ligue 2
371,Yonis Njoh,FRA,"FW,MF",Pau FC,19-356,2004,3.4,27.6,27.4,0.29,0.00,0.29,0.00,0.59,0.00,0.29,0.00,0.29,0.00,19.7,0.00,1.18,https://fbref.com/en/players/f9151962/Yonis-Njoh,f9151962,Ligue 2
372,Obed Nkambadio,FRA,GK,Paris FC,20-335,2003,10.5,48.7,37.1,11.4,3.90,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,39.0,0.10,0.00,https://fbref.com/en/players/c15e8d9e/Obed-Nkambadio,c15e8d9e,Ligue 2
373,Niels Nkounkou,FRA,DF,Saint-Étienne,23-068,2000,1.0,45.0,38.0,7.00,0.00,0.00,2.00,2.00,7.00,0.00,0.00,0.00,0.00,32.0,0.00,3.00,https://fbref.com/en/players/f5b281e7/Niels-Nkounkou,f5b281e7,Ligue 2
374,Marius Noubissi,CMR,"FW,DF",Valenciennes,27-041,1996,0.3,16.7,13.3,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,https://fbref.com/en/players/60585cdb/Marius-Noubissi,60585cdb,Ligue 2
375,Riad Nouri,FRA,"MF,FW",Ajaccio,38-215,1985,6.9,34.8,32.5,2.17,0.58,0.43,0.00,3.62,0.14,1.45,0.43,1.01,0.00,23.9,0.14,1.45,https://fbref.com/en/players/374fbf7d/Riad-Nouri,374fbf7d,Ligue 2
376,Samuel Ntamack,CMR,FW,Annecy,22-256,2001,8.4,17.3,14.8,2.38,0.00,0.12,0.00,0.00,0.12,0.00,0.00,0.00,0.00,11.2,0.12,1.31,https://fbref.com/en/players/1504e009/Samuel-Ntamack,1504e009,Ligue 2
377,Emmanuel Ntim,GHA,DF,Caen,27-302,1996,11.5,54.3,53.0,1.13,1.13,0.00,0.70,0.00,0.00,0.00,0.00,0.00,0.00,47.8,0.17,0.26,https://fbref.com/en/players/59045046/Emmanuel-Ntim,59045046,Ligue 2
378,Natanael Ntolla,FRA,FW,Grenoble,24-191,1999,3.9,30.5,29.7,0.51,0.00,0.00,0.00,7.18,0.51,0.00,0.00,0.00,0.00,18.7,0.26,2.31,https://fbref.com/en/players/58b9ba00/Natanael-Ntolla,58b9ba00,Ligue 2
379,Johann Obiang,GAB,DF,Pau FC,30-187,1993,12.0,48.9,41.3,7.50,0.33,0.00,0.42,4.75,6.75,0.42,0.25,0.17,0.00,35.6,0.17,1.83,https://fbref.com/en/players/c3512013/Johann-Obiang,c3512013,Ligue 2
380,Yllan Okou,FRA,DF,Bastia,21-016,2002,8.0,53.0,49.4,3.50,2.38,0.38,1.50,0.13,0.13,0.00,0.00,0.00,0.00,43.0,0.13,0.13,https://fbref.com/en/players/fa753b79/Yllan-Okou,fa753b79,Ligue 2
381,Junior Olaitan,BEN,FW,Troyes,21-244,2002,3.8,41.8,38.9,2.37,0.26,1.32,1.05,1.58,0.79,1.05,0.53,0.26,0.00,30.5,0.53,2.11,https://fbref.com/en/players/481e0606/Junior-Olaitan,481e0606,Ligue 2
382,Ado Onaiwu,JPN,FW,Auxerre,28-061,1995,8.6,33.7,32.8,0.81,0.12,0.35,0.00,0.35,0.12,0.00,0.00,0.00,0.00,26.6,0.12,0.70,https://fbref.com/en/players/ff4df82e/Ado-Onaiwu,ff4df82e,Ligue 2
383,Nicholas Opoku,GHA,DF,Amiens,26-061,1997,12.6,39.0,37.5,1.27,1.19,0.00,0.24,0.00,0.08,0.00,0.00,0.00,0.00,31.4,0.16,0.63,https://fbref.com/en/players/b871bf55/Nicholas-Opoku,b871bf55,Ligue 2
384,Ángel Orelién,PAN,"FW,MF",Dunkerque,22-281,2001,5.6,28.4,26.1,1.96,0.89,0.18,0.71,1.61,0.71,0.18,0.18,0.00,0.00,20.9,0.36,1.43,https://fbref.com/en/players/eb6319bb/Angel-Orelien,eb6319bb,Ligue 2
385,Gabriel Oualengbe,CTA,MF,Paris FC,19-232,2004,0.0,4,4,0,0,0,1,0,0,0,0,0,0,4,0,0,https://fbref.com/en/players/afdf521d/Gabriel-Oualengbe,afdf521d,Ligue 2
386,Peter Ouaneh,FRA,DF,Stade Laval,25-279,1998,5.6,55.2,52.9,2.14,1.25,0.00,0.54,0.00,0.89,0.00,0.00,0.00,0.00,43.9,0.18,0.89,https://fbref.com/en/players/4216afa6/Peter-Ouaneh,4216afa6,Ligue 2
387,Kassoum Ouattara,FRA,DF,Amiens,19-086,2004,9.7,51.2,38.5,12.7,0.72,0.00,0.21,2.78,12.0,0.00,0.00,0.00,0.00,37.3,0.10,1.65,https://fbref.com/en/players/6620c21a/Kassoum-Ouattara,6620c21a,Ligue 2
388,Amine El Ouazzani,MAR,FW,Guingamp,22-177,2001,18.0,17.8,15.9,1.78,0.11,0.11,0.00,1.17,0.06,0.28,0.11,0.11,0.00,11.8,0.17,0.83,https://fbref.com/en/players/e5236aa9/Amine-El-Ouazzani,e5236aa9,Ligue 2
389,Mohamed Ouhatti,MAR,MF,Amiens,22-358,2001,0.4,,,,,,,5.00,,,,,,,,,https://fbref.com/en/players/2e05ba45/Mohamed-Ouhatti,2e05ba45,Ligue 2
390,Zinédine Ould Khaled,FRA,MF,Angers,23-359,2000,3.0,39.7,39.3,0.33,0.33,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,31.0,0.00,0.33,https://fbref.com/en/players/6b4436ba/Zinedine-Ould-Khaled,6b4436ba,Ligue 2
391,Pape Ousmane Sakho,SEN,FW,Quevilly-Rouen,27-018,1996,0.1,,,,,,,0.00,,,,,,,,,https://fbref.com/en/players/8700ee3d/Pape-Ousmane-Sakho,8700ee3d,Ligue 2
392,Elisha Owusu,GHA,MF,Auxerre,26-062,1997,15.5,55.0,54.3,0.71,0.52,0.13,0.58,0.19,0.19,0.00,0.00,0.00,0.00,49.6,0.00,0.45,https://fbref.com/en/players/e2781082/Elisha-Owusu,e2781082,Ligue 2
393,Vincent Pajot,FRA,MF,Annecy,33-142,1990,12.6,29.0,27.1,1.83,0.79,0.00,0.00,0.32,0.08,0.00,0.00,0.00,0.00,21.4,0.08,0.79,https://fbref.com/en/players/f86ca403/Vincent-Pajot,f86ca403,Ligue 2
394,Florian Pannafit,FRA,MF,Paris FC,21-182,2002,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/e24fe795/Florian-Pannafit,e24fe795,Ligue 2
395,Elhadji Pape Diaw,SEN,DF,Stade Laval,29-008,1994,16.3,45.2,43.4,1.72,1.60,0.00,0.18,0.00,0.12,0.00,0.00,0.00,0.00,35.6,0.12,0.43,https://fbref.com/en/players/51450467/Elhadji-Pape-Diaw,51450467,Ligue 2
